Date,TGT
1973-10-23,0.260417
1973-10-24,0.263021
1973-10-25,0.247396
1973-10-26,0.252604
1973-10-29,0.244792
1973-10-30,0.24218800000000001
1973-10-31,0.244792
1973-11-01,0.244792
1973-11-02,0.247396
1973-11-05,0.244792
1973-11-06,0.239583
1973-11-07,0.252604
1973-11-08,0.263021
1973-11-09,0.260417
1973-11-12,0.25
1973-11-13,0.229167
1973-11-14,0.236979
1973-11-15,0.22656300000000001
1973-11-16,0.231771
1973-11-19,0.223958
1973-11-20,0.205729
1973-11-21,0.221354
1973-11-23,0.223958
1973-11-26,0.21093800000000001
1973-11-27,0.208333
1973-11-28,0.213542
1973-11-29,0.208333
1973-11-30,0.200521
1973-12-03,0.1875
1973-12-04,0.190104
1973-12-05,0.190104
1973-12-06,0.1875
1973-12-07,0.200521
1973-12-10,0.200521
1973-12-11,0.190104
1973-12-12,0.177083
1973-12-13,0.177083
1973-12-14,0.17968800000000001
1973-12-17,0.177083
1973-12-18,0.177083
1973-12-19,0.1875
1973-12-20,0.192708
1973-12-21,0.184896
1973-12-24,0.1875
1973-12-26,0.192708
1973-12-27,0.192708
1973-12-28,0.1875
1973-12-31,0.182292
1974-01-02,0.182292
1974-01-03,0.197917
1974-01-04,0.200521
1974-01-07,0.21875
1974-01-08,0.208333
1974-01-09,0.203125
1974-01-10,0.197917
1974-01-11,0.200521
1974-01-14,0.203125
1974-01-15,0.208333
1974-01-16,0.208333
1974-01-17,0.200521
1974-01-18,0.203125
1974-01-21,0.19531300000000001
1974-01-22,0.19531300000000001
1974-01-23,0.200521
1974-01-24,0.200521
1974-01-25,0.200521
1974-01-28,0.200521
1974-01-29,0.200521
1974-01-30,0.208333
1974-01-31,0.213542
1974-02-01,0.213542
1974-02-04,0.216146
1974-02-05,0.213542
1974-02-06,0.203125
1974-02-07,0.208333
1974-02-08,0.208333
1974-02-11,0.21093800000000001
1974-02-12,0.205729
1974-02-13,0.203125
1974-02-14,0.203125
1974-02-15,0.208333
1974-02-19,0.205729
1974-02-20,0.203125
1974-02-21,0.208333
1974-02-22,0.208333
1974-02-25,0.208333
1974-02-26,0.21093800000000001
1974-02-27,0.221354
1974-02-28,0.213542
1974-03-01,0.213542
1974-03-04,0.213542
1974-03-05,0.223958
1974-03-06,0.25
1974-03-07,0.239583
1974-03-08,0.244792
1974-03-11,0.244792
1974-03-12,0.239583
1974-03-13,0.234375
1974-03-14,0.234375
1974-03-15,0.234375
1974-03-18,0.231771
1974-03-19,0.231771
1974-03-20,0.22656300000000001
1974-03-21,0.229167
1974-03-22,0.216146
1974-03-25,0.221354
1974-03-26,0.21875
1974-03-27,0.213542
1974-03-28,0.208333
1974-03-29,0.208333
1974-04-01,0.203125
1974-04-02,0.21093800000000001
1974-04-03,0.216146
1974-04-04,0.21875
1974-04-05,0.213542
1974-04-08,0.21093800000000001
1974-04-09,0.208333
1974-04-10,0.21093800000000001
1974-04-11,0.21093800000000001
1974-04-15,0.200521
1974-04-16,0.208333
1974-04-17,0.208333
1974-04-18,0.203125
1974-04-19,0.203125
1974-04-22,0.203125
1974-04-23,0.197917
1974-04-24,0.19531300000000001
1974-04-25,0.192708
1974-04-26,0.197917
1974-04-29,0.200521
1974-04-30,0.197917
1974-05-01,0.200521
1974-05-02,0.208333
1974-05-03,0.208333
1974-05-06,0.200521
1974-05-07,0.200521
1974-05-08,0.205729
1974-05-09,0.203125
1974-05-10,0.208333
1974-05-13,0.203125
1974-05-14,0.200521
1974-05-15,0.200521
1974-05-16,0.197917
1974-05-17,0.197917
1974-05-20,0.203125
1974-05-21,0.200521
1974-05-22,0.203125
1974-05-23,0.208333
1974-05-24,0.208333
1974-05-28,0.208333
1974-05-29,0.213542
1974-05-30,0.213542
1974-05-31,0.21875
1974-06-03,0.223958
1974-06-04,0.221354
1974-06-05,0.223958
1974-06-06,0.221354
1974-06-07,0.234375
1974-06-10,0.236979
1974-06-11,0.234375
1974-06-12,0.22656300000000001
1974-06-13,0.223958
1974-06-14,0.223958
1974-06-17,0.21875
1974-06-18,0.216146
1974-06-19,0.216146
1974-06-20,0.213542
1974-06-21,0.213542
1974-06-24,0.213542
1974-06-25,0.21093800000000001
1974-06-26,0.208333
1974-06-27,0.192708
1974-06-28,0.203125
1974-07-01,0.208333
1974-07-02,0.203125
1974-07-03,0.203125
1974-07-05,0.203125
1974-07-08,0.192708
1974-07-09,0.190104
1974-07-10,0.1875
1974-07-11,0.1875
1974-07-12,0.190104
1974-07-15,0.192708
1974-07-16,0.190104
1974-07-17,0.197917
1974-07-18,0.200521
1974-07-19,0.200521
1974-07-22,0.19531300000000001
1974-07-23,0.19531300000000001
1974-07-24,0.19531300000000001
1974-07-25,0.190104
1974-07-26,0.190104
1974-07-29,0.1875
1974-07-30,0.190104
1974-07-31,0.1875
1974-08-01,0.184896
1974-08-02,0.1875
1974-08-05,0.184896
1974-08-06,0.1875
1974-08-07,0.192708
1974-08-08,0.184896
1974-08-09,0.184896
1974-08-12,0.182292
1974-08-13,0.169271
1974-08-14,0.182292
1974-08-15,0.182292
1974-08-16,0.184896
1974-08-19,0.17968800000000001
1974-08-20,0.177083
1974-08-21,0.177083
1974-08-22,0.17968800000000001
1974-08-23,0.182292
1974-08-26,0.177083
1974-08-27,0.177083
1974-08-28,0.169271
1974-08-29,0.174479
1974-08-30,0.177083
1974-09-03,0.174479
1974-09-04,0.171875
1974-09-05,0.166667
1974-09-06,0.171875
1974-09-09,0.161458
1974-09-10,0.16406300000000001
1974-09-11,0.15625
1974-09-12,0.153646
1974-09-13,0.145833
1974-09-16,0.14843800000000001
1974-09-17,0.145833
1974-09-18,0.145833
1974-09-19,0.145833
1974-09-20,0.166667
1974-09-23,0.166667
1974-09-24,0.161458
1974-09-25,0.16406300000000001
1974-09-26,0.158854
1974-09-27,0.16406300000000001
1974-09-30,0.158854
1974-10-01,0.153646
1974-10-02,0.153646
1974-10-03,0.153646
1974-10-04,0.153646
1974-10-07,0.166667
1974-10-08,0.16406300000000001
1974-10-09,0.16406300000000001
1974-10-10,0.171875
1974-10-11,0.169271
1974-10-14,0.169271
1974-10-15,0.169271
1974-10-16,0.171875
1974-10-17,0.16406300000000001
1974-10-18,0.15625
1974-10-21,0.16406300000000001
1974-10-22,0.169271
1974-10-23,0.166667
1974-10-24,0.161458
1974-10-25,0.158854
1974-10-28,0.16406300000000001
1974-10-29,0.161458
1974-10-30,0.166667
1974-10-31,0.161458
1974-11-01,0.16406300000000001
1974-11-04,0.169271
1974-11-05,0.16406300000000001
1974-11-06,0.166667
1974-11-07,0.166667
1974-11-08,0.166667
1974-11-11,0.169271
1974-11-12,0.166667
1974-11-13,0.166667
1974-11-14,0.169271
1974-11-15,0.169271
1974-11-18,0.169271
1974-11-19,0.171875
1974-11-20,0.169271
1974-11-21,0.166667
1974-11-22,0.166667
1974-11-25,0.166667
1974-11-26,0.16406300000000001
1974-11-27,0.166667
1974-11-29,0.169271
1974-12-02,0.161458
1974-12-03,0.16406300000000001
1974-12-04,0.166667
1974-12-05,0.161458
1974-12-06,0.15625
1974-12-09,0.15625
1974-12-10,0.161458
1974-12-11,0.16406300000000001
1974-12-12,0.15625
1974-12-13,0.15625
1974-12-16,0.151042
1974-12-17,0.143229
1974-12-18,0.151042
1974-12-19,0.138021
1974-12-20,0.138021
1974-12-23,0.145833
1974-12-24,0.145833
1974-12-26,0.14843800000000001
1974-12-27,0.145833
1974-12-30,0.138021
1974-12-31,0.151042
1975-01-02,0.151042
1975-01-03,0.153646
1975-01-06,0.15625
1975-01-07,0.158854
1975-01-08,0.140625
1975-01-09,0.145833
1975-01-10,0.15625
1975-01-13,0.15625
1975-01-14,0.161458
1975-01-15,0.158854
1975-01-16,0.158854
1975-01-17,0.161458
1975-01-20,0.161458
1975-01-21,0.161458
1975-01-22,0.166667
1975-01-23,0.171875
1975-01-24,0.184896
1975-01-27,0.203125
1975-01-28,0.200521
1975-01-29,0.19531300000000001
1975-01-30,0.192708
1975-01-31,0.192708
1975-02-03,0.192708
1975-02-04,0.1875
1975-02-05,0.192708
1975-02-06,0.208333
1975-02-07,0.205729
1975-02-10,0.203125
1975-02-11,0.203125
1975-02-12,0.203125
1975-02-13,0.203125
1975-02-14,0.200521
1975-02-18,0.200521
1975-02-19,0.205729
1975-02-20,0.208333
1975-02-21,0.208333
1975-02-24,0.203125
1975-02-25,0.200521
1975-02-26,0.200521
1975-02-27,0.197917
1975-02-28,0.205729
1975-03-03,0.205729
1975-03-04,0.208333
1975-03-05,0.208333
1975-03-06,0.21875
1975-03-07,0.236979
1975-03-10,0.236979
1975-03-11,0.239583
1975-03-12,0.247396
1975-03-13,0.257813
1975-03-14,0.257813
1975-03-17,0.273438
1975-03-18,0.278646
1975-03-19,0.278646
1975-03-20,0.276042
1975-03-21,0.270833
1975-03-24,0.255208
1975-03-25,0.263021
1975-03-26,0.273438
1975-03-27,0.270833
1975-03-31,0.255208
1975-04-01,0.255208
1975-04-02,0.252604
1975-04-03,0.255208
1975-04-04,0.255208
1975-04-07,0.25
1975-04-08,0.255208
1975-04-09,0.252604
1975-04-10,0.268229
1975-04-11,0.268229
1975-04-14,0.268229
1975-04-15,0.263021
1975-04-16,0.263021
1975-04-17,0.268229
1975-04-18,0.260417
1975-04-21,0.268229
1975-04-22,0.268229
1975-04-23,0.265625
1975-04-24,0.265625
1975-04-25,0.265625
1975-04-28,0.260417
1975-04-29,0.257813
1975-04-30,0.257813
1975-05-01,0.265625
1975-05-02,0.270833
1975-05-05,0.257813
1975-05-06,0.263021
1975-05-07,0.268229
1975-05-08,0.265625
1975-05-09,0.265625
1975-05-12,0.265625
1975-05-13,0.268229
1975-05-14,0.270833
1975-05-15,0.283854
1975-05-16,0.291667
1975-05-19,0.309896
1975-05-20,0.296875
1975-05-21,0.289063
1975-05-22,0.302083
1975-05-23,0.302083
1975-05-27,0.296875
1975-05-28,0.302083
1975-05-29,0.320313
1975-05-30,0.325521
1975-06-02,0.348958
1975-06-03,0.354167
1975-06-04,0.369792
1975-06-05,0.372396
1975-06-06,0.367188
1975-06-09,0.348958
1975-06-10,0.348958
1975-06-11,0.341146
1975-06-12,0.351563
1975-06-13,0.346354
1975-06-16,0.356771
1975-06-17,0.369792
1975-06-18,0.367188
1975-06-19,0.372396
1975-06-20,0.369792
1975-06-23,0.372396
1975-06-24,0.369792
1975-06-25,0.377604
1975-06-26,0.375
1975-06-27,0.382813
1975-06-30,0.375
1975-07-01,0.375
1975-07-02,0.372396
1975-07-03,0.367188
1975-07-07,0.364583
1975-07-08,0.351563
1975-07-09,0.361979
1975-07-10,0.375
1975-07-11,0.382813
1975-07-14,0.398438
1975-07-15,0.421875
1975-07-16,0.408854
1975-07-17,0.419271
1975-07-18,0.419271
1975-07-21,0.414063
1975-07-22,0.414063
1975-07-23,0.416667
1975-07-24,0.419271
1975-07-25,0.416667
1975-07-28,0.40625
1975-07-29,0.40625
1975-07-30,0.411458
1975-07-31,0.411458
1975-08-01,0.408854
1975-08-04,0.40625
1975-08-05,0.390625
1975-08-06,0.375
1975-08-07,0.380208
1975-08-08,0.380208
1975-08-11,0.361979
1975-08-12,0.372396
1975-08-13,0.375
1975-08-14,0.375
1975-08-15,0.377604
1975-08-18,0.390625
1975-08-19,0.40625
1975-08-20,0.401042
1975-08-21,0.395833
1975-08-22,0.403646
1975-08-25,0.416667
1975-08-26,0.434896
1975-08-27,0.4375
1975-08-28,0.453125
1975-08-29,0.450521
1975-09-02,0.453125
1975-09-03,0.442708
1975-09-04,0.440104
1975-09-05,0.4375
1975-09-08,0.427083
1975-09-09,0.421875
1975-09-10,0.411458
1975-09-11,0.393229
1975-09-12,0.393229
1975-09-15,0.380208
1975-09-16,0.372396
1975-09-17,0.375
1975-09-18,0.398438
1975-09-19,0.421875
1975-09-22,0.4375
1975-09-23,0.432292
1975-09-24,0.440104
1975-09-25,0.434896
1975-09-26,0.434896
1975-09-29,0.440104
1975-09-30,0.432292
1975-10-01,0.419271
1975-10-02,0.421875
1975-10-03,0.4375
1975-10-06,0.463542
1975-10-07,0.453125
1975-10-08,0.460938
1975-10-09,0.473958
1975-10-10,0.479167
1975-10-13,0.494792
1975-10-14,0.505208
1975-10-15,0.515625
1975-10-16,0.510417
1975-10-17,0.505208
1975-10-20,0.520833
1975-10-21,0.523438
1975-10-22,0.533854
1975-10-23,0.554688
1975-10-24,0.526042
1975-10-27,0.533854
1975-10-28,0.546875
1975-10-29,0.533854
1975-10-30,0.546875
1975-10-31,0.536458
1975-11-03,0.520833
1975-11-04,0.520833
1975-11-05,0.53125
1975-11-06,0.552083
1975-11-07,0.557292
1975-11-10,0.557292
1975-11-11,0.544271
1975-11-12,0.541667
1975-11-13,0.544271
1975-11-14,0.536458
1975-11-17,0.541667
1975-11-18,0.552083
1975-11-19,0.546875
1975-11-20,0.549479
1975-11-21,0.539063
1975-11-24,0.544271
1975-11-25,0.557292
1975-11-26,0.552083
1975-11-28,0.570313
1975-12-01,0.575521
1975-12-02,0.5625
1975-12-03,0.515625
1975-12-04,0.520833
1975-12-05,0.526042
1975-12-08,0.53125
1975-12-09,0.518229
1975-12-10,0.528646
1975-12-11,0.549479
1975-12-12,0.546875
1975-12-15,0.557292
1975-12-16,0.580729
1975-12-17,0.575521
1975-12-18,0.5625
1975-12-19,0.559896
1975-12-22,0.5625
1975-12-23,0.567708
1975-12-24,0.565104
1975-12-26,0.567708
1975-12-29,0.5625
1975-12-30,0.554688
1975-12-31,0.546875
1976-01-02,0.552083
1976-01-05,0.567708
1976-01-06,0.588542
1976-01-07,0.604167
1976-01-08,0.619792
1976-01-09,0.617188
1976-01-12,0.643229
1976-01-13,0.645833
1976-01-14,0.630208
1976-01-15,0.653646
1976-01-16,0.664063
1976-01-19,0.674479
1976-01-20,0.697917
1976-01-21,0.708333
1976-01-22,0.705729
1976-01-23,0.708333
1976-01-26,0.716146
1976-01-27,0.690104
1976-01-28,0.682292
1976-01-29,0.6875
1976-01-30,0.708333
1976-02-02,0.695313
1976-02-03,0.669271
1976-02-04,0.65625
1976-02-05,0.645833
1976-02-06,0.653646
1976-02-09,0.645833
1976-02-10,0.635417
1976-02-11,0.645833
1976-02-12,0.630208
1976-02-13,0.609375
1976-02-17,0.630208
1976-02-18,0.638021
1976-02-19,0.648438
1976-02-20,0.666667
1976-02-23,0.664063
1976-02-24,0.695313
1976-02-25,0.731771
1976-02-26,0.71875
1976-02-27,0.721354
1976-03-01,0.697917
1976-03-02,0.710938
1976-03-03,0.703125
1976-03-04,0.692708
1976-03-05,0.695313
1976-03-08,0.697917
1976-03-09,0.721354
1976-03-10,0.721354
1976-03-11,0.729167
1976-03-12,0.71875
1976-03-15,0.713542
1976-03-16,0.713542
1976-03-17,0.721354
1976-03-18,0.713542
1976-03-19,0.723958
1976-03-22,0.723958
1976-03-23,0.726563
1976-03-24,0.726563
1976-03-25,0.710938
1976-03-26,0.697917
1976-03-29,0.700521
1976-03-30,0.6875
1976-03-31,0.697917
1976-04-01,0.6875
1976-04-02,0.692708
1976-04-05,0.710938
1976-04-06,0.708333
1976-04-07,0.708333
1976-04-08,0.695313
1976-04-09,0.690104
1976-04-12,0.682292
1976-04-13,0.669271
1976-04-14,0.669271
1976-04-15,0.671875
1976-04-19,0.679688
1976-04-20,0.692708
1976-04-21,0.705729
1976-04-22,0.697917
1976-04-23,0.692708
1976-04-26,0.695313
1976-04-27,0.690104
1976-04-28,0.6875
1976-04-29,0.692708
1976-04-30,0.6875
1976-05-03,0.671875
1976-05-04,0.661458
1976-05-05,0.658854
1976-05-06,0.661458
1976-05-07,0.658854
1976-05-10,0.666667
1976-05-11,0.666667
1976-05-12,0.651042
1976-05-13,0.635417
1976-05-14,0.609375
1976-05-17,0.596354
1976-05-18,0.591146
1976-05-19,0.622396
1976-05-20,0.630208
1976-05-21,0.638021
1976-05-24,0.627604
1976-05-25,0.614583
1976-05-26,0.609375
1976-05-27,0.583333
1976-05-28,0.578125
1976-06-01,0.5625
1976-06-02,0.552083
1976-06-03,0.578125
1976-06-04,0.572917
1976-06-07,0.570313
1976-06-08,0.575521
1976-06-09,0.578125
1976-06-10,0.591146
1976-06-11,0.604167
1976-06-14,0.611979
1976-06-15,0.598958
1976-06-16,0.588542
1976-06-17,0.59375
1976-06-18,0.611979
1976-06-21,0.627604
1976-06-22,0.635417
1976-06-23,0.643229
1976-06-24,0.65625
1976-06-25,0.677083
1976-06-28,0.674479
1976-06-29,0.690104
1976-06-30,0.692708
1976-07-01,0.677083
1976-07-02,0.682292
1976-07-06,0.682292
1976-07-07,0.682292
1976-07-08,0.674479
1976-07-09,0.669271
1976-07-12,0.653646
1976-07-13,0.645833
1976-07-14,0.643229
1976-07-15,0.630208
1976-07-16,0.622396
1976-07-19,0.609375
1976-07-20,0.601563
1976-07-21,0.591146
1976-07-22,0.596354
1976-07-23,0.606771
1976-07-26,0.609375
1976-07-27,0.609375
1976-07-28,0.609375
1976-07-29,0.609375
1976-07-30,0.601563
1976-08-02,0.591146
1976-08-03,0.59375
1976-08-04,0.59375
1976-08-05,0.596354
1976-08-06,0.59375
1976-08-09,0.59375
1976-08-10,0.596354
1976-08-11,0.598958
1976-08-12,0.588542
1976-08-13,0.59375
1976-08-16,0.591146
1976-08-17,0.619792
1976-08-18,0.643229
1976-08-19,0.630208
1976-08-20,0.625
1976-08-23,0.630208
1976-08-24,0.625
1976-08-25,0.645833
1976-08-26,0.65625
1976-08-27,0.651042
1976-08-30,0.653646
1976-08-31,0.65625
1976-09-01,0.664063
1976-09-02,0.664063
1976-09-03,0.664063
1976-09-07,0.669271
1976-09-08,0.669271
1976-09-09,0.661458
1976-09-10,0.65625
1976-09-13,0.658854
1976-09-14,0.651042
1976-09-15,0.651042
1976-09-16,0.648438
1976-09-17,0.65625
1976-09-20,0.653646
1976-09-21,0.664063
1976-09-22,0.661458
1976-09-23,0.651042
1976-09-24,0.645833
1976-09-27,0.651042
1976-09-28,0.653646
1976-09-29,0.651042
1976-09-30,0.645833
1976-10-01,0.632813
1976-10-04,0.622396
1976-10-05,0.606771
1976-10-06,0.619792
1976-10-07,0.619792
1976-10-08,0.625
1976-10-11,0.622396
1976-10-12,0.619792
1976-10-13,0.619792
1976-10-14,0.619792
1976-10-15,0.604167
1976-10-18,0.630208
1976-10-19,0.630208
1976-10-20,0.65625
1976-10-21,0.664063
1976-10-22,0.65625
1976-10-25,0.643229
1976-10-26,0.645833
1976-10-27,0.648438
1976-10-28,0.658854
1976-10-29,0.669271
1976-11-01,0.697917
1976-11-03,0.679688
1976-11-04,0.71875
1976-11-05,0.716146
1976-11-08,0.708333
1976-11-09,0.703125
1976-11-10,0.708333
1976-11-11,0.708333
1976-11-12,0.710938
1976-11-15,0.710938
1976-11-16,0.739583
1976-11-17,0.752604
1976-11-18,0.768229
1976-11-19,0.78125
1976-11-22,0.768229
1976-11-23,0.757813
1976-11-24,0.757813
1976-11-26,0.75
1976-11-29,0.747396
1976-11-30,0.75
1976-12-01,0.760417
1976-12-02,0.773438
1976-12-03,0.770833
1976-12-06,0.763021
1976-12-07,0.773438
1976-12-08,0.763021
1976-12-09,0.765625
1976-12-10,0.773438
1976-12-13,0.770833
1976-12-14,0.770833
1976-12-15,0.776042
1976-12-16,0.770833
1976-12-17,0.760417
1976-12-20,0.75
1976-12-21,0.744792
1976-12-22,0.755208
1976-12-23,0.752604
1976-12-27,0.755208
1976-12-28,0.768229
1976-12-29,0.765625
1976-12-30,0.776042
1976-12-31,0.796875
1977-01-03,0.794271
1977-01-04,0.794271
1977-01-05,0.791667
1977-01-06,0.791667
1977-01-07,0.786458
1977-01-10,0.789063
1977-01-11,0.791667
1977-01-12,0.786458
1977-01-13,0.791667
1977-01-14,0.786458
1977-01-17,0.786458
1977-01-18,0.786458
1977-01-19,0.783854
1977-01-20,0.789063
1977-01-21,0.783854
1977-01-24,0.765625
1977-01-25,0.765625
1977-01-26,0.742188
1977-01-27,0.739583
1977-01-28,0.716146
1977-01-31,0.705729
1977-02-01,0.710938
1977-02-02,0.708333
1977-02-03,0.708333
1977-02-04,0.729167
1977-02-07,0.747396
1977-02-08,0.755208
1977-02-09,0.739583
1977-02-10,0.75
1977-02-11,0.747396
1977-02-14,0.744792
1977-02-15,0.744792
1977-02-16,0.752604
1977-02-17,0.747396
1977-02-18,0.744792
1977-02-22,0.736979
1977-02-23,0.734375
1977-02-24,0.731771
1977-02-25,0.726563
1977-02-28,0.71875
1977-03-01,0.71875
1977-03-02,0.734375
1977-03-03,0.739583
1977-03-04,0.75
1977-03-07,0.739583
1977-03-08,0.739583
1977-03-09,0.742188
1977-03-10,0.736979
1977-03-11,0.739583
1977-03-14,0.747396
1977-03-15,0.75
1977-03-16,0.75
1977-03-17,0.75
1977-03-18,0.744792
1977-03-21,0.739583
1977-03-22,0.731771
1977-03-23,0.739583
1977-03-24,0.739583
1977-03-25,0.744792
1977-03-28,0.729167
1977-03-29,0.729167
1977-03-30,0.729167
1977-03-31,0.729167
1977-04-01,0.739583
1977-04-04,0.736979
1977-04-05,0.723958
1977-04-06,0.723958
1977-04-07,0.739583
1977-04-11,0.744792
1977-04-12,0.739583
1977-04-13,0.721354
1977-04-14,0.736979
1977-04-15,0.736979
1977-04-18,0.734375
1977-04-19,0.708333
1977-04-20,0.703125
1977-04-21,0.697917
1977-04-22,0.671875
1977-04-25,0.661458
1977-04-26,0.645833
1977-04-27,0.651042
1977-04-28,0.651042
1977-04-29,0.65625
1977-05-02,0.653646
1977-05-03,0.661458
1977-05-04,0.666667
1977-05-05,0.666667
1977-05-06,0.651042
1977-05-09,0.661458
1977-05-10,0.653646
1977-05-11,0.645833
1977-05-12,0.632813
1977-05-13,0.625
1977-05-16,0.617188
1977-05-17,0.622396
1977-05-18,0.653646
1977-05-19,0.666667
1977-05-20,0.653646
1977-05-23,0.645833
1977-05-24,0.648438
1977-05-25,0.65625
1977-05-26,0.65625
1977-05-27,0.658854
1977-05-31,0.65625
1977-06-01,0.661458
1977-06-02,0.666667
1977-06-03,0.692708
1977-06-06,0.695313
1977-06-07,0.692708
1977-06-08,0.690104
1977-06-09,0.692708
1977-06-10,0.695313
1977-06-13,0.690104
1977-06-14,0.705729
1977-06-15,0.700521
1977-06-16,0.710938
1977-06-17,0.713542
1977-06-20,0.708333
1977-06-21,0.713542
1977-06-22,0.716146
1977-06-23,0.713542
1977-06-24,0.721354
1977-06-27,0.71875
1977-06-28,0.716146
1977-06-29,0.713542
1977-06-30,0.716146
1977-07-01,0.723958
1977-07-05,0.723958
1977-07-06,0.71875
1977-07-07,0.716146
1977-07-08,0.723958
1977-07-11,0.723958
1977-07-12,0.726563
1977-07-13,0.721354
1977-07-15,0.721354
1977-07-18,0.721354
1977-07-19,0.713542
1977-07-20,0.713542
1977-07-21,0.708333
1977-07-22,0.713542
1977-07-25,0.713542
1977-07-26,0.710938
1977-07-27,0.713542
1977-07-28,0.713542
1977-07-29,0.726563
1977-08-01,0.71875
1977-08-02,0.71875
1977-08-03,0.729167
1977-08-04,0.75
1977-08-05,0.752604
1977-08-08,0.736979
1977-08-09,0.752604
1977-08-10,0.770833
1977-08-11,0.765625
1977-08-12,0.765625
1977-08-15,0.770833
1977-08-16,0.776042
1977-08-17,0.78125
1977-08-18,0.799479
1977-08-19,0.783854
1977-08-22,0.791667
1977-08-23,0.796875
1977-08-24,0.796875
1977-08-25,0.786458
1977-08-26,0.786458
1977-08-29,0.796875
1977-08-30,0.799479
1977-08-31,0.802083
1977-09-01,0.804688
1977-09-02,0.822917
1977-09-06,0.822917
1977-09-07,0.833333
1977-09-08,0.833333
1977-09-09,0.817708
1977-09-12,0.8125
1977-09-13,0.817708
1977-09-14,0.820313
1977-09-15,0.828125
