Date,FFIV
2004-05-14,13.51
2004-05-17,13.16
2004-05-18,13.325
2004-05-19,13.725
2004-05-20,13.825
2004-05-21,13.785
2004-05-24,14.09
2004-05-25,14.73
2004-05-26,14.94
2004-05-27,14.735
2004-05-28,14.84
2004-06-01,14.985
2004-06-02,15.045
2004-06-03,14.1
2004-06-04,14.1
2004-06-07,14.05
2004-06-08,14.06
2004-06-09,13.46
2004-06-10,13.375
2004-06-14,13.02
2004-06-15,13.42
2004-06-16,12.105
2004-06-17,11.875
2004-06-18,11.78
2004-06-21,11.215
2004-06-22,11.7
2004-06-23,12.21
2004-06-24,12.415
2004-06-25,12.73
2004-06-28,12.665
2004-06-29,13.05
2004-06-30,13.24
2004-07-01,12.68
2004-07-02,12.645
2004-07-06,12.135
2004-07-07,12.03
2004-07-08,11.75
2004-07-09,12.12
2004-07-12,11.425
2004-07-13,11.375
2004-07-14,11.545
2004-07-15,11.735
2004-07-16,11.535
2004-07-19,11.085
2004-07-20,11.585
2004-07-21,11.2
2004-07-22,12.84
2004-07-23,12.33
2004-07-26,12.325
2004-07-27,13.475
2004-07-28,13.1
2004-07-29,13.355
2004-07-30,13.095
2004-08-02,12.685
2004-08-03,12.25
2004-08-04,12.495
2004-08-05,12.0
2004-08-06,11.585
2004-08-09,11.64
2004-08-10,11.93
2004-08-11,11.4
2004-08-12,11.22
2004-08-13,10.89
2004-08-16,11.405
2004-08-17,11.7
2004-08-18,12.205
2004-08-19,11.925
2004-08-20,12.45
2004-08-23,12.47
2004-08-24,12.075
2004-08-25,12.41
2004-08-26,12.325
2004-08-27,12.515
2004-08-30,12.175
2004-08-31,12.285
2004-09-01,12.395
2004-09-02,12.795
2004-09-03,12.205
2004-09-07,12.335
2004-09-08,12.235
2004-09-09,12.845
2004-09-10,13.825
2004-09-13,14.55
2004-09-14,14.85
2004-09-15,14.485
2004-09-16,14.9
2004-09-17,15.025
2004-09-20,15.25
2004-09-21,15.125
2004-09-22,15.045
2004-09-23,15.52
2004-09-24,14.92
2004-09-27,14.625
2004-09-28,14.32
2004-09-29,14.925
2004-09-30,15.23
2004-10-01,15.815
2004-10-04,16.389999
2004-10-05,16.450001
2004-10-06,16.33
2004-10-07,15.73
2004-10-08,15.51
2004-10-11,15.84
2004-10-12,15.905
2004-10-13,16.045
2004-10-14,16.145
2004-10-15,15.675
2004-10-18,15.895
2004-10-19,16.225
2004-10-20,16.469998999999998
2004-10-21,17.26
2004-10-22,16.559998999999998
2004-10-25,16.475
2004-10-26,16.415001
2004-10-27,20.025
2004-10-28,20.045
2004-10-29,19.975
2004-11-01,19.934998999999998
2004-11-02,20.934998999999998
2004-11-03,20.605
2004-11-04,21.055
2004-11-05,21.24
2004-11-08,21.275
2004-11-09,21.040001
2004-11-10,20.74
2004-11-11,20.985001
2004-11-12,21.305
2004-11-15,21.879998999999998
2004-11-16,22.145
2004-11-17,21.09
2004-11-18,21.205
2004-11-19,20.295
2004-11-22,20.08
2004-11-23,20.025
2004-11-24,20.73
2004-11-26,20.875
2004-11-29,21.004998999999998
2004-11-30,21.525
2004-12-01,23.24
2004-12-02,23.475
2004-12-03,23.5
2004-12-06,23.41
2004-12-07,22.459999
2004-12-08,22.334999
2004-12-09,22.264999
2004-12-10,23.459999
2004-12-13,23.700001
2004-12-14,23.594998999999998
2004-12-15,24.4
2004-12-16,23.655001000000002
2004-12-17,23.629998999999998
2004-12-20,23.41
2004-12-21,23.5
2004-12-22,23.450001
2004-12-23,23.504998999999998
2004-12-27,23.665001
2004-12-28,24.48
2004-12-29,24.34
2004-12-30,24.465
2004-12-31,24.360001
2005-01-03,23.525
2005-01-04,22.360001
2005-01-05,22.24
2005-01-06,21.145
2005-01-07,21.1
2005-01-10,21.745001000000002
2005-01-11,21.57
2005-01-12,21.299999
2005-01-13,22.875
2005-01-14,23.225
2005-01-18,23.15
2005-01-19,22.344998999999998
2005-01-20,25.375
2005-01-21,24.860001
2005-01-24,23.809998999999998
2005-01-25,23.844998999999998
2005-01-26,24.24
2005-01-27,23.620001000000002
2005-01-28,23.5
2005-01-31,23.969998999999998
2005-02-01,23.33
2005-02-02,23.355
2005-02-03,23.475
2005-02-04,24.035
2005-02-07,23.67
2005-02-08,25.795
2005-02-09,24.85
2005-02-10,25.370001000000002
2005-02-11,25.895
2005-02-14,27.299999
2005-02-15,26.41
2005-02-16,26.405001000000002
2005-02-17,25.809998999999998
2005-02-18,25.940001000000002
2005-02-22,25.855
2005-02-23,26.514999
2005-02-24,26.865
2005-02-25,27.465
2005-02-28,27.545
2005-03-01,27.695
2005-03-02,27.299999
2005-03-03,27.709999
2005-03-04,28.1
2005-03-07,28.764999
2005-03-08,28.674999
2005-03-09,28.290001
2005-03-10,28.445
2005-03-11,28.934998999999998
2005-03-14,26.809998999999998
2005-03-15,26.219998999999998
2005-03-16,26.434998999999998
2005-03-17,27.23
2005-03-18,27.299999
2005-03-21,27.67
2005-03-22,27.93
2005-03-23,27.635
2005-03-24,26.575001
2005-03-28,26.815001000000002
2005-03-29,25.355
2005-03-30,26.280001000000002
2005-03-31,25.245001000000002
2005-04-01,25.139999
2005-04-04,25.775
2005-04-05,25.625
2005-04-06,25.209999
2005-04-07,25.455
2005-04-08,25.205
2005-04-11,24.559998999999998
2005-04-12,24.280001000000002
2005-04-13,23.645
2005-04-14,23.16
2005-04-15,22.084999
2005-04-18,22.155001000000002
2005-04-19,23.025
2005-04-20,23.59
2005-04-21,22.889999
2005-04-22,22.379998999999998
2005-04-25,23.004998999999998
2005-04-26,22.535
2005-04-27,21.375
2005-04-28,20.875
2005-04-29,21.389999
2005-05-02,21.115
2005-05-03,21.295
2005-05-04,22.305
2005-05-05,22.02
2005-05-06,22.26
2005-05-09,22.08
2005-05-10,21.82
2005-05-11,21.67
2005-05-12,21.280001000000002
2005-05-13,22.67
2005-05-16,23.15
2005-05-17,23.455
2005-05-18,24.995001000000002
2005-05-19,24.924999
2005-05-20,24.805
2005-05-23,24.790001
2005-05-24,25.115
2005-05-25,25.639999
2005-05-26,25.290001
2005-05-27,25.885
2005-05-31,25.605
2005-06-01,25.465
2005-06-02,25.285
2005-06-03,25.290001
2005-06-06,25.34
2005-06-07,26.215
2005-06-08,25.450001
2005-06-09,25.625
2005-06-10,25.594998999999998
2005-06-13,25.280001000000002
2005-06-14,24.35
2005-06-15,23.530001000000002
2005-06-16,24.32
2005-06-17,23.565001000000002
2005-06-20,23.235001
2005-06-21,23.68
2005-06-22,23.014999
2005-06-23,23.309998999999998
2005-06-24,22.844998999999998
2005-06-27,22.190001000000002
2005-06-28,22.51
2005-06-29,23.110001
2005-06-30,23.635
2005-07-01,22.969998999999998
2005-07-05,23.754998999999998
2005-07-06,23.415001
2005-07-07,23.5
2005-07-08,23.895
2005-07-11,24.01
2005-07-12,23.625
2005-07-13,23.735001
2005-07-14,24.09
2005-07-15,24.969998999999998
2005-07-18,24.9
2005-07-19,25.620001000000002
2005-07-20,24.875
2005-07-21,20.459999
2005-07-22,20.865
2005-07-25,20.885
2005-07-26,21.065001000000002
2005-07-27,21.525
2005-07-28,21.465
2005-07-29,21.09
2005-08-01,21.084999
2005-08-02,20.5
2005-08-03,19.379998999999998
2005-08-04,19.025
2005-08-05,18.584999
2005-08-08,19.025
2005-08-09,19.0
2005-08-10,18.51
2005-08-11,18.695
2005-08-12,18.625
2005-08-15,18.33
2005-08-16,17.815001000000002
2005-08-17,18.75
2005-08-18,18.895
2005-08-19,18.92
2005-08-22,18.950001
2005-08-23,19.1
2005-08-24,19.775
2005-08-25,19.93
2005-08-26,20.325001
2005-08-29,20.495001000000002
2005-08-30,20.415001
2005-08-31,20.645
2005-09-01,20.77
2005-09-02,20.93
2005-09-06,21.125
2005-09-07,20.870001000000002
2005-09-08,22.059998999999998
2005-09-09,21.775
2005-09-12,22.33
2005-09-13,21.844998999999998
2005-09-14,21.57
2005-09-15,21.690001000000002
2005-09-16,22.105
2005-09-19,21.969998999999998
2005-09-20,21.57
2005-09-21,22.15
2005-09-22,22.055
2005-09-23,22.254998999999998
2005-09-26,22.575001
2005-09-27,22.16
2005-09-28,21.75
2005-09-29,21.705
2005-09-30,21.735001
2005-10-03,22.145
2005-10-04,21.309998999999998
2005-10-05,20.559998999999998
2005-10-06,20.254998999999998
2005-10-07,20.32
2005-10-10,19.98
2005-10-11,20.514999
2005-10-12,20.105
2005-10-13,20.49
2005-10-14,21.075001
2005-10-17,20.98
2005-10-18,20.27
2005-10-19,20.674999
2005-10-20,20.584999
2005-10-21,20.375
2005-10-24,21.58
2005-10-25,20.700001
2005-10-26,25.57
2005-10-27,25.91
2005-10-28,25.465
2005-10-31,26.014999
2005-11-01,26.059998999999998
2005-11-02,26.75
2005-11-03,27.370001000000002
2005-11-04,26.815001000000002
2005-11-07,26.805
2005-11-08,26.049999
2005-11-09,26.885
2005-11-10,27.275
2005-11-11,26.91
2005-11-14,27.01
2005-11-15,26.52
2005-11-16,27.16
2005-11-17,28.35
2005-11-18,27.565001000000002
2005-11-21,28.040001
2005-11-22,27.82
2005-11-23,26.98
2005-11-25,27.120001000000002
2005-11-28,26.049999
2005-11-29,26.5
2005-11-30,26.49
2005-12-01,26.370001000000002
2005-12-02,26.15
2005-12-05,26.535
2005-12-06,27.25
2005-12-07,26.635
2005-12-08,26.225
2005-12-09,26.385
2005-12-12,26.32
2005-12-13,26.145
2005-12-14,26.41
2005-12-15,26.290001
2005-12-16,26.645
2005-12-19,26.299999
2005-12-20,27.325001
2005-12-21,27.764999
2005-12-22,28.42
2005-12-23,28.92
2005-12-27,28.17
2005-12-28,28.254998999999998
2005-12-29,29.025
2005-12-30,28.594998999999998
2006-01-03,30.895
2006-01-04,31.865
2006-01-05,32.115002000000004
2006-01-06,32.09
2006-01-09,31.805
2006-01-10,31.775
2006-01-11,29.120001000000002
2006-01-12,29.370001000000002
2006-01-13,29.155001000000002
2006-01-17,28.934998999999998
2006-01-18,29.09
2006-01-19,29.754998999999998
2006-01-20,30.795
2006-01-23,30.469998999999998
2006-01-24,30.434998999999998
2006-01-25,31.08
2006-01-26,31.834999
2006-01-27,31.745001000000002
2006-01-30,31.5
2006-01-31,32.305
2006-02-01,32.5
2006-02-02,31.725
2006-02-03,31.514999
2006-02-06,31.844998999999998
2006-02-07,31.295
2006-02-08,31.67
2006-02-09,30.440001000000002
2006-02-10,30.719998999999998
2006-02-13,30.25
2006-02-14,30.07
2006-02-15,30.625
2006-02-16,30.805
2006-02-17,31.575001
2006-02-21,31.379998999999998
2006-02-22,31.879998999999998
2006-02-23,32.200001
2006-02-24,33.580002
2006-02-27,34.41
2006-02-28,33.900002
2006-03-01,33.959998999999996
2006-03-02,34.375
2006-03-03,34.605
2006-03-06,33.580002
2006-03-07,32.924999
2006-03-08,32.595001
2006-03-09,32.485001000000004
2006-03-10,32.52
2006-03-13,34.049999
2006-03-14,34.235001000000004
2006-03-15,34.450001
2006-03-16,34.035
2006-03-17,34.965
2006-03-20,36.514998999999996
2006-03-21,35.285
2006-03-22,35.0
2006-03-23,35.505001
2006-03-24,35.509997999999996
2006-03-27,34.439999
2006-03-28,34.5
2006-03-29,35.919998
2006-03-30,35.990002000000004
2006-03-31,36.244999
2006-04-03,34.57
2006-04-04,32.540001000000004
2006-04-05,32.595001
2006-04-06,33.380001
2006-04-07,32.240002000000004
2006-04-10,31.18
2006-04-11,31.9
2006-04-12,32.369999
2006-04-13,32.855
2006-04-17,32.709998999999996
2006-04-18,33.060001
2006-04-19,33.355
2006-04-20,32.735001000000004
2006-04-21,28.950001
2006-04-24,29.945
2006-04-25,29.635
2006-04-26,29.969998999999998
2006-04-27,29.495001000000002
2006-04-28,29.280001000000002
2006-05-01,29.084999
2006-05-02,28.955
2006-05-03,29.165001
2006-05-04,29.450001
2006-05-05,29.645
2006-05-08,29.049999
2006-05-09,29.08
2006-05-10,28.9
2006-05-11,28.889999
2006-05-12,29.15
2006-05-15,29.065001000000002
2006-05-16,27.549999
2006-05-17,25.805
2006-05-18,25.225
2006-05-19,25.305
2006-05-22,26.174999
2006-05-23,24.139999
2006-05-24,22.969998999999998
2006-05-25,23.445
2006-05-26,23.535
2006-05-30,22.565001000000002
2006-05-31,24.26
2006-06-01,24.475
2006-06-02,24.74
2006-06-05,24.190001000000002
2006-06-06,24.309998999999998
2006-06-07,24.0
2006-06-08,23.684998999999998
2006-06-09,23.495001000000002
2006-06-12,21.719998999999998
2006-06-13,21.83
2006-06-14,22.375
2006-06-15,23.625
2006-06-16,23.4
2006-06-19,23.91
2006-06-20,24.385
2006-06-21,24.635
2006-06-22,24.370001000000002
2006-06-23,25.375
2006-06-26,25.655001000000002
2006-06-27,25.75
2006-06-28,25.629998999999998
2006-06-29,26.610001
2006-06-30,26.74
2006-07-03,27.065001000000002
2006-07-05,26.790001
2006-07-06,27.184998999999998
2006-07-07,26.184998999999998
2006-07-10,24.174999
2006-07-11,24.440001000000002
2006-07-12,23.995001000000002
2006-07-13,23.764999
2006-07-14,23.764999
2006-07-17,23.815001000000002
2006-07-18,23.870001000000002
2006-07-19,24.280001000000002
2006-07-20,23.975
2006-07-21,22.16
2006-07-24,22.639999
2006-07-25,22.645
2006-07-26,22.785
2006-07-27,22.469998999999998
2006-07-28,22.895
2006-07-31,23.17
2006-08-01,22.42
2006-08-02,22.434998999999998
2006-08-03,22.625
2006-08-04,22.705
2006-08-07,21.48
2006-08-08,21.125
2006-08-09,21.594998999999998
2006-08-10,21.555
2006-08-11,20.504998999999998
2006-08-14,20.655001000000002
2006-08-15,20.924999
2006-08-16,22.285
2006-08-17,23.865
2006-08-18,24.885
2006-08-21,24.325001
2006-08-22,24.48
2006-08-23,24.290001
2006-08-24,24.4
2006-08-25,25.115
2006-08-28,25.049999
2006-08-29,25.34
2006-08-30,25.299999
2006-08-31,25.045
2006-09-01,24.98
2006-09-05,25.375
2006-09-06,24.75
2006-09-07,24.334999
2006-09-08,24.6
2006-09-11,25.26
2006-09-12,26.705
2006-09-13,26.49
2006-09-14,25.58
2006-09-15,25.9
2006-09-18,24.924999
2006-09-19,25.325001
2006-09-20,25.815001000000002
2006-09-21,26.26
2006-09-22,25.605
2006-09-25,26.26
2006-09-26,27.275
2006-09-27,26.805
2006-09-28,27.344998999999998
2006-09-29,26.860001
2006-10-02,27.1
2006-10-03,27.049999
2006-10-04,27.440001000000002
2006-10-05,27.799999
2006-10-06,28.075001
2006-10-09,28.799999
2006-10-10,29.405001000000002
2006-10-11,29.51
2006-10-12,29.985001
2006-10-13,29.035
2006-10-16,29.01
2006-10-17,28.764999
2006-10-18,28.309998999999998
2006-10-19,28.424999
2006-10-20,28.280001000000002
2006-10-23,28.809998999999998
2006-10-24,28.629998999999998
2006-10-25,29.059998999999998
2006-10-26,33.314999
2006-10-27,32.855
2006-10-30,33.07
2006-10-31,33.095001
2006-11-01,32.349998
2006-11-02,31.775
2006-11-03,32.084998999999996
2006-11-06,32.810001
2006-11-07,33.584998999999996
2006-11-08,32.744999
2006-11-09,34.165001000000004
2006-11-10,33.259997999999996
2006-11-13,33.759997999999996
2006-11-14,36.035
2006-11-15,36.34
2006-11-16,36.005001
2006-11-17,35.904999
2006-11-20,36.349998
2006-11-21,36.700001
2006-11-22,37.09
2006-11-24,36.555
2006-11-27,36.330002
2006-11-28,36.775002
2006-11-29,37.450001
2006-11-30,37.404999
2006-12-01,37.014998999999996
2006-12-04,37.48
2006-12-05,37.294998
2006-12-06,36.705002
2006-12-07,36.435001
2006-12-08,37.974998
2006-12-11,37.34
2006-12-12,36.965
2006-12-13,37.145
2006-12-14,38.470001
2006-12-15,38.240002000000004
2006-12-18,38.099998
2006-12-19,37.794998
2006-12-20,36.884997999999996
2006-12-21,36.959998999999996
2006-12-22,36.474998
2006-12-26,37.165001000000004
2006-12-27,37.514998999999996
2006-12-28,37.509997999999996
2006-12-29,37.105
2007-01-03,36.860001000000004
2007-01-04,38.18
2007-01-05,37.580002
2007-01-08,39.375
2007-01-09,38.849998
2007-01-10,39.424999
2007-01-11,39.224998
2007-01-12,39.884997999999996
2007-01-16,39.529999
2007-01-17,39.43
2007-01-18,37.525002
2007-01-19,37.805
2007-01-22,36.970001
2007-01-23,36.724998
2007-01-24,37.240002000000004
2007-01-25,37.02
2007-01-26,36.349998
2007-01-29,36.105
2007-01-30,36.450001
2007-01-31,35.705002
2007-02-01,35.904999
2007-02-02,35.490002000000004
2007-02-05,35.990002000000004
2007-02-06,36.095001
2007-02-07,37.689999
2007-02-08,37.505001
2007-02-09,37.75
2007-02-12,36.865002000000004
2007-02-13,36.860001000000004
2007-02-14,36.875
2007-02-15,37.105
2007-02-16,36.794998
2007-02-20,38.014998999999996
2007-02-21,37.985001000000004
2007-02-22,39.264998999999996
2007-02-23,39.060001
2007-02-26,38.935001
2007-02-27,36.650002
2007-02-28,36.310001
2007-03-01,36.209998999999996
2007-03-02,34.560001
2007-03-05,34.439999
2007-03-06,36.125
2007-03-07,35.544998
2007-03-08,35.810001
2007-03-09,36.654999
2007-03-12,36.66
2007-03-13,35.445
2007-03-14,35.529999
2007-03-15,35.779999
2007-03-16,35.540001000000004
2007-03-19,36.470001
2007-03-20,36.904999
2007-03-21,37.514998999999996
2007-03-22,36.959998999999996
2007-03-23,36.185001
2007-03-26,34.125
2007-03-27,33.884997999999996
2007-03-28,34.814999
2007-03-29,34.619999
2007-03-30,33.34
2007-04-02,32.445
2007-04-03,33.610001000000004
2007-04-04,32.965
2007-04-05,33.34
2007-04-09,33.82
2007-04-10,33.814999
2007-04-11,33.794998
2007-04-12,34.375
2007-04-13,33.43
2007-04-16,33.619999
2007-04-17,33.035
2007-04-18,34.785
2007-04-19,34.465
2007-04-20,34.415001000000004
2007-04-23,34.029999
2007-04-24,33.525002
2007-04-25,33.035
2007-04-26,39.965
2007-04-27,39.294998
2007-04-30,38.389998999999996
2007-05-01,38.169998
2007-05-02,38.575001
2007-05-03,38.91
2007-05-04,39.035
2007-05-07,38.860001000000004
2007-05-08,38.900002
2007-05-09,39.424999
2007-05-10,38.455002
2007-05-11,38.66
2007-05-14,38.445
2007-05-15,37.415001000000004
2007-05-16,37.959998999999996
2007-05-17,37.705002
2007-05-18,37.68
2007-05-21,39.415001000000004
2007-05-22,39.314999
2007-05-23,38.575001
2007-05-24,37.994999
2007-05-25,38.360001000000004
2007-05-29,38.580002
2007-05-30,39.455002
2007-05-31,40.630001
2007-06-01,40.77
2007-06-04,40.945
2007-06-05,40.235001000000004
2007-06-06,39.294998
2007-06-07,38.59
2007-06-08,39.465
2007-06-11,40.240002000000004
2007-06-12,40.125
2007-06-13,40.009997999999996
2007-06-14,41.055
2007-06-15,42.605
2007-06-18,42.34
2007-06-19,42.014998999999996
2007-06-20,42.205002
2007-06-21,42.049999
2007-06-22,41.384997999999996
2007-06-25,41.189999
2007-06-26,40.799999
2007-06-27,40.674999
2007-06-28,40.419998
2007-06-29,40.299999
2007-07-02,40.400002
2007-07-03,40.029999
2007-07-05,41.599998
2007-07-06,41.439999
2007-07-09,41.415001000000004
2007-07-10,40.735001000000004
2007-07-11,41.259997999999996
2007-07-12,43.855
2007-07-13,43.685001
2007-07-16,43.665001000000004
2007-07-17,43.810001
2007-07-18,42.634997999999996
2007-07-19,45.130001
2007-07-20,44.540001000000004
2007-07-23,43.645
2007-07-24,42.195
2007-07-25,42.424999
2007-07-26,45.505001
2007-07-27,45.599998
2007-07-30,45.0
2007-07-31,43.345001
2007-08-01,43.325001
2007-08-02,43.57
2007-08-03,41.84
2007-08-06,36.215
2007-08-07,32.025002
2007-08-08,33.055
2007-08-09,35.009997999999996
2007-08-10,35.025002
2007-08-13,36.209998999999996
2007-08-14,34.455002
2007-08-15,34.154999
2007-08-16,35.240002000000004
2007-08-17,35.990002000000004
2007-08-20,35.560001
2007-08-21,34.619999
2007-08-22,35.970001
2007-08-23,35.650002
2007-08-24,37.48
2007-08-27,36.790001000000004
2007-08-28,34.610001000000004
2007-08-29,35.200001
2007-08-30,35.0
2007-08-31,34.970001
2007-09-04,36.139998999999996
2007-09-05,36.959998999999996
2007-09-06,38.82
2007-09-07,37.709998999999996
2007-09-10,37.369999
2007-09-11,39.049999
2007-09-12,40.150002
2007-09-13,39.580002
2007-09-14,40.060001
2007-09-17,39.189999
2007-09-18,40.259997999999996
2007-09-19,39.27
2007-09-20,39.0
2007-09-21,39.369999
2007-09-24,38.0
2007-09-25,36.41
2007-09-26,37.849998
2007-09-27,37.299999
2007-09-28,37.189999
2007-10-01,38.189999
2007-10-02,39.43
2007-10-03,39.98
2007-10-04,41.150002
2007-10-05,43.09
2007-10-08,43.48
2007-10-09,42.939999
2007-10-10,42.150002
2007-10-11,41.689999
2007-10-12,41.57
2007-10-15,41.540001000000004
2007-10-16,40.66
2007-10-17,41.110001000000004
2007-10-18,43.0
2007-10-19,42.630001
2007-10-22,42.91
2007-10-23,44.27
2007-10-24,40.470001
2007-10-25,34.189999
2007-10-26,34.27
2007-10-29,34.450001
2007-10-30,33.66
2007-10-31,36.029999
2007-11-01,36.799999
2007-11-02,36.830002
2007-11-05,38.099998
2007-11-06,37.810001
2007-11-07,35.73
2007-11-08,34.720001
2007-11-09,32.880001
2007-11-12,31.17
2007-11-13,31.790001
2007-11-14,30.969998999999998
2007-11-15,29.799999
2007-11-16,29.690001000000002
2007-11-19,28.83
2007-11-20,27.780001000000002
2007-11-21,27.040001
2007-11-23,26.969998999999998
2007-11-26,26.82
2007-11-27,26.9
2007-11-28,28.040001
2007-11-29,26.120001000000002
2007-11-30,26.42
2007-12-03,26.889999
2007-12-04,26.620001000000002
2007-12-05,28.139999
2007-12-06,28.860001
2007-12-07,28.030001000000002
2007-12-10,29.889999
2007-12-11,29.15
2007-12-12,29.940001000000002
2007-12-13,28.9
2007-12-14,29.23
2007-12-17,27.83
2007-12-18,28.360001
2007-12-19,27.450001
2007-12-20,27.66
2007-12-21,29.16
2007-12-24,29.91
2007-12-26,30.01
2007-12-27,28.9
2007-12-28,29.120001000000002
2007-12-31,28.52
2008-01-02,27.01
2008-01-03,26.48
2008-01-04,24.51
2008-01-07,23.280001000000002
2008-01-08,21.690001000000002
2008-01-09,21.65
2008-01-10,23.23
2008-01-11,21.4
2008-01-14,22.84
2008-01-15,22.540001
2008-01-16,20.68
2008-01-17,20.059998999999998
2008-01-18,20.43
2008-01-22,20.41
2008-01-23,20.18
2008-01-24,24.799999
2008-01-25,23.15
2008-01-28,23.940001000000002
2008-01-29,23.370001000000002
2008-01-30,23.280001000000002
2008-01-31,23.530001000000002
2008-02-01,25.02
2008-02-04,23.940001000000002
2008-02-05,22.32
2008-02-06,21.469998999999998
2008-02-07,21.73
2008-02-08,21.809998999999998
2008-02-11,22.200001
2008-02-12,21.67
2008-02-13,22.610001
2008-02-14,22.58
2008-02-15,22.51
2008-02-19,22.76
2008-02-20,23.34
2008-02-21,22.5
2008-02-22,22.280001000000002
2008-02-25,23.01
2008-02-26,23.469998999999998
2008-02-27,24.49
2008-02-28,23.68
2008-02-29,22.16
2008-03-03,20.969998999999998
2008-03-04,20.469998999999998
2008-03-05,20.799999
2008-03-06,19.360001
2008-03-07,19.389999
2008-03-10,19.030001000000002
2008-03-11,19.58
2008-03-12,19.9
2008-03-13,19.879998999999998
2008-03-14,19.870001000000002
2008-03-17,19.57
2008-03-18,20.690001000000002
2008-03-19,19.18
2008-03-20,19.49
2008-03-24,20.040001
2008-03-25,20.620001000000002
2008-03-26,19.969998999999998
2008-03-27,19.07
2008-03-28,19.1
2008-03-31,18.17
2008-04-01,19.09
2008-04-02,18.450001
2008-04-03,19.23
2008-04-04,18.139999
2008-04-07,18.049999
2008-04-08,18.26
2008-04-09,18.07
2008-04-10,19.32
2008-04-11,19.549999
2008-04-14,19.02
2008-04-15,18.6
2008-04-16,19.67
2008-04-17,19.709999
2008-04-18,21.27
2008-04-21,21.93
2008-04-22,21.309998999999998
2008-04-23,22.190001000000002
2008-04-24,23.57
2008-04-25,23.74
2008-04-28,23.120001000000002
2008-04-29,22.790001
2008-04-30,22.629998999999998
2008-05-01,24.49
2008-05-02,24.4
2008-05-05,24.01
2008-05-06,24.76
2008-05-07,25.950001
2008-05-08,27.42
2008-05-09,27.0
2008-05-12,28.08
2008-05-13,27.870001000000002
2008-05-14,27.92
2008-05-15,28.629998999999998
2008-05-16,28.959999
2008-05-19,28.57
2008-05-20,28.280001000000002
2008-05-21,28.120001000000002
2008-05-22,27.799999
2008-05-23,26.950001
2008-05-27,27.4
2008-05-28,27.98
2008-05-29,29.0
2008-05-30,30.049999
2008-06-02,29.450001
2008-06-03,29.360001
2008-06-04,31.08
2008-06-05,31.389999
2008-06-06,30.559998999999998
2008-06-09,30.1
2008-06-10,29.639999
2008-06-11,29.67
2008-06-12,28.84
2008-06-13,29.65
2008-06-16,30.040001
2008-06-17,30.059998999999998
2008-06-18,30.719998999999998
2008-06-19,32.32
2008-06-20,30.66
2008-06-23,30.110001
2008-06-24,29.27
2008-06-25,30.25
2008-06-26,29.1
2008-06-27,28.93
2008-06-30,28.42
2008-07-01,30.02
2008-07-02,29.639999
2008-07-03,29.77
2008-07-07,29.860001
2008-07-08,31.450001
2008-07-09,31.42
2008-07-10,32.299999
2008-07-11,33.439999
2008-07-14,32.02
2008-07-15,31.459999
2008-07-16,32.240002000000004
2008-07-17,32.970001
2008-07-18,32.450001
2008-07-21,32.439999
2008-07-22,32.41
2008-07-23,31.040001
2008-07-24,32.02
2008-07-25,31.700001
2008-07-28,30.26
2008-07-29,30.4
2008-07-30,29.51
2008-07-31,29.15
2008-08-01,29.16
2008-08-04,28.98
2008-08-05,30.07
2008-08-06,31.02
2008-08-07,31.59
2008-08-08,33.360001000000004
2008-08-11,35.299999
2008-08-12,34.869999
2008-08-13,35.25
2008-08-14,34.990002000000004
2008-08-15,35.200001
2008-08-18,34.84
2008-08-19,33.490002000000004
2008-08-20,33.580002
2008-08-21,33.470001
2008-08-22,33.830002
2008-08-25,33.18
2008-08-26,33.450001
2008-08-27,33.57
2008-08-28,34.700001
2008-08-29,34.110001000000004
2008-09-02,33.380001
2008-09-03,33.5
2008-09-04,30.790001
2008-09-05,31.190001000000002
2008-09-08,32.360001000000004
2008-09-09,31.389999
2008-09-10,30.67
2008-09-11,31.040001
2008-09-12,32.18
2008-09-15,30.23
2008-09-16,29.26
2008-09-17,27.42
2008-09-18,25.940001000000002
2008-09-19,27.35
2008-09-22,25.629998999999998
2008-09-23,24.110001
2008-09-24,21.85
2008-09-25,22.52
2008-09-26,23.84
2008-09-29,21.700001
2008-09-30,23.379998999999998
2008-10-01,23.17
2008-10-02,21.969998999999998
2008-10-03,21.0
2008-10-06,21.5
2008-10-07,21.950001
2008-10-08,21.719998999999998
2008-10-09,21.25
2008-10-10,20.5
2008-10-13,21.440001000000002
2008-10-14,20.41
2008-10-15,18.4
2008-10-16,19.92
2008-10-17,19.799999
2008-10-20,20.85
2008-10-21,19.74
2008-10-22,19.780001000000002
2008-10-23,21.75
2008-10-24,22.07
2008-10-27,22.93
2008-10-28,24.940001000000002
2008-10-29,24.85
2008-10-30,24.99
2008-10-31,24.82
2008-11-03,24.15
2008-11-04,24.75
2008-11-05,23.18
2008-11-06,22.530001000000002
2008-11-07,23.780001000000002
2008-11-10,22.15
2008-11-11,22.709999
2008-11-12,21.469998999999998
2008-11-13,22.17
2008-11-14,22.5
2008-11-17,22.360001
2008-11-18,22.110001
2008-11-19,21.370001000000002
2008-11-20,20.780001000000002
2008-11-21,22.32
2008-11-24,23.530001000000002
2008-11-25,24.120001000000002
2008-11-26,25.549999
2008-11-28,24.9
2008-12-01,22.530001000000002
2008-12-02,22.92
2008-12-03,23.809998999999998
2008-12-04,22.27
2008-12-05,23.379998999999998
2008-12-08,24.139999
2008-12-09,23.41
2008-12-10,23.18
