Date,KMI
2011-06-09,29.690001000000002
2011-06-10,29.530001000000002
2011-06-13,29.450001
2011-06-14,29.5
2011-06-15,29.360001
2011-06-16,29.209999
2011-06-17,29.700001
2011-06-20,29.610001
2011-06-21,29.620001000000002
2011-06-22,29.620001000000002
2011-06-23,29.1
2011-06-24,28.6
2011-06-27,28.26
2011-06-28,28.299999
2011-06-29,28.4
2011-06-30,28.73
2011-07-01,29.27
2011-07-05,29.26
2011-07-06,29.110001
2011-07-07,28.98
2011-07-08,28.92
2011-07-11,28.360001
2011-07-12,28.17
2011-07-13,28.190001000000002
2011-07-14,28.030001000000002
2011-07-15,28.59
2011-07-18,28.190001000000002
2011-07-19,28.35
2011-07-20,28.5
2011-07-21,28.51
2011-07-22,28.360001
2011-07-25,27.5
2011-07-26,27.57
2011-07-27,28.18
2011-07-28,28.16
2011-07-29,28.23
2011-08-01,28.23
2011-08-02,27.85
2011-08-03,27.719998999999998
2011-08-04,26.469998999999998
2011-08-05,25.92
2011-08-08,23.66
2011-08-09,25.92
2011-08-10,26.049999
2011-08-11,27.450001
2011-08-12,26.77
2011-08-15,27.08
2011-08-16,26.5
2011-08-17,26.280001000000002
2011-08-18,24.82
2011-08-19,23.82
2011-08-22,23.76
2011-08-23,24.540001
2011-08-24,24.450001
2011-08-25,24.450001
2011-08-26,24.780001000000002
2011-08-29,25.309998999999998
2011-08-30,25.370001000000002
2011-08-31,25.85
2011-09-01,25.719998999999998
2011-09-02,25.190001000000002
2011-09-06,25.370001000000002
2011-09-07,25.440001000000002
2011-09-08,25.4
2011-09-09,24.85
2011-09-12,24.959999
2011-09-13,24.969998999999998
2011-09-14,25.25
2011-09-15,25.540001
2011-09-16,25.5
2011-09-19,26.68
2011-09-20,26.700001
2011-09-21,26.549999
2011-09-22,25.690001000000002
2011-09-23,25.52
2011-09-26,26.34
2011-09-27,27.030001000000002
2011-09-28,26.620001000000002
2011-09-29,26.32
2011-09-30,25.889999
2011-10-03,25.48
2011-10-04,26.049999
2011-10-05,26.59
2011-10-06,26.700001
2011-10-07,26.34
2011-10-10,26.870001000000002
2011-10-11,26.85
2011-10-12,26.9
2011-10-13,26.92
2011-10-14,26.889999
2011-10-17,28.190001000000002
2011-10-18,28.059998999999998
2011-10-19,27.58
2011-10-20,28.23
2011-10-21,29.219998999999998
2011-10-24,29.98
2011-10-25,30.110001
2011-10-26,29.66
2011-10-27,29.440001000000002
2011-10-28,29.1
2011-10-31,28.6
2011-11-01,27.82
2011-11-02,28.059998999999998
2011-11-03,28.17
2011-11-04,28.309998999999998
2011-11-07,27.959999
2011-11-08,28.15
2011-11-09,27.030001000000002
2011-11-10,27.43
2011-11-11,27.57
2011-11-14,27.73
2011-11-15,27.959999
2011-11-16,27.77
2011-11-17,28.32
2011-11-18,28.25
2011-11-21,28.59
2011-11-22,28.610001
2011-11-23,28.02
2011-11-25,29.0
2011-11-28,28.799999
2011-11-29,29.540001
2011-11-30,29.5
2011-12-01,30.26
2011-12-02,31.0
2011-12-05,30.91
2011-12-06,30.860001
2011-12-07,30.42
2011-12-08,29.549999
2011-12-09,29.6
2011-12-12,29.49
2011-12-13,29.200001
2011-12-14,29.09
2011-12-15,28.83
2011-12-16,29.84
2011-12-19,29.790001
2011-12-20,30.139999
2011-12-21,30.709999
2011-12-22,30.950001
2011-12-23,31.370001000000002
2011-12-27,31.74
2011-12-28,31.290001
2011-12-29,31.559998999999998
2011-12-30,32.169998
2012-01-03,32.490002000000004
2012-01-04,32.490002000000004
2012-01-05,32.650002
2012-01-06,32.889998999999996
2012-01-09,32.810001
2012-01-10,33.18
2012-01-11,33.389998999999996
2012-01-12,33.080002
2012-01-13,32.860001000000004
2012-01-17,33.07
2012-01-18,32.830002
2012-01-19,33.029999
2012-01-20,32.77
2012-01-23,32.810001
2012-01-24,32.68
2012-01-25,33.23
2012-01-26,32.84
2012-01-27,32.380001
2012-01-30,32.240002000000004
2012-01-31,32.470001
2012-02-01,32.330002
2012-02-02,32.18
2012-02-03,31.92
2012-02-06,32.259997999999996
2012-02-07,31.84
2012-02-08,32.07
2012-02-09,32.639998999999996
2012-02-10,32.349998
2012-02-13,32.57
2012-02-14,32.310001
2012-02-15,32.150002
2012-02-16,32.330002
2012-02-17,32.23
2012-02-21,32.07
2012-02-22,32.23
2012-02-23,32.32
2012-02-24,33.240002000000004
2012-02-27,34.759997999999996
2012-02-28,35.259997999999996
2012-02-29,35.240002000000004
2012-03-01,35.919998
2012-03-02,36.290001000000004
2012-03-05,36.23
2012-03-06,35.349998
2012-03-07,36.299999
2012-03-08,36.73
2012-03-09,37.52
2012-03-12,36.740002000000004
2012-03-13,36.610001000000004
2012-03-14,36.049999
2012-03-15,36.25
2012-03-16,36.849998
2012-03-19,37.139998999999996
2012-03-20,36.75
2012-03-21,37.07
2012-03-22,37.380001
2012-03-23,38.599998
2012-03-26,38.369999
2012-03-27,38.439999
2012-03-28,39.25
2012-03-29,39.009997999999996
2012-03-30,38.650002
2012-04-02,39.099998
2012-04-03,39.73
2012-04-04,39.220001
2012-04-05,39.849998
2012-04-09,39.380001
2012-04-10,38.099998
2012-04-11,38.23
2012-04-12,38.52
2012-04-13,38.41
2012-04-16,37.700001
2012-04-17,37.240002000000004
2012-04-18,37.25
2012-04-19,36.73
2012-04-20,36.16
2012-04-23,35.110001000000004
2012-04-24,35.09
2012-04-25,35.919998
2012-04-26,35.68
2012-04-27,35.84
2012-04-30,35.900002
2012-05-01,36.419998
2012-05-02,36.369999
2012-05-03,35.75
2012-05-04,35.25
2012-05-07,35.150002
2012-05-08,34.970001
2012-05-09,34.080002
2012-05-10,34.299999
2012-05-11,33.990002000000004
2012-05-14,33.549999
2012-05-15,33.299999
2012-05-16,33.25
2012-05-17,33.0
2012-05-18,32.5
2012-05-21,33.360001000000004
2012-05-22,33.799999
2012-05-23,33.16
2012-05-24,32.110001000000004
2012-05-25,32.419998
2012-05-29,33.5
2012-05-30,33.669998
2012-05-31,34.189999
2012-06-01,32.349998
2012-06-04,33.0
2012-06-05,33.02
2012-06-06,31.9
2012-06-07,31.49
2012-06-08,31.530001000000002
2012-06-11,31.440001000000002
2012-06-12,31.35
2012-06-13,31.23
2012-06-14,31.469998999999998
2012-06-15,31.9
2012-06-18,31.85
2012-06-19,32.360001000000004
2012-06-20,32.34
2012-06-21,31.98
2012-06-22,31.68
2012-06-25,30.83
2012-06-26,30.76
2012-06-27,30.99
2012-06-28,31.219998999999998
2012-06-29,32.220001
2012-07-02,32.740002000000004
2012-07-03,33.16
2012-07-05,33.259997999999996
2012-07-06,32.959998999999996
2012-07-09,32.740002000000004
2012-07-10,32.790001000000004
2012-07-11,33.049999
2012-07-12,33.34
2012-07-13,34.540001000000004
2012-07-16,34.700001
2012-07-17,35.040001000000004
2012-07-18,35.389998999999996
2012-07-19,35.25
2012-07-20,34.990002000000004
2012-07-23,34.860001000000004
2012-07-24,34.869999
2012-07-25,35.259997999999996
2012-07-26,35.720001
2012-07-27,35.810001
2012-07-30,35.830002
2012-07-31,35.810001
2012-08-01,35.740002000000004
2012-08-02,35.400002
2012-08-03,35.889998999999996
2012-08-06,36.169998
2012-08-07,36.43
2012-08-08,36.139998999999996
2012-08-09,35.810001
2012-08-10,34.639998999999996
2012-08-13,34.73
2012-08-14,34.77
2012-08-15,34.490002000000004
2012-08-16,34.470001
2012-08-17,34.220001
2012-08-20,34.860001000000004
2012-08-21,34.970001
2012-08-22,34.970001
2012-08-23,34.849998
2012-08-24,35.290001000000004
2012-08-27,35.279999
2012-08-28,35.23
2012-08-29,35.439999
2012-08-30,35.439999
2012-08-31,35.77
2012-09-04,35.68
2012-09-05,35.5
2012-09-06,35.740002000000004
2012-09-07,35.84
2012-09-10,35.759997999999996
2012-09-11,35.75
2012-09-12,35.669998
2012-09-13,35.970001
2012-09-14,36.23
2012-09-17,36.240002000000004
2012-09-18,36.049999
2012-09-19,35.950001
2012-09-20,35.66
2012-09-21,35.700001
2012-09-24,35.799999
2012-09-25,35.529999
2012-09-26,35.150002
2012-09-27,35.66
2012-09-28,35.52
2012-10-01,35.450001
2012-10-02,35.5
2012-10-03,36.040001000000004
2012-10-04,36.25
2012-10-05,36.040001000000004
2012-10-08,35.560001
2012-10-09,35.080002
2012-10-10,35.16
2012-10-11,35.09
2012-10-12,34.5
2012-10-15,34.889998999999996
2012-10-16,35.52
2012-10-17,35.77
2012-10-18,35.869999
2012-10-19,34.970001
2012-10-22,34.75
2012-10-23,34.380001
2012-10-24,34.560001
2012-10-25,35.060001
2012-10-26,34.700001
2012-10-31,34.709998999999996
2012-11-01,34.580002
2012-11-02,34.110001000000004
2012-11-05,33.889998999999996
2012-11-06,34.16
2012-11-07,33.34
2012-11-08,32.939999
2012-11-09,32.580002
2012-11-12,32.529999
2012-11-13,32.240002000000004
2012-11-14,32.119999
2012-11-15,32.029999
2012-11-16,32.299999
2012-11-19,33.48
2012-11-20,33.459998999999996
2012-11-21,33.459998999999996
2012-11-23,33.720001
2012-11-26,33.68
2012-11-27,33.759997999999996
2012-11-28,34.119999
2012-11-29,34.220001
2012-11-30,33.810001
2012-12-03,33.900002
2012-12-04,33.919998
2012-12-05,33.830002
2012-12-06,33.630001
2012-12-07,33.580002
2012-12-10,33.650002
2012-12-11,33.630001
2012-12-12,33.720001
2012-12-13,33.799999
2012-12-14,33.720001
2012-12-17,34.459998999999996
2012-12-18,35.290001000000004
2012-12-19,35.240002000000004
2012-12-20,35.470001
2012-12-21,35.34
2012-12-24,35.029999
2012-12-26,34.75
2012-12-27,34.77
2012-12-28,34.619999
2012-12-31,35.330002
2013-01-02,36.529999
2013-01-03,36.98
2013-01-04,36.709998999999996
2013-01-07,37.32
2013-01-08,37.34
2013-01-09,37.119999
2013-01-10,37.099998
2013-01-11,37.060001
2013-01-14,36.939999
2013-01-15,36.84
2013-01-16,36.599998
2013-01-17,37.240002000000004
2013-01-18,37.41
2013-01-22,37.790001000000004
2013-01-23,37.580002
2013-01-24,37.23
2013-01-25,37.25
2013-01-28,37.529999
2013-01-29,37.299999
2013-01-30,37.73
2013-01-31,37.459998999999996
2013-02-01,37.490002000000004
2013-02-04,36.580002
2013-02-05,37.380001
2013-02-06,37.27
2013-02-07,37.77
2013-02-08,37.599998
2013-02-11,37.650002
2013-02-12,37.740002000000004
2013-02-13,37.799999
2013-02-14,37.57
2013-02-15,37.52
2013-02-19,37.419998
2013-02-20,37.130001
2013-02-21,36.73
2013-02-22,37.0
2013-02-25,36.110001000000004
2013-02-26,36.209998999999996
2013-02-27,37.060001
2013-02-28,37.07
2013-03-01,37.259997999999996
2013-03-04,37.540001000000004
2013-03-05,37.459998999999996
2013-03-06,36.970001
2013-03-07,37.259997999999996
2013-03-08,37.369999
2013-03-11,37.32
2013-03-12,37.27
2013-03-13,36.93
2013-03-14,36.950001
2013-03-15,36.400002
2013-03-18,36.240002000000004
2013-03-19,36.549999
2013-03-20,36.970001
2013-03-21,37.200001
2013-03-22,37.619999
2013-03-25,37.599998
2013-03-26,37.990002000000004
2013-03-27,38.369999
2013-03-28,38.68
2013-04-01,39.110001000000004
2013-04-02,38.84
2013-04-03,37.84
2013-04-04,37.860001000000004
2013-04-05,37.52
2013-04-08,38.119999
2013-04-09,38.639998999999996
2013-04-10,38.939999
2013-04-11,38.77
2013-04-12,38.779999
2013-04-15,37.950001
2013-04-16,38.369999
2013-04-17,37.799999
2013-04-18,37.919998
2013-04-19,38.869999
2013-04-22,39.0
2013-04-23,39.529999
2013-04-24,39.98
2013-04-25,39.110001000000004
2013-04-26,38.779999
2013-04-29,38.900002
2013-04-30,39.099998
2013-05-01,38.529999
2013-05-02,38.720001
2013-05-03,38.849998
2013-05-06,39.07
2013-05-07,39.259997999999996
2013-05-08,39.419998
2013-05-09,39.459998999999996
2013-05-10,39.450001
2013-05-13,39.490002000000004
2013-05-14,39.98
2013-05-15,40.200001
2013-05-16,39.919998
2013-05-17,40.48
2013-05-20,41.049999
2013-05-21,41.09
2013-05-22,40.990002000000004
2013-05-23,40.450001
2013-05-24,40.580002
2013-05-28,40.419998
2013-05-29,39.580002
2013-05-30,39.0
2013-05-31,37.98
2013-06-03,38.360001000000004
2013-06-04,37.93
2013-06-05,37.810001
2013-06-06,38.939999
2013-06-07,39.540001000000004
2013-06-10,38.880001
2013-06-11,38.189999
2013-06-12,37.630001
2013-06-13,37.959998999999996
2013-06-14,38.419998
2013-06-17,38.59
2013-06-18,38.57
2013-06-19,38.060001
2013-06-20,36.299999
2013-06-21,36.279999
2013-06-24,36.560001
2013-06-25,37.16
2013-06-26,37.57
2013-06-27,38.27
2013-06-28,38.150002
2013-07-01,38.630001
2013-07-02,38.279999
2013-07-03,38.419998
2013-07-05,38.439999
2013-07-08,38.970001
2013-07-09,39.52
2013-07-10,39.32
2013-07-11,39.950001
2013-07-12,40.07
2013-07-15,40.310001
2013-07-16,39.75
2013-07-17,39.580002
2013-07-18,39.52
2013-07-19,39.549999
2013-07-22,39.509997999999996
2013-07-23,39.299999
2013-07-24,38.759997999999996
2013-07-25,38.869999
2013-07-26,38.709998999999996
2013-07-29,38.200001
2013-07-30,37.919998
2013-07-31,37.759997999999996
2013-08-01,37.91
2013-08-02,37.650002
2013-08-05,37.650002
2013-08-06,38.169998
2013-08-07,37.889998999999996
2013-08-08,37.75
2013-08-09,37.599998
2013-08-12,37.400002
2013-08-13,37.139998999999996
2013-08-14,37.32
2013-08-15,37.610001000000004
2013-08-16,37.439999
2013-08-19,36.630001
2013-08-20,36.939999
2013-08-21,36.93
2013-08-22,37.119999
2013-08-23,37.23
2013-08-26,37.0
2013-08-27,37.119999
2013-08-28,37.110001000000004
2013-08-29,37.84
2013-08-30,37.93
2013-09-03,37.57
2013-09-04,35.299999
2013-09-05,35.5
2013-09-06,35.220001
2013-09-09,36.330002
2013-09-10,37.049999
2013-09-11,36.009997999999996
2013-09-12,35.610001000000004
2013-09-13,35.080002
2013-09-16,34.720001
2013-09-17,34.720001
2013-09-18,36.259997999999996
2013-09-19,36.779999
2013-09-20,36.209998999999996
2013-09-23,36.040001000000004
2013-09-24,36.189999
2013-09-25,35.970001
2013-09-26,35.98
2013-09-27,35.84
2013-09-30,35.57
2013-10-01,36.099998
2013-10-02,35.849998
2013-10-03,35.369999
2013-10-04,35.400002
2013-10-07,35.02
2013-10-08,34.59
2013-10-09,34.790001000000004
2013-10-10,35.279999
2013-10-11,35.490002000000004
2013-10-14,35.259997999999996
2013-10-15,35.049999
2013-10-16,35.619999
2013-10-17,35.220001
2013-10-18,35.330002
2013-10-21,35.419998
2013-10-22,36.209998999999996
2013-10-23,35.950001
2013-10-24,36.400002
2013-10-25,36.490002000000004
2013-10-28,36.099998
2013-10-29,35.779999
2013-10-30,35.560001
2013-10-31,35.310001
2013-11-01,35.310001
2013-11-04,35.23
2013-11-05,35.110001000000004
2013-11-06,35.16
2013-11-07,34.779999
2013-11-08,35.0
2013-11-11,34.700001
2013-11-12,34.599998
2013-11-13,34.529999
2013-11-14,35.02
2013-11-15,35.349998
2013-11-18,35.619999
2013-11-19,35.27
2013-11-20,35.279999
2013-11-21,35.279999
2013-11-22,35.52
2013-11-25,35.919998
2013-11-26,35.860001000000004
2013-11-27,35.84
2013-11-29,35.540001000000004
2013-12-02,35.200001
2013-12-03,35.040001000000004
2013-12-04,33.43
2013-12-05,32.98
2013-12-06,33.509997999999996
2013-12-09,33.349998
2013-12-10,32.889998999999996
2013-12-11,32.580002
2013-12-12,32.880001
2013-12-13,32.830002
2013-12-16,32.700001
2013-12-17,33.43
2013-12-18,34.330002
2013-12-19,34.759997999999996
2013-12-20,35.220001
2013-12-23,35.490002000000004
2013-12-24,35.509997999999996
2013-12-26,35.709998999999996
2013-12-27,35.91
2013-12-30,36.209998999999996
2013-12-31,36.0
2014-01-02,35.91
2014-01-03,35.970001
2014-01-06,35.950001
2014-01-07,36.189999
2014-01-08,36.0
2014-01-09,35.91
2014-01-10,35.900002
2014-01-13,35.459998999999996
2014-01-14,35.5
2014-01-15,35.490002000000004
2014-01-16,35.549999
2014-01-17,35.57
2014-01-21,35.740002000000004
2014-01-22,36.389998999999996
2014-01-23,36.040001000000004
2014-01-24,35.470001
2014-01-27,35.66
2014-01-28,35.889998999999996
2014-01-29,34.099998
2014-01-30,34.32
2014-01-31,34.009997999999996
2014-02-03,33.32
2014-02-04,33.66
2014-02-05,33.240002000000004
2014-02-06,33.630001
2014-02-07,33.990002000000004
2014-02-10,33.790001000000004
2014-02-11,33.939999
2014-02-12,33.830002
2014-02-13,33.66
2014-02-14,33.779999
2014-02-18,33.709998999999996
2014-02-19,33.150002
2014-02-20,33.23
2014-02-21,33.029999
2014-02-24,32.099998
2014-02-25,32.889998999999996
2014-02-26,32.169998
2014-02-27,31.870001000000002
2014-02-28,31.85
2014-03-03,31.639999
2014-03-04,32.049999
2014-03-05,32.200001
2014-03-06,32.290001000000004
2014-03-07,32.0
2014-03-10,31.799999
2014-03-11,31.59
2014-03-12,31.290001
2014-03-13,30.959999
2014-03-14,31.700001
2014-03-17,31.68
2014-03-18,31.559998999999998
2014-03-19,31.059998999999998
2014-03-20,31.48
2014-03-21,31.15
2014-03-24,31.389999
2014-03-25,31.610001
2014-03-26,31.84
2014-03-27,32.299999
2014-03-28,32.139998999999996
2014-03-31,32.490002000000004
2014-04-01,32.880001
2014-04-02,32.810001
2014-04-03,32.959998999999996
2014-04-04,33.02
2014-04-07,32.240002000000004
2014-04-08,33.049999
2014-04-09,32.919998
2014-04-10,32.68
2014-04-11,32.290001000000004
2014-04-14,32.439999
2014-04-15,32.900002
2014-04-16,33.310001
2014-04-17,33.77
2014-04-21,33.400002
2014-04-22,33.450001
2014-04-23,33.610001000000004
2014-04-24,33.68
2014-04-25,33.0
2014-04-28,32.380001
2014-04-29,33.02
2014-04-30,32.66
2014-05-01,32.599998
2014-05-02,32.720001
2014-05-05,32.740002000000004
2014-05-06,32.549999
2014-05-07,32.779999
2014-05-08,32.52
2014-05-09,32.150002
2014-05-12,32.380001
2014-05-13,32.439999
2014-05-14,33.169998
2014-05-15,33.450001
2014-05-16,33.450001
2014-05-19,33.32
2014-05-20,33.25
2014-05-21,33.439999
2014-05-22,33.77
2014-05-23,33.68
2014-05-27,33.599998
2014-05-28,33.59
2014-05-29,33.599998
2014-05-30,33.389998999999996
2014-06-02,33.720001
2014-06-03,33.82
2014-06-04,34.049999
2014-06-05,34.619999
2014-06-06,35.080002
2014-06-09,35.060001
2014-06-10,35.07
2014-06-11,34.900002
2014-06-12,34.91
2014-06-13,35.189999
2014-06-16,35.380001
2014-06-17,34.970001
2014-06-18,35.07
2014-06-19,35.400002
2014-06-20,36.029999
2014-06-23,36.009997999999996
2014-06-24,36.110001000000004
2014-06-25,35.970001
2014-06-26,36.0
2014-06-27,36.040001000000004
2014-06-30,36.259997999999996
2014-07-01,36.049999
2014-07-02,35.75
2014-07-03,35.650002
2014-07-07,35.610001000000004
2014-07-08,35.529999
2014-07-09,35.790001000000004
2014-07-10,35.68
2014-07-11,35.630001
2014-07-14,35.970001
2014-07-15,36.169998
2014-07-16,36.91
2014-07-17,36.810001
2014-07-18,37.549999
2014-07-21,37.610001000000004
2014-07-22,37.650002
2014-07-23,37.700001
2014-07-24,37.880001
2014-07-25,37.900002
2014-07-28,37.790001000000004
2014-07-29,37.169998
2014-07-30,37.299999
2014-07-31,35.98
2014-08-01,35.490002000000004
2014-08-04,36.25
2014-08-05,35.540001000000004
2014-08-06,35.560001
2014-08-07,35.369999
2014-08-08,36.119999
2014-08-11,39.369999
2014-08-12,38.73
2014-08-13,38.77
2014-08-14,39.880001
2014-08-15,41.43
2014-08-18,41.139998999999996
2014-08-19,41.419998
2014-08-20,41.599998
2014-08-21,41.25
2014-08-22,40.810001
2014-08-25,40.529999
2014-08-26,40.060001
2014-08-27,39.93
2014-08-28,39.77
2014-08-29,40.259997999999996
2014-09-02,39.860001000000004
2014-09-03,39.57
2014-09-04,39.049999
2014-09-05,39.310001
2014-09-08,38.66
2014-09-09,38.299999
2014-09-10,38.389998999999996
2014-09-11,38.349998
2014-09-12,37.759997999999996
2014-09-15,37.709998999999996
2014-09-16,38.25
2014-09-17,38.130001
2014-09-18,38.0
2014-09-19,37.970001
2014-09-22,37.5
2014-09-23,38.209998999999996
2014-09-24,38.48
2014-09-25,37.720001
2014-09-26,38.389998999999996
2014-09-29,38.529999
2014-09-30,38.34
2014-10-01,38.200001
2014-10-02,39.389998999999996
2014-10-03,38.860001000000004
2014-10-06,38.720001
2014-10-07,38.25
2014-10-08,38.259997999999996
2014-10-09,36.700001
2014-10-10,36.470001
2014-10-13,35.5
2014-10-14,34.5
2014-10-15,35.290001000000004
2014-10-16,36.82
2014-10-17,36.810001
2014-10-20,37.57
2014-10-21,38.310001
2014-10-22,37.919998
2014-10-23,38.68
2014-10-24,39.029999
2014-10-27,38.93
2014-10-28,39.169998
2014-10-29,38.330002
2014-10-30,38.540001000000004
2014-10-31,38.700001
2014-11-03,38.5
2014-11-04,37.459998999999996
2014-11-05,38.099998
2014-11-06,38.529999
2014-11-07,38.75
2014-11-10,38.5
2014-11-11,38.540001000000004
2014-11-12,38.529999
2014-11-13,38.380001
2014-11-14,39.369999
2014-11-17,40.25
2014-11-18,40.41
2014-11-19,40.939999
2014-11-20,39.919998
2014-11-21,39.75
2014-11-24,40.790001000000004
2014-11-25,40.75
2014-11-26,42.32
2014-11-28,41.349998
2014-12-01,40.939999
2014-12-02,41.619999
2014-12-03,41.830002
2014-12-04,41.459998999999996
2014-12-05,41.119999
2014-12-08,39.84
2014-12-09,40.650002
2014-12-10,39.439999
2014-12-11,39.880001
2014-12-12,39.169998
2014-12-15,38.279999
2014-12-16,38.07
2014-12-17,39.889998999999996
2014-12-18,40.560001
2014-12-19,41.630001
2014-12-22,41.549999
2014-12-23,41.91
2014-12-24,42.009997999999996
2014-12-26,42.700001
2014-12-29,43.009997999999996
2014-12-30,42.5
2014-12-31,42.310001
2015-01-02,42.810001
2015-01-05,41.650002
2015-01-06,40.830002
2015-01-07,41.369999
2015-01-08,42.34
2015-01-09,41.810001
2015-01-12,41.610001000000004
2015-01-13,40.889998999999996
2015-01-14,41.220001
2015-01-15,40.77
2015-01-16,41.529999
2015-01-20,41.82
2015-01-21,42.0
2015-01-22,42.080002
2015-01-23,42.27
2015-01-26,42.27
2015-01-27,42.43
2015-01-28,41.360001000000004
2015-01-29,40.709998999999996
2015-01-30,41.049999
2015-02-02,41.619999
2015-02-03,41.48
2015-02-04,40.799999
2015-02-05,41.490002000000004
2015-02-06,41.41
2015-02-09,41.200001
2015-02-10,41.549999
2015-02-11,41.209998999999996
2015-02-12,41.759997999999996
2015-02-13,41.970001
2015-02-17,42.099998
2015-02-18,42.18
2015-02-19,42.009997999999996
2015-02-20,41.869999
2015-02-23,42.029999
2015-02-24,42.169998
2015-02-25,42.110001000000004
2015-02-26,41.220001
2015-02-27,41.009997999999996
2015-03-02,40.830002
2015-03-03,41.09
2015-03-04,41.040001000000004
2015-03-05,40.84
2015-03-06,40.41
2015-03-09,40.09
2015-03-10,40.09
2015-03-11,39.810001
2015-03-12,39.77
2015-03-13,39.919998
2015-03-16,40.619999
2015-03-17,40.830002
2015-03-18,41.560001
2015-03-19,41.529999
2015-03-20,42.119999
2015-03-23,42.150002
2015-03-24,41.220001
2015-03-25,41.130001
2015-03-26,41.279999
2015-03-27,41.27
2015-03-30,42.07
2015-03-31,42.060001
2015-04-01,41.919998
2015-04-02,41.720001
2015-04-06,41.970001
2015-04-07,41.990002000000004
2015-04-08,42.049999
2015-04-09,42.34
2015-04-10,42.93
2015-04-13,42.98
2015-04-14,43.009997999999996
2015-04-15,43.43
2015-04-16,43.68
2015-04-17,43.900002
2015-04-20,43.709998999999996
2015-04-21,43.610001000000004
2015-04-22,44.07
2015-04-23,44.57
2015-04-24,44.34
2015-04-27,44.110001000000004
2015-04-28,43.200001
2015-04-29,43.07
2015-04-30,42.950001
2015-05-01,43.130001
2015-05-04,42.830002
2015-05-05,42.650002
2015-05-06,42.669998
2015-05-07,42.66
2015-05-08,43.029999
2015-05-11,42.639998999999996
2015-05-12,42.700001
2015-05-13,42.16
2015-05-14,42.139998999999996
2015-05-15,42.619999
2015-05-18,42.830002
2015-05-19,42.860001000000004
2015-05-20,42.59
2015-05-21,42.66
2015-05-22,42.689999
2015-05-26,42.09
2015-05-27,41.990002000000004
2015-05-28,41.619999
2015-05-29,41.490002000000004
2015-06-01,41.290001000000004
2015-06-02,41.290001000000004
2015-06-03,40.869999
2015-06-04,40.099998
2015-06-05,40.400002
2015-06-08,40.200001
2015-06-09,40.240002000000004
2015-06-10,40.23
2015-06-11,39.779999
2015-06-12,38.919998
2015-06-15,39.360001000000004
2015-06-16,39.490002000000004
2015-06-17,39.52
2015-06-18,40.080002
2015-06-19,39.540001000000004
2015-06-22,39.650002
2015-06-23,39.43
2015-06-24,39.450001
2015-06-25,38.98
2015-06-26,38.959998999999996
2015-06-29,38.360001000000004
2015-06-30,38.389998999999996
2015-07-01,37.98
2015-07-02,38.029999
2015-07-06,37.5
2015-07-07,37.740002000000004
2015-07-08,37.299999
2015-07-09,37.5
2015-07-10,38.09
2015-07-13,38.189999
2015-07-14,38.02
2015-07-15,37.580002
2015-07-16,37.400002
2015-07-17,36.889998999999996
2015-07-20,36.299999
2015-07-21,35.84
2015-07-22,35.360001000000004
2015-07-23,34.950001
2015-07-24,34.849998
2015-07-27,35.220001
2015-07-28,35.57
2015-07-29,35.240002000000004
2015-07-30,35.029999
2015-07-31,34.639998999999996
2015-08-03,33.75
2015-08-04,33.66
2015-08-05,32.240002000000004
2015-08-06,32.689999
2015-08-07,32.139998999999996
2015-08-10,32.5
2015-08-11,32.889998999999996
2015-08-12,33.849998
