Date,HOG
1990-04-19,1.3046879999999998
1990-04-20,1.316406
1990-04-23,1.3125
1990-04-24,1.34375
1990-04-25,1.3671879999999998
1990-04-26,1.390625
1990-04-27,1.441406
1990-04-30,1.457031
1990-05-01,1.488281
1990-05-02,1.5234379999999998
1990-05-03,1.5234379999999998
1990-05-04,1.515625
1990-05-07,1.4765629999999998
1990-05-08,1.515625
1990-05-09,1.519531
1990-05-10,1.5078129999999998
1990-05-11,1.5
1990-05-14,1.5078129999999998
1990-05-15,1.511719
1990-05-16,1.53125
1990-05-17,1.5859379999999998
1990-05-18,1.59375
1990-05-21,1.65625
1990-05-22,1.6523439999999998
1990-05-23,1.6523439999999998
1990-05-24,1.6445310000000002
1990-05-25,1.6328129999999998
1990-05-29,1.703125
1990-05-30,1.6992189999999998
1990-05-31,1.7148439999999998
1990-06-01,1.703125
1990-06-04,1.726563
1990-06-05,1.710938
1990-06-06,1.703125
1990-06-07,1.710938
1990-06-08,1.6992189999999998
1990-06-11,1.703125
1990-06-12,1.71875
1990-06-13,1.78125
1990-06-14,1.7617189999999998
1990-06-15,1.7539060000000002
1990-06-18,1.710938
1990-06-19,1.71875
1990-06-20,1.703125
1990-06-21,1.664063
1990-06-22,1.6171879999999998
1990-06-25,1.609375
1990-06-26,1.671875
1990-06-27,1.6875
1990-06-28,1.921875
1990-06-29,1.78125
1990-07-02,1.859375
1990-07-03,1.867188
1990-07-05,1.867188
1990-07-06,1.890625
1990-07-09,1.914063
1990-07-10,1.96875
1990-07-11,2.101563
1990-07-12,2.117188
1990-07-13,2.117188
1990-07-16,2.085938
1990-07-17,2.046875
1990-07-18,2.023438
1990-07-19,2.007813
1990-07-20,1.984375
1990-07-23,1.90625
1990-07-24,1.90625
1990-07-25,1.976563
1990-07-26,2.0
1990-07-27,1.9375
1990-07-30,1.882813
1990-07-31,1.828125
1990-08-01,1.84375
1990-08-02,1.71875
1990-08-03,1.578125
1990-08-06,1.46875
1990-08-07,1.5546879999999998
1990-08-08,1.5859379999999998
1990-08-09,1.640625
1990-08-10,1.6171879999999998
1990-08-13,1.578125
1990-08-14,1.609375
1990-08-15,1.5625
1990-08-16,1.5234379999999998
1990-08-17,1.4765629999999998
1990-08-20,1.515625
1990-08-21,1.4296879999999998
1990-08-22,1.3671879999999998
1990-08-23,1.3203129999999998
1990-08-24,1.375
1990-08-27,1.5390629999999998
1990-08-28,1.5
1990-08-29,1.4921879999999998
1990-08-30,1.4375
1990-08-31,1.4296879999999998
1990-09-04,1.4296879999999998
1990-09-05,1.5078129999999998
1990-09-06,1.46875
1990-09-07,1.4609379999999998
1990-09-10,1.46875
1990-09-11,1.4609379999999998
1990-09-12,1.4765629999999998
1990-09-13,1.4453129999999998
1990-09-14,1.3828129999999998
1990-09-17,1.375
1990-09-18,1.34375
1990-09-19,1.3203129999999998
1990-09-20,1.3125
1990-09-21,1.28125
1990-09-24,1.2109379999999998
1990-09-25,1.2109379999999998
1990-09-26,1.1640629999999998
1990-09-27,1.09375
1990-09-28,1.2109379999999998
1990-10-01,1.2421879999999998
1990-10-02,1.2265629999999998
1990-10-03,1.234375
1990-10-04,1.125
1990-10-05,1.0859379999999998
1990-10-08,1.0625
1990-10-09,1.03125
1990-10-10,1.015625
1990-10-11,1.0078129999999998
1990-10-12,1.03125
1990-10-15,1.0703129999999998
1990-10-16,1.0078129999999998
1990-10-17,1.015625
1990-10-18,1.046875
1990-10-19,1.09375
1990-10-22,1.1171879999999998
1990-10-23,1.140625
1990-10-24,1.09375
1990-10-25,1.078125
1990-10-26,1.03125
