Date,NEE
1983-02-01,9.4375
1983-02-02,9.4375
1983-02-03,9.46875
1983-02-04,9.53125
1983-02-07,9.625
1983-02-08,9.59375
1983-02-09,9.53125
1983-02-10,9.46875
1983-02-11,9.40625
1983-02-14,9.46875
1983-02-15,9.4375
1983-02-16,9.375
1983-02-17,9.3125
1983-02-18,9.1875
1983-02-22,9.25
1983-02-23,9.21875
1983-02-24,9.28125
1983-02-25,9.40625
1983-02-28,9.5
1983-03-01,9.5
1983-03-02,9.5
1983-03-03,9.53125
1983-03-04,9.6875
1983-03-07,9.59375
1983-03-08,9.59375
1983-03-09,9.5
1983-03-10,9.4375
1983-03-11,9.40625
1983-03-14,9.375
1983-03-15,9.375
1983-03-16,9.34375
1983-03-17,9.34375
1983-03-18,9.375
1983-03-21,9.40625
1983-03-22,9.34375
1983-03-23,9.375
1983-03-24,9.375
1983-03-25,9.40625
1983-03-28,9.3125
1983-03-29,9.34375
1983-03-30,9.25
1983-03-31,9.28125
1983-04-04,9.25
1983-04-05,9.28125
1983-04-06,9.25
1983-04-07,9.21875
1983-04-08,9.21875
1983-04-11,9.21875
1983-04-12,9.1875
1983-04-13,9.1875
1983-04-14,9.15625
1983-04-15,9.15625
1983-04-18,9.28125
1983-04-19,9.28125
1983-04-20,9.4375
1983-04-21,9.40625
1983-04-22,9.40625
1983-04-25,9.34375
1983-04-26,9.375
1983-04-27,9.375
1983-04-28,9.375
1983-04-29,9.40625
1983-05-02,9.34375
1983-05-03,9.34375
1983-05-04,9.375
1983-05-05,9.40625
1983-05-06,9.4375
1983-05-09,9.4375
1983-05-10,9.4375
1983-05-11,9.4375
1983-05-12,9.4375
1983-05-13,9.4375
1983-05-16,9.40625
1983-05-17,9.46875
1983-05-18,9.4375
1983-05-19,9.46875
1983-05-20,9.46875
1983-05-23,9.15625
1983-05-24,9.15625
1983-05-25,9.125
1983-05-26,9.125
1983-05-27,9.09375
1983-05-31,9.03125
1983-06-01,9.0
1983-06-02,9.0
1983-06-03,9.0
1983-06-06,9.03125
1983-06-07,9.0
1983-06-08,8.9375
1983-06-09,8.875
1983-06-10,8.90625
1983-06-13,8.9375
1983-06-14,9.03125
1983-06-15,9.125
1983-06-16,9.0625
1983-06-17,9.09375
1983-06-20,9.03125
1983-06-21,8.96875
1983-06-22,8.96875
1983-06-23,8.9375
1983-06-24,8.9375
1983-06-27,8.96875
1983-06-28,8.90625
1983-06-29,8.90625
1983-06-30,8.9375
1983-07-01,8.9375
1983-07-05,8.84375
1983-07-06,8.875
1983-07-07,8.84375
1983-07-08,8.90625
1983-07-11,8.875
1983-07-12,8.96875
1983-07-13,9.03125
1983-07-14,9.09375
1983-07-15,9.0625
1983-07-18,9.125
1983-07-19,9.15625
1983-07-20,9.3125
1983-07-21,9.34375
1983-07-22,9.3125
1983-07-25,9.3125
1983-07-26,9.34375
1983-07-27,9.34375
1983-07-28,9.34375
1983-07-29,9.3125
1983-08-01,9.375
1983-08-02,9.4375
1983-08-03,9.40625
1983-08-04,9.34375
1983-08-05,9.28125
1983-08-08,9.28125
1983-08-09,9.28125
1983-08-10,9.34375
1983-08-11,9.40625
1983-08-12,9.375
1983-08-15,9.375
1983-08-16,9.40625
1983-08-17,9.40625
1983-08-18,9.375
1983-08-19,9.34375
1983-08-22,9.0625
1983-08-23,9.125
1983-08-24,9.125
1983-08-25,9.09375
1983-08-26,9.09375
1983-08-29,9.125
1983-08-30,9.09375
1983-08-31,9.15625
1983-09-01,9.125
1983-09-02,9.125
1983-09-06,9.21875
1983-09-07,9.21875
1983-09-08,9.21875
1983-09-09,9.3125
1983-09-12,9.3125
1983-09-13,9.34375
1983-09-14,9.3125
1983-09-15,9.34375
1983-09-16,9.34375
1983-09-19,9.375
1983-09-20,9.46875
1983-09-21,9.46875
1983-09-22,9.53125
1983-09-23,9.5625
1983-09-26,9.65625
1983-09-27,9.59375
1983-09-28,9.65625
1983-09-29,9.75
1983-09-30,9.78125
1983-10-03,9.84375
1983-10-04,10.0
1983-10-05,10.21875
1983-10-06,10.15625
1983-10-07,10.15625
1983-10-10,10.15625
1983-10-11,10.03125
1983-10-12,9.96875
1983-10-13,9.875
1983-10-14,9.8125
1983-10-17,10.0
1983-10-18,10.0
1983-10-19,10.0
1983-10-20,10.125
1983-10-21,10.125
1983-10-24,10.09375
1983-10-25,10.25
1983-10-26,10.375
1983-10-27,10.34375
1983-10-28,10.3125
1983-10-31,10.34375
1983-11-01,10.375
1983-11-02,10.4375
1983-11-03,10.25
1983-11-04,10.28125
1983-11-07,10.3125
1983-11-08,10.28125
1983-11-09,10.3125
1983-11-10,10.28125
1983-11-11,10.40625
1983-11-14,10.4375
1983-11-15,10.40625
1983-11-16,10.5
1983-11-17,10.53125
1983-11-18,10.5
1983-11-21,10.40625
1983-11-22,10.4375
1983-11-23,10.40625
1983-11-25,10.375
1983-11-28,10.375
1983-11-29,10.34375
1983-11-30,10.3125
1983-12-01,10.34375
1983-12-02,10.25
1983-12-05,10.125
1983-12-06,10.09375
1983-12-07,10.09375
1983-12-08,10.09375
1983-12-09,10.125
1983-12-12,10.09375
1983-12-13,10.0625
1983-12-14,10.03125
1983-12-15,10.0625
1983-12-16,10.0625
1983-12-19,10.03125
1983-12-20,10.09375
1983-12-21,10.0625
1983-12-22,10.03125
1983-12-23,9.90625
1983-12-27,10.0625
1983-12-28,10.03125
1983-12-29,10.0625
1983-12-30,10.0625
1984-01-03,10.0625
1984-01-04,10.0625
1984-01-05,10.03125
1984-01-06,10.09375
1984-01-09,10.03125
1984-01-10,10.09375
1984-01-11,10.09375
1984-01-12,10.09375
1984-01-13,10.09375
1984-01-16,10.125
1984-01-17,10.09375
1984-01-18,10.0625
1984-01-19,10.03125
1984-01-20,10.03125
1984-01-23,9.84375
1984-01-24,9.875
1984-01-25,9.8125
1984-01-26,9.84375
1984-01-27,10.0
1984-01-30,10.0
1984-01-31,9.96875
1984-02-01,9.9375
1984-02-02,10.0
1984-02-03,10.0
1984-02-06,10.0
1984-02-07,10.03125
1984-02-08,10.0
1984-02-09,9.78125
1984-02-10,9.75
1984-02-13,9.625
1984-02-14,9.59375
1984-02-15,9.5625
1984-02-16,9.46875
1984-02-17,9.3125
1984-02-21,9.21875
1984-02-22,9.1875
1984-02-23,9.0625
1984-02-24,9.125
1984-02-27,9.15625
1984-02-28,9.09375
1984-02-29,9.09375
1984-03-01,9.125
1984-03-02,9.21875
1984-03-05,9.25
1984-03-06,9.28125
1984-03-07,9.25
1984-03-08,9.1875
1984-03-09,9.125
1984-03-12,9.0
1984-03-13,9.0625
1984-03-14,9.125
1984-03-15,9.09375
1984-03-16,9.1875
1984-03-19,9.15625
1984-03-20,9.15625
1984-03-21,9.15625
1984-03-22,9.125
1984-03-23,9.125
1984-03-26,9.15625
1984-03-27,9.21875
1984-03-28,9.25
1984-03-29,9.28125
1984-03-30,9.28125
1984-04-02,9.1875
1984-04-03,9.15625
1984-04-04,9.15625
1984-04-05,9.03125
1984-04-06,9.09375
1984-04-09,9.03125
1984-04-10,9.0625
1984-04-11,9.09375
1984-04-12,9.28125
1984-04-13,9.28125
1984-04-16,9.25
1984-04-17,9.34375
1984-04-18,9.4375
1984-04-19,9.4375
1984-04-23,9.4375
1984-04-24,9.59375
1984-04-25,9.59375
1984-04-26,9.5625
1984-04-27,9.5625
1984-04-30,9.53125
1984-05-01,9.5625
1984-05-02,9.59375
1984-05-03,9.625
1984-05-04,9.53125
1984-05-07,9.65625
1984-05-08,9.625
1984-05-09,9.65625
1984-05-10,9.65625
1984-05-11,9.6875
1984-05-14,9.71875
1984-05-15,9.53125
1984-05-16,9.5625
1984-05-17,9.46875
1984-05-18,9.40625
1984-05-21,9.34375
1984-05-22,9.0625
1984-05-23,9.125
1984-05-24,9.0625
1984-05-25,9.03125
1984-05-29,9.03125
1984-05-30,9.0
1984-05-31,8.96875
1984-06-01,9.09375
1984-06-04,9.0625
1984-06-05,9.0625
1984-06-06,9.0625
1984-06-07,9.03125
1984-06-08,9.03125
1984-06-11,9.0
1984-06-12,8.9375
1984-06-13,8.875
1984-06-14,8.875
1984-06-15,8.90625
1984-06-18,8.875
1984-06-19,8.9375
1984-06-20,9.09375
1984-06-21,9.03125
1984-06-22,9.03125
1984-06-25,9.09375
1984-06-26,9.0625
1984-06-27,9.0625
1984-06-28,9.09375
1984-06-29,9.0625
1984-07-02,8.96875
1984-07-03,9.0625
1984-07-05,9.09375
1984-07-06,9.03125
1984-07-09,9.125
1984-07-10,9.15625
1984-07-11,9.1875
1984-07-12,9.28125
1984-07-13,9.34375
1984-07-16,9.375
1984-07-17,9.4375
1984-07-18,9.5
1984-07-19,9.375
1984-07-20,9.46875
1984-07-23,9.3125
1984-07-24,9.34375
1984-07-25,9.5
1984-07-26,9.53125
1984-07-27,9.4375
1984-07-30,9.375
1984-07-31,9.40625
1984-08-01,9.46875
1984-08-02,9.625
1984-08-03,9.78125
1984-08-06,9.875
1984-08-07,9.875
1984-08-08,9.8125
1984-08-09,9.875
1984-08-10,9.8125
1984-08-13,9.8125
1984-08-14,9.75
1984-08-15,9.71875
1984-08-16,9.71875
1984-08-17,9.75
1984-08-20,9.6875
1984-08-21,9.78125
1984-08-22,9.625
1984-08-23,9.625
1984-08-24,9.625
1984-08-27,9.59375
1984-08-28,9.625
1984-08-29,9.625
1984-08-30,9.59375
1984-08-31,9.6875
1984-09-04,9.625
1984-09-05,9.65625
1984-09-06,9.6875
1984-09-07,9.71875
1984-09-10,9.6875
1984-09-11,9.875
1984-09-12,9.8125
1984-09-13,9.84375
1984-09-14,9.84375
1984-09-17,9.90625
1984-09-18,9.9375
1984-09-19,10.03125
1984-09-20,10.1875
1984-09-21,10.03125
1984-09-24,10.0625
1984-09-25,10.21875
1984-09-26,10.3125
1984-09-27,10.3125
1984-09-28,10.3125
1984-10-01,10.34375
1984-10-02,10.375
1984-10-03,10.4375
1984-10-04,10.46875
1984-10-05,10.5
1984-10-08,10.5625
1984-10-09,10.5625
1984-10-10,10.46875
1984-10-11,10.4375
1984-10-12,10.46875
1984-10-15,10.59375
1984-10-16,10.6875
1984-10-17,10.8125
1984-10-18,11.0
1984-10-19,11.15625
1984-10-22,11.1875
1984-10-23,11.15625
1984-10-24,11.09375
1984-10-25,11.0625
1984-10-26,11.03125
1984-10-29,11.0625
1984-10-30,11.0625
1984-10-31,11.15625
1984-11-01,11.25
1984-11-02,11.28125
1984-11-05,11.28125
1984-11-06,11.3125
1984-11-07,11.34375
1984-11-08,11.3125
1984-11-09,11.3125
1984-11-12,11.25
1984-11-13,11.21875
1984-11-14,11.15625
1984-11-15,11.03125
1984-11-16,11.0625
1984-11-19,11.0
1984-11-20,11.0625
1984-11-21,11.125
1984-11-23,11.25
1984-11-26,11.0
1984-11-27,10.96875
1984-11-28,10.96875
1984-11-29,10.90625
1984-11-30,10.9375
1984-12-03,10.9375
1984-12-04,10.875
1984-12-05,10.8125
1984-12-06,10.90625
1984-12-07,10.90625
1984-12-10,10.875
1984-12-11,10.84375
1984-12-12,10.875
1984-12-13,10.90625
1984-12-14,10.84375
1984-12-17,10.875
1984-12-18,10.96875
1984-12-19,11.0
1984-12-20,11.0
1984-12-21,10.8125
1984-12-24,11.0
1984-12-26,10.9375
1984-12-27,11.03125
1984-12-28,11.03125
1984-12-31,11.1875
1985-01-02,11.21875
1985-01-03,11.125
1985-01-04,10.96875
1985-01-07,11.0625
1985-01-08,10.96875
1985-01-09,11.0
1985-01-10,11.03125
1985-01-11,11.0
1985-01-14,11.09375
1985-01-15,11.15625
1985-01-16,11.125
1985-01-17,11.15625
1985-01-18,11.1875
1985-01-21,11.125
1985-01-22,11.0625
1985-01-23,11.1875
1985-01-24,11.1875
1985-01-25,11.15625
1985-01-28,11.15625
1985-01-29,11.15625
1985-01-30,11.125
1985-01-31,11.0625
1985-02-01,11.0
1985-02-04,11.0
1985-02-05,10.75
1985-02-06,10.8125
1985-02-07,10.875
1985-02-08,11.0
1985-02-11,10.9375
1985-02-12,11.125
1985-02-13,11.1875
1985-02-14,11.1875
1985-02-15,11.1875
1985-02-19,11.25
1985-02-20,11.125
1985-02-21,11.1875
1985-02-22,10.75
1985-02-25,10.625
1985-02-26,10.625
1985-02-27,10.5
1985-02-28,10.5
1985-03-01,10.5625
1985-03-04,10.5
1985-03-05,10.5
1985-03-06,10.5
1985-03-07,10.5
1985-03-08,10.5
1985-03-11,10.375
1985-03-12,10.3125
1985-03-13,10.375
1985-03-14,10.4375
1985-03-15,10.4375
1985-03-18,10.5625
1985-03-19,10.8125
1985-03-20,10.8125
1985-03-21,10.75
1985-03-22,10.8125
1985-03-25,10.75
1985-03-26,10.9375
1985-03-27,11.25
1985-03-28,11.375
1985-03-29,11.75
1985-04-01,11.75
1985-04-02,11.625
1985-04-03,11.6875
1985-04-04,11.6875
1985-04-08,11.625
1985-04-09,11.6875
1985-04-10,11.625
1985-04-11,11.6875
1985-04-12,11.625
1985-04-15,11.625
1985-04-16,11.75
1985-04-17,11.8125
1985-04-18,11.75
1985-04-19,11.9375
1985-04-22,12.0
1985-04-23,12.25
1985-04-24,12.25
1985-04-25,12.3125
1985-04-26,12.25
1985-04-29,12.0625
1985-04-30,11.8125
1985-05-01,11.875
1985-05-02,12.0625
1985-05-03,12.125
1985-05-06,12.0625
1985-05-07,12.0625
1985-05-08,12.0625
1985-05-09,12.1875
1985-05-10,12.375
1985-05-13,12.4375
1985-05-14,12.375
1985-05-15,12.3125
1985-05-16,12.4375
1985-05-17,12.5
1985-05-20,12.6875
1985-05-21,12.625
1985-05-22,12.5625
1985-05-23,12.5
1985-05-24,12.25
1985-05-28,12.1875
1985-05-29,12.1875
1985-05-30,12.0625
1985-05-31,12.25
1985-06-03,12.375
1985-06-04,12.5
1985-06-05,12.625
1985-06-06,12.625
1985-06-07,12.625
1985-06-10,12.625
1985-06-11,12.75
1985-06-12,12.8125
1985-06-13,12.8125
1985-06-14,12.9375
1985-06-17,12.875
1985-06-18,12.9375
1985-06-19,12.875
1985-06-20,12.8125
1985-06-21,12.8125
1985-06-24,12.75
1985-06-25,12.75
1985-06-26,12.75
1985-06-27,12.75
1985-06-28,12.8125
1985-07-01,13.0
1985-07-02,12.9375
1985-07-03,12.9375
1985-07-05,13.0
1985-07-08,13.375
1985-07-09,13.5625
1985-07-10,13.6875
1985-07-11,13.5625
1985-07-12,13.625
1985-07-15,13.75
1985-07-16,13.875
1985-07-17,13.875
1985-07-18,13.875
1985-07-19,13.6875
1985-07-22,13.1875
1985-07-23,12.75
1985-07-24,12.1875
1985-07-25,12.375
1985-07-26,12.0625
1985-07-29,12.0
1985-07-30,12.125
1985-07-31,12.125
1985-08-01,12.375
1985-08-02,12.3125
1985-08-05,12.25
1985-08-06,12.0625
1985-08-07,11.9375
1985-08-08,12.375
1985-08-09,12.4375
1985-08-12,12.625
1985-08-13,12.625
1985-08-14,12.6875
1985-08-15,12.6875
1985-08-16,12.625
1985-08-19,12.625
1985-08-20,12.6875
1985-08-21,12.5
1985-08-22,12.375
1985-08-23,12.4375
1985-08-26,12.1875
1985-08-27,12.1875
1985-08-28,12.1875
1985-08-29,12.1875
1985-08-30,12.1875
1985-09-03,12.25
1985-09-04,12.3125
1985-09-05,12.25
1985-09-06,12.0625
1985-09-09,12.1875
1985-09-10,12.0625
1985-09-11,11.875
1985-09-12,11.5625
1985-09-13,11.75
1985-09-16,12.0
1985-09-17,12.0
1985-09-18,12.0
1985-09-19,12.0
1985-09-20,11.75
1985-09-23,11.75
1985-09-24,11.625
1985-09-25,11.5
1985-09-26,11.4375
1985-09-30,11.4375
1985-10-01,11.75
1985-10-02,11.6875
1985-10-03,11.8125
1985-10-04,11.875
1985-10-07,11.875
1985-10-08,12.0
1985-10-09,11.9375
1985-10-10,12.0
1985-10-11,12.125
1985-10-14,12.25
1985-10-15,12.1875
1985-10-16,12.25
1985-10-17,12.3125
1985-10-18,12.1875
1985-10-21,12.1875
1985-10-22,12.5
1985-10-23,12.8125
1985-10-24,12.875
1985-10-25,12.5625
1985-10-28,12.3125
1985-10-29,12.375
1985-10-30,12.5
1985-10-31,12.5
1985-11-01,12.4375
1985-11-04,12.375
1985-11-05,12.375
1985-11-06,12.5
1985-11-07,12.625
1985-11-08,12.75
1985-11-11,13.0625
1985-11-12,13.125
1985-11-13,13.0625
1985-11-14,13.125
1985-11-15,13.0
1985-11-18,13.0625
1985-11-19,13.0625
1985-11-20,13.0
1985-11-21,13.125
1985-11-22,12.75
1985-11-25,12.625
1985-11-26,12.6875
1985-11-27,12.625
1985-11-29,12.5625
1985-12-02,12.4375
1985-12-03,12.5
1985-12-04,12.6875
1985-12-05,12.6875
1985-12-06,12.6875
1985-12-09,12.8125
1985-12-10,13.0625
1985-12-11,13.125
1985-12-12,13.0
1985-12-13,13.1875
1985-12-16,13.8125
1985-12-17,14.125
1985-12-18,14.25
1985-12-19,14.25
1985-12-20,14.5
1985-12-23,14.1875
1985-12-24,14.0625
1985-12-26,14.0625
1985-12-27,14.125
1985-12-30,14.125
1985-12-31,14.125
1986-01-02,14.0625
1986-01-03,14.0625
1986-01-06,13.9375
1986-01-07,14.125
1986-01-08,14.0
1986-01-09,13.625
1986-01-10,13.625
1986-01-13,13.625
1986-01-14,13.5
1986-01-15,13.5625
1986-01-16,13.4375
1986-01-17,13.5
1986-01-20,13.4375
1986-01-21,13.5625
1986-01-22,13.4375
1986-01-23,13.5
1986-01-24,13.625
1986-01-27,13.875
1986-01-28,14.1875
1986-01-29,14.1875
1986-01-30,14.3125
1986-01-31,14.4375
1986-02-03,14.5
1986-02-04,14.3125
1986-02-05,14.4375
1986-02-06,14.375
1986-02-07,14.4375
1986-02-10,14.5625
1986-02-11,14.5625
1986-02-12,14.6875
1986-02-13,14.75
1986-02-14,15.0
1986-02-18,15.3125
1986-02-19,15.4375
1986-02-20,15.3125
1986-02-21,15.5
1986-02-24,15.1875
1986-02-25,15.0625
1986-02-26,15.0
1986-02-27,15.0625
1986-02-28,15.1875
1986-03-03,14.9375
1986-03-04,14.875
1986-03-05,14.8125
1986-03-06,14.9375
1986-03-07,14.75
1986-03-10,14.75
1986-03-11,14.875
1986-03-12,14.8125
1986-03-13,14.6875
1986-03-14,14.9375
1986-03-17,14.75
1986-03-18,14.8125
1986-03-19,14.625
1986-03-20,14.625
1986-03-21,14.75
1986-03-24,14.875
1986-03-25,15.0
1986-03-26,15.25
1986-03-27,15.25
1986-03-31,15.375
1986-04-01,15.3125
1986-04-02,15.3125
1986-04-03,15.375
1986-04-04,15.3125
1986-04-07,15.125
1986-04-08,15.25
1986-04-09,15.4375
1986-04-10,15.5625
1986-04-11,15.6875
1986-04-14,16.0625
1986-04-15,16.4375
1986-04-16,16.5
1986-04-17,16.625
1986-04-18,16.9375
1986-04-21,16.9375
1986-04-22,16.75
1986-04-23,16.625
1986-04-24,16.6875
1986-04-25,16.5625
1986-04-28,16.5
1986-04-29,16.3125
1986-04-30,16.0
1986-05-01,15.8125
1986-05-02,15.8125
1986-05-05,16.0
1986-05-06,16.0
1986-05-07,16.0
1986-05-08,15.875
1986-05-09,15.9375
1986-05-12,15.6875
1986-05-13,15.5625
1986-05-14,15.6875
1986-05-15,15.4375
1986-05-16,15.4375
1986-05-19,15.25
1986-05-20,15.1875
1986-05-21,15.375
1986-05-22,15.625
1986-05-23,15.3125
1986-05-27,15.375
1986-05-28,15.5
1986-05-29,15.5
1986-05-30,15.5
1986-06-02,15.25
1986-06-03,15.3125
1986-06-04,15.1875
1986-06-05,15.1875
1986-06-06,15.125
1986-06-09,14.9375
1986-06-10,14.75
1986-06-11,14.8125
1986-06-12,15.1875
1986-06-13,15.375
1986-06-16,15.9375
1986-06-17,15.8125
1986-06-18,15.8125
1986-06-19,15.5625
1986-06-20,15.75
1986-06-23,15.625
1986-06-24,15.625
1986-06-25,15.75
1986-06-26,15.8125
1986-06-27,15.8125
1986-06-30,15.875
1986-07-01,15.875
1986-07-02,16.125
1986-07-03,16.25
1986-07-07,15.875
1986-07-08,16.0
1986-07-09,16.0625
1986-07-10,16.0625
1986-07-11,16.25
1986-07-14,16.5
1986-07-15,16.5
1986-07-16,16.5
1986-07-17,16.375
1986-07-18,16.4375
1986-07-21,16.6875
1986-07-22,16.75
1986-07-23,17.125
1986-07-24,17.5
1986-07-25,17.75
1986-07-28,17.25
1986-07-29,17.1875
1986-07-30,17.3125
1986-07-31,17.4375
1986-08-01,17.5
1986-08-04,17.3125
1986-08-05,17.3125
1986-08-06,17.375
1986-08-07,17.5
1986-08-08,17.5
1986-08-11,17.875
1986-08-12,18.0
1986-08-13,18.4375
1986-08-14,18.4375
1986-08-15,18.6875
1986-08-18,18.5625
1986-08-19,18.5625
1986-08-20,18.9375
1986-08-21,18.6875
1986-08-22,18.375
1986-08-25,17.5625
1986-08-26,18.0
1986-08-27,17.9375
1986-08-28,17.75
1986-08-29,17.6875
1986-09-02,17.3125
1986-09-03,17.25
1986-09-04,17.3125
1986-09-05,17.0625
1986-09-08,16.9375
1986-09-09,16.5625
1986-09-10,16.4375
1986-09-11,15.5
1986-09-12,15.1875
1986-09-15,15.4375
1986-09-16,15.5625
1986-09-17,15.625
1986-09-18,15.625
1986-09-19,15.5625
1986-09-22,15.5
1986-09-23,15.5625
1986-09-24,15.875
1986-09-25,15.8125
1986-09-26,15.625
1986-09-29,15.125
1986-09-30,15.125
1986-10-01,15.5
1986-10-02,15.3125
1986-10-03,15.5
1986-10-06,15.8125
1986-10-07,15.8125
1986-10-08,15.6875
1986-10-09,15.6875
1986-10-10,15.625
1986-10-13,15.6875
1986-10-14,15.5625
1986-10-15,15.4375
1986-10-16,15.625
1986-10-17,15.875
1986-10-20,15.875
1986-10-21,16.125
1986-10-22,17.0625
1986-10-23,16.9375
1986-10-24,17.125
1986-10-27,17.3125
1986-10-28,17.25
1986-10-29,17.375
1986-10-30,17.625
1986-10-31,18.0
1986-11-03,17.75
1986-11-04,17.6875
1986-11-05,17.625
1986-11-06,17.5625
1986-11-07,17.5
1986-11-10,17.25
1986-11-11,17.3125
1986-11-12,17.5
1986-11-13,17.25
1986-11-14,17.125
1986-11-17,16.75
1986-11-18,16.375
1986-11-19,16.0
1986-11-20,16.4375
1986-11-21,16.375
1986-11-24,16.4375
1986-11-25,16.375
1986-11-26,16.3125
1986-11-28,16.1875
1986-12-01,16.1875
1986-12-02,16.5
1986-12-03,16.4375
1986-12-04,16.375
1986-12-05,16.3125
1986-12-08,16.4375
1986-12-09,16.25
1986-12-10,16.1875
1986-12-11,15.875
1986-12-12,16.0625
1986-12-15,15.875
1986-12-16,16.0
1986-12-17,15.8125
1986-12-18,15.875
1986-12-19,15.75
1986-12-22,15.875
1986-12-23,15.9375
1986-12-24,15.9375
1986-12-26,16.0
1986-12-29,15.9375
1986-12-30,15.75
1986-12-31,15.8125
1987-01-02,16.0
1987-01-05,16.25
1987-01-06,16.4375
1987-01-07,16.625
1987-01-08,16.625
1987-01-09,16.5
1987-01-12,16.3125
1987-01-13,16.25
1987-01-14,16.25
1987-01-15,16.4375
1987-01-16,16.625
1987-01-19,16.625
1987-01-20,16.625
1987-01-21,16.5
1987-01-22,16.875
1987-01-23,16.9375
1987-01-26,16.8125
1987-01-27,17.1875
1987-01-28,17.1875
1987-01-29,17.0625
1987-01-30,17.0
1987-02-02,17.1875
1987-02-03,17.1875
1987-02-04,17.1875
1987-02-05,17.1875
1987-02-06,17.1875
1987-02-09,17.0625
1987-02-10,17.0
1987-02-11,16.9375
1987-02-12,16.6875
1987-02-13,16.5625
1987-02-17,16.75
1987-02-18,16.6875
1987-02-19,16.5625
1987-02-20,16.875
1987-02-23,16.625
1987-02-24,16.6875
1987-02-25,16.6875
1987-02-26,16.6875
1987-02-27,16.5625
1987-03-02,16.0625
1987-03-03,16.0
1987-03-04,16.1875
1987-03-05,16.0625
1987-03-06,16.0
1987-03-09,15.9375
1987-03-10,16.0625
1987-03-11,15.9375
1987-03-12,16.125
1987-03-13,16.0
1987-03-16,16.0625
1987-03-17,15.9375
1987-03-18,15.875
1987-03-19,15.9375
1987-03-20,16.1875
1987-03-23,16.3125
1987-03-24,16.3125
1987-03-25,16.25
1987-03-26,16.375
1987-03-27,16.1875
1987-03-30,16.0
1987-03-31,15.9375
1987-04-01,15.625
1987-04-02,15.5625
1987-04-03,15.6875
1987-04-06,15.75
1987-04-07,15.5
1987-04-08,15.5
1987-04-09,15.0625
1987-04-10,14.8125
1987-04-13,14.75
1987-04-14,14.4375
1987-04-15,14.9375
1987-04-16,15.3125
1987-04-20,15.375
1987-04-21,15.6875
1987-04-22,15.5
1987-04-23,15.125
1987-04-24,14.875
1987-04-27,14.875
1987-04-28,14.8125
1987-04-29,14.9375
1987-04-30,15.125
1987-05-01,14.8125
1987-05-04,14.9375
1987-05-05,15.0625
1987-05-06,15.0625
1987-05-07,15.0625
1987-05-08,15.25
1987-05-11,15.25
1987-05-12,15.25
1987-05-13,15.125
1987-05-14,15.25
1987-05-15,15.0
1987-05-18,15.0625
1987-05-19,14.8125
1987-05-20,14.5625
1987-05-21,14.8125
1987-05-22,14.4375
1987-05-26,14.625
1987-05-27,14.6875
1987-05-28,14.6875
1987-05-29,14.75
1987-06-01,14.9375
1987-06-02,14.75
1987-06-03,14.875
1987-06-04,15.0
1987-06-05,15.25
1987-06-08,15.25
1987-06-09,15.25
1987-06-10,15.25
1987-06-11,15.375
1987-06-12,15.5625
1987-06-15,15.5
1987-06-16,15.5625
1987-06-17,15.5
1987-06-18,15.5625
1987-06-19,15.625
1987-06-22,15.5625
1987-06-23,15.5
1987-06-24,15.625
1987-06-25,16.0
1987-06-26,15.875
1987-06-29,15.875
1987-06-30,15.75
1987-07-01,15.625
1987-07-02,15.6875
1987-07-06,15.5625
1987-07-07,15.5625
1987-07-08,15.625
1987-07-09,15.625
1987-07-10,15.6875
1987-07-13,15.4375
1987-07-14,15.4375
1987-07-15,15.3125
1987-07-16,15.3125
1987-07-17,15.4375
1987-07-20,15.25
1987-07-21,15.0625
1987-07-22,15.1875
1987-07-23,15.1875
1987-07-24,15.1875
1987-07-27,15.3125
1987-07-28,15.4375
1987-07-29,15.3125
1987-07-30,15.3125
1987-07-31,15.3125
1987-08-03,15.375
1987-08-04,15.3125
1987-08-05,15.25
1987-08-06,15.5
1987-08-07,15.625
1987-08-10,15.9375
1987-08-11,16.25
1987-08-12,16.25
1987-08-13,16.5
1987-08-14,16.75
1987-08-17,16.75
1987-08-18,16.6875
1987-08-19,16.8125
1987-08-20,16.8125
1987-08-21,16.8125
1987-08-24,16.6875
1987-08-25,16.3125
1987-08-26,16.0625
1987-08-27,16.1875
1987-08-28,16.0625
1987-08-31,16.1875
1987-09-01,16.0625
1987-09-02,15.8125
1987-09-03,15.8125
1987-09-04,15.5625
1987-09-08,15.5
1987-09-09,15.0625
1987-09-10,15.25
1987-09-11,15.5625
1987-09-14,15.4375
1987-09-15,15.3125
1987-09-16,15.4375
1987-09-17,15.3125
1987-09-18,15.3125
1987-09-21,15.125
1987-09-22,15.4375
1987-09-23,15.4375
1987-09-24,15.375
1987-09-25,15.3125
1987-09-28,15.4375
1987-09-29,15.5625
1987-09-30,15.75
1987-10-01,15.9375
1987-10-02,15.8125
1987-10-05,15.6875
1987-10-06,15.4375
1987-10-07,15.625
1987-10-08,15.5625
1987-10-09,15.5625
1987-10-12,15.5625
1987-10-13,16.3125
1987-10-14,16.1875
1987-10-15,16.0625
1987-10-16,15.875
1987-10-19,13.1875
1987-10-20,14.75
1987-10-21,15.0
1987-10-22,14.8125
1987-10-23,15.375
1987-10-26,14.75
1987-10-27,14.875
1987-10-28,14.875
1987-10-29,15.0
1987-10-30,15.125
1987-11-02,15.25
1987-11-03,15.1875
1987-11-04,15.1875
1987-11-05,15.4375
