Date,MDT
1973-11-20,0.417969
1973-11-21,0.445313
1973-11-23,0.443359
1973-11-26,0.417969
1973-11-27,0.40625
1973-11-28,0.429688
1973-11-29,0.4375
1973-11-30,0.429688
1973-12-03,0.421875
1973-12-04,0.419922
1973-12-05,0.402344
1973-12-06,0.402344
1973-12-07,0.40429699999999996
1973-12-10,0.394531
1973-12-11,0.38867199999999996
1973-12-12,0.367188
1973-12-13,0.367188
1973-12-14,0.390625
1973-12-17,0.39257800000000004
1973-12-18,0.39257800000000004
1973-12-19,0.390625
1973-12-20,0.390625
1973-12-21,0.386719
1973-12-24,0.382813
1973-12-26,0.384766
1973-12-27,0.363281
1973-12-28,0.37695300000000004
1973-12-31,0.382813
1974-01-02,0.38867199999999996
1974-01-03,0.394531
1974-01-04,0.378906
1974-01-07,0.371094
1974-01-08,0.353516
1974-01-09,0.34375
1974-01-10,0.355469
1974-01-11,0.363281
1974-01-14,0.363281
1974-01-15,0.367188
1974-01-16,0.375
1974-01-17,0.39257800000000004
1974-01-18,0.386719
1974-01-21,0.390625
1974-01-22,0.386719
1974-01-23,0.386719
1974-01-24,0.386719
1974-01-25,0.371094
1974-01-28,0.359375
1974-01-29,0.371094
1974-01-30,0.369141
1974-01-31,0.369141
1974-02-01,0.365234
1974-02-04,0.365234
1974-02-05,0.355469
1974-02-06,0.347656
1974-02-07,0.347656
1974-02-08,0.34375
1974-02-11,0.333984
1974-02-12,0.337891
1974-02-13,0.33007800000000004
1974-02-14,0.324219
1974-02-15,0.332031
1974-02-19,0.34375
1974-02-20,0.320313
1974-02-21,0.332031
1974-02-22,0.349609
1974-02-25,0.34179699999999996
1974-02-26,0.353516
1974-02-27,0.37304699999999996
1974-02-28,0.367188
1974-03-01,0.375
1974-03-04,0.37695300000000004
1974-03-05,0.39257800000000004
1974-03-06,0.414063
1974-03-07,0.410156
1974-03-08,0.40429699999999996
1974-03-11,0.398438
1974-03-12,0.396484
1974-03-13,0.384766
1974-03-14,0.386719
1974-03-15,0.386719
1974-03-18,0.375
1974-03-19,0.375
1974-03-20,0.375
1974-03-21,0.37695300000000004
1974-03-22,0.378906
1974-03-25,0.382813
1974-03-26,0.38867199999999996
1974-03-27,0.371094
1974-03-28,0.351563
1974-03-29,0.351563
1974-04-01,0.353516
1974-04-02,0.359375
1974-04-03,0.367188
1974-04-04,0.367188
1974-04-05,0.371094
1974-04-08,0.371094
1974-04-09,0.375
1974-04-10,0.363281
1974-04-11,0.355469
1974-04-15,0.34375
1974-04-16,0.353516
1974-04-17,0.353516
1974-04-18,0.351563
1974-04-19,0.34375
1974-04-22,0.349609
1974-04-23,0.34179699999999996
1974-04-24,0.33007800000000004
1974-04-25,0.318359
1974-04-26,0.332031
1974-04-29,0.34375
1974-04-30,0.349609
1974-05-01,0.351563
1974-05-02,0.355469
1974-05-03,0.359375
1974-05-06,0.363281
1974-05-07,0.363281
1974-05-08,0.363281
1974-05-09,0.359375
1974-05-10,0.355469
1974-05-13,0.347656
1974-05-14,0.34375
1974-05-15,0.339844
1974-05-16,0.347656
1974-05-17,0.349609
1974-05-20,0.351563
1974-05-21,0.351563
1974-05-22,0.351563
1974-05-23,0.351563
1974-05-24,0.355469
1974-05-28,0.353516
1974-05-29,0.347656
1974-05-30,0.351563
1974-05-31,0.349609
1974-06-03,0.359375
1974-06-04,0.367188
1974-06-05,0.371094
1974-06-06,0.380859
1974-06-07,0.380859
1974-06-10,0.363281
1974-06-11,0.365234
1974-06-12,0.363281
1974-06-13,0.36132800000000004
1974-06-14,0.36132800000000004
1974-06-17,0.35742199999999996
1974-06-18,0.34179699999999996
1974-06-19,0.335938
1974-06-20,0.335938
1974-06-21,0.230469
1974-06-24,0.207031
1974-06-25,0.222656
1974-06-26,0.207031
1974-06-27,0.17968800000000001
1974-06-28,0.191406
1974-07-01,0.17968800000000001
1974-07-02,0.154297
1974-07-03,0.150391
1974-07-05,0.154297
1974-07-08,0.14843800000000001
1974-07-09,0.150391
1974-07-10,0.152344
1974-07-11,0.181641
1974-07-12,0.203125
1974-07-15,0.203125
1974-07-16,0.203125
1974-07-17,0.220703
1974-07-18,0.212891
1974-07-19,0.214844
1974-07-22,0.205078
1974-07-23,0.216797
1974-07-24,0.21875
1974-07-25,0.234375
1974-07-26,0.220703
1974-07-29,0.216797
1974-07-30,0.222656
1974-07-31,0.222656
1974-08-01,0.21875
1974-08-02,0.21875
1974-08-05,0.222656
1974-08-06,0.22656300000000001
1974-08-07,0.22656300000000001
1974-08-08,0.214844
1974-08-09,0.21875
1974-08-12,0.207031
1974-08-13,0.197266
1974-08-14,0.19531300000000001
1974-08-15,0.205078
1974-08-16,0.21093800000000001
1974-08-19,0.208984
1974-08-20,0.197266
1974-08-21,0.1875
1974-08-22,0.189453
1974-08-23,0.191406
1974-08-26,0.19531300000000001
1974-08-27,0.212891
1974-08-28,0.21875
1974-08-29,0.220703
1974-08-30,0.222656
1974-09-03,0.216797
1974-09-04,0.21093800000000001
1974-09-05,0.220703
1974-09-06,0.222656
1974-09-09,0.216797
1974-09-10,0.214844
1974-09-11,0.214844
1974-09-12,0.191406
1974-09-13,0.183594
1974-09-16,0.1875
1974-09-17,0.193359
1974-09-18,0.197266
1974-09-19,0.207031
1974-09-20,0.214844
1974-09-23,0.207031
1974-09-24,0.21093800000000001
1974-09-25,0.205078
1974-09-26,0.205078
1974-09-27,0.199219
1974-09-30,0.1875
1974-10-01,0.191406
1974-10-02,0.193359
1974-10-03,0.199219
1974-10-04,0.185547
1974-10-07,0.193359
1974-10-08,0.189453
1974-10-09,0.203125
1974-10-10,0.21093800000000001
1974-10-11,0.212891
1974-10-14,0.22656300000000001
1974-10-15,0.224609
1974-10-16,0.220703
1974-10-17,0.230469
1974-10-18,0.236328
1974-10-21,0.244141
1974-10-22,0.253906
1974-10-23,0.246094
1974-10-24,0.232422
1974-10-25,0.234375
1974-10-28,0.230469
1974-10-29,0.246094
1974-10-30,0.246094
1974-10-31,0.246094
1974-11-01,0.240234
1974-11-04,0.238281
1974-11-05,0.246094
1974-11-06,0.236328
1974-11-07,0.240234
1974-11-08,0.234375
1974-11-11,0.236328
1974-11-12,0.228516
1974-11-13,0.228516
1974-11-14,0.230469
1974-11-15,0.21875
1974-11-18,0.203125
1974-11-19,0.207031
1974-11-20,0.205078
1974-11-21,0.21875
1974-11-22,0.222656
1974-11-25,0.214844
1974-11-26,0.205078
1974-11-27,0.201172
1974-11-29,0.201172
1974-12-02,0.197266
1974-12-03,0.197266
1974-12-04,0.199219
1974-12-05,0.181641
1974-12-06,0.171875
1974-12-09,0.16406300000000001
1974-12-10,0.16406300000000001
1974-12-11,0.171875
1974-12-12,0.183594
1974-12-13,0.183594
1974-12-16,0.181641
1974-12-17,0.181641
1974-12-18,0.183594
1974-12-19,0.183594
1974-12-20,0.17968800000000001
1974-12-23,0.17968800000000001
1974-12-24,0.1875
1974-12-26,0.1875
1974-12-27,0.183594
1974-12-30,0.1875
1974-12-31,0.189453
1975-01-02,0.197266
1975-01-03,0.201172
1975-01-06,0.203125
1975-01-07,0.205078
1975-01-08,0.199219
1975-01-09,0.203125
1975-01-10,0.19531300000000001
1975-01-13,0.191406
1975-01-14,0.191406
1975-01-15,0.189453
1975-01-16,0.19531300000000001
1975-01-17,0.19531300000000001
1975-01-20,0.201172
1975-01-21,0.197266
1975-01-22,0.199219
1975-01-23,0.199219
1975-01-24,0.203125
1975-01-27,0.203125
1975-01-28,0.208984
1975-01-29,0.228516
1975-01-30,0.22656300000000001
1975-01-31,0.236328
1975-02-03,0.24218800000000001
1975-02-04,0.244141
1975-02-05,0.238281
1975-02-06,0.238281
1975-02-07,0.236328
1975-02-10,0.22656300000000001
1975-02-11,0.234375
1975-02-12,0.236328
1975-02-13,0.25
1975-02-14,0.261719
1975-02-18,0.257813
1975-02-19,0.277344
1975-02-20,0.275391
1975-02-21,0.269531
1975-02-24,0.259766
1975-02-25,0.25
1975-02-26,0.261719
1975-02-27,0.273438
1975-02-28,0.275391
1975-03-03,0.275391
1975-03-04,0.291016
1975-03-05,0.292969
1975-03-06,0.292969
1975-03-07,0.29492199999999996
1975-03-10,0.29492199999999996
1975-03-11,0.28320300000000004
1975-03-12,0.26757800000000004
1975-03-13,0.277344
1975-03-14,0.28320300000000004
1975-03-17,0.28125
1975-03-18,0.275391
1975-03-19,0.275391
1975-03-20,0.269531
1975-03-21,0.273438
1975-03-24,0.26757800000000004
1975-03-25,0.26757800000000004
1975-03-26,0.269531
1975-03-27,0.261719
1975-03-31,0.26367199999999996
1975-04-01,0.265625
1975-04-02,0.269531
1975-04-03,0.269531
1975-04-04,0.269531
1975-04-07,0.26757800000000004
1975-04-08,0.26757800000000004
1975-04-09,0.273438
1975-04-10,0.273438
1975-04-11,0.273438
1975-04-14,0.29882800000000004
1975-04-15,0.291016
1975-04-16,0.29882800000000004
1975-04-17,0.300781
1975-04-18,0.296875
1975-04-21,0.302734
1975-04-22,0.308594
1975-04-23,0.302734
1975-04-24,0.29882800000000004
1975-04-25,0.296875
1975-04-28,0.285156
1975-04-29,0.27929699999999996
1975-04-30,0.28320300000000004
1975-05-01,0.28320300000000004
1975-05-02,0.285156
1975-05-05,0.28125
1975-05-06,0.287109
1975-05-07,0.29882800000000004
1975-05-08,0.296875
1975-05-09,0.29492199999999996
1975-05-12,0.289063
1975-05-13,0.289063
1975-05-14,0.304688
1975-05-15,0.320313
1975-05-16,0.316406
1975-05-19,0.318359
1975-05-20,0.308594
1975-05-21,0.3125
1975-05-22,0.31445300000000004
1975-05-23,0.322266
1975-05-27,0.324219
1975-05-28,0.324219
1975-05-29,0.324219
1975-05-30,0.32617199999999996
1975-06-02,0.318359
1975-06-03,0.31445300000000004
1975-06-04,0.304688
1975-06-05,0.304688
1975-06-06,0.302734
1975-06-09,0.29882800000000004
1975-06-10,0.291016
1975-06-11,0.291016
1975-06-12,0.296875
1975-06-13,0.29882800000000004
1975-06-16,0.296875
1975-06-17,0.287109
1975-06-18,0.287109
1975-06-19,0.308594
1975-06-20,0.306641
1975-06-23,0.304688
1975-06-24,0.29882800000000004
1975-06-25,0.304688
1975-06-26,0.306641
1975-06-27,0.306641
1975-06-30,0.31445300000000004
1975-07-01,0.324219
1975-07-02,0.320313
1975-07-03,0.328125
1975-07-07,0.332031
1975-07-08,0.335938
1975-07-09,0.335938
1975-07-10,0.337891
1975-07-11,0.337891
1975-07-14,0.34179699999999996
1975-07-15,0.33007800000000004
1975-07-16,0.316406
1975-07-17,0.316406
1975-07-18,0.304688
1975-07-21,0.300781
1975-07-22,0.304688
1975-07-23,0.304688
1975-07-24,0.296875
1975-07-25,0.285156
1975-07-28,0.28125
1975-07-29,0.28125
1975-07-30,0.273438
1975-07-31,0.26757800000000004
1975-08-01,0.25
1975-08-04,0.25
1975-08-05,0.246094
1975-08-06,0.253906
1975-08-07,0.253906
1975-08-08,0.259766
1975-08-11,0.265625
1975-08-12,0.26367199999999996
1975-08-13,0.265625
1975-08-14,0.26367199999999996
1975-08-15,0.26757800000000004
1975-08-18,0.26367199999999996
1975-08-19,0.25
1975-08-20,0.25
1975-08-21,0.24218800000000001
1975-08-22,0.24218800000000001
1975-08-25,0.248047
1975-08-26,0.25195300000000004
1975-08-27,0.257813
1975-08-28,0.265625
1975-08-29,0.269531
1975-09-02,0.265625
1975-09-03,0.26367199999999996
1975-09-04,0.257813
1975-09-05,0.257813
1975-09-08,0.257813
1975-09-09,0.257813
1975-09-10,0.246094
1975-09-11,0.248047
1975-09-12,0.257813
1975-09-15,0.25
1975-09-16,0.24218800000000001
1975-09-17,0.240234
1975-09-18,0.244141
1975-09-19,0.257813
1975-09-22,0.269531
1975-09-23,0.271484
1975-09-24,0.269531
1975-09-25,0.26757800000000004
1975-09-26,0.273438
1975-09-29,0.277344
1975-09-30,0.269531
1975-10-01,0.269531
1975-10-02,0.244141
1975-10-03,0.25
1975-10-06,0.257813
1975-10-07,0.261719
1975-10-08,0.265625
1975-10-09,0.26757800000000004
1975-10-10,0.269531
1975-10-13,0.273438
1975-10-14,0.289063
1975-10-15,0.285156
1975-10-16,0.285156
1975-10-17,0.28125
1975-10-20,0.28320300000000004
1975-10-21,0.28320300000000004
1975-10-22,0.285156
1975-10-23,0.285156
1975-10-24,0.28320300000000004
1975-10-27,0.271484
1975-10-28,0.273438
1975-10-29,0.26367199999999996
1975-10-30,0.265625
1975-10-31,0.26367199999999996
1975-11-03,0.26367199999999996
1975-11-04,0.26367199999999996
1975-11-05,0.265625
1975-11-06,0.265625
1975-11-07,0.265625
1975-11-10,0.26367199999999996
1975-11-11,0.261719
1975-11-12,0.265625
1975-11-13,0.275391
1975-11-14,0.277344
1975-11-17,0.27929699999999996
1975-11-18,0.277344
1975-11-19,0.277344
1975-11-20,0.277344
1975-11-21,0.27929699999999996
1975-11-24,0.27929699999999996
1975-11-25,0.28125
1975-11-26,0.28320300000000004
1975-11-28,0.285156
1975-12-01,0.28320300000000004
1975-12-02,0.271484
1975-12-03,0.265625
1975-12-04,0.244141
1975-12-05,0.240234
1975-12-08,0.240234
1975-12-09,0.246094
1975-12-10,0.25
1975-12-11,0.248047
1975-12-12,0.246094
1975-12-15,0.240234
1975-12-16,0.238281
1975-12-17,0.234375
1975-12-18,0.208984
1975-12-19,0.21875
1975-12-22,0.220703
1975-12-23,0.21093800000000001
1975-12-24,0.191406
1975-12-26,0.197266
1975-12-29,0.201172
1975-12-30,0.201172
1975-12-31,0.203125
1976-01-02,0.203125
1976-01-05,0.201172
1976-01-06,0.199219
1976-01-07,0.1875
1976-01-08,0.183594
1976-01-09,0.189453
1976-01-12,0.21093800000000001
1976-01-13,0.205078
1976-01-14,0.21093800000000001
1976-01-15,0.21093800000000001
1976-01-16,0.208984
1976-01-19,0.207031
1976-01-20,0.207031
1976-01-21,0.207031
1976-01-22,0.201172
1976-01-23,0.201172
1976-01-26,0.199219
1976-01-27,0.197266
1976-01-28,0.19531300000000001
1976-01-29,0.205078
1976-01-30,0.220703
1976-02-02,0.230469
1976-02-03,0.230469
1976-02-04,0.25195300000000004
1976-02-05,0.25195300000000004
1976-02-06,0.240234
1976-02-09,0.238281
1976-02-10,0.24218800000000001
1976-02-11,0.246094
1976-02-12,0.25
1976-02-13,0.25
1976-02-17,0.255859
1976-02-18,0.259766
1976-02-19,0.26757800000000004
1976-02-20,0.275391
1976-02-23,0.273438
1976-02-24,0.275391
1976-02-25,0.27929699999999996
1976-02-26,0.277344
1976-02-27,0.269531
1976-03-01,0.26757800000000004
1976-03-02,0.26367199999999996
1976-03-03,0.25195300000000004
1976-03-04,0.246094
1976-03-05,0.238281
1976-03-08,0.248047
1976-03-09,0.25
1976-03-10,0.25
1976-03-11,0.265625
1976-03-12,0.26367199999999996
1976-03-15,0.261719
1976-03-16,0.259766
1976-03-17,0.259766
1976-03-18,0.248047
1976-03-19,0.240234
1976-03-22,0.248047
1976-03-23,0.25195300000000004
1976-03-24,0.25195300000000004
1976-03-25,0.24218800000000001
1976-03-26,0.248047
1976-03-29,0.25
1976-03-30,0.255859
1976-03-31,0.26367199999999996
1976-04-01,0.26757800000000004
1976-04-02,0.26757800000000004
1976-04-05,0.277344
1976-04-06,0.275391
1976-04-07,0.257813
1976-04-08,0.253906
1976-04-09,0.244141
1976-04-12,0.25
1976-04-13,0.248047
1976-04-14,0.25195300000000004
1976-04-15,0.248047
1976-04-19,0.253906
1976-04-20,0.255859
1976-04-21,0.255859
1976-04-22,0.255859
1976-04-23,0.25195300000000004
1976-04-26,0.25195300000000004
1976-04-27,0.25195300000000004
1976-04-28,0.25
1976-04-29,0.25
1976-04-30,0.248047
1976-05-03,0.244141
1976-05-04,0.244141
1976-05-05,0.248047
1976-05-06,0.248047
1976-05-07,0.253906
1976-05-10,0.259766
1976-05-11,0.261719
1976-05-12,0.259766
1976-05-13,0.253906
1976-05-14,0.25195300000000004
1976-05-17,0.238281
1976-05-18,0.236328
1976-05-19,0.228516
1976-05-20,0.230469
1976-05-21,0.228516
1976-05-24,0.224609
1976-05-25,0.220703
1976-05-26,0.222656
1976-05-27,0.222656
1976-05-28,0.222656
1976-06-01,0.222656
1976-06-02,0.222656
1976-06-03,0.224609
1976-06-04,0.220703
1976-06-07,0.220703
1976-06-08,0.222656
1976-06-09,0.214844
1976-06-10,0.205078
1976-06-11,0.205078
1976-06-14,0.207031
1976-06-15,0.212891
1976-06-16,0.214844
1976-06-17,0.214844
1976-06-18,0.21875
1976-06-21,0.220703
1976-06-22,0.21875
1976-06-23,0.21875
1976-06-24,0.21875
1976-06-25,0.214844
1976-06-28,0.208984
1976-06-29,0.207031
1976-06-30,0.21093800000000001
1976-07-01,0.21093800000000001
1976-07-02,0.212891
1976-07-06,0.208984
1976-07-07,0.208984
1976-07-08,0.208984
1976-07-09,0.207031
1976-07-12,0.21093800000000001
1976-07-13,0.21875
1976-07-14,0.21875
1976-07-15,0.236328
1976-07-16,0.240234
1976-07-19,0.240234
1976-07-20,0.236328
1976-07-21,0.230469
1976-07-22,0.232422
1976-07-23,0.230469
1976-07-26,0.230469
1976-07-27,0.236328
1976-07-28,0.234375
1976-07-29,0.228516
1976-07-30,0.22656300000000001
1976-08-02,0.216797
1976-08-03,0.181641
1976-08-04,0.166016
1976-08-05,0.173828
1976-08-06,0.185547
1976-08-09,0.183594
1976-08-10,0.183594
1976-08-11,0.177734
1976-08-12,0.181641
1976-08-13,0.181641
1976-08-16,0.17968800000000001
1976-08-17,0.177734
1976-08-18,0.177734
1976-08-19,0.175781
1976-08-20,0.169922
1976-08-23,0.167969
1976-08-24,0.16406300000000001
1976-08-25,0.167969
1976-08-26,0.175781
1976-08-27,0.173828
1976-08-30,0.175781
1976-08-31,0.185547
1976-09-01,0.197266
1976-09-02,0.199219
1976-09-03,0.203125
1976-09-07,0.199219
1976-09-08,0.197266
1976-09-09,0.197266
1976-09-10,0.189453
1976-09-13,0.169922
1976-09-14,0.173828
1976-09-15,0.181641
1976-09-16,0.183594
1976-09-17,0.17968800000000001
1976-09-20,0.17968800000000001
1976-09-21,0.181641
1976-09-22,0.17968800000000001
1976-09-23,0.171875
1976-09-24,0.175781
1976-09-27,0.17968800000000001
1976-09-28,0.175781
1976-09-29,0.175781
1976-09-30,0.17968800000000001
1976-10-01,0.175781
1976-10-04,0.175781
1976-10-05,0.169922
1976-10-06,0.166016
1976-10-07,0.166016
1976-10-08,0.169922
1976-10-11,0.171875
1976-10-12,0.175781
1976-10-13,0.183594
1976-10-14,0.181641
1976-10-15,0.183594
1976-10-18,0.183594
1976-10-19,0.185547
1976-10-20,0.1875
1976-10-21,0.193359
1976-10-22,0.191406
1976-10-25,0.191406
1976-10-26,0.193359
1976-10-27,0.19531300000000001
1976-10-28,0.19531300000000001
1976-10-29,0.197266
1976-11-01,0.193359
1976-11-03,0.181641
1976-11-04,0.181641
1976-11-05,0.175781
1976-11-08,0.167969
1976-11-09,0.16406300000000001
1976-11-10,0.162109
1976-11-11,0.166016
1976-11-12,0.166016
1976-11-15,0.171875
1976-11-16,0.171875
1976-11-17,0.171875
1976-11-18,0.175781
1976-11-19,0.177734
1976-11-22,0.162109
1976-11-23,0.15625
1976-11-24,0.154297
1976-11-26,0.154297
1976-11-29,0.166016
1976-11-30,0.167969
1976-12-01,0.171875
1976-12-02,0.175781
1976-12-03,0.181641
1976-12-06,0.17968800000000001
1976-12-07,0.17968800000000001
1976-12-08,0.177734
1976-12-09,0.166016
1976-12-10,0.175781
1976-12-13,0.173828
1976-12-14,0.171875
1976-12-15,0.173828
1976-12-16,0.169922
1976-12-17,0.169922
1976-12-20,0.169922
1976-12-21,0.169922
1976-12-22,0.158203
1976-12-23,0.158203
1976-12-27,0.166016
1976-12-28,0.175781
1976-12-29,0.175781
1976-12-30,0.173828
1976-12-31,0.175781
1977-01-03,0.181641
1977-01-04,0.17968800000000001
1977-01-05,0.177734
1977-01-06,0.183594
1977-01-07,0.189453
1977-01-10,0.183594
1977-01-11,0.17968800000000001
1977-01-12,0.17968800000000001
1977-01-13,0.183594
1977-01-14,0.183594
1977-01-17,0.177734
1977-01-18,0.17968800000000001
1977-01-19,0.17968800000000001
1977-01-20,0.181641
1977-01-21,0.17968800000000001
1977-01-24,0.17968800000000001
1977-01-25,0.177734
1977-01-26,0.17968800000000001
1977-01-27,0.185547
1977-01-28,0.191406
1977-01-31,0.191406
1977-02-01,0.189453
1977-02-02,0.183594
1977-02-03,0.183594
1977-02-04,0.185547
1977-02-07,0.185547
1977-02-08,0.1875
1977-02-09,0.1875
1977-02-10,0.181641
1977-02-11,0.181641
1977-02-14,0.183594
1977-02-15,0.1875
1977-02-16,0.189453
1977-02-17,0.1875
1977-02-18,0.1875
1977-02-22,0.1875
1977-02-23,0.1875
1977-02-24,0.189453
1977-02-25,0.19531300000000001
1977-02-28,0.197266
1977-03-01,0.203125
1977-03-02,0.205078
1977-03-03,0.208984
1977-03-04,0.216797
1977-03-07,0.212891
1977-03-08,0.208984
1977-03-09,0.208984
1977-03-10,0.21875
1977-03-11,0.222656
1977-03-14,0.220703
1977-03-15,0.212891
1977-03-16,0.214844
1977-03-17,0.212891
1977-03-18,0.207031
1977-03-21,0.207031
1977-03-22,0.207031
1977-03-23,0.207031
1977-03-24,0.207031
1977-03-25,0.205078
1977-03-28,0.201172
1977-03-29,0.201172
1977-03-30,0.19531300000000001
1977-03-31,0.19531300000000001
1977-04-01,0.19531300000000001
1977-04-04,0.19531300000000001
1977-04-05,0.197266
1977-04-06,0.201172
1977-04-07,0.201172
1977-04-11,0.201172
1977-04-12,0.208984
1977-04-13,0.208984
1977-04-14,0.207031
1977-04-15,0.207031
1977-04-18,0.205078
1977-04-19,0.207031
1977-04-20,0.21093800000000001
1977-04-21,0.207031
1977-04-22,0.207031
1977-04-25,0.201172
1977-04-26,0.199219
1977-04-27,0.201172
1977-04-28,0.201172
1977-04-29,0.201172
1977-05-02,0.201172
1977-05-03,0.201172
1977-05-04,0.201172
1977-05-05,0.21093800000000001
1977-05-06,0.208984
1977-05-09,0.207031
1977-05-10,0.207031
1977-05-11,0.205078
1977-05-12,0.205078
1977-05-13,0.207031
1977-05-16,0.208984
1977-05-17,0.207031
1977-05-18,0.207031
1977-05-19,0.199219
1977-05-20,0.203125
1977-05-23,0.203125
1977-05-24,0.203125
1977-05-25,0.205078
1977-05-26,0.203125
1977-05-27,0.203125
1977-05-31,0.203125
1977-06-01,0.201172
1977-06-02,0.201172
1977-06-03,0.201172
1977-06-06,0.205078
1977-06-07,0.207031
1977-06-08,0.21093800000000001
1977-06-09,0.208984
1977-06-10,0.208984
1977-06-13,0.21093800000000001
1977-06-14,0.214844
1977-06-15,0.216797
1977-06-16,0.216797
1977-06-17,0.216797
1977-06-20,0.216797
1977-06-21,0.212891
1977-06-22,0.207031
1977-06-23,0.207031
1977-06-24,0.207031
1977-06-27,0.201172
1977-06-28,0.197266
1977-06-29,0.197266
1977-06-30,0.197266
1977-07-01,0.201172
1977-07-05,0.203125
1977-07-06,0.201172
1977-07-07,0.203125
1977-07-08,0.203125
1977-07-11,0.203125
1977-07-12,0.203125
1977-07-13,0.201172
1977-07-15,0.203125
1977-07-18,0.205078
1977-07-19,0.208984
1977-07-20,0.216797
1977-07-21,0.212891
1977-07-22,0.203125
1977-07-25,0.203125
1977-07-26,0.205078
1977-07-27,0.201172
1977-07-28,0.201172
1977-07-29,0.201172
1977-08-01,0.201172
1977-08-02,0.201172
1977-08-03,0.199219
1977-08-04,0.199219
1977-08-05,0.199219
1977-08-08,0.199219
1977-08-09,0.199219
1977-08-10,0.205078
1977-08-11,0.207031
1977-08-12,0.208984
1977-08-15,0.21093800000000001
1977-08-16,0.21093800000000001
1977-08-17,0.21093800000000001
1977-08-18,0.214844
1977-08-19,0.216797
1977-08-22,0.216797
1977-08-23,0.207031
1977-08-24,0.199219
1977-08-25,0.197266
1977-08-26,0.19531300000000001
1977-08-29,0.191406
1977-08-30,0.191406
1977-08-31,0.193359
1977-09-01,0.19531300000000001
1977-09-02,0.197266
1977-09-06,0.197266
1977-09-07,0.191406
1977-09-08,0.191406
1977-09-09,0.191406
1977-09-12,0.193359
1977-09-13,0.191406
1977-09-14,0.191406
1977-09-15,0.193359
1977-09-16,0.185547
1977-09-19,0.185547
1977-09-20,0.17968800000000001
1977-09-21,0.173828
