Date,MDLZ
2002-01-03,34.080002
2002-01-04,33.009997999999996
2002-01-07,33.150002
2002-01-08,33.490002000000004
2002-01-09,33.599998
2002-01-10,33.700001
2002-01-11,33.939999
2002-01-14,33.990002000000004
2002-01-15,34.32
2002-01-16,34.209998999999996
2002-01-17,34.599998
2002-01-18,34.59
2002-01-22,34.650002
2002-01-23,34.400002
2002-01-24,33.720001
2002-01-25,34.0
2002-01-28,33.720001
2002-01-29,34.040001000000004
2002-01-30,35.5
2002-01-31,37.060001
2002-02-01,36.849998
2002-02-04,37.5
2002-02-05,37.099998
2002-02-06,37.32
2002-02-07,37.25
2002-02-08,37.23
2002-02-11,36.700001
2002-02-12,37.5
2002-02-13,37.759997999999996
2002-02-14,37.799999
2002-02-15,38.150002
2002-02-19,38.360001000000004
2002-02-20,38.0
2002-02-21,38.09
2002-02-22,38.549999
2002-02-25,39.279999
2002-02-26,39.119999
2002-02-27,38.82
2002-02-28,39.099998
2002-03-01,38.98
2002-03-04,36.450001
2002-03-05,37.560001
2002-03-06,37.849998
2002-03-07,38.02
2002-03-08,38.009997999999996
2002-03-11,37.509997999999996
2002-03-12,37.310001
2002-03-13,37.549999
2002-03-14,37.150002
2002-03-15,37.650002
2002-03-18,37.549999
2002-03-19,37.799999
2002-03-20,38.740002000000004
2002-03-21,39.25
2002-03-22,39.240002000000004
2002-03-25,38.900002
2002-03-26,39.599998
2002-03-27,39.349998
2002-03-28,38.650002
2002-04-01,38.959998999999996
2002-04-02,39.66
2002-04-03,39.849998
2002-04-04,40.349998
2002-04-05,41.099998
2002-04-08,40.0
2002-04-09,39.049999
2002-04-10,39.52
2002-04-11,40.0
2002-04-12,39.599998
2002-04-15,40.450001
2002-04-16,39.91
2002-04-17,38.740002000000004
2002-04-18,38.849998
2002-04-19,40.040001000000004
2002-04-22,39.029999
2002-04-23,40.110001000000004
2002-04-24,40.009997999999996
2002-04-25,40.299999
2002-04-26,40.400002
2002-04-29,40.349998
2002-04-30,41.040001000000004
2002-05-01,41.25
2002-05-02,41.950001
2002-05-03,40.349998
2002-05-06,40.630001
2002-05-07,39.91
2002-05-08,39.240002000000004
2002-05-09,39.779999
2002-05-10,39.720001
2002-05-13,40.599998
2002-05-14,41.080002
2002-05-15,41.209998999999996
2002-05-16,41.110001000000004
2002-05-17,41.09
2002-05-20,40.919998
2002-05-21,40.57
2002-05-22,41.5
2002-05-23,41.580002
2002-05-24,41.700001
2002-05-28,41.709998999999996
2002-05-29,42.25
2002-05-30,42.529999
2002-05-31,43.009997999999996
2002-06-03,41.549999
2002-06-04,41.57
2002-06-05,41.700001
2002-06-06,41.68
2002-06-07,41.810001
2002-06-10,42.099998
2002-06-11,43.580002
2002-06-12,43.799999
2002-06-13,43.450001
2002-06-14,42.950001
2002-06-17,43.450001
2002-06-18,43.84
2002-06-19,42.380001
2002-06-20,42.27
2002-06-21,41.93
2002-06-24,41.32
2002-06-25,40.619999
2002-06-26,39.490002000000004
2002-06-27,39.48
2002-06-28,40.950001
2002-07-01,41.130001
2002-07-02,40.639998999999996
2002-07-03,39.549999
2002-07-05,40.259997999999996
2002-07-08,39.939999
2002-07-09,38.689999
2002-07-10,37.82
2002-07-11,36.98
2002-07-12,35.990002000000004
2002-07-15,36.16
2002-07-16,36.0
2002-07-17,37.939999
2002-07-18,35.130001
2002-07-19,34.810001
2002-07-22,35.470001
2002-07-23,35.099998
2002-07-24,37.200001
2002-07-25,36.959998999999996
2002-07-26,37.029999
2002-07-29,37.189999
2002-07-30,36.959998999999996
2002-07-31,37.0
2002-08-01,37.599998
2002-08-02,37.200001
2002-08-05,37.849998
2002-08-06,37.549999
2002-08-07,38.029999
2002-08-08,38.48
2002-08-09,38.919998
2002-08-12,38.599998
2002-08-13,38.330002
2002-08-14,38.700001
2002-08-15,39.5
2002-08-16,39.529999
2002-08-19,40.119999
2002-08-20,40.16
2002-08-21,39.259997999999996
2002-08-22,39.689999
2002-08-23,39.290001000000004
2002-08-26,38.73
2002-08-27,38.810001
2002-08-28,39.0
2002-08-29,39.66
2002-08-30,39.77
2002-09-03,38.599998
2002-09-04,38.580002
2002-09-05,39.259997999999996
2002-09-06,38.389998999999996
2002-09-09,38.880001
2002-09-10,39.139998999999996
2002-09-11,39.5
2002-09-12,39.290001000000004
2002-09-13,39.490002000000004
2002-09-16,40.009997999999996
2002-09-17,38.740002000000004
2002-09-18,39.48
2002-09-19,39.009997999999996
2002-09-20,38.799999
2002-09-23,39.240002000000004
2002-09-24,37.450001
2002-09-25,37.130001
2002-09-26,37.669998
2002-09-27,36.5
2002-09-30,36.459998999999996
2002-10-01,36.799999
2002-10-02,36.919998
2002-10-03,36.759997999999996
2002-10-04,36.959998999999996
2002-10-07,36.73
2002-10-08,37.169998
2002-10-09,37.110001000000004
2002-10-10,36.52
2002-10-11,37.5
2002-10-14,38.650002
2002-10-15,39.18
2002-10-16,37.900002
2002-10-17,38.630001
2002-10-18,39.549999
2002-10-21,40.400002
2002-10-22,41.049999
2002-10-23,39.189999
2002-10-24,39.209998999999996
2002-10-25,38.48
2002-10-28,37.900002
2002-10-29,37.959998999999996
2002-10-30,38.82
2002-10-31,39.5
2002-11-01,39.59
2002-11-04,38.970001
2002-11-05,39.189999
2002-11-06,39.150002
2002-11-07,39.759997999999996
2002-11-08,39.599998
2002-11-11,39.740002000000004
2002-11-12,37.5
2002-11-13,38.290001000000004
2002-11-14,38.34
2002-11-15,38.43
2002-11-18,38.150002
2002-11-19,38.0
2002-11-20,37.400002
2002-11-21,37.360001000000004
2002-11-22,37.099998
2002-11-25,37.84
2002-11-26,37.959998999999996
2002-11-27,37.950001
2002-11-29,37.560001
2002-12-02,37.830002
2002-12-03,37.720001
2002-12-04,38.509997999999996
2002-12-05,38.009997999999996
2002-12-06,38.630001
2002-12-09,39.200001
2002-12-10,39.099998
2002-12-11,38.959998999999996
2002-12-12,39.41
2002-12-13,39.610001000000004
2002-12-16,39.490002000000004
2002-12-17,39.52
2002-12-18,39.349998
2002-12-19,38.950001
2002-12-20,39.0
2002-12-23,39.07
2002-12-24,39.259997999999996
2002-12-26,39.189999
2002-12-27,39.0
2002-12-30,38.950001
2002-12-31,38.93
2003-01-02,39.200001
2003-01-03,38.869999
2003-01-06,38.52
2003-01-07,38.66
2003-01-08,38.599998
2003-01-09,38.990002000000004
2003-01-10,38.689999
2003-01-13,38.900002
2003-01-14,38.389998999999996
2003-01-15,37.48
2003-01-16,38.139998999999996
2003-01-17,38.0
2003-01-21,37.799999
2003-01-22,38.099998
2003-01-23,37.02
2003-01-24,36.349998
2003-01-27,36.799999
2003-01-28,36.110001000000004
2003-01-29,31.200001
2003-01-30,29.98
2003-01-31,31.85
2003-02-03,31.799999
2003-02-04,31.65
2003-02-05,31.77
2003-02-06,31.26
2003-02-07,31.549999
2003-02-10,31.57
2003-02-11,31.17
2003-02-12,31.42
2003-02-13,31.35
2003-02-14,31.35
2003-02-18,31.530001000000002
2003-02-19,31.48
2003-02-20,30.0
2003-02-21,30.110001
2003-02-24,29.93
2003-02-25,30.15
2003-02-26,29.73
2003-02-27,29.719998999999998
2003-02-28,29.610001
2003-03-03,29.299999
2003-03-04,28.5
2003-03-05,27.860001
2003-03-06,27.459999
2003-03-07,27.299999
2003-03-10,26.99
2003-03-11,27.700001
2003-03-12,27.799999
2003-03-13,28.5
2003-03-14,28.700001
2003-03-17,29.700001
2003-03-18,28.93
2003-03-19,29.99
2003-03-20,29.5
2003-03-21,30.799999
2003-03-24,30.049999
2003-03-25,29.76
2003-03-26,29.41
2003-03-27,29.139999
2003-03-28,28.6
2003-03-31,28.200001
2003-04-01,28.18
2003-04-02,28.76
2003-04-03,29.459999
2003-04-04,28.5
2003-04-07,28.75
2003-04-08,29.26
2003-04-09,29.299999
2003-04-10,28.139999
2003-04-11,28.370001000000002
2003-04-14,29.059998999999998
2003-04-15,28.85
2003-04-16,29.1
2003-04-17,29.75
2003-04-21,30.040001
2003-04-22,30.639999
2003-04-23,30.709999
2003-04-24,30.860001
2003-04-25,30.15
2003-04-28,30.309998999999998
2003-04-29,30.950001
2003-04-30,30.9
2003-05-01,31.059998999999998
2003-05-02,31.110001
2003-05-05,31.280001000000002
2003-05-06,31.23
2003-05-07,31.24
2003-05-08,31.120001000000002
2003-05-09,31.299999
2003-05-12,31.18
2003-05-13,31.25
2003-05-14,31.09
2003-05-15,30.799999
2003-05-16,30.9
2003-05-19,30.709999
2003-05-20,31.280001000000002
2003-05-21,32.080002
2003-05-22,32.91
2003-05-23,32.950001
2003-05-27,32.459998999999996
2003-05-28,32.380001
2003-05-29,32.459998999999996
2003-05-30,32.400002
2003-06-02,32.5
2003-06-03,32.84
2003-06-04,33.09
2003-06-05,33.189999
2003-06-06,33.419998
2003-06-09,33.029999
2003-06-10,33.32
2003-06-11,33.549999
2003-06-12,33.740002000000004
2003-06-13,33.48
2003-06-16,33.610001000000004
2003-06-17,33.470001
2003-06-18,33.830002
2003-06-19,33.060001
2003-06-20,32.91
2003-06-23,32.599998
2003-06-24,32.990002000000004
2003-06-25,32.580002
2003-06-26,32.57
2003-06-27,32.580002
2003-06-30,32.549999
2003-07-01,32.299999
2003-07-02,32.529999
2003-07-03,32.080002
2003-07-07,32.48
2003-07-08,32.48
2003-07-09,31.32
2003-07-10,31.25
2003-07-11,31.24
2003-07-14,31.25
2003-07-15,30.780001000000002
2003-07-16,30.799999
2003-07-17,28.809998999999998
2003-07-18,28.790001
2003-07-21,28.709999
2003-07-22,28.98
2003-07-23,28.690001000000002
2003-07-24,28.52
2003-07-25,28.549999
2003-07-28,28.549999
2003-07-29,28.23
2003-07-30,27.76
2003-07-31,27.809998999999998
2003-08-01,27.950001
2003-08-04,28.219998999999998
2003-08-05,27.860001
2003-08-06,28.139999
2003-08-07,28.139999
2003-08-08,28.08
2003-08-11,28.450001
2003-08-12,28.73
2003-08-13,28.52
2003-08-14,28.76
2003-08-15,28.82
2003-08-18,28.48
2003-08-19,28.5
2003-08-20,28.33
2003-08-21,28.52
2003-08-22,28.700001
2003-08-25,29.32
2003-08-26,29.07
2003-08-27,29.17
2003-08-28,29.48
2003-08-29,29.700001
2003-09-02,30.15
2003-09-03,29.85
2003-09-04,29.370001000000002
2003-09-05,29.26
2003-09-08,29.57
2003-09-09,29.49
2003-09-10,29.639999
2003-09-11,29.68
2003-09-12,29.77
2003-09-15,29.629998999999998
2003-09-16,29.48
2003-09-17,29.92
2003-09-18,29.67
2003-09-19,29.35
2003-09-22,29.200001
2003-09-23,29.4
2003-09-24,29.610001
2003-09-25,29.370001000000002
2003-09-26,29.01
2003-09-29,29.68
2003-09-30,29.5
2003-10-01,29.950001
2003-10-02,29.93
2003-10-03,29.92
2003-10-06,30.0
2003-10-07,30.0
2003-10-08,29.67
2003-10-09,29.65
2003-10-10,29.469998999999998
2003-10-13,29.51
2003-10-14,29.35
2003-10-15,29.49
2003-10-16,29.379998999999998
2003-10-17,29.15
2003-10-20,29.200001
2003-10-21,28.950001
2003-10-22,29.0
2003-10-23,29.190001000000002
2003-10-24,29.049999
2003-10-27,28.950001
2003-10-28,29.299999
2003-10-29,29.32
2003-10-30,29.190001000000002
2003-10-31,29.1
2003-11-03,29.23
2003-11-04,29.15
2003-11-05,28.99
2003-11-06,29.35
2003-11-07,29.799999
2003-11-10,29.719998999999998
2003-11-11,29.360001
2003-11-12,30.33
2003-11-13,30.27
2003-11-14,30.52
2003-11-17,31.200001
2003-11-18,31.0
2003-11-19,30.68
2003-11-20,30.719998999999998
2003-11-21,30.950001
2003-11-24,31.35
2003-11-25,31.610001
2003-11-26,31.790001
2003-11-28,31.67
2003-12-01,31.809998999999998
2003-12-02,32.220001
2003-12-03,32.299999
2003-12-04,31.549999
2003-12-05,31.51
2003-12-08,31.709999
2003-12-09,31.4
2003-12-10,31.370001000000002
2003-12-11,31.360001
2003-12-12,31.700001
2003-12-15,31.83
2003-12-16,31.59
2003-12-17,31.49
2003-12-18,31.49
2003-12-19,31.370001000000002
2003-12-22,31.75
2003-12-23,31.59
2003-12-24,31.440001000000002
2003-12-26,31.48
2003-12-29,31.719998999999998
2003-12-30,32.25
2003-12-31,32.220001
2004-01-02,32.080002
2004-01-05,32.16
2004-01-06,32.490002000000004
2004-01-07,32.279999
2004-01-08,32.299999
2004-01-09,32.099998
2004-01-12,32.029999
2004-01-13,31.299999
2004-01-14,31.57
2004-01-15,31.34
2004-01-16,31.620001000000002
2004-01-20,31.83
2004-01-21,31.809998999999998
2004-01-22,31.959999
2004-01-23,31.18
2004-01-26,32.48
2004-01-27,32.130001
2004-01-28,32.060001
2004-01-29,32.139998999999996
2004-01-30,32.209998999999996
2004-02-02,32.549999
2004-02-03,33.150002
2004-02-04,33.48
2004-02-05,33.700001
2004-02-06,33.189999
2004-02-09,33.099998
2004-02-10,33.02
2004-02-11,33.18
2004-02-12,33.099998
2004-02-13,32.939999
2004-02-17,33.689999
2004-02-18,33.619999
2004-02-19,33.240002000000004
2004-02-20,33.200001
2004-02-23,33.209998999999996
2004-02-24,33.25
2004-02-25,33.139998999999996
2004-02-26,33.259997999999996
2004-02-27,33.790001000000004
2004-03-01,34.220001
2004-03-02,34.0
2004-03-03,33.639998999999996
2004-03-04,33.52
2004-03-05,34.119999
2004-03-08,34.209998999999996
2004-03-09,34.5
2004-03-10,34.150002
2004-03-11,32.98
2004-03-12,32.799999
2004-03-15,32.52
2004-03-16,32.400002
2004-03-17,32.880001
2004-03-18,32.73
2004-03-19,32.470001
2004-03-22,32.110001000000004
2004-03-23,32.16
2004-03-24,31.620001000000002
2004-03-25,31.5
2004-03-26,31.42
2004-03-29,31.860001
2004-03-30,31.709999
2004-03-31,32.009997999999996
2004-04-01,31.950001
2004-04-02,31.860001
2004-04-05,32.200001
2004-04-06,31.799999
2004-04-07,31.5
2004-04-08,31.450001
2004-04-12,31.08
2004-04-13,30.84
2004-04-14,30.99
2004-04-15,31.290001
2004-04-16,31.360001
2004-04-19,31.389999
2004-04-20,31.27
2004-04-21,32.099998
2004-04-22,32.950001
2004-04-23,33.09
2004-04-26,32.779999
2004-04-27,33.060001
2004-04-28,32.900002
2004-04-29,32.91
2004-04-30,32.91
2004-05-03,33.080002
2004-05-04,32.860001000000004
2004-05-05,32.630001
2004-05-06,32.549999
2004-05-07,32.080002
2004-05-10,31.6
2004-05-11,31.59
2004-05-12,31.17
2004-05-13,30.6
2004-05-14,30.98
2004-05-17,30.91
2004-05-18,30.610001
2004-05-19,30.48
2004-05-20,29.950001
2004-05-21,29.92
2004-05-24,29.950001
2004-05-25,29.879998999999998
2004-05-26,30.01
2004-05-27,30.030001000000002
2004-05-28,29.860001
2004-06-01,29.9
2004-06-02,30.049999
2004-06-03,30.690001000000002
2004-06-04,30.27
2004-06-07,30.639999
2004-06-08,30.559998999999998
2004-06-09,30.51
2004-06-10,30.98
2004-06-14,30.719998999999998
2004-06-15,30.74
2004-06-16,30.780001000000002
2004-06-17,30.860001
2004-06-18,31.200001
2004-06-21,30.85
2004-06-22,30.940001000000002
2004-06-23,30.780001000000002
2004-06-24,30.75
2004-06-25,30.66
2004-06-28,31.0
2004-06-29,31.200001
2004-06-30,31.68
2004-07-01,31.18
2004-07-02,31.02
2004-07-06,31.549999
2004-07-07,31.32
2004-07-08,31.57
2004-07-09,31.360001
2004-07-12,31.360001
2004-07-13,31.08
2004-07-14,31.26
2004-07-15,30.610001
2004-07-16,30.299999
2004-07-19,31.129998999999998
2004-07-20,31.799999
2004-07-21,31.49
2004-07-22,31.139999
2004-07-23,30.51
2004-07-26,30.52
2004-07-27,30.6
2004-07-28,30.34
2004-07-29,30.52
2004-07-30,30.549999
2004-08-02,30.24
2004-08-03,30.15
2004-08-04,30.049999
2004-08-05,29.84
2004-08-06,29.68
2004-08-09,29.65
2004-08-10,29.559998999999998
2004-08-11,29.73
2004-08-12,29.76
2004-08-13,29.860001
2004-08-16,30.43
2004-08-17,30.48
2004-08-18,30.68
2004-08-19,30.83
2004-08-20,31.389999
2004-08-23,31.25
2004-08-24,31.290001
2004-08-25,31.360001
2004-08-26,31.549999
2004-08-27,31.459999
2004-08-30,31.190001000000002
2004-08-31,31.280001000000002
2004-09-01,31.299999
2004-09-02,31.51
2004-09-03,31.5
2004-09-07,31.799999
2004-09-08,31.450001
2004-09-09,31.58
2004-09-10,31.389999
2004-09-13,31.799999
2004-09-14,31.82
2004-09-15,31.93
2004-09-16,32.09
2004-09-17,32.52
2004-09-20,32.400002
2004-09-21,32.0
2004-09-22,31.4
2004-09-23,31.389999
2004-09-24,31.459999
2004-09-27,31.6
2004-09-28,31.950001
2004-09-29,31.9
2004-09-30,31.719998999999998
2004-10-01,31.690001000000002
2004-10-04,31.700001
2004-10-05,31.4
2004-10-06,31.969998999999998
2004-10-07,31.58
2004-10-08,31.309998999999998
2004-10-11,31.209999
2004-10-12,31.17
2004-10-13,31.32
2004-10-14,31.57
2004-10-15,32.139998999999996
2004-10-18,32.330002
2004-10-19,32.439999
2004-10-20,32.91
2004-10-21,32.740002000000004
2004-10-22,32.549999
2004-10-25,32.349998
2004-10-26,32.82
2004-10-27,33.25
2004-10-28,33.349998
2004-10-29,33.310001
2004-11-01,33.68
2004-11-02,33.450001
2004-11-03,33.43
2004-11-04,34.52
2004-11-05,34.740002000000004
2004-11-08,34.48
2004-11-09,34.369999
2004-11-10,34.849998
2004-11-11,35.0
2004-11-12,34.880001
2004-11-15,34.68
2004-11-16,34.580002
2004-11-17,34.759997999999996
2004-11-18,34.669998
2004-11-19,34.040001000000004
2004-11-22,34.580002
2004-11-23,34.779999
2004-11-24,34.540001000000004
2004-11-26,34.810001
2004-11-29,34.75
2004-11-30,34.200001
2004-12-01,34.580002
2004-12-02,34.779999
2004-12-03,34.259997999999996
2004-12-06,34.709998999999996
2004-12-07,34.509997999999996
2004-12-08,34.299999
2004-12-09,34.549999
2004-12-10,35.029999
2004-12-13,35.119999
2004-12-14,35.48
2004-12-15,35.93
2004-12-16,35.91
2004-12-17,35.91
2004-12-20,35.599998
2004-12-21,35.299999
2004-12-22,35.049999
2004-12-23,35.240002000000004
2004-12-27,34.959998999999996
2004-12-28,35.740002000000004
2004-12-29,35.549999
2004-12-30,35.52
2004-12-31,35.610001000000004
2005-01-03,34.880001
2005-01-04,34.740002000000004
2005-01-05,34.459998999999996
2005-01-06,34.48
2005-01-07,34.459998999999996
2005-01-10,34.43
2005-01-11,34.240002000000004
2005-01-12,34.23
2005-01-13,34.150002
2005-01-14,34.23
2005-01-18,34.43
2005-01-19,34.330002
2005-01-20,34.119999
2005-01-21,33.970001
2005-01-24,33.400002
2005-01-25,33.029999
2005-01-26,33.220001
2005-01-27,33.450001
2005-01-28,33.259997999999996
2005-01-31,33.98
2005-02-01,33.700001
2005-02-02,34.0
2005-02-03,34.0
2005-02-04,33.98
2005-02-07,33.450001
2005-02-08,33.720001
2005-02-09,33.450001
2005-02-10,33.52
2005-02-11,33.48
2005-02-14,33.669998
2005-02-15,33.610001000000004
2005-02-16,33.759997999999996
2005-02-17,33.619999
2005-02-18,33.450001
2005-02-22,33.029999
2005-02-23,33.139998999999996
2005-02-24,33.52
2005-02-25,33.860001000000004
2005-02-28,33.450001
2005-03-01,33.490002000000004
2005-03-02,33.549999
2005-03-03,33.73
2005-03-04,33.700001
2005-03-07,33.419998
2005-03-08,33.299999
2005-03-09,32.970001
2005-03-10,33.299999
2005-03-11,33.299999
2005-03-14,33.189999
2005-03-15,32.93
2005-03-16,32.790001000000004
2005-03-17,32.549999
2005-03-18,32.48
2005-03-21,32.139998999999996
2005-03-22,32.200001
2005-03-23,32.049999
2005-03-24,31.67
2005-03-28,32.099998
2005-03-29,32.23
2005-03-30,32.759997999999996
2005-03-31,33.049999
2005-04-01,32.779999
2005-04-04,32.84
2005-04-05,33.02
2005-04-06,32.84
2005-04-07,32.75
2005-04-08,32.669998
2005-04-11,32.889998999999996
2005-04-12,32.880001
2005-04-13,32.43
2005-04-14,32.459998999999996
2005-04-15,31.950001
2005-04-18,31.450001
2005-04-19,31.52
2005-04-20,31.25
2005-04-21,31.25
2005-04-22,30.280001000000002
2005-04-25,31.209999
2005-04-26,31.120001000000002
2005-04-27,31.700001
2005-04-28,32.220001
2005-04-29,32.41
2005-05-02,32.310001
2005-05-03,32.799999
2005-05-04,33.009997999999996
2005-05-05,32.639998999999996
2005-05-06,32.68
2005-05-09,32.599998
2005-05-10,32.540001000000004
2005-05-11,32.880001
2005-05-12,32.740002000000004
2005-05-13,32.48
2005-05-16,32.799999
2005-05-17,32.669998
2005-05-18,32.75
2005-05-19,32.779999
2005-05-20,32.68
2005-05-23,32.860001000000004
2005-05-24,32.75
2005-05-25,32.68
2005-05-26,32.759997999999996
2005-05-27,32.759997999999996
2005-05-31,32.439999
2005-06-01,32.779999
2005-06-02,32.740002000000004
2005-06-03,32.369999
2005-06-06,32.25
2005-06-07,32.080002
2005-06-08,31.83
2005-06-09,31.860001
2005-06-10,31.799999
2005-06-13,31.450001
2005-06-14,31.799999
2005-06-15,31.5
2005-06-16,31.360001
2005-06-17,31.42
2005-06-20,32.029999
2005-06-21,31.879998999999998
2005-06-22,31.98
2005-06-23,31.879998999999998
2005-06-24,31.389999
2005-06-27,31.49
2005-06-28,31.92
2005-06-29,31.709999
2005-06-30,31.809998999999998
2005-07-01,31.959999
2005-07-05,31.809998999999998
2005-07-06,31.74
2005-07-07,31.290001
2005-07-08,31.469998999999998
2005-07-11,31.440001000000002
2005-07-12,31.5
2005-07-13,31.52
2005-07-14,31.639999
2005-07-15,31.9
2005-07-18,31.9
2005-07-19,31.76
2005-07-20,30.65
2005-07-21,30.6
2005-07-22,30.84
2005-07-25,30.610001
2005-07-26,30.719998999999998
2005-07-27,30.809998999999998
2005-07-28,30.780001000000002
2005-07-29,30.549999
2005-08-01,30.6
2005-08-02,30.709999
2005-08-03,31.129998999999998
2005-08-04,30.6
2005-08-05,30.790001
2005-08-08,30.790001
2005-08-09,31.09
2005-08-10,31.08
2005-08-11,31.049999
2005-08-12,31.110001
2005-08-15,31.18
2005-08-16,31.190001000000002
2005-08-17,31.0
2005-08-18,31.15
2005-08-19,31.02
2005-08-22,31.1
2005-08-23,30.969998999999998
2005-08-24,31.139999
2005-08-25,31.040001
2005-08-26,31.1
2005-08-29,31.360001
2005-08-30,31.23
2005-08-31,31.0
2005-09-01,30.969998999999998
2005-09-02,30.790001
2005-09-06,30.66
2005-09-07,30.52
2005-09-08,30.66
2005-09-09,30.639999
2005-09-12,30.940001000000002
2005-09-13,30.74
2005-09-14,30.68
2005-09-15,31.1
2005-09-16,30.82
2005-09-19,30.77
2005-09-20,30.5
2005-09-21,29.98
2005-09-22,29.459999
2005-09-23,29.530001000000002
2005-09-26,29.629998999999998
2005-09-27,30.200001
2005-09-28,30.290001
2005-09-29,30.51
2005-09-30,30.59
2005-10-03,30.280001000000002
2005-10-04,30.129998999999998
2005-10-05,30.08
2005-10-06,29.950001
2005-10-07,29.790001
2005-10-10,29.690001000000002
2005-10-11,29.66
2005-10-12,29.48
2005-10-13,29.559998999999998
2005-10-14,29.790001
2005-10-17,29.6
2005-10-18,29.389999
2005-10-19,28.389999
2005-10-20,28.440001000000002
2005-10-21,28.200001
2005-10-24,28.4
2005-10-25,28.450001
2005-10-26,28.17
2005-10-27,28.07
2005-10-28,28.32
2005-10-31,28.299999
2005-11-01,28.389999
2005-11-02,28.18
2005-11-03,28.200001
2005-11-04,28.26
2005-11-07,28.33
2005-11-08,28.719998999999998
2005-11-09,28.870001000000002
2005-11-10,29.17
2005-11-11,29.299999
2005-11-14,29.280001000000002
2005-11-15,29.01
2005-11-16,29.049999
2005-11-17,29.02
2005-11-18,29.280001000000002
2005-11-21,29.379998999999998
2005-11-22,29.49
2005-11-23,30.059998999999998
2005-11-25,30.110001
2005-11-28,29.77
2005-11-29,29.77
2005-11-30,28.940001000000002
2005-12-01,29.639999
2005-12-02,29.73
2005-12-05,29.559998999999998
2005-12-06,29.43
2005-12-07,29.030001000000002
2005-12-08,29.34
2005-12-09,29.219998999999998
2005-12-12,29.530001000000002
2005-12-13,29.370001000000002
2005-12-14,28.940001000000002
2005-12-15,28.67
2005-12-16,28.459999
2005-12-19,28.33
2005-12-20,28.09
2005-12-21,28.17
2005-12-22,28.42
2005-12-23,28.08
2005-12-27,27.9
2005-12-28,28.209999
2005-12-29,28.32
2005-12-30,28.17
2006-01-03,28.049999
2006-01-04,27.950001
2006-01-05,27.84
2006-01-06,27.67
2006-01-09,27.52
