Date,UA
2016-04-13,41.505726
2016-04-14,41.932697
2016-04-15,41.704315
2016-04-18,42.121361
2016-04-19,42.697277
2016-04-20,42.458965
2016-04-21,45.408058000000004
2016-04-22,44.742775
2016-04-25,43.948406
2016-04-26,43.640587
2016-04-27,41.86319
2016-04-28,41.595089
2016-04-29,40.512764000000004
2016-05-02,39.986496
2016-05-03,39.837551
2016-05-04,37.12677
2016-05-05,37.226067
2016-05-06,36.123882
2016-05-09,36.054375
2016-05-10,36.292685999999996
2016-05-11,34.981978999999995
2016-05-12,34.942261
2016-05-13,34.465637
2016-05-16,34.296837
2016-05-17,34.227329
2016-05-18,33.979088
2016-05-19,34.604652
2016-05-20,35.329514
2016-05-23,34.584793
2016-05-24,35.329514
2016-05-25,35.230216999999996
2016-05-26,34.67416
2016-05-27,34.813175
2016-05-31,34.723808
2016-06-01,33.482609000000004
2016-06-02,33.979088
2016-06-03,33.919509999999995
2016-06-06,34.157821999999996
2016-06-07,34.95219
2016-06-08,36.18346
2016-06-09,35.885571
2016-06-10,35.538036
2016-06-13,34.68
2016-06-14,34.400002
2016-06-15,34.77
2016-06-16,33.48
2016-06-17,34.139998999999996
2016-06-20,34.77
2016-06-21,34.919998
2016-06-22,34.32
2016-06-23,34.669998
2016-06-24,33.5
2016-06-27,31.9
2016-06-28,33.900002
2016-06-29,35.91
2016-06-30,36.400002
2016-07-01,36.84
2016-07-05,35.509997999999996
2016-07-06,36.259997999999996
2016-07-07,36.880001
2016-07-08,36.779999
2016-07-11,36.57
2016-07-12,37.869999
2016-07-13,37.220001
2016-07-14,37.02
2016-07-15,37.23
2016-07-18,37.200001
2016-07-19,36.950001
2016-07-20,36.790001000000004
2016-07-21,37.27
2016-07-22,37.48
2016-07-25,38.779999
2016-07-26,37.5
2016-07-27,35.93
2016-07-28,35.75
2016-07-29,35.700001
2016-08-01,35.5
2016-08-02,34.389998999999996
2016-08-03,35.27
2016-08-04,35.139998999999996
2016-08-05,36.169998
2016-08-08,35.93
2016-08-09,35.57
2016-08-10,35.43
2016-08-11,37.02
2016-08-12,37.099998
2016-08-15,38.040001000000004
2016-08-16,38.650002
2016-08-17,37.919998
2016-08-18,37.950001
2016-08-19,38.759997999999996
2016-08-22,38.799999
2016-08-23,39.279999
2016-08-24,38.880001
2016-08-25,38.259997999999996
2016-08-26,38.0
2016-08-29,37.900002
2016-08-30,37.360001000000004
2016-08-31,35.650002
2016-09-01,35.700001
2016-09-02,34.580002
2016-09-06,34.759997999999996
2016-09-07,35.580002
2016-09-08,35.049999
2016-09-09,34.009997999999996
2016-09-12,34.799999
2016-09-13,33.889998999999996
2016-09-14,33.790001000000004
2016-09-15,33.860001000000004
2016-09-16,34.209998999999996
2016-09-19,33.830002
2016-09-20,33.459998999999996
2016-09-21,34.299999
2016-09-22,34.700001
2016-09-23,34.279999
2016-09-26,33.580002
2016-09-27,33.970001
2016-09-28,34.369999
2016-09-29,33.68
2016-09-30,33.860001000000004
2016-10-03,34.049999
2016-10-04,33.700001
2016-10-05,33.380001
2016-10-06,32.900002
2016-10-07,32.849998
2016-10-10,33.27
2016-10-11,33.209998999999996
2016-10-12,33.759997999999996
2016-10-13,33.389998999999996
2016-10-14,33.619999
2016-10-17,32.759997999999996
2016-10-18,33.310001
2016-10-19,34.02
2016-10-20,33.419998
2016-10-21,32.959998999999996
2016-10-24,32.900002
2016-10-25,28.370001000000002
2016-10-26,27.459999
2016-10-27,26.49
2016-10-28,25.91
2016-10-31,25.860001
2016-11-01,25.51
2016-11-02,25.35
2016-11-03,25.299999
2016-11-04,25.610001
2016-11-07,25.940001000000002
2016-11-08,26.09
2016-11-09,25.9
2016-11-10,25.610001
2016-11-11,25.610001
2016-11-14,24.879998999999998
2016-11-15,25.360001
2016-11-16,25.32
2016-11-17,25.27
2016-11-18,23.75
2016-11-21,23.799999
2016-11-22,24.01
2016-11-23,23.93
2016-11-25,24.139999
2016-11-28,26.290001
2016-11-29,25.860001
2016-11-30,25.780001000000002
2016-12-01,25.200001
2016-12-02,24.77
2016-12-05,25.059998999999998
2016-12-06,25.41
2016-12-07,27.030001000000002
2016-12-08,28.82
2016-12-09,28.809998999999998
2016-12-12,27.610001
2016-12-13,27.34
2016-12-14,26.57
2016-12-15,25.799999
2016-12-16,25.48
2016-12-19,25.370001000000002
2016-12-20,25.690001000000002
2016-12-21,26.049999
2016-12-22,25.48
2016-12-23,25.23
2016-12-27,25.18
2016-12-28,25.23
2016-12-29,25.120001000000002
2016-12-30,25.17
2017-01-03,25.76
2017-01-04,26.57
2017-01-05,26.209999
2017-01-06,27.040001
2017-01-09,27.02
2017-01-10,27.32
2017-01-11,26.98
2017-01-12,26.84
2017-01-13,26.5
2017-01-17,26.200001
2017-01-18,25.35
2017-01-19,25.26
2017-01-20,25.16
2017-01-23,24.959999
2017-01-24,25.120001000000002
2017-01-25,25.690001000000002
2017-01-26,25.5
2017-01-27,25.52
2017-01-30,25.09
2017-01-31,19.219998999999998
2017-02-01,18.799999
2017-02-02,18.120001000000002
2017-02-03,18.190001000000002
2017-02-06,18.139999
2017-02-07,17.790001
2017-02-08,18.299999
2017-02-09,19.299999
2017-02-10,19.040001
2017-02-13,18.65
2017-02-14,19.41
2017-02-15,19.860001
2017-02-16,19.629998999999998
2017-02-17,19.75
2017-02-21,19.690001000000002
2017-02-22,19.780001000000002
2017-02-23,19.639999
2017-02-24,19.83
2017-02-27,19.280001000000002
2017-02-28,18.559998999999998
2017-03-01,18.58
2017-03-02,18.959999
2017-03-03,18.639999
2017-03-06,18.309998999999998
2017-03-07,18.110001
2017-03-08,17.75
2017-03-09,17.690001000000002
2017-03-10,17.75
2017-03-13,17.559998999999998
2017-03-14,17.620001000000002
2017-03-15,17.83
2017-03-16,18.17
2017-03-17,18.08
2017-03-20,18.26
2017-03-21,17.52
2017-03-22,17.51
2017-03-23,17.440001000000002
2017-03-24,18.16
2017-03-27,18.299999
2017-03-28,18.49
2017-03-29,18.84
2017-03-30,18.370001000000002
2017-03-31,18.299999
2017-04-03,18.35
2017-04-04,18.02
2017-04-05,18.559998999999998
2017-04-06,19.040001
2017-04-07,18.43
2017-04-10,18.190001000000002
2017-04-11,18.040001
2017-04-12,17.860001
2017-04-13,17.76
2017-04-17,17.790001
2017-04-18,17.76
2017-04-19,17.93
2017-04-20,18.110001
2017-04-21,17.530001000000002
2017-04-24,17.93
2017-04-25,17.969998999999998
2017-04-26,18.139999
2017-04-27,19.82
2017-04-28,19.41
2017-05-01,19.02
2017-05-02,18.73
2017-05-03,18.690001000000002
2017-05-04,18.809998999999998
2017-05-05,19.09
2017-05-08,19.120001000000002
2017-05-09,19.809998999999998
2017-05-10,19.65
2017-05-11,19.450001
2017-05-12,18.9
2017-05-15,18.65
2017-05-16,17.969998999999998
2017-05-17,17.700001
2017-05-18,17.629998999999998
2017-05-19,17.860001
2017-05-22,17.92
2017-05-23,18.040001
2017-05-24,18.110001
2017-05-25,18.01
2017-05-26,18.07
2017-05-30,18.01
2017-05-31,17.83
2017-06-01,18.389999
2017-06-02,18.719998999999998
2017-06-05,18.950001
2017-06-06,18.969998999999998
2017-06-07,19.219998999999998
2017-06-08,19.6
2017-06-09,20.209999
2017-06-12,21.200001
2017-06-13,21.25
2017-06-14,21.09
2017-06-15,20.33
2017-06-16,19.68
2017-06-19,19.67
2017-06-20,19.01
2017-06-21,18.75
2017-06-22,19.24
2017-06-23,19.65
2017-06-26,19.92
2017-06-27,19.9
2017-06-28,20.0
2017-06-29,19.799999
2017-06-30,20.16
2017-07-03,20.52
2017-07-05,20.4
2017-07-06,19.1
2017-07-07,19.219998999999998
2017-07-10,19.129998999999998
2017-07-11,18.92
2017-07-12,18.58
2017-07-13,18.629998999999998
2017-07-14,18.93
2017-07-17,18.82
2017-07-18,18.68
2017-07-19,18.91
2017-07-20,19.049999
2017-07-21,18.84
2017-07-24,18.26
2017-07-25,18.120001000000002
2017-07-26,17.549999
2017-07-27,17.370001000000002
2017-07-28,17.360001
2017-07-31,18.110001
2017-08-01,16.23
2017-08-02,16.469998999999998
2017-08-03,16.34
2017-08-04,16.610001
2017-08-07,16.629998999999998
2017-08-08,17.209999
2017-08-09,17.17
2017-08-10,16.82
2017-08-11,16.799999
2017-08-14,17.110001
2017-08-15,16.66
2017-08-16,16.68
2017-08-17,16.280001000000002
2017-08-18,15.64
2017-08-21,15.15
2017-08-22,15.42
2017-08-23,15.55
2017-08-24,15.73
2017-08-25,15.94
2017-08-28,15.78
2017-08-29,15.34
2017-08-30,15.18
2017-08-31,15.1
2017-09-01,15.39
2017-09-05,15.62
2017-09-06,15.8
2017-09-07,15.98
2017-09-08,16.120001000000002
2017-09-11,16.34
2017-09-12,16.25
2017-09-13,16.870001000000002
2017-09-14,16.52
2017-09-15,16.459999
2017-09-18,16.139999
2017-09-19,15.7
2017-09-20,15.24
2017-09-21,15.13
2017-09-22,15.04
2017-09-25,15.39
2017-09-26,15.14
2017-09-27,15.06
2017-09-28,15.07
2017-09-29,15.02
2017-10-02,15.08
2017-10-03,15.26
2017-10-04,15.03
2017-10-05,15.03
2017-10-06,15.46
2017-10-09,15.3
2017-10-10,15.51
2017-10-11,15.15
2017-10-12,15.22
2017-10-13,14.95
2017-10-16,14.98
2017-10-17,15.11
2017-10-18,14.98
2017-10-19,15.02
2017-10-20,15.91
2017-10-23,15.22
2017-10-24,14.83
2017-10-25,14.65
2017-10-26,14.65
2017-10-27,14.4
2017-10-30,14.74
2017-10-31,11.53
2017-11-01,11.29
2017-11-02,10.84
2017-11-03,10.59
2017-11-06,10.97
2017-11-07,10.74
2017-11-08,10.83
2017-11-09,10.99
2017-11-10,11.37
2017-11-13,10.95
2017-11-14,10.92
2017-11-15,11.11
2017-11-16,11.28
2017-11-17,11.73
2017-11-20,12.07
2017-11-21,11.36
2017-11-22,11.67
2017-11-24,11.59
2017-11-27,11.35
2017-11-28,11.51
2017-11-29,12.18
2017-11-30,11.93
2017-12-01,11.73
2017-12-04,11.98
2017-12-05,11.72
2017-12-06,11.55
2017-12-07,11.93
2017-12-08,12.19
2017-12-11,12.18
2017-12-12,12.38
2017-12-13,12.36
2017-12-14,12.45
2017-12-15,13.62
2017-12-18,14.24
2017-12-19,14.1
2017-12-20,13.72
2017-12-21,13.95
2017-12-22,13.8
2017-12-26,14.07
2017-12-27,14.23
2017-12-28,14.14
2017-12-29,13.32
2018-01-02,13.97
2018-01-03,14.4
2018-01-04,14.75
2018-01-05,14.73
2018-01-08,14.78
2018-01-09,14.1
2018-01-10,13.94
2018-01-11,14.13
2018-01-12,14.14
2018-01-16,12.48
2018-01-17,12.39
2018-01-18,12.37
2018-01-19,12.85
2018-01-22,13.28
2018-01-23,13.59
2018-01-24,13.61
2018-01-25,13.31
2018-01-26,13.27
2018-01-29,13.18
2018-01-30,12.99
2018-01-31,12.85
2018-02-01,12.7
2018-02-02,12.41
2018-02-05,11.87
2018-02-06,12.05
2018-02-07,12.15
2018-02-08,11.95
2018-02-09,12.46
2018-02-12,13.18
2018-02-13,15.29
2018-02-14,16.139999
2018-02-15,16.540001
2018-02-16,15.78
2018-02-20,15.41
2018-02-21,15.32
2018-02-22,14.97
2018-02-23,15.3
2018-02-26,15.42
2018-02-27,15.09
2018-02-28,15.05
2018-03-01,14.39
2018-03-02,15.23
2018-03-05,15.56
2018-03-06,15.73
2018-03-07,15.5
2018-03-08,15.29
2018-03-09,15.18
2018-03-12,15.24
2018-03-13,14.58
2018-03-14,14.02
2018-03-15,13.83
2018-03-16,14.08
2018-03-19,14.07
2018-03-20,14.01
2018-03-21,14.07
2018-03-22,13.71
2018-03-23,13.72
2018-03-26,14.46
2018-03-27,14.32
2018-03-28,14.19
2018-03-29,14.35
2018-04-02,13.99
2018-04-03,14.73
2018-04-04,15.64
2018-04-05,15.19
2018-04-06,14.75
2018-04-09,14.4
2018-04-10,14.58
2018-04-11,14.71
2018-04-12,14.99
2018-04-13,14.34
2018-04-16,14.35
2018-04-17,14.2
2018-04-18,14.02
2018-04-19,14.01
2018-04-20,13.99
2018-04-23,14.61
2018-04-24,14.81
2018-04-25,14.32
2018-04-26,14.69
2018-04-27,15.37
2018-04-30,15.35
2018-05-01,16.15
2018-05-02,16.370001000000002
2018-05-03,15.57
2018-05-04,15.73
2018-05-07,16.25
2018-05-08,16.51
2018-05-09,16.51
2018-05-10,16.639999
2018-05-11,16.9
2018-05-14,16.66
2018-05-15,17.129998999999998
2018-05-16,18.309998999999998
2018-05-17,17.84
2018-05-18,18.0
2018-05-21,17.969998999999998
2018-05-22,17.809998999999998
2018-05-23,17.889999
2018-05-24,18.389999
2018-05-25,18.879998999999998
2018-05-29,18.57
2018-05-30,19.200001
2018-05-31,18.92
2018-06-01,19.33
2018-06-04,20.469998999999998
2018-06-05,21.299999
2018-06-06,22.1
2018-06-07,21.65
2018-06-08,22.4
2018-06-11,22.17
2018-06-12,22.129998999999998
2018-06-13,21.77
2018-06-14,21.73
2018-06-15,21.469998999999998
2018-06-18,21.559998999999998
2018-06-19,20.860001
2018-06-20,21.360001
2018-06-21,21.08
2018-06-22,20.790001
2018-06-25,20.76
2018-06-26,21.08
2018-06-27,21.219998999999998
2018-06-28,21.84
2018-06-29,21.08
2018-07-02,21.15
2018-07-03,21.1
2018-07-05,20.75
2018-07-06,20.870001000000002
2018-07-09,20.799999
2018-07-10,21.15
2018-07-11,20.84
2018-07-12,20.5
2018-07-13,20.23
2018-07-16,20.110001
2018-07-17,20.01
2018-07-18,20.02
2018-07-19,20.190001000000002
2018-07-20,20.02
2018-07-23,19.83
2018-07-24,19.24
2018-07-25,19.74
2018-07-26,20.549999
2018-07-27,19.280001000000002
2018-07-30,18.68
2018-07-31,18.74
2018-08-01,17.77
2018-08-02,18.17
2018-08-03,18.379998999999998
2018-08-06,18.370001000000002
2018-08-07,18.49
2018-08-08,18.76
2018-08-09,19.15
2018-08-10,19.139999
2018-08-13,19.209999
2018-08-14,19.790001
2018-08-15,19.02
2018-08-16,19.219998999999998
2018-08-17,18.92
2018-08-20,19.450001
2018-08-21,19.860001
2018-08-22,19.82
2018-08-23,19.940001000000002
2018-08-24,19.709999
2018-08-27,19.030001000000002
2018-08-28,19.290001
2018-08-29,19.299999
2018-08-30,19.040001
2018-08-31,18.969998999999998
2018-09-04,19.309998999999998
2018-09-05,19.190001000000002
2018-09-06,19.18
2018-09-07,18.42
2018-09-10,18.719998999999998
2018-09-11,18.76
2018-09-12,18.639999
2018-09-13,18.35
2018-09-14,17.74
2018-09-17,17.67
2018-09-18,17.459999
2018-09-19,17.280001000000002
2018-09-20,18.15
2018-09-21,18.700001
2018-09-24,18.84
2018-09-25,18.74
2018-09-26,19.27
2018-09-27,19.24
2018-09-28,19.459999
2018-10-01,19.34
2018-10-02,18.52
2018-10-03,18.85
2018-10-04,18.290001
2018-10-05,17.809998999999998
2018-10-08,17.68
2018-10-09,17.719998999999998
2018-10-10,16.809998999999998
2018-10-11,16.82
2018-10-12,17.27
2018-10-15,17.309998999999998
2018-10-16,17.91
2018-10-17,17.559998999999998
2018-10-18,17.139999
2018-10-19,16.799999
2018-10-22,17.040001
2018-10-23,16.940001000000002
2018-10-24,16.74
2018-10-25,17.030001000000002
2018-10-26,16.549999
2018-10-29,16.809998999999998
2018-10-30,20.969998999999998
2018-10-31,19.83
2018-11-01,21.110001
2018-11-02,21.42
2018-11-05,21.459999
2018-11-06,20.91
2018-11-07,20.66
2018-11-08,20.74
2018-11-09,20.74
2018-11-12,20.82
2018-11-13,21.110001
2018-11-14,20.950001
2018-11-15,20.9
2018-11-16,20.209999
2018-11-19,19.42
2018-11-20,19.379998999999998
2018-11-21,20.030001000000002
2018-11-23,20.08
2018-11-26,20.66
2018-11-27,20.4
2018-11-28,21.57
2018-11-29,21.75
2018-11-30,22.33
2018-12-03,22.530001000000002
2018-12-04,21.969998999999998
2018-12-06,22.58
2018-12-07,22.07
2018-12-10,21.01
2018-12-11,20.870001000000002
2018-12-12,19.01
2018-12-13,17.809998999999998
2018-12-14,17.73
2018-12-17,17.02
2018-12-18,17.4
2018-12-19,16.639999
2018-12-20,16.08
2018-12-21,15.41
2018-12-24,15.19
2018-12-26,16.23
2018-12-27,16.25
2018-12-28,15.99
2018-12-31,16.17
2019-01-02,16.450001
2019-01-03,15.96
2019-01-04,16.6
2019-01-07,17.110001
2019-01-08,17.24
2019-01-09,17.620001000000002
2019-01-10,17.549999
2019-01-11,17.860001
2019-01-14,17.879998999999998
2019-01-15,17.92
2019-01-16,17.77
2019-01-17,18.15
2019-01-18,18.549999
2019-01-22,18.59
2019-01-23,18.4
2019-01-24,18.860001
2019-01-25,19.49
2019-01-28,19.370001000000002
2019-01-29,18.93
2019-01-30,19.01
2019-01-31,18.940001000000002
2019-02-01,18.860001
2019-02-04,18.93
2019-02-05,19.1
2019-02-06,18.93
2019-02-07,18.629998999999998
2019-02-08,19.040001
2019-02-11,19.15
2019-02-12,20.01
2019-02-13,19.879998999999998
2019-02-14,19.780001000000002
2019-02-15,19.040001
2019-02-19,19.389999
2019-02-20,19.18
2019-02-21,19.41
2019-02-22,19.66
2019-02-25,19.629998999999998
2019-02-26,19.370001000000002
2019-02-27,20.08
2019-02-28,20.08
2019-03-01,20.41
2019-03-04,19.85
2019-03-05,19.83
2019-03-06,19.43
2019-03-07,19.360001
2019-03-08,19.110001
2019-03-11,19.690001000000002
2019-03-12,19.690001000000002
2019-03-13,19.700001
2019-03-14,19.9
2019-03-15,19.799999
2019-03-18,19.85
2019-03-19,19.73
2019-03-20,19.0
2019-03-21,19.280001000000002
2019-03-22,18.41
2019-03-25,18.58
2019-03-26,18.59
2019-03-27,18.719998999999998
2019-03-28,18.950001
2019-03-29,18.870001000000002
2019-04-01,18.84
2019-04-02,19.030001000000002
2019-04-03,19.139999
2019-04-04,19.77
2019-04-05,19.639999
2019-04-08,19.5
2019-04-09,18.709999
2019-04-10,19.32
2019-04-11,19.34
2019-04-12,19.690001000000002
2019-04-15,19.77
2019-04-16,19.5
2019-04-17,19.66
2019-04-18,19.74
2019-04-22,19.540001
2019-04-23,19.940001000000002
2019-04-24,20.299999
2019-04-25,20.1
2019-04-26,20.4
2019-04-29,20.559998999999998
2019-04-30,20.719998999999998
2019-05-01,19.68
2019-05-02,20.389999
2019-05-03,20.24
2019-05-06,19.860001
2019-05-07,19.51
2019-05-08,19.799999
2019-05-09,19.610001
2019-05-10,19.23
2019-05-13,18.530001000000002
2019-05-14,19.129998999999998
2019-05-15,18.950001
2019-05-16,19.360001
2019-05-17,20.700001
2019-05-20,20.860001
2019-05-21,21.16
2019-05-22,21.370001000000002
2019-05-23,20.85
2019-05-24,20.91
2019-05-28,20.959999
2019-05-29,20.32
2019-05-30,20.440001000000002
2019-05-31,20.23
2019-06-03,20.719998999999998
2019-06-04,21.700001
2019-06-05,22.6
2019-06-06,22.530001000000002
2019-06-07,22.889999
2019-06-10,22.690001000000002
2019-06-11,23.1
2019-06-12,22.92
2019-06-13,23.49
2019-06-14,23.85
2019-06-17,23.52
2019-06-18,24.0
2019-06-19,23.75
2019-06-20,23.49
2019-06-21,23.1
2019-06-24,22.450001
2019-06-25,21.860001
2019-06-26,22.07
2019-06-27,22.15
2019-06-28,22.200001
2019-07-01,22.07
2019-07-02,22.33
2019-07-03,22.700001
2019-07-05,22.65
2019-07-08,23.129998999999998
2019-07-09,23.209999
2019-07-10,23.02
2019-07-11,23.219998999999998
2019-07-12,23.98
2019-07-15,24.299999
2019-07-16,24.26
2019-07-17,23.83
2019-07-18,23.91
2019-07-19,23.950001
2019-07-22,23.610001
2019-07-23,24.16
2019-07-24,24.23
2019-07-25,24.139999
2019-07-26,24.17
2019-07-29,24.389999
2019-07-30,21.049999
2019-07-31,20.34
2019-08-01,19.120001000000002
2019-08-02,19.190001000000002
2019-08-05,18.4
2019-08-06,18.969998999999998
2019-08-07,18.84
2019-08-08,18.799999
2019-08-09,18.15
2019-08-12,17.700001
2019-08-13,17.83
2019-08-14,16.959999
2019-08-15,16.5
2019-08-16,16.790001
2019-08-19,16.85
2019-08-20,16.74
2019-08-21,16.92
2019-08-22,17.139999
2019-08-23,16.15
2019-08-26,16.309998999999998
2019-08-27,16.120001000000002
2019-08-28,16.5
2019-08-29,16.959999
2019-08-30,16.92
2019-09-03,16.879998999999998
2019-09-04,17.24
2019-09-05,17.91
2019-09-06,17.780001000000002
2019-09-09,18.32
2019-09-10,18.6
2019-09-11,19.139999
2019-09-12,19.23
2019-09-13,19.07
2019-09-16,19.02
2019-09-17,19.02
2019-09-18,18.889999
2019-09-19,18.42
2019-09-20,17.98
2019-09-23,17.99
2019-09-24,17.66
2019-09-25,17.85
2019-09-26,17.969998999999998
2019-09-27,17.790001
2019-09-30,18.129998999999998
2019-10-01,18.01
2019-10-02,17.52
2019-10-03,17.5
2019-10-04,17.59
2019-10-07,17.469998999999998
2019-10-08,17.35
2019-10-09,17.75
2019-10-10,17.85
2019-10-11,18.26
2019-10-14,18.23
2019-10-15,18.459999
2019-10-16,18.360001
2019-10-17,18.459999
2019-10-18,17.809998999999998
2019-10-21,18.17
2019-10-22,19.42
2019-10-23,19.01
2019-10-24,19.01
2019-10-25,19.059998999999998
2019-10-28,19.040001
2019-10-29,18.719998999999998
2019-10-30,18.620001000000002
2019-10-31,18.5
2019-11-01,18.91
2019-11-04,15.44
2019-11-05,16.309998999999998
2019-11-06,16.51
2019-11-07,16.08
2019-11-08,15.88
2019-11-11,15.96
2019-11-12,15.58
2019-11-13,15.67
2019-11-14,15.56
2019-11-15,15.97
2019-11-18,15.72
2019-11-19,15.61
2019-11-20,15.43
2019-11-21,15.24
2019-11-22,15.66
2019-11-25,15.67
2019-11-26,16.469998999999998
2019-11-27,17.49
2019-11-29,17.299999
2019-12-02,16.870001000000002
2019-12-03,16.629998999999998
2019-12-04,17.01
2019-12-05,17.200001
2019-12-06,17.440001000000002
2019-12-09,17.690001000000002
2019-12-10,17.690001000000002
2019-12-11,17.51
2019-12-12,17.51
2019-12-13,17.780001000000002
2019-12-16,18.59
2019-12-17,18.690001000000002
2019-12-18,19.030001000000002
2019-12-19,19.01
2019-12-20,19.299999
2019-12-23,19.370001000000002
2019-12-24,19.4
2019-12-26,19.549999
2019-12-27,19.25
2019-12-30,18.99
2019-12-31,19.18
2020-01-02,19.24
2020-01-03,19.27
2020-01-06,18.370001000000002
2020-01-07,18.59
2020-01-08,18.16
2020-01-09,17.780001000000002
2020-01-10,17.77
2020-01-13,18.040001
2020-01-14,18.76
2020-01-15,18.9
2020-01-16,19.02
2020-01-17,18.370001000000002
2020-01-21,18.09
2020-01-22,18.309998999999998
2020-01-23,18.780001000000002
2020-01-24,18.610001
2020-01-27,18.450001
2020-01-28,18.68
2020-01-29,18.68
2020-01-30,18.549999
2020-01-31,17.959999
2020-02-03,17.98
2020-02-04,18.42
2020-02-05,18.5
2020-02-06,18.4
2020-02-07,17.969998999999998
2020-02-10,18.15
2020-02-11,15.12
2020-02-12,15.45
2020-02-13,15.13
2020-02-14,15.45
2020-02-18,15.0
2020-02-19,14.96
