Date,CAG
1980-03-17,0.48638100000000006
1980-03-18,0.482778
1980-03-19,0.482778
1980-03-20,0.482778
1980-03-21,0.461162
1980-03-24,0.461162
1980-03-25,0.461162
1980-03-26,0.453956
1980-03-27,0.43954499999999996
1980-03-28,0.44675
1980-03-31,0.45035299999999995
1980-04-01,0.43954499999999996
1980-04-02,0.44675
1980-04-03,0.435942
1980-04-07,0.43954499999999996
1980-04-08,0.443147
1980-04-09,0.45035299999999995
1980-04-10,0.461162
1980-04-11,0.46836700000000003
1980-04-14,0.461162
1980-04-15,0.461162
1980-04-16,0.457559
1980-04-17,0.461162
1980-04-18,0.461162
1980-04-21,0.453956
1980-04-22,0.457559
1980-04-23,0.464764
1980-04-24,0.461162
1980-04-25,0.461162
1980-04-28,0.443147
1980-04-29,0.44675
1980-04-30,0.443147
1980-05-01,0.461162
1980-05-02,0.464764
1980-05-05,0.464764
1980-05-06,0.46836700000000003
1980-05-07,0.46836700000000003
1980-05-08,0.47917600000000005
1980-05-09,0.482778
1980-05-12,0.47557299999999997
1980-05-13,0.464764
1980-05-14,0.47197
1980-05-15,0.46836700000000003
1980-05-16,0.482778
1980-05-19,0.482778
1980-05-20,0.482778
1980-05-21,0.47197
1980-05-22,0.47917600000000005
1980-05-23,0.49718999999999997
1980-05-27,0.48998400000000003
1980-05-28,0.511601
1980-05-29,0.500793
1980-05-30,0.500793
1980-06-02,0.515204
1980-06-03,0.547629
1980-06-04,0.540424
1980-06-05,0.547629
1980-06-06,0.547629
1980-06-09,0.547629
1980-06-10,0.547629
1980-06-11,0.547629
1980-06-12,0.5764520000000001
1980-06-13,0.5728489999999999
1980-06-16,0.580055
1980-06-17,0.583658
1980-06-18,0.5944659999999999
1980-06-19,0.583658
1980-06-20,0.583658
1980-06-23,0.590863
1980-06-24,0.583658
1980-06-25,0.58726
1980-06-26,0.590863
1980-06-27,0.583658
1980-06-30,0.583658
1980-07-01,0.580055
1980-07-02,0.598069
1980-07-03,0.61248
1980-07-07,0.608877
1980-07-08,0.634097
1980-07-09,0.66292
1980-07-10,0.680934
1980-07-11,0.691742
1980-07-14,0.6881390000000001
1980-07-15,0.691742
1980-07-16,0.680934
1980-07-17,0.684537
1980-07-18,0.702551
1980-07-21,0.695345
1980-07-22,0.709756
1980-07-23,0.706154
1980-07-24,0.713359
1980-07-25,0.706154
1980-07-28,0.702551
1980-07-29,0.6989479999999999
1980-07-30,0.706154
1980-07-31,0.706154
1980-08-01,0.713359
1980-08-04,0.724168
1980-08-05,0.738579
1980-08-06,0.749388
1980-08-07,0.7782100000000001
1980-08-08,0.7962239999999999
1980-08-11,0.792621
1980-08-12,0.792621
1980-08-13,0.7962239999999999
1980-08-14,0.7998270000000001
1980-08-15,0.82865
1980-08-18,0.8214440000000001
1980-08-19,0.817841
1980-08-20,0.8106359999999999
1980-08-21,0.807033
1980-08-22,0.8106359999999999
1980-08-25,0.807033
1980-08-26,0.7998270000000001
1980-08-27,0.7962239999999999
1980-08-28,0.763799
1980-08-29,0.7349760000000001
1980-09-02,0.763799
1980-09-03,0.771004
1980-09-04,0.7782100000000001
1980-09-05,0.7782100000000001
1980-09-08,0.792621
1980-09-09,0.7962239999999999
1980-09-10,0.807033
1980-09-11,0.8646780000000001
1980-09-12,0.882692
1980-09-15,0.886295
1980-09-16,0.8646780000000001
1980-09-17,0.886295
1980-09-18,0.886295
1980-09-19,0.9007059999999999
1980-09-22,0.911515
1980-09-23,0.965557
1980-09-24,1.008791
1980-09-25,0.990777
1980-09-26,0.9727629999999999
1980-09-29,0.987174
1980-09-30,0.9943799999999999
1980-10-01,0.990777
1980-10-02,0.987174
1980-10-03,0.9943799999999999
1980-10-06,0.9943799999999999
1980-10-07,0.990777
1980-10-08,0.990777
1980-10-09,0.990777
1980-10-10,0.9727629999999999
1980-10-13,0.9835709999999999
1980-10-14,0.9835709999999999
1980-10-15,0.9727629999999999
1980-10-16,0.9727629999999999
1980-10-17,0.9583510000000001
1980-10-20,0.94394
1980-10-21,0.9187200000000001
1980-10-22,0.915117
1980-10-23,0.915117
1980-10-24,0.9367340000000001
1980-10-27,0.9367340000000001
1980-10-28,0.9367340000000001
1980-10-29,0.947543
1980-10-30,0.947543
1980-10-31,0.9403370000000001
1980-11-03,0.9511459999999999
1980-11-05,0.987174
1980-11-06,0.9727629999999999
1980-11-07,0.954749
1980-11-10,0.96916
1980-11-11,0.96916
1980-11-12,0.9763649999999999
1980-11-13,1.008791
1980-11-14,1.048422
1980-11-17,1.041216
1980-11-18,1.030408
1980-11-19,1.008791
1980-11-20,1.008791
1980-11-21,1.001585
1980-11-24,1.001585
1980-11-25,0.9727629999999999
1980-11-26,0.96916
1980-11-28,0.9943799999999999
1980-12-01,1.008791
1980-12-02,1.001585
1980-12-03,1.005188
1980-12-04,1.015997
1980-12-05,1.023202
1980-12-08,1.008791
1980-12-09,0.907912
1980-12-10,0.9727629999999999
1980-12-11,0.9511459999999999
1980-12-12,1.052025
1980-12-15,1.073642
1980-12-16,1.073642
1980-12-17,1.044819
1980-12-18,1.073642
1980-12-19,1.05923
1980-12-22,1.0880530000000002
1980-12-23,1.2105489999999999
1980-12-24,1.22496
1980-12-26,1.253783
1980-12-29,1.253783
1980-12-30,1.297017
1980-12-31,1.311428
1981-01-02,1.2754
1981-01-05,1.2754
1981-01-06,1.253783
1981-01-07,1.1529040000000002
1981-01-08,1.138493
1981-01-09,1.138493
1981-01-12,1.174521
1981-01-13,1.1673149999999999
1981-01-14,1.196138
1981-01-15,1.253783
1981-01-16,1.304222
1981-01-19,1.318634
1981-01-20,1.289811
1981-01-21,1.268194
1981-01-22,1.2754
1981-01-23,1.297017
1981-01-26,1.2754
1981-01-27,1.232166
1981-01-28,1.217755
1981-01-29,1.2105489999999999
1981-01-30,1.16011
1981-02-02,1.203343
1981-02-03,1.196138
1981-02-04,1.203343
1981-02-05,1.203343
1981-02-06,1.1889319999999999
1981-02-09,1.174521
1981-02-10,1.1529040000000002
1981-02-11,1.16011
1981-02-12,1.16011
1981-02-13,1.1529040000000002
1981-02-17,1.1240809999999999
1981-02-18,1.0880530000000002
1981-02-19,1.037614
1981-02-20,1.052025
1981-02-23,1.073642
1981-02-24,1.0880530000000002
1981-02-25,1.05923
1981-02-26,1.0664360000000002
1981-02-27,1.073642
1981-03-02,1.080847
1981-03-03,1.05923
1981-03-04,1.05923
1981-03-05,1.05923
1981-03-06,1.073642
1981-03-09,1.080847
1981-03-10,1.1529040000000002
1981-03-11,1.138493
1981-03-12,1.138493
1981-03-13,1.1240809999999999
1981-03-16,1.1529040000000002
1981-03-17,1.1312870000000002
1981-03-18,1.138493
1981-03-19,1.1312870000000002
1981-03-20,1.1240809999999999
1981-03-23,1.116876
1981-03-24,1.116876
1981-03-25,1.1312870000000002
1981-03-26,1.1096700000000002
1981-03-27,1.1096700000000002
1981-03-30,1.0880530000000002
1981-03-31,1.1024639999999999
1981-04-01,1.1240809999999999
1981-04-02,1.1096700000000002
1981-04-03,1.0880530000000002
1981-04-06,1.080847
1981-04-07,1.1096700000000002
1981-04-08,1.138493
1981-04-09,1.181726
1981-04-10,1.203343
1981-04-13,1.1673149999999999
1981-04-14,1.1529040000000002
1981-04-15,1.1889319999999999
1981-04-16,1.1673149999999999
1981-04-20,1.1240809999999999
1981-04-21,1.0880530000000002
1981-04-22,1.16011
1981-04-23,1.16011
1981-04-24,1.239372
1981-04-27,1.217755
1981-04-28,1.2105489999999999
1981-04-29,1.1456979999999999
1981-04-30,1.1456979999999999
1981-05-01,1.16011
1981-05-04,1.174521
1981-05-05,1.181726
1981-05-06,1.174521
1981-05-07,1.181726
1981-05-08,1.196138
1981-05-11,1.1673149999999999
1981-05-12,1.174521
1981-05-13,1.1529040000000002
1981-05-14,1.1456979999999999
1981-05-15,1.1456979999999999
1981-05-18,1.1240809999999999
1981-05-19,1.116876
1981-05-20,1.1096700000000002
1981-05-21,1.116876
1981-05-22,1.16011
1981-05-26,1.16011
1981-05-27,1.16011
1981-05-28,1.16011
1981-05-29,1.116876
1981-06-01,1.138493
1981-06-02,1.1529040000000002
1981-06-03,1.1529040000000002
1981-06-04,1.1024639999999999
1981-06-05,1.095259
1981-06-08,1.0880530000000002
1981-06-09,1.0880530000000002
1981-06-10,1.0880530000000002
1981-06-11,1.080847
1981-06-12,1.080847
1981-06-15,1.05923
1981-06-16,1.0664360000000002
1981-06-17,1.080847
1981-06-18,1.080847
1981-06-19,1.073642
1981-06-22,1.044819
1981-06-23,1.0880530000000002
1981-06-24,1.073642
1981-06-25,1.05923
1981-06-26,1.073642
1981-06-29,1.044819
1981-06-30,1.052025
1981-07-01,1.023202
1981-07-02,1.05923
1981-07-06,1.080847
1981-07-07,1.080847
1981-07-08,1.0664360000000002
1981-07-09,1.073642
1981-07-10,1.052025
1981-07-13,1.044819
1981-07-14,1.05923
1981-07-15,1.052025
1981-07-16,1.044819
1981-07-17,1.05923
1981-07-20,1.037614
1981-07-21,1.030408
1981-07-22,0.987174
1981-07-23,0.9799680000000001
1981-07-24,1.008791
1981-07-27,1.023202
1981-07-28,1.008791
1981-07-29,1.030408
1981-07-30,1.037614
1981-07-31,1.052025
1981-08-03,1.037614
1981-08-04,1.037614
1981-08-05,1.044819
1981-08-06,1.030408
1981-08-07,1.05923
1981-08-10,1.030408
1981-08-11,1.044819
1981-08-12,1.0664360000000002
1981-08-13,1.1096700000000002
1981-08-14,1.1096700000000002
1981-08-17,1.080847
1981-08-18,1.05923
1981-08-19,1.052025
1981-08-20,1.0664360000000002
1981-08-21,1.0664360000000002
1981-08-24,1.044819
1981-08-25,1.037614
1981-08-26,1.037614
1981-08-27,1.037614
1981-08-28,1.05923
1981-08-31,1.044819
1981-09-01,1.052025
1981-09-02,1.1096700000000002
1981-09-03,1.1240809999999999
1981-09-04,1.1312870000000002
1981-09-08,1.080847
1981-09-09,1.0880530000000002
1981-09-10,1.116876
1981-09-11,1.1529040000000002
1981-09-14,1.095259
1981-09-15,1.1240809999999999
1981-09-16,1.073642
1981-09-17,1.008791
1981-09-18,1.023202
1981-09-21,1.023202
1981-09-22,1.044819
1981-09-23,1.052025
1981-09-24,1.052025
1981-09-25,1.023202
1981-09-28,1.030408
1981-09-29,1.0664360000000002
1981-09-30,1.052025
1981-10-01,1.052025
1981-10-02,1.073642
1981-10-05,1.0880530000000002
1981-10-06,1.0664360000000002
1981-10-07,1.05923
1981-10-08,1.037614
1981-10-09,1.037614
1981-10-12,1.023202
1981-10-13,1.030408
1981-10-14,1.023202
1981-10-15,1.023202
1981-10-16,1.015997
1981-10-19,1.008791
1981-10-20,1.008791
1981-10-21,1.015997
1981-10-22,1.023202
1981-10-23,1.037614
1981-10-26,1.015997
1981-10-27,1.052025
1981-10-28,1.095259
1981-10-29,1.095259
1981-10-30,1.095259
1981-11-02,1.080847
1981-11-03,1.0664360000000002
1981-11-04,1.0664360000000002
1981-11-05,1.05923
1981-11-06,1.0664360000000002
1981-11-09,1.052025
1981-11-10,1.052025
1981-11-11,1.044819
1981-11-12,1.015997
1981-11-13,1.008791
1981-11-16,1.008791
1981-11-17,1.015997
1981-11-18,1.008791
1981-11-19,1.008791
1981-11-20,1.037614
1981-11-23,1.052025
1981-11-24,1.044819
1981-11-25,1.037614
1981-11-27,1.037614
1981-11-30,1.030408
1981-12-01,1.015997
1981-12-02,1.030408
1981-12-03,1.001585
1981-12-04,0.9799680000000001
1981-12-07,0.9511459999999999
1981-12-08,0.9511459999999999
1981-12-09,0.9583510000000001
1981-12-10,1.001585
1981-12-11,0.9511459999999999
1981-12-14,0.9511459999999999
1981-12-15,1.008791
1981-12-16,1.052025
1981-12-17,1.044819
1981-12-18,1.044819
1981-12-21,1.05923
1981-12-22,1.05923
1981-12-23,1.052025
1981-12-24,1.052025
1981-12-28,1.023202
1981-12-29,1.037614
1981-12-30,1.023202
1981-12-31,1.001585
1982-01-04,1.001585
1982-01-05,1.008791
1982-01-06,0.9943799999999999
1982-01-07,1.023202
1982-01-08,1.052025
1982-01-11,1.044819
1982-01-12,1.030408
1982-01-13,1.023202
1982-01-14,1.015997
1982-01-15,1.023202
1982-01-18,1.037614
1982-01-19,1.044819
1982-01-20,1.037614
1982-01-21,1.008791
1982-01-22,0.9943799999999999
1982-01-25,0.9799680000000001
1982-01-26,0.965557
1982-01-27,1.001585
1982-01-28,0.9943799999999999
1982-01-29,1.044819
1982-02-01,1.044819
1982-02-02,1.044819
1982-02-03,1.0664360000000002
1982-02-04,1.0664360000000002
1982-02-05,1.0880530000000002
1982-02-08,1.0880530000000002
1982-02-09,1.0880530000000002
1982-02-10,1.138493
1982-02-11,1.1456979999999999
1982-02-12,1.181726
1982-02-16,1.181726
1982-02-17,1.1673149999999999
1982-02-18,1.1889319999999999
1982-02-19,1.203343
1982-02-22,1.203343
1982-02-23,1.1889319999999999
1982-02-24,1.203343
