Date,J
1989-12-07,1.757813
1989-12-08,1.765625
1989-12-11,1.757813
1989-12-12,1.734375
1989-12-13,1.710938
1989-12-14,1.703125
1989-12-15,1.703125
1989-12-18,1.679688
1989-12-19,1.671875
1989-12-20,1.671875
1989-12-21,1.625
1989-12-22,1.640625
1989-12-26,1.640625
1989-12-27,1.640625
1989-12-28,1.640625
1989-12-29,1.703125
1990-01-02,1.773438
1990-01-03,1.742188
1990-01-04,1.796875
1990-01-05,1.835938
1990-01-08,1.84375
1990-01-09,1.835938
1990-01-10,1.859375
1990-01-11,1.875
1990-01-12,1.851563
1990-01-15,1.84375
1990-01-16,1.929688
1990-01-17,1.992188
1990-01-18,2.023438
1990-01-19,2.015625
1990-01-22,2.023438
1990-01-23,2.023438
1990-01-24,2.007813
1990-01-25,2.015625
1990-01-26,2.0
1990-01-29,2.0
1990-01-30,2.007813
1990-01-31,2.0
1990-02-01,2.0
1990-02-02,2.0
1990-02-05,2.039063
1990-02-06,2.0625
1990-02-07,2.140625
1990-02-08,2.257813
1990-02-09,2.320313
1990-02-12,2.3125
1990-02-13,2.359375
1990-02-14,2.328125
1990-02-15,2.320313
1990-02-16,2.367188
1990-02-20,2.351563
1990-02-21,2.335938
1990-02-22,2.359375
1990-02-23,2.3125
1990-02-26,2.328125
1990-02-27,2.328125
1990-02-28,2.3125
1990-03-01,2.3125
1990-03-02,2.3125
1990-03-05,2.320313
1990-03-06,2.328125
1990-03-07,2.320313
1990-03-08,2.328125
1990-03-09,2.335938
1990-03-12,2.34375
1990-03-13,2.328125
1990-03-14,2.351563
1990-03-15,2.34375
1990-03-16,2.34375
1990-03-19,2.335938
1990-03-20,2.335938
1990-03-21,2.335938
1990-03-22,2.335938
1990-03-23,2.4375
1990-03-26,2.53125
1990-03-27,2.515625
1990-03-28,2.484375
1990-03-29,2.5
1990-03-30,2.515625
1990-04-02,2.523438
1990-04-03,2.609375
1990-04-04,2.640625
1990-04-05,2.84375
1990-04-06,2.90625
1990-04-09,2.921875
1990-04-10,2.953125
1990-04-11,2.984375
1990-04-12,3.0
1990-04-16,3.03125
1990-04-17,3.015625
1990-04-18,2.828125
1990-04-19,2.625
1990-04-20,2.671875
1990-04-23,2.609375
1990-04-24,2.46875
1990-04-25,2.5
1990-04-26,2.484375
1990-04-27,2.484375
1990-04-30,2.390625
1990-05-01,2.328125
1990-05-02,2.53125
1990-05-03,2.671875
1990-05-04,2.828125
1990-05-07,2.8125
1990-05-08,2.765625
1990-05-09,2.6875
1990-05-10,2.75
1990-05-11,2.875
1990-05-14,2.921875
1990-05-15,3.03125
1990-05-16,3.015625
1990-05-17,3.046875
1990-05-18,3.0625
1990-05-21,3.046875
1990-05-22,3.015625
1990-05-23,3.078125
1990-05-24,3.0625
1990-05-25,3.09375
1990-05-29,3.078125
1990-05-30,3.140625
1990-05-31,3.109375
1990-06-01,3.015625
1990-06-04,3.0
1990-06-05,3.0
1990-06-06,2.859375
1990-06-07,2.890625
1990-06-08,2.90625
1990-06-11,2.890625
1990-06-12,2.828125
1990-06-13,2.875
1990-06-14,2.859375
1990-06-15,2.828125
1990-06-18,2.734375
1990-06-19,2.6875
1990-06-20,2.6875
1990-06-21,2.625
1990-06-22,2.78125
1990-06-25,2.78125
1990-06-26,2.734375
1990-06-27,2.796875
1990-06-28,2.84375
1990-06-29,2.9375
1990-07-02,3.09375
1990-07-03,3.09375
1990-07-05,3.046875
1990-07-06,3.09375
1990-07-09,3.0
1990-07-10,3.0
1990-07-11,3.015625
1990-07-12,3.078125
1990-07-13,3.296875
1990-07-16,3.34375
1990-07-17,3.328125
1990-07-18,3.296875
1990-07-19,3.15625
1990-07-20,3.09375
1990-07-23,3.0
1990-07-24,2.953125
1990-07-25,2.9375
1990-07-26,2.9375
1990-07-27,2.96875
1990-07-30,2.96875
1990-07-31,2.890625
1990-08-01,2.9375
1990-08-02,2.90625
1990-08-03,2.703125
1990-08-06,2.625
1990-08-07,2.6875
1990-08-08,2.796875
1990-08-09,2.890625
1990-08-10,2.765625
1990-08-13,2.625
1990-08-14,2.53125
1990-08-15,2.46875
1990-08-16,2.421875
1990-08-17,2.25
1990-08-20,2.21875
1990-08-21,2.0625
1990-08-22,1.984375
1990-08-23,1.9375
1990-08-24,2.1875
1990-08-27,2.328125
1990-08-28,2.375
1990-08-29,2.40625
1990-08-30,2.375
1990-08-31,2.359375
1990-09-04,2.359375
1990-09-05,2.34375
1990-09-06,2.328125
1990-09-07,2.359375
1990-09-10,2.375
1990-09-11,2.375
1990-09-12,2.46875
1990-09-13,2.4375
1990-09-14,2.421875
1990-09-17,2.46875
1990-09-18,2.5625
1990-09-19,2.5625
1990-09-20,2.53125
1990-09-21,2.484375
1990-09-24,2.421875
1990-09-25,2.453125
1990-09-26,2.359375
1990-09-27,2.25
1990-09-28,2.28125
1990-10-01,2.25
1990-10-02,2.265625
1990-10-03,2.265625
1990-10-04,2.25
1990-10-05,2.234375
1990-10-08,2.234375
1990-10-09,2.234375
1990-10-10,2.25
1990-10-11,2.15625
1990-10-12,2.203125
1990-10-15,2.25
1990-10-16,2.203125
1990-10-17,2.21875
1990-10-18,2.234375
1990-10-19,2.296875
1990-10-22,2.265625
1990-10-23,2.359375
1990-10-24,2.359375
1990-10-25,2.359375
1990-10-26,2.296875
1990-10-29,2.34375
1990-10-30,2.328125
1990-10-31,2.34375
1990-11-01,2.34375
1990-11-02,2.375
1990-11-05,2.421875
1990-11-06,2.453125
1990-11-07,2.59375
1990-11-08,2.625
1990-11-09,2.65625
1990-11-12,2.671875
1990-11-13,2.875
1990-11-14,2.875
1990-11-15,2.953125
1990-11-16,2.96875
1990-11-19,2.921875
1990-11-20,2.859375
1990-11-21,2.796875
1990-11-23,2.828125
1990-11-26,2.796875
1990-11-27,2.921875
1990-11-28,2.984375
1990-11-29,3.0625
1990-11-30,3.0625
1990-12-03,3.0625
1990-12-04,3.046875
1990-12-05,3.078125
1990-12-06,3.125
1990-12-07,3.15625
1990-12-10,3.234375
1990-12-11,3.21875
1990-12-12,3.21875
1990-12-13,3.3125
1990-12-14,3.359375
1990-12-17,3.296875
1990-12-18,3.3125
1990-12-19,3.296875
1990-12-20,3.25
1990-12-21,3.171875
1990-12-24,3.171875
1990-12-26,3.171875
1990-12-27,3.15625
1990-12-28,3.140625
1990-12-31,3.1875
1991-01-02,3.046875
1991-01-03,2.96875
1991-01-04,2.8125
1991-01-07,2.5625
1991-01-08,2.625
1991-01-09,2.640625
1991-01-10,2.625
1991-01-11,2.71875
1991-01-14,2.71875
1991-01-15,2.734375
1991-01-16,2.78125
1991-01-17,3.03125
1991-01-18,3.03125
1991-01-21,3.140625
1991-01-22,3.1875
1991-01-23,3.25
1991-01-24,3.4375
1991-01-25,3.3125
1991-01-28,3.453125
1991-01-29,3.609375
1991-01-30,3.71875
1991-01-31,3.859375
1991-02-01,3.78125
1991-02-04,3.765625
1991-02-05,3.84375
1991-02-06,3.75
1991-02-07,3.71875
1991-02-08,3.8125
1991-02-11,4.03125
1991-02-12,4.0
1991-02-13,3.96875
1991-02-14,3.875
1991-02-15,3.90625
1991-02-19,3.953125
1991-02-20,4.015625
1991-02-21,4.078125
1991-02-22,4.21875
1991-02-25,4.453125
1991-02-26,4.421875
1991-02-27,4.921875
1991-02-28,4.953125
1991-03-01,4.875
1991-03-04,4.90625
1991-03-05,4.828125
1991-03-06,4.734375
1991-03-07,4.75
1991-03-08,4.625
1991-03-11,4.671875
1991-03-12,4.625
1991-03-13,4.71875
1991-03-14,4.84375
1991-03-15,4.765625
1991-03-18,4.65625
1991-03-19,4.65625
1991-03-20,4.75
1991-03-21,4.59375
1991-03-22,4.5625
1991-03-25,4.375
1991-03-26,4.453125
1991-03-27,4.46875
1991-03-28,4.46875
1991-04-01,4.484375
1991-04-02,4.4375
1991-04-03,4.546875
1991-04-04,4.53125
1991-04-05,4.734375
1991-04-08,4.8125
1991-04-09,4.78125
1991-04-10,4.734375
1991-04-11,4.75
1991-04-12,4.65625
1991-04-15,4.5
1991-04-16,4.484375
1991-04-17,4.796875
1991-04-18,4.921875
1991-04-19,4.8125
1991-04-22,4.609375
1991-04-23,4.390625
1991-04-24,4.578125
1991-04-25,4.734375
1991-04-26,4.859375
1991-04-29,4.90625
1991-04-30,4.8125
1991-05-01,4.78125
1991-05-02,4.765625
1991-05-03,4.75
1991-05-06,4.8125
1991-05-07,4.8125
1991-05-08,4.796875
1991-05-09,4.796875
1991-05-10,4.828125
1991-05-13,4.78125
1991-05-14,4.84375
1991-05-15,4.78125
1991-05-16,4.78125
1991-05-17,4.75
1991-05-20,4.734375
1991-05-21,4.84375
1991-05-22,4.8125
1991-05-23,4.859375
1991-05-24,4.8125
1991-05-28,4.8125
1991-05-29,5.15625
1991-05-30,5.3125
1991-05-31,5.75
1991-06-03,6.1875
1991-06-04,6.0
1991-06-05,6.0
1991-06-06,5.75
1991-06-07,5.5625
1991-06-10,5.40625
1991-06-11,5.53125
1991-06-12,5.53125
1991-06-13,5.53125
1991-06-14,5.78125
1991-06-17,6.0
1991-06-18,6.125
1991-06-19,6.0
1991-06-20,5.9375
1991-06-21,6.0
1991-06-24,5.59375
1991-06-25,5.5
1991-06-26,5.46875
1991-06-27,5.34375
1991-06-28,5.625
1991-07-01,5.5
1991-07-02,5.5
1991-07-03,5.5
1991-07-05,5.5625
1991-07-08,5.5
1991-07-09,5.5625
1991-07-10,5.375
1991-07-11,5.1875
1991-07-12,5.09375
1991-07-15,5.21875
1991-07-16,5.375
1991-07-17,5.4375
1991-07-18,5.46875
1991-07-19,5.75
1991-07-22,5.71875
1991-07-23,5.65625
1991-07-24,5.71875
1991-07-25,5.75
1991-07-26,5.71875
1991-07-29,5.6875
1991-07-30,5.75
1991-07-31,5.8125
1991-08-01,5.78125
1991-08-02,5.75
1991-08-05,5.78125
1991-08-06,5.78125
1991-08-07,5.75
1991-08-08,5.8125
1991-08-09,5.90625
1991-08-12,5.9375
1991-08-13,6.03125
1991-08-14,5.84375
1991-08-15,5.96875
1991-08-16,6.0
1991-08-19,5.84375
1991-08-20,5.78125
1991-08-21,6.0
1991-08-22,6.28125
1991-08-23,6.40625
1991-08-26,6.75
1991-08-27,6.96875
1991-08-28,6.8125
1991-08-29,6.6875
1991-08-30,6.84375
1991-09-03,6.78125
1991-09-04,6.625
1991-09-05,6.5
1991-09-06,6.375
1991-09-09,6.5
1991-09-10,6.5
1991-09-11,6.5625
1991-09-12,6.5625
1991-09-13,6.59375
1991-09-16,6.59375
1991-09-17,6.59375
1991-09-18,6.625
1991-09-19,6.78125
1991-09-20,7.0625
1991-09-23,7.125
1991-09-24,6.90625
1991-09-25,6.75
1991-09-26,6.9375
1991-09-27,6.84375
1991-09-30,6.90625
1991-10-01,6.84375
1991-10-02,6.96875
1991-10-03,6.90625
1991-10-04,6.8125
1991-10-07,6.75
1991-10-08,6.75
1991-10-09,6.75
1991-10-10,6.75
1991-10-11,6.75
1991-10-14,6.78125
1991-10-15,6.9375
1991-10-16,6.90625
1991-10-17,6.84375
1991-10-18,6.90625
1991-10-21,6.71875
1991-10-22,6.65625
1991-10-23,6.34375
1991-10-24,6.21875
1991-10-25,6.25
1991-10-28,6.25
1991-10-29,6.125
1991-10-30,5.9375
1991-10-31,6.0625
1991-11-01,6.0
1991-11-04,5.875
1991-11-05,6.0
1991-11-06,5.9375
1991-11-07,5.96875
1991-11-08,5.78125
1991-11-11,5.875
1991-11-12,6.1875
1991-11-13,6.125
1991-11-14,6.21875
1991-11-15,6.0
1991-11-18,6.0
1991-11-19,5.96875
1991-11-20,6.0
1991-11-21,5.984375
1991-11-22,5.96875
1991-11-25,5.875
1991-11-26,5.90625
1991-11-27,5.875
1991-11-29,5.84375
1991-12-02,5.9375
1991-12-03,5.84375
1991-12-04,5.90625
1991-12-05,5.96875
1991-12-06,6.1875
1991-12-09,6.125
1991-12-10,6.0625
1991-12-11,5.9375
1991-12-12,6.125
1991-12-13,6.125
1991-12-16,6.0625
1991-12-17,6.09375
1991-12-18,6.1875
1991-12-19,6.15625
1991-12-20,6.09375
1991-12-23,6.21875
1991-12-24,6.15625
1991-12-26,6.28125
1991-12-27,6.25
1991-12-30,6.46875
1991-12-31,6.75
1992-01-02,7.09375
1992-01-03,7.09375
1992-01-06,7.5
1992-01-07,7.40625
1992-01-08,7.34375
1992-01-09,7.53125
1992-01-10,7.46875
1992-01-13,7.1875
1992-01-14,7.25
1992-01-15,7.21875
1992-01-16,7.125
1992-01-17,7.1875
1992-01-20,7.4375
1992-01-21,7.21875
1992-01-22,7.25
1992-01-23,7.1875
1992-01-24,7.25
1992-01-27,7.21875
1992-01-28,7.21875
1992-01-29,7.28125
1992-01-30,7.40625
1992-01-31,7.6875
1992-02-03,8.09375
1992-02-04,8.84375
1992-02-05,8.5
1992-02-06,8.625
1992-02-07,8.6875
1992-02-10,9.0
1992-02-11,8.96875
1992-02-12,8.875
1992-02-13,8.90625
1992-02-14,8.875
1992-02-18,8.84375
1992-02-19,8.5
1992-02-20,8.65625
1992-02-21,8.53125
1992-02-24,8.375
1992-02-25,7.9375
1992-02-26,7.9375
1992-02-27,8.25
1992-02-28,8.4375
1992-03-02,8.5625
1992-03-03,8.53125
1992-03-04,8.1875
1992-03-05,8.125
1992-03-06,8.0625
1992-03-09,7.8125
1992-03-10,7.9375
1992-03-11,7.9375
1992-03-12,7.6875
1992-03-13,7.53125
1992-03-16,7.53125
1992-03-17,7.8125
1992-03-18,7.71875
1992-03-19,7.5625
1992-03-20,7.4375
1992-03-23,7.59375
1992-03-24,7.8125
1992-03-25,7.875
1992-03-26,7.84375
1992-03-27,7.71875
1992-03-30,7.65625
1992-03-31,7.59375
1992-04-01,7.65625
1992-04-02,7.5625
1992-04-03,7.53125
1992-04-06,7.53125
1992-04-07,7.5
1992-04-08,7.4375
1992-04-09,7.3125
1992-04-10,7.46875
1992-04-13,7.34375
1992-04-14,7.5
1992-04-15,7.59375
1992-04-16,7.53125
1992-04-20,7.0625
1992-04-21,7.15625
1992-04-22,7.09375
1992-04-23,6.96875
1992-04-24,6.75
1992-04-27,6.84375
1992-04-28,6.9375
1992-04-29,6.875
1992-04-30,6.75
1992-05-01,6.875
1992-05-04,6.90625
1992-05-05,7.0625
1992-05-06,6.875
1992-05-07,6.59375
1992-05-08,6.4375
1992-05-11,6.5
1992-05-12,6.53125
1992-05-13,6.46875
1992-05-14,6.21875
1992-05-15,6.15625
1992-05-18,6.0
1992-05-19,5.75
1992-05-20,6.0
1992-05-21,6.1875
1992-05-22,6.25
1992-05-26,6.09375
1992-05-27,6.09375
1992-05-28,6.15625
1992-05-29,6.0625
1992-06-01,6.0625
1992-06-02,6.0
1992-06-03,6.03125
1992-06-04,6.0
1992-06-05,5.90625
1992-06-08,5.875
1992-06-09,5.84375
1992-06-10,5.59375
1992-06-11,5.75
1992-06-12,5.84375
1992-06-15,5.78125
1992-06-16,5.75
1992-06-17,5.75
1992-06-18,5.71875
1992-06-19,5.75
1992-06-22,5.75
1992-06-23,5.84375
1992-06-24,5.8125
1992-06-25,5.8125
1992-06-26,5.84375
1992-06-29,5.875
1992-06-30,5.84375
1992-07-01,5.6875
1992-07-02,5.625
1992-07-06,5.625
1992-07-07,5.59375
1992-07-08,5.53125
1992-07-09,5.46875
1992-07-10,5.5
1992-07-13,5.40625
1992-07-14,5.46875
1992-07-15,5.65625
1992-07-16,5.84375
1992-07-17,5.96875
1992-07-20,6.0
1992-07-21,6.03125
1992-07-22,5.9375
1992-07-23,5.90625
1992-07-24,5.8125
1992-07-27,5.71875
1992-07-28,5.75
1992-07-29,5.875
1992-07-30,5.875
1992-07-31,5.84375
1992-08-03,5.84375
1992-08-04,5.71875
1992-08-05,5.71875
1992-08-06,5.6875
1992-08-07,5.65625
1992-08-10,5.65625
1992-08-11,5.6875
1992-08-12,6.375
1992-08-13,6.5
1992-08-14,6.40625
1992-08-17,6.40625
1992-08-18,6.46875
1992-08-19,6.4375
1992-08-20,6.46875
1992-08-21,6.40625
1992-08-24,6.25
1992-08-25,6.3125
1992-08-26,6.375
1992-08-27,6.53125
1992-08-28,6.4375
1992-08-31,6.375
1992-09-01,6.34375
1992-09-02,6.25
1992-09-03,6.34375
1992-09-04,6.375
1992-09-08,6.34375
1992-09-09,6.40625
1992-09-10,6.53125
1992-09-11,6.5625
1992-09-14,6.71875
1992-09-15,6.75
1992-09-16,6.71875
1992-09-17,6.625
1992-09-18,6.6875
1992-09-21,6.75
1992-09-22,6.71875
1992-09-23,6.875
1992-09-24,7.15625
1992-09-25,7.0
1992-09-28,6.90625
1992-09-29,6.9375
1992-09-30,7.28125
1992-10-01,7.15625
1992-10-02,7.0
1992-10-05,6.875
1992-10-06,6.96875
1992-10-07,7.1875
1992-10-08,7.21875
1992-10-09,7.0
1992-10-12,7.0
1992-10-13,7.09375
1992-10-14,7.40625
1992-10-15,7.40625
1992-10-16,7.375
1992-10-19,7.5
1992-10-20,7.75
1992-10-21,7.65625
1992-10-22,7.6875
1992-10-23,7.625
1992-10-26,7.5625
1992-10-27,7.3125
1992-10-28,7.28125
1992-10-29,7.34375
1992-10-30,7.3125
1992-11-02,7.46875
1992-11-03,7.4375
1992-11-04,6.90625
1992-11-05,7.03125
1992-11-06,7.0625
1992-11-09,7.1875
1992-11-10,7.0625
1992-11-11,6.96875
1992-11-12,6.875
1992-11-13,6.96875
1992-11-16,6.75
1992-11-17,6.78125
1992-11-18,6.75
1992-11-19,6.875
1992-11-20,6.84375
1992-11-23,6.71875
1992-11-24,6.75
1992-11-25,6.8125
1992-11-27,6.84375
1992-11-30,6.8125
1992-12-01,6.8125
1992-12-02,6.8125
1992-12-03,6.8125
1992-12-04,6.8125
1992-12-07,6.59375
1992-12-08,6.34375
1992-12-09,6.21875
1992-12-10,6.21875
1992-12-11,6.25
1992-12-14,6.25
1992-12-15,6.28125
1992-12-16,6.4375
1992-12-17,6.40625
1992-12-18,6.34375
1992-12-21,6.28125
1992-12-22,6.25
1992-12-23,6.25
1992-12-24,6.25
1992-12-28,6.15625
1992-12-29,6.46875
1992-12-30,6.40625
1992-12-31,6.75
1993-01-04,6.71875
1993-01-05,6.71875
1993-01-06,6.65625
1993-01-07,6.65625
1993-01-08,6.5625
1993-01-11,6.59375
1993-01-12,6.625
1993-01-13,6.625
1993-01-14,6.59375
1993-01-15,6.5625
1993-01-18,6.5
1993-01-19,6.75
1993-01-20,6.90625
1993-01-21,7.03125
1993-01-22,7.0
1993-01-25,7.0625
1993-01-26,7.0
1993-01-27,7.03125
1993-01-28,6.9375
1993-01-29,6.84375
1993-02-01,6.75
1993-02-02,6.75
1993-02-03,6.8125
1993-02-04,6.84375
1993-02-05,6.84375
1993-02-08,6.8125
1993-02-09,6.875
1993-02-10,6.78125
1993-02-11,6.84375
1993-02-12,6.84375
1993-02-16,6.71875
1993-02-17,6.5625
1993-02-18,6.75
1993-02-19,7.0
1993-02-22,6.84375
1993-02-23,6.84375
1993-02-24,6.96875
1993-02-25,7.125
1993-02-26,7.25
1993-03-01,7.1875
1993-03-02,7.21875
1993-03-03,7.21875
1993-03-04,7.1875
1993-03-05,7.1875
1993-03-08,7.1875
1993-03-09,7.15625
1993-03-10,7.28125
1993-03-11,7.28125
1993-03-12,7.3125
1993-03-15,7.4375
1993-03-16,7.4375
1993-03-17,7.34375
1993-03-18,7.3125
1993-03-19,7.125
1993-03-22,7.03125
1993-03-23,7.0625
1993-03-24,7.03125
1993-03-25,6.96875
1993-03-26,6.90625
1993-03-29,6.9375
1993-03-30,6.78125
1993-03-31,6.96875
1993-04-01,7.0
1993-04-02,6.9375
1993-04-05,6.96875
1993-04-06,7.0625
1993-04-07,7.03125
1993-04-08,7.0
1993-04-12,6.9375
1993-04-13,6.8125
1993-04-14,6.71875
1993-04-15,6.59375
1993-04-16,6.46875
1993-04-19,6.34375
1993-04-20,6.34375
1993-04-21,6.59375
1993-04-22,6.53125
1993-04-23,6.46875
1993-04-26,6.46875
1993-04-27,6.4375
1993-04-28,6.46875
1993-04-29,6.40625
1993-04-30,6.5
1993-05-03,6.53125
1993-05-04,6.34375
1993-05-05,6.15625
1993-05-06,6.09375
1993-05-07,6.15625
1993-05-10,6.15625
1993-05-11,6.1875
1993-05-12,6.25
1993-05-13,6.25
1993-05-14,6.25
1993-05-17,6.1875
1993-05-18,6.25
1993-05-19,6.15625
1993-05-20,6.25
1993-05-21,6.125
1993-05-24,6.125
1993-05-25,6.09375
1993-05-26,6.09375
1993-05-27,6.09375
1993-05-28,6.125
1993-06-01,6.125
1993-06-02,6.0625
1993-06-03,6.03125
1993-06-04,6.0
1993-06-07,5.96875
1993-06-08,5.8125
1993-06-09,5.71875
1993-06-10,5.8125
1993-06-11,5.8125
1993-06-14,5.8125
1993-06-15,5.65625
1993-06-16,5.6875
1993-06-17,5.5
1993-06-18,5.46875
1993-06-21,5.3125
1993-06-22,5.1875
1993-06-23,5.1875
1993-06-24,5.53125
1993-06-25,5.78125
1993-06-28,5.6875
1993-06-29,5.5625
1993-06-30,5.5
1993-07-01,5.5
1993-07-02,5.75
1993-07-06,5.71875
1993-07-07,5.71875
1993-07-08,5.75
1993-07-09,5.84375
1993-07-12,6.0
1993-07-13,6.1875
1993-07-14,6.1875
1993-07-15,6.15625
1993-07-16,6.09375
1993-07-19,5.9375
1993-07-20,5.84375
1993-07-21,5.625
1993-07-22,5.5
1993-07-23,5.4375
1993-07-26,5.25
1993-07-27,5.15625
1993-07-28,5.0625
1993-07-29,5.09375
1993-07-30,5.09375
1993-08-02,5.40625
1993-08-03,5.1875
1993-08-04,5.34375
1993-08-05,5.53125
1993-08-06,5.4375
1993-08-09,5.40625
1993-08-10,5.375
1993-08-11,5.4375
1993-08-12,5.46875
1993-08-13,5.5
1993-08-16,5.71875
1993-08-17,5.625
1993-08-18,5.65625
1993-08-19,5.59375
1993-08-20,5.75
1993-08-23,5.875
1993-08-24,5.84375
1993-08-25,5.875
1993-08-26,6.0
1993-08-27,6.09375
1993-08-30,6.125
1993-08-31,6.125
1993-09-01,6.03125
1993-09-02,6.15625
1993-09-03,6.09375
1993-09-07,6.15625
1993-09-08,6.03125
1993-09-09,6.09375
1993-09-10,6.125
1993-09-13,6.125
1993-09-14,6.03125
1993-09-15,5.96875
1993-09-16,5.875
1993-09-17,5.9375
1993-09-20,5.875
1993-09-21,5.875
1993-09-22,6.0
1993-09-23,5.90625
1993-09-24,5.90625
1993-09-27,5.875
1993-09-28,5.84375
1993-09-29,5.84375
1993-09-30,5.8125
1993-10-01,5.8125
1993-10-04,5.875
1993-10-05,5.78125
1993-10-06,5.84375
1993-10-07,5.90625
1993-10-08,5.875
1993-10-11,5.78125
1993-10-12,5.84375
1993-10-13,5.75
1993-10-14,5.8125
1993-10-15,5.84375
1993-10-18,5.84375
1993-10-19,5.84375
1993-10-20,5.78125
1993-10-21,5.75
1993-10-22,5.8125
1993-10-25,5.84375
1993-10-26,5.875
1993-10-27,5.875
1993-10-28,5.90625
1993-10-29,5.90625
1993-11-01,5.875
1993-11-02,5.875
1993-11-03,5.8125
1993-11-04,5.78125
1993-11-05,5.8125
1993-11-08,5.8125
1993-11-09,6.15625
1993-11-10,6.09375
1993-11-11,6.15625
1993-11-12,6.40625
1993-11-15,6.375
1993-11-16,6.34375
1993-11-17,6.3125
1993-11-18,6.21875
1993-11-19,6.21875
1993-11-22,5.96875
1993-11-23,6.125
1993-11-24,6.21875
1993-11-26,6.21875
1993-11-29,6.15625
1993-11-30,6.21875
1993-12-01,6.21875
1993-12-02,6.1875
1993-12-03,6.15625
1993-12-06,6.125
1993-12-07,6.0625
1993-12-08,6.0625
1993-12-09,5.9375
1993-12-10,5.96875
1993-12-13,6.0
1993-12-14,5.84375
1993-12-15,5.625
1993-12-16,5.5625
1993-12-17,5.59375
1993-12-20,5.65625
1993-12-21,5.6875
1993-12-22,5.71875
1993-12-23,5.6875
1993-12-27,5.8125
1993-12-28,5.8125
1993-12-29,5.8125
1993-12-30,5.9375
1993-12-31,5.96875
1994-01-03,5.9375
1994-01-04,5.90625
1994-01-05,5.9375
1994-01-06,5.90625
1994-01-07,5.84375
1994-01-10,5.84375
1994-01-11,5.90625
1994-01-12,5.90625
1994-01-13,5.90625
1994-01-14,5.9375
1994-01-17,5.96875
1994-01-18,6.125
1994-01-19,6.21875
1994-01-20,6.34375
1994-01-21,6.40625
1994-01-24,6.375
1994-01-25,6.34375
1994-01-26,6.34375
1994-01-27,6.3125
1994-01-28,6.28125
1994-01-31,6.4375
1994-02-01,6.5625
1994-02-02,6.625
1994-02-03,6.625
1994-02-04,6.5625
1994-02-07,6.6875
1994-02-08,6.65625
1994-02-09,6.65625
1994-02-10,6.625
1994-02-11,6.5625
1994-02-14,6.5625
1994-02-15,6.59375
1994-02-16,6.625
1994-02-17,6.5
1994-02-18,6.5
1994-02-22,6.40625
1994-02-23,6.34375
1994-02-24,6.28125
1994-02-25,6.21875
1994-02-28,6.09375
1994-03-01,6.125
1994-03-02,6.09375
1994-03-03,6.15625
1994-03-04,6.25
1994-03-07,6.34375
1994-03-08,6.34375
1994-03-09,6.34375
1994-03-10,6.3125
1994-03-11,6.28125
1994-03-14,6.34375
1994-03-15,6.28125
1994-03-16,6.4375
1994-03-17,6.46875
1994-03-18,6.4375
1994-03-21,6.40625
1994-03-22,6.25
1994-03-23,6.21875
1994-03-24,6.21875
1994-03-25,6.25
1994-03-28,6.21875
1994-03-29,6.09375
1994-03-30,5.96875
1994-03-31,6.0
1994-04-04,5.96875
1994-04-05,6.03125
1994-04-06,6.09375
1994-04-07,6.09375
1994-04-08,6.0625
1994-04-11,6.03125
1994-04-12,5.96875
1994-04-13,5.78125
1994-04-14,5.8125
1994-04-15,5.8125
1994-04-18,5.84375
1994-04-19,5.84375
1994-04-20,5.75
1994-04-21,5.5625
1994-04-22,5.59375
1994-04-25,5.5
1994-04-26,5.40625
1994-04-28,5.40625
1994-04-29,5.28125
1994-05-02,5.1875
1994-05-03,5.1875
1994-05-04,5.15625
1994-05-05,5.21875
1994-05-06,5.28125
1994-05-09,5.1875
1994-05-10,5.25
1994-05-11,5.125
1994-05-12,4.96875
1994-05-13,4.96875
1994-05-16,4.96875
1994-05-17,4.90625
1994-05-18,4.9375
1994-05-19,4.96875
1994-05-20,4.71875
1994-05-23,4.65625
1994-05-24,4.6875
1994-05-25,4.5625
1994-05-26,4.53125
1994-05-27,4.53125
1994-05-31,4.5625
1994-06-01,4.6875
1994-06-02,5.0
1994-06-03,5.0
1994-06-06,5.125
1994-06-07,5.125
1994-06-08,5.09375
1994-06-09,5.09375
1994-06-10,5.0
1994-06-13,5.125
1994-06-14,5.0625
1994-06-15,5.15625
1994-06-16,5.21875
1994-06-17,5.25
1994-06-20,5.25
1994-06-21,5.21875
1994-06-22,5.28125
1994-06-23,5.28125
1994-06-24,5.21875
1994-06-27,5.15625
1994-06-28,5.0625
1994-06-29,5.125
1994-06-30,5.125
1994-07-01,5.15625
1994-07-05,5.0625
1994-07-06,5.0625
1994-07-07,5.125
1994-07-08,5.125
1994-07-11,4.96875
1994-07-12,5.03125
1994-07-13,5.03125
1994-07-14,5.28125
1994-07-15,5.25
1994-07-18,5.1875
1994-07-19,5.1875
1994-07-20,5.21875
1994-07-21,5.1875
1994-07-22,5.21875
1994-07-25,5.1875
1994-07-26,5.125
1994-07-27,5.15625
1994-07-28,5.15625
1994-07-29,5.15625
1994-08-01,5.15625
1994-08-02,5.4375
1994-08-03,5.5
1994-08-04,5.6875
1994-08-05,5.65625
1994-08-08,5.65625
1994-08-09,5.625
1994-08-10,5.625
1994-08-11,5.6875
1994-08-12,5.71875
1994-08-15,5.65625
1994-08-16,5.71875
1994-08-17,5.6875
1994-08-18,5.8125
1994-08-19,5.8125
