Date,CMS
1985-07-15,8.625
1985-07-16,8.75
1985-07-17,8.5
1985-07-18,8.375
1985-07-19,8.25
1985-07-22,8.125
1985-07-23,8.125
1985-07-24,8.25
1985-07-25,8.25
1985-07-26,7.875
1985-07-29,7.625
1985-07-30,7.75
1985-07-31,7.75
1985-08-01,8.0
1985-08-02,7.75
1985-08-05,7.75
1985-08-06,7.625
1985-08-07,7.5
1985-08-08,7.625
1985-08-09,7.625
1985-08-12,7.375
1985-08-13,7.375
1985-08-14,7.375
1985-08-15,7.375
1985-08-16,7.25
1985-08-19,7.125
1985-08-20,7.375
1985-08-21,7.5
1985-08-22,7.5
1985-08-23,7.375
1985-08-26,7.5
1985-08-27,7.375
1985-08-28,7.375
1985-08-29,7.5
1985-08-30,7.5
1985-09-03,7.375
1985-09-04,7.375
1985-09-05,7.5
1985-09-06,7.5
1985-09-09,7.25
1985-09-10,7.25
1985-09-11,7.375
1985-09-12,7.25
1985-09-13,7.125
1985-09-16,7.125
1985-09-17,7.125
1985-09-18,7.125
1985-09-19,7.25
1985-09-20,7.375
1985-09-23,7.25
1985-09-24,7.125
1985-09-25,7.0
1985-09-26,7.0
1985-09-30,6.875
1985-10-01,7.0
1985-10-02,6.75
1985-10-03,6.75
1985-10-04,6.75
1985-10-07,6.75
1985-10-08,6.75
1985-10-09,6.75
1985-10-10,6.875
1985-10-11,6.75
1985-10-14,6.75
1985-10-15,6.75
1985-10-16,6.875
1985-10-17,6.875
1985-10-18,6.875
1985-10-21,6.75
1985-10-22,6.75
1985-10-23,6.75
1985-10-24,6.75
1985-10-25,6.625
1985-10-28,6.875
1985-10-29,7.125
1985-10-30,7.375
1985-10-31,7.25
1985-11-01,7.375
1985-11-04,7.5
1985-11-05,7.5
1985-11-06,7.5
1985-11-07,7.75
1985-11-08,8.125
1985-11-11,8.0
1985-11-12,8.0
1985-11-13,7.75
1985-11-14,7.875
1985-11-15,7.75
1985-11-18,8.0
1985-11-19,8.0
1985-11-20,7.875
1985-11-21,7.875
1985-11-22,7.875
1985-11-25,8.25
1985-11-26,8.0
1985-11-27,8.0
1985-11-29,8.125
1985-12-02,8.125
1985-12-03,8.0
1985-12-04,7.875
1985-12-05,8.0
1985-12-06,8.0
1985-12-09,7.875
1985-12-10,8.0
1985-12-11,7.875
1985-12-12,8.0
1985-12-13,8.125
1985-12-16,8.0
1985-12-17,8.0
1985-12-18,8.0
1985-12-19,7.75
1985-12-20,8.0
1985-12-23,7.875
1985-12-24,7.75
1985-12-26,7.75
1985-12-27,7.75
1985-12-30,7.625
1985-12-31,7.5
1986-01-02,7.75
1986-01-03,8.125
1986-01-06,8.125
1986-01-07,8.125
1986-01-08,8.5
1986-01-09,8.375
1986-01-10,8.25
1986-01-13,8.5
1986-01-14,9.625
1986-01-15,9.5
1986-01-16,9.5
1986-01-17,9.75
1986-01-20,9.75
1986-01-21,10.0
1986-01-22,9.75
1986-01-23,10.0
1986-01-24,10.25
1986-01-27,11.0
1986-01-28,11.375
1986-01-29,11.0
1986-01-30,10.625
1986-01-31,10.5
1986-02-03,11.0
1986-02-04,10.75
1986-02-05,10.75
1986-02-06,10.875
1986-02-07,10.625
1986-02-10,10.5
1986-02-11,10.625
1986-02-12,10.875
1986-02-13,10.875
1986-02-14,10.875
1986-02-18,10.625
1986-02-19,10.875
1986-02-20,10.875
1986-02-21,11.25
1986-02-24,11.125
1986-02-25,10.75
1986-02-26,10.375
1986-02-27,12.375
1986-02-28,12.125
1986-03-03,11.875
1986-03-04,12.0
1986-03-05,12.0
1986-03-06,12.375
1986-03-07,13.0
1986-03-10,13.375
1986-03-11,13.625
1986-03-12,13.75
1986-03-13,13.625
1986-03-14,13.625
1986-03-17,13.0
1986-03-18,13.0
1986-03-19,13.0
1986-03-20,13.0
1986-03-21,12.75
1986-03-24,12.375
1986-03-25,12.625
1986-03-26,13.0
1986-03-27,13.25
1986-03-31,13.875
1986-04-01,13.5
1986-04-02,13.875
1986-04-03,13.75
1986-04-04,13.875
1986-04-07,13.25
1986-04-08,13.25
1986-04-09,13.5
1986-04-10,13.5
1986-04-11,13.125
1986-04-14,13.5
1986-04-15,13.25
1986-04-16,13.5
1986-04-17,13.625
1986-04-18,13.75
1986-04-21,13.625
1986-04-22,13.375
1986-04-23,13.0
1986-04-24,12.875
1986-04-25,13.0
1986-04-28,12.625
1986-04-29,12.25
1986-04-30,12.625
1986-05-01,12.5
1986-05-02,12.5
1986-05-05,12.5
1986-05-06,12.5
1986-05-07,12.5
1986-05-08,12.5
1986-05-09,12.375
1986-05-12,12.375
1986-05-13,12.25
1986-05-14,12.375
1986-05-15,12.375
1986-05-16,12.375
1986-05-19,12.375
1986-05-20,12.25
1986-05-21,12.125
1986-05-22,12.0
1986-05-23,12.0
1986-05-27,12.125
1986-05-28,12.5
1986-05-29,12.25
1986-05-30,12.25
1986-06-02,12.25
1986-06-03,12.25
1986-06-04,12.25
1986-06-05,12.125
1986-06-06,12.25
1986-06-09,12.25
1986-06-10,12.5
1986-06-11,12.75
1986-06-12,12.75
1986-06-13,13.125
1986-06-16,13.375
1986-06-17,12.25
1986-06-18,11.875
1986-06-19,11.875
1986-06-20,11.875
1986-06-23,11.875
1986-06-24,11.75
1986-06-25,11.875
1986-06-26,11.75
1986-06-27,11.75
1986-06-30,11.875
1986-07-01,11.75
1986-07-02,12.375
1986-07-03,12.125
1986-07-07,11.875
1986-07-08,11.625
1986-07-09,11.75
1986-07-10,11.75
1986-07-11,12.0
1986-07-14,12.375
1986-07-15,11.75
1986-07-16,12.0
1986-07-17,12.25
1986-07-18,12.25
1986-07-21,12.125
1986-07-22,12.5
1986-07-23,12.5
1986-07-24,12.25
1986-07-25,12.25
1986-07-28,12.25
1986-07-29,12.25
1986-07-30,12.0
1986-07-31,11.875
1986-08-01,11.75
1986-08-04,11.5
1986-08-05,11.625
1986-08-06,11.625
1986-08-07,11.625
1986-08-08,11.625
1986-08-11,11.75
1986-08-12,11.75
1986-08-13,12.0
1986-08-14,12.125
1986-08-15,12.125
1986-08-18,12.25
1986-08-19,12.25
1986-08-20,12.25
1986-08-21,12.125
1986-08-22,12.125
1986-08-25,12.0
1986-08-26,12.125
1986-08-27,12.0
1986-08-28,12.25
1986-08-29,12.5
1986-09-02,12.125
1986-09-03,12.0
1986-09-04,12.0
1986-09-05,11.625
1986-09-08,11.25
1986-09-09,11.0
1986-09-10,11.125
1986-09-11,11.0
1986-09-12,11.125
1986-09-15,10.5
1986-09-16,10.25
1986-09-17,12.25
1986-09-18,12.375
1986-09-19,12.25
1986-09-22,12.5
1986-09-23,12.75
1986-09-24,13.5
1986-09-25,13.5
1986-09-26,13.25
1986-09-29,13.125
1986-09-30,13.0
1986-10-01,13.125
1986-10-02,13.0
1986-10-03,13.0
1986-10-06,12.75
1986-10-07,12.625
1986-10-08,12.875
1986-10-09,13.125
1986-10-10,13.0
1986-10-13,13.0
1986-10-14,13.0
1986-10-15,13.125
1986-10-16,13.625
1986-10-17,13.625
1986-10-20,13.75
1986-10-21,14.0
1986-10-22,14.0
1986-10-23,13.875
1986-10-24,14.625
1986-10-27,14.625
1986-10-28,15.0
1986-10-29,15.5
1986-10-30,15.375
1986-10-31,15.125
1986-11-03,15.5
1986-11-04,15.5
1986-11-05,16.0
1986-11-06,16.0
1986-11-07,15.875
1986-11-10,15.625
1986-11-11,15.875
1986-11-12,15.875
1986-11-13,16.125
1986-11-14,16.5
1986-11-17,16.375
1986-11-18,16.0
1986-11-19,15.75
1986-11-20,15.875
1986-11-21,15.875
1986-11-24,16.125
1986-11-25,16.0
1986-11-26,16.0
1986-11-28,16.0
1986-12-01,16.0
1986-12-02,16.125
1986-12-03,16.0
1986-12-04,15.75
1986-12-05,16.0
1986-12-08,15.875
1986-12-09,15.75
1986-12-10,16.625
1986-12-11,16.875
1986-12-12,17.0
1986-12-15,17.0
1986-12-16,17.0
1986-12-17,16.875
1986-12-18,16.875
1986-12-19,16.625
1986-12-22,16.125
1986-12-23,16.0
1986-12-24,16.0
1986-12-26,15.875
1986-12-29,15.875
1986-12-30,15.375
1986-12-31,15.625
1987-01-02,16.125
1987-01-05,16.5
1987-01-06,16.5
1987-01-07,16.5
1987-01-08,16.25
1987-01-09,16.125
1987-01-12,16.25
1987-01-13,16.0
1987-01-14,16.0
1987-01-15,16.0
1987-01-16,16.0
1987-01-19,16.0
1987-01-20,15.75
1987-01-21,15.75
1987-01-22,16.5
1987-01-23,16.0
1987-01-26,15.75
1987-01-27,16.75
1987-01-28,17.0
1987-01-29,17.5
1987-01-30,17.375
1987-02-02,17.375
1987-02-03,17.5
1987-02-04,17.5
1987-02-05,17.25
1987-02-06,16.875
1987-02-09,16.75
1987-02-10,16.625
1987-02-11,17.25
1987-02-12,17.25
1987-02-13,17.125
1987-02-17,17.5
1987-02-18,17.875
1987-02-19,17.875
1987-02-20,17.875
1987-02-23,17.75
1987-02-24,17.625
1987-02-25,17.75
1987-02-26,17.75
1987-02-27,17.875
1987-03-02,17.75
1987-03-03,17.75
1987-03-04,18.375
1987-03-05,18.0
1987-03-06,18.0
1987-03-09,17.625
1987-03-10,17.625
1987-03-11,17.625
1987-03-12,17.75
1987-03-13,19.625
1987-03-16,18.875
1987-03-17,18.5
1987-03-18,18.5
1987-03-19,19.0
1987-03-20,19.5
1987-03-23,19.25
1987-03-24,19.125
1987-03-25,19.0
1987-03-26,19.25
1987-03-27,19.0
1987-03-30,18.5
1987-03-31,18.5
1987-04-01,18.5
1987-04-02,19.0
1987-04-03,19.25
1987-04-06,19.25
1987-04-07,18.625
1987-04-08,18.375
1987-04-09,18.125
1987-04-10,18.25
1987-04-13,18.0
1987-04-14,17.125
1987-04-15,17.625
1987-04-16,18.0
1987-04-20,17.625
1987-04-21,17.875
1987-04-22,17.75
1987-04-23,18.0
1987-04-24,18.0
1987-04-27,17.875
1987-04-28,18.125
1987-04-29,19.0
1987-04-30,18.875
1987-05-01,18.875
1987-05-04,18.875
1987-05-05,19.25
1987-05-06,19.375
1987-05-07,19.25
1987-05-08,19.125
1987-05-11,19.5
1987-05-12,19.25
1987-05-13,19.0
1987-05-14,18.75
1987-05-15,18.375
1987-05-18,18.125
1987-05-19,17.75
1987-05-20,17.75
1987-05-21,17.875
1987-05-22,17.875
1987-05-26,18.125
1987-05-27,18.375
1987-05-28,18.625
1987-05-29,18.75
1987-06-01,19.125
1987-06-02,19.0
1987-06-03,18.875
1987-06-04,19.0
1987-06-05,18.875
1987-06-08,18.75
1987-06-09,18.875
1987-06-10,19.25
1987-06-11,19.25
1987-06-12,19.5
1987-06-15,19.5
1987-06-16,19.625
1987-06-17,19.5
1987-06-18,18.5
1987-06-19,18.625
1987-06-22,18.75
1987-06-23,18.75
1987-06-24,18.75
1987-06-25,18.625
1987-06-26,18.5
1987-06-29,18.5
1987-06-30,18.5
1987-07-01,18.625
1987-07-02,18.75
1987-07-06,18.75
1987-07-07,18.75
1987-07-08,18.625
1987-07-09,18.625
1987-07-10,18.625
1987-07-13,18.625
1987-07-14,18.625
1987-07-15,18.75
1987-07-16,18.5
1987-07-17,17.0
1987-07-20,15.75
1987-07-21,16.125
1987-07-22,16.0
1987-07-23,15.75
1987-07-24,15.75
1987-07-27,16.125
1987-07-28,16.125
1987-07-29,16.625
1987-07-30,16.875
1987-07-31,16.75
1987-08-03,16.375
1987-08-04,16.25
1987-08-05,16.875
1987-08-06,16.875
1987-08-07,16.875
1987-08-10,16.875
1987-08-11,17.125
1987-08-12,17.125
1987-08-13,17.375
1987-08-14,18.0
1987-08-17,18.0
1987-08-18,17.5
1987-08-19,17.125
1987-08-20,17.625
1987-08-21,17.5
1987-08-24,17.25
1987-08-25,17.375
1987-08-26,17.0
1987-08-27,17.125
1987-08-28,17.0
1987-08-31,17.375
1987-09-01,17.125
1987-09-02,17.125
1987-09-03,17.0
1987-09-04,16.875
1987-09-08,16.75
1987-09-09,16.625
1987-09-10,16.5
1987-09-11,16.25
1987-09-14,16.5
1987-09-15,16.75
1987-09-16,16.5
1987-09-17,16.375
1987-09-18,16.25
1987-09-21,16.125
1987-09-22,16.0
1987-09-23,15.75
1987-09-24,16.125
1987-09-25,16.125
1987-09-28,16.0
1987-09-29,16.0
1987-09-30,15.875
1987-10-01,16.875
1987-10-02,16.875
1987-10-05,16.75
1987-10-06,16.5
1987-10-07,16.875
1987-10-08,16.75
1987-10-09,16.375
1987-10-12,16.25
1987-10-13,16.875
1987-10-14,16.125
1987-10-15,15.875
1987-10-16,15.5
1987-10-19,10.75
1987-10-20,12.5
1987-10-21,14.75
1987-10-22,14.625
1987-10-23,14.625
1987-10-26,12.75
1987-10-27,12.75
1987-10-28,13.0
1987-10-29,13.25
1987-10-30,14.125
1987-11-02,15.0
1987-11-03,14.75
1987-11-04,14.625
1987-11-05,14.5
1987-11-06,14.125
1987-11-09,14.0
1987-11-10,13.625
1987-11-11,13.75
1987-11-12,13.875
1987-11-13,13.75
1987-11-16,13.75
1987-11-17,13.625
1987-11-18,13.75
1987-11-19,13.75
1987-11-20,13.75
1987-11-23,13.75
1987-11-24,13.75
1987-11-25,13.625
1987-11-27,13.625
1987-11-30,13.125
1987-12-01,13.0
1987-12-02,13.0
1987-12-03,12.75
1987-12-04,12.375
1987-12-07,12.75
1987-12-08,13.125
1987-12-09,14.0
1987-12-10,13.875
1987-12-11,13.625
1987-12-14,13.75
1987-12-15,13.75
1987-12-16,13.75
1987-12-17,13.875
1987-12-18,14.0
1987-12-21,14.25
1987-12-22,14.0
1987-12-23,13.875
1987-12-24,13.75
1987-12-28,13.125
1987-12-29,13.375
1987-12-30,13.375
1987-12-31,13.5
1988-01-04,14.125
1988-01-05,14.75
1988-01-06,15.125
1988-01-07,15.0
1988-01-08,14.625
1988-01-11,14.125
1988-01-12,13.625
1988-01-13,13.5
1988-01-14,13.625
1988-01-15,13.75
1988-01-18,13.75
1988-01-19,13.75
1988-01-20,13.875
1988-01-21,13.875
1988-01-22,14.125
1988-01-25,14.5
1988-01-26,14.375
1988-01-27,14.0
1988-01-28,14.375
1988-01-29,14.875
1988-02-01,14.75
1988-02-02,14.75
1988-02-03,14.625
1988-02-04,15.875
1988-02-05,16.25
1988-02-08,16.125
1988-02-09,16.125
1988-02-10,16.625
1988-02-11,16.75
1988-02-12,16.625
1988-02-16,16.625
1988-02-17,16.625
1988-02-18,16.5
1988-02-19,16.5
1988-02-22,17.125
1988-02-23,16.875
1988-02-24,16.875
1988-02-25,16.75
1988-02-26,16.5
1988-02-29,16.75
1988-03-01,16.75
1988-03-02,16.75
1988-03-03,16.75
1988-03-04,16.625
1988-03-07,16.75
1988-03-08,16.75
1988-03-09,17.0
1988-03-10,17.375
1988-03-11,17.125
1988-03-14,17.5
1988-03-15,17.875
1988-03-16,17.5
1988-03-17,17.75
1988-03-18,18.125
1988-03-21,17.875
1988-03-22,17.625
1988-03-23,17.875
1988-03-24,17.5
1988-03-25,17.0
1988-03-28,17.25
1988-03-29,17.125
1988-03-30,16.875
1988-03-31,16.75
1988-04-04,16.5
1988-04-05,16.25
1988-04-06,17.0
1988-04-07,17.0
1988-04-08,17.75
1988-04-11,17.875
1988-04-12,18.0
1988-04-13,18.0
1988-04-14,17.125
1988-04-15,17.0
1988-04-18,17.125
1988-04-19,17.125
1988-04-20,17.375
1988-04-21,17.5
1988-04-22,17.5
1988-04-25,17.625
1988-04-26,17.625
1988-04-27,17.875
1988-04-28,17.75
1988-04-29,18.125
1988-05-02,18.5
1988-05-03,18.75
1988-05-04,18.875
1988-05-05,18.75
1988-05-06,18.875
1988-05-09,18.75
1988-05-10,18.625
1988-05-11,18.25
1988-05-12,18.125
1988-05-13,18.25
1988-05-16,18.25
1988-05-17,18.125
1988-05-18,17.875
1988-05-19,17.75
1988-05-20,17.75
1988-05-23,18.0
1988-05-24,17.875
1988-05-25,18.0
1988-05-26,18.125
1988-05-27,18.25
1988-05-31,18.5
1988-06-01,19.125
1988-06-02,18.875
1988-06-03,19.0
1988-06-06,18.5
1988-06-07,18.625
1988-06-08,18.875
1988-06-09,18.875
1988-06-10,19.0
1988-06-13,19.375
1988-06-14,19.875
1988-06-15,20.125
1988-06-16,20.125
1988-06-17,20.125
1988-06-20,20.0
1988-06-21,20.25
1988-06-22,21.0
1988-06-23,21.625
1988-06-24,21.875
1988-06-27,21.75
1988-06-28,21.625
1988-06-29,21.625
1988-06-30,21.75
1988-07-01,21.875
1988-07-05,21.625
1988-07-06,21.625
1988-07-07,21.5
1988-07-08,21.5
1988-07-11,21.375
1988-07-12,21.375
1988-07-13,21.375
1988-07-14,21.25
1988-07-15,21.25
1988-07-18,21.25
1988-07-19,21.25
1988-07-20,21.375
1988-07-21,21.25
1988-07-22,21.0
1988-07-25,20.75
1988-07-26,20.625
1988-07-27,20.5
1988-07-28,20.625
1988-07-29,20.5
1988-08-01,20.375
1988-08-02,20.625
1988-08-03,20.5
1988-08-04,20.5
1988-08-05,20.5
1988-08-08,20.625
1988-08-09,20.5
1988-08-10,20.375
1988-08-11,20.25
1988-08-12,20.375
1988-08-15,20.375
1988-08-16,20.5
1988-08-17,20.5
1988-08-18,20.875
1988-08-19,21.25
1988-08-22,21.0
1988-08-23,21.0
1988-08-24,21.125
1988-08-25,21.25
1988-08-26,21.375
1988-08-29,21.375
1988-08-30,21.25
1988-08-31,21.25
1988-09-01,21.375
1988-09-02,21.5
1988-09-06,21.625
1988-09-07,21.625
1988-09-08,22.0
1988-09-09,21.625
1988-09-12,21.625
1988-09-13,21.875
1988-09-14,22.125
1988-09-15,22.125
1988-09-16,21.875
1988-09-19,22.125
1988-09-20,22.0
1988-09-21,22.0
1988-09-22,22.125
1988-09-23,22.125
1988-09-26,22.625
1988-09-27,22.625
1988-09-28,22.625
1988-09-29,22.625
1988-09-30,22.875
1988-10-03,22.875
1988-10-04,22.875
1988-10-05,22.875
1988-10-06,23.0
1988-10-07,23.0
1988-10-10,23.125
1988-10-11,23.375
1988-10-12,23.5
1988-10-13,24.5
1988-10-14,25.0
1988-10-17,25.125
1988-10-18,25.125
1988-10-19,24.625
1988-10-20,25.25
1988-10-21,26.375
1988-10-24,26.25
1988-10-25,25.75
1988-10-26,25.5
1988-10-27,24.875
1988-10-28,25.0
1988-10-31,25.125
1988-11-01,25.0
1988-11-02,24.875
1988-11-03,25.0
1988-11-04,25.0
1988-11-07,24.75
1988-11-08,24.75
1988-11-09,24.375
1988-11-10,24.375
1988-11-11,24.125
1988-11-14,23.875
1988-11-15,24.0
1988-11-16,24.125
1988-11-17,24.125
1988-11-18,24.25
1988-11-21,24.25
1988-11-22,24.125
1988-11-23,24.5
1988-11-25,24.75
1988-11-28,24.375
1988-11-29,24.125
1988-11-30,24.0
1988-12-01,23.875
1988-12-02,23.75
1988-12-05,23.875
1988-12-06,24.0
1988-12-07,24.625
1988-12-08,24.875
1988-12-09,25.25
1988-12-12,25.125
1988-12-13,25.0
1988-12-14,24.75
1988-12-15,24.375
1988-12-16,24.125
1988-12-19,24.0
1988-12-20,23.875
1988-12-21,24.5
1988-12-22,24.75
1988-12-23,24.375
1988-12-27,24.5
1988-12-28,24.5
1988-12-29,24.5
1988-12-30,24.375
1989-01-03,24.0
1989-01-04,24.375
1989-01-05,24.75
1989-01-06,25.0
1989-01-09,25.125
1989-01-10,24.75
1989-01-11,24.0
1989-01-12,24.125
1989-01-13,24.25
1989-01-16,24.5
1989-01-17,24.625
1989-01-18,24.5
1989-01-19,24.875
1989-01-20,25.0
1989-01-23,24.75
1989-01-24,24.75
1989-01-25,24.625
1989-01-26,24.625
1989-01-27,25.0
1989-01-30,25.0
1989-01-31,24.0
1989-02-01,23.5
1989-02-02,24.0
1989-02-03,24.5
1989-02-06,24.625
1989-02-07,25.0
1989-02-08,25.375
1989-02-09,25.125
1989-02-10,25.25
1989-02-13,24.875
1989-02-14,24.875
1989-02-15,25.0
1989-02-16,25.125
1989-02-17,25.25
1989-02-21,25.0
1989-02-22,24.75
1989-02-23,24.875
1989-02-24,24.5
1989-02-27,24.375
1989-02-28,23.75
1989-03-01,24.0
1989-03-02,24.0
1989-03-03,24.375
1989-03-06,24.75
1989-03-07,25.0
1989-03-08,25.25
1989-03-09,25.25
1989-03-10,25.125
1989-03-13,25.0
1989-03-14,24.875
1989-03-15,24.75
1989-03-16,24.625
1989-03-17,24.5
1989-03-20,24.125
1989-03-21,24.0
1989-03-22,24.0
1989-03-23,24.125
1989-03-27,24.25
1989-03-28,24.5
1989-03-29,24.625
1989-03-30,24.875
1989-03-31,25.0
1989-04-03,25.0
1989-04-04,25.0
1989-04-05,25.125
1989-04-06,25.125
1989-04-07,25.25
1989-04-10,25.125
1989-04-11,25.375
1989-04-12,25.625
1989-04-13,25.625
1989-04-14,25.875
1989-04-17,26.125
1989-04-18,26.5
1989-04-19,26.25
1989-04-20,26.25
1989-04-21,26.5
1989-04-24,27.5
1989-04-25,27.125
1989-04-26,27.0
1989-04-27,28.0
1989-04-28,28.25
1989-05-01,28.25
1989-05-02,27.875
1989-05-03,27.0
1989-05-04,28.0
1989-05-05,28.25
1989-05-08,28.0
1989-05-09,28.25
1989-05-10,28.25
1989-05-11,28.375
1989-05-12,28.625
1989-05-15,28.5
1989-05-16,28.25
1989-05-17,28.5
1989-05-18,28.75
1989-05-19,29.5
1989-05-22,28.875
1989-05-23,29.0
1989-05-24,28.75
1989-05-25,28.75
1989-05-26,28.75
1989-05-30,28.75
1989-05-31,29.0
1989-06-01,28.875
1989-06-02,29.0
1989-06-05,28.75
1989-06-06,28.375
1989-06-07,28.375
1989-06-08,28.625
1989-06-09,28.0
1989-06-12,28.5
1989-06-13,28.375
1989-06-14,28.5
1989-06-15,28.5
1989-06-16,28.5
1989-06-19,28.5
1989-06-20,28.75
1989-06-21,28.0
1989-06-22,28.125
1989-06-23,28.75
1989-06-26,28.75
1989-06-27,30.0
1989-06-28,31.0
1989-06-29,30.625
1989-06-30,31.0
1989-07-03,31.0
1989-07-05,30.875
1989-07-06,30.75
1989-07-07,30.75
1989-07-10,31.25
1989-07-11,31.75
1989-07-12,31.25
1989-07-13,31.25
1989-07-14,31.125
1989-07-17,31.0
1989-07-18,31.0
1989-07-19,31.375
1989-07-20,31.375
1989-07-21,31.0
1989-07-24,31.125
1989-07-25,31.125
1989-07-26,31.375
1989-07-27,32.375
1989-07-28,33.875
1989-07-31,35.0
1989-08-01,34.5
1989-08-02,34.5
1989-08-03,34.5
1989-08-04,34.5
1989-08-07,34.25
1989-08-08,34.75
1989-08-09,34.75
1989-08-10,34.875
1989-08-11,34.0
1989-08-14,33.5
1989-08-15,33.5
1989-08-16,33.625
1989-08-17,33.75
1989-08-18,33.625
1989-08-21,33.0
1989-08-22,32.875
1989-08-23,33.75
1989-08-24,34.0
1989-08-25,34.0
1989-08-28,34.0
1989-08-29,34.125
1989-08-30,34.25
1989-08-31,34.0
1989-09-01,33.375
1989-09-05,34.625
1989-09-06,34.625
1989-09-07,34.625
1989-09-08,34.125
1989-09-11,33.75
1989-09-12,34.375
1989-09-13,34.5
1989-09-14,34.375
1989-09-15,34.25
1989-09-18,33.75
1989-09-19,33.5
1989-09-20,34.0
1989-09-21,34.0
1989-09-22,34.0
1989-09-25,34.25
1989-09-26,34.375
1989-09-27,34.625
1989-09-28,34.875
1989-09-29,35.125
1989-10-02,35.0
1989-10-03,35.5
1989-10-04,36.25
1989-10-05,37.375
1989-10-06,38.5
1989-10-09,38.125
1989-10-10,38.375
1989-10-11,38.0
1989-10-12,37.375
1989-10-13,35.0
1989-10-16,34.375
1989-10-17,33.5
1989-10-18,33.125
1989-10-19,33.0
1989-10-20,32.75
1989-10-23,33.0
1989-10-24,33.375
1989-10-25,33.375
1989-10-26,33.875
1989-10-27,33.75
1989-10-30,33.875
1989-10-31,34.125
1989-11-01,34.25
1989-11-02,33.75
1989-11-03,33.625
1989-11-06,33.5
1989-11-07,33.875
1989-11-08,34.0
1989-11-09,33.875
1989-11-10,33.875
1989-11-13,33.75
1989-11-14,33.75
1989-11-15,33.875
1989-11-16,33.875
1989-11-17,33.875
1989-11-20,33.75
1989-11-21,33.625
1989-11-22,33.5
1989-11-24,33.625
1989-11-27,33.875
1989-11-28,33.875
1989-11-29,33.875
1989-11-30,34.375
1989-12-01,34.25
1989-12-04,34.875
1989-12-05,35.25
1989-12-06,35.375
1989-12-07,35.5
1989-12-08,35.25
1989-12-11,34.875
1989-12-12,35.5
1989-12-13,37.25
1989-12-14,37.0
1989-12-15,37.25
1989-12-18,36.5
1989-12-19,36.125
1989-12-20,36.5
1989-12-21,36.75
1989-12-22,37.125
1989-12-26,38.0
1989-12-27,37.125
1989-12-28,37.5
1989-12-29,38.0
1990-01-02,37.625
1990-01-03,38.5
1990-01-04,38.0
1990-01-05,37.5
1990-01-08,37.75
1990-01-09,36.375
1990-01-10,37.0
1990-01-11,36.75
1990-01-12,36.25
1990-01-15,35.375
1990-01-16,35.875
1990-01-17,35.875
1990-01-18,35.875
1990-01-19,36.375
1990-01-22,35.25
1990-01-23,34.875
1990-01-24,34.25
1990-01-25,33.0
1990-01-26,33.5
1990-01-29,33.375
1990-01-30,32.625
1990-01-31,33.75
1990-02-01,34.375
1990-02-02,34.5
1990-02-05,34.625
1990-02-06,34.25
1990-02-07,34.625
1990-02-08,34.875
1990-02-09,34.875
1990-02-12,35.0
1990-02-13,34.75
1990-02-14,34.375
1990-02-15,34.75
1990-02-16,34.375
1990-02-20,34.375
1990-02-21,34.0
1990-02-22,33.75
1990-02-23,32.625
1990-02-26,32.625
1990-02-27,32.625
1990-02-28,33.125
1990-03-01,33.625
1990-03-02,33.875
1990-03-05,33.75
1990-03-06,34.125
1990-03-07,34.625
1990-03-08,35.0
1990-03-09,35.0
1990-03-12,34.625
1990-03-13,34.75
1990-03-14,34.125
1990-03-15,33.75
1990-03-16,33.375
1990-03-19,33.125
1990-03-20,32.5
1990-03-21,32.75
1990-03-22,32.625
1990-03-23,32.875
1990-03-26,33.0
1990-03-27,33.25
1990-03-28,32.25
1990-03-29,32.375
1990-03-30,32.375
1990-04-02,32.125
1990-04-03,32.5
1990-04-04,32.5
1990-04-05,32.25
1990-04-06,31.5
1990-04-09,30.875
1990-04-10,30.25
1990-04-11,29.5
1990-04-12,29.5
1990-04-16,29.0
1990-04-17,29.25
1990-04-18,30.0
1990-04-19,29.5
1990-04-20,29.5
1990-04-23,29.125
1990-04-24,29.0
1990-04-25,29.625
1990-04-26,29.5
1990-04-27,29.625
1990-04-30,29.375
1990-05-01,29.125
1990-05-02,29.5
1990-05-03,30.0
1990-05-04,30.0
1990-05-07,29.875
1990-05-08,29.875
1990-05-09,30.125
1990-05-10,29.75
1990-05-11,30.25
1990-05-14,30.5
1990-05-15,31.375
1990-05-16,31.25
1990-05-17,31.125
1990-05-18,30.25
1990-05-21,30.875
1990-05-22,31.0
1990-05-23,28.625
1990-05-24,29.125
1990-05-25,29.375
1990-05-29,29.0
1990-05-30,29.25
1990-05-31,29.25
1990-06-01,29.375
1990-06-04,29.875
1990-06-05,30.75
1990-06-06,30.875
1990-06-07,30.5
1990-06-08,30.75
1990-06-11,30.5
1990-06-12,30.75
1990-06-13,31.0
1990-06-14,31.0
1990-06-15,31.125
1990-06-18,30.875
1990-06-19,31.0
1990-06-20,31.5
1990-06-21,31.625
1990-06-22,31.125
1990-06-25,31.125
1990-06-26,31.5
1990-06-27,31.375
1990-06-28,31.5
1990-06-29,31.875
1990-07-02,31.375
1990-07-03,31.75
1990-07-05,31.625
1990-07-06,32.75
1990-07-09,32.375
1990-07-10,32.125
1990-07-11,31.75
1990-07-12,31.875
1990-07-13,32.0
1990-07-16,31.75
1990-07-17,31.875
1990-07-18,31.75
1990-07-19,31.875
1990-07-20,31.5
1990-07-23,31.0
1990-07-24,31.0
1990-07-25,30.875
