Date,FTV
2017-08-23,65.029999
2017-08-24,64.879997
2017-08-25,64.690002
2017-08-28,64.489998
2017-08-29,64.459999
2017-08-30,64.800003
2017-08-31,64.970001
2017-09-01,65.099998
2017-09-05,65.089996
2017-09-06,64.730003
2017-09-07,65.57
2017-09-08,66.480003
2017-09-11,67.519997
2017-09-12,67.870003
2017-09-13,68.690002
2017-09-14,69.190002
2017-09-15,69.360001
2017-09-18,70.309998
2017-09-19,70.08000200000001
2017-09-20,70.16999799999999
2017-09-21,69.93
2017-09-22,70.029999
2017-09-25,70.029999
2017-09-26,69.849998
2017-09-27,70.209999
2017-09-28,69.91999799999999
2017-09-29,70.790001
2017-10-02,71.550003
2017-10-03,71.480003
2017-10-04,71.910004
2017-10-05,71.57
2017-10-06,71.550003
2017-10-09,71.900002
2017-10-10,71.91999799999999
2017-10-11,72.349998
2017-10-12,72.889999
2017-10-13,72.349998
2017-10-16,72.019997
2017-10-17,71.489998
2017-10-18,71.620003
2017-10-19,71.099998
2017-10-20,72.010002
2017-10-23,72.089996
2017-10-24,73.309998
2017-10-25,72.470001
2017-10-26,73.470001
2017-10-27,74.099998
2017-10-30,72.459999
2017-10-31,72.260002
2017-11-01,72.860001
2017-11-02,73.309998
2017-11-03,73.639999
2017-11-06,72.860001
2017-11-07,73.470001
2017-11-08,72.769997
2017-11-09,72.629997
2017-11-10,72.650002
2017-11-13,72.599998
2017-11-14,72.66999799999999
2017-11-15,71.849998
2017-11-16,72.440002
2017-11-17,72.25
2017-11-20,72.809998
2017-11-21,72.449997
2017-11-22,72.0
2017-11-24,72.129997
2017-11-27,72.760002
2017-11-28,73.290001
2017-11-29,73.41999799999999
2017-11-30,74.650002
2017-12-01,74.58000200000001
2017-12-04,74.230003
2017-12-05,72.949997
2017-12-06,73.290001
2017-12-07,73.599998
2017-12-08,73.690002
2017-12-11,73.010002
2017-12-12,72.519997
2017-12-13,72.410004
2017-12-14,71.400002
2017-12-15,72.059998
2017-12-18,72.730003
2017-12-19,72.730003
2017-12-20,72.989998
2017-12-21,72.800003
2017-12-22,72.470001
2017-12-26,72.620003
2017-12-27,72.370003
2017-12-28,72.5
2017-12-29,72.349998
2018-01-02,72.379997
2018-01-03,72.41999799999999
2018-01-04,74.25
2018-01-05,73.400002
2018-01-08,73.25
2018-01-09,73.779999
2018-01-10,73.019997
2018-01-11,73.709999
2018-01-12,74.470001
2018-01-16,73.989998
2018-01-17,74.739998
2018-01-18,74.459999
2018-01-19,74.559998
2018-01-22,74.199997
2018-01-23,75.059998
2018-01-24,75.360001
2018-01-25,74.809998
2018-01-26,76.57
2018-01-29,76.379997
2018-01-30,76.029999
2018-01-31,76.019997
2018-02-01,75.550003
2018-02-02,75.349998
2018-02-05,71.660004
2018-02-06,72.110001
2018-02-07,71.690002
2018-02-08,69.139999
2018-02-09,72.449997
2018-02-12,74.300003
2018-02-13,74.139999
2018-02-14,74.190002
2018-02-15,75.08000200000001
2018-02-16,75.650002
2018-02-20,75.849998
2018-02-21,76.010002
2018-02-22,76.68
2018-02-23,77.139999
2018-02-26,77.959999
2018-02-27,77.760002
2018-02-28,76.800003
2018-03-01,74.699997
2018-03-02,73.989998
2018-03-05,74.260002
2018-03-06,75.120003
2018-03-07,77.959999
2018-03-08,78.360001
2018-03-09,80.269997
2018-03-12,78.529999
2018-03-13,77.989998
2018-03-14,77.610001
2018-03-15,78.099998
2018-03-16,78.230003
2018-03-19,77.779999
2018-03-20,78.160004
2018-03-21,78.349998
2018-03-22,76.690002
2018-03-23,76.019997
2018-03-26,78.089996
2018-03-27,76.800003
2018-03-28,76.650002
2018-03-29,77.519997
2018-04-02,75.440002
2018-04-03,76.300003
2018-04-04,76.629997
2018-04-05,77.41999799999999
2018-04-06,74.720001
2018-04-09,74.110001
2018-04-10,75.800003
2018-04-11,74.449997
2018-04-12,74.75
2018-04-13,74.699997
2018-04-16,75.260002
2018-04-17,76.730003
2018-04-18,77.139999
2018-04-19,76.769997
2018-04-20,76.739998
2018-04-23,76.300003
2018-04-24,73.050003
2018-04-25,72.199997
2018-04-26,72.269997
2018-04-27,71.309998
2018-04-30,70.309998
2018-05-01,72.040001
2018-05-02,71.519997
2018-05-03,72.510002
2018-05-04,73.290001
2018-05-07,73.540001
2018-05-08,74.25
2018-05-09,75.220001
2018-05-10,75.540001
2018-05-11,75.620003
2018-05-14,76.300003
2018-05-15,76.25
2018-05-16,76.779999
2018-05-17,77.349998
2018-05-18,77.870003
2018-05-21,77.610001
2018-05-22,76.110001
2018-05-23,76.18
2018-05-24,76.160004
2018-05-25,75.510002
2018-05-29,74.019997
2018-05-30,74.190002
2018-05-31,72.690002
2018-06-01,73.809998
2018-06-04,74.25
2018-06-05,74.300003
2018-06-06,74.959999
2018-06-07,77.980003
2018-06-08,78.199997
2018-06-11,78.370003
2018-06-12,78.290001
2018-06-13,78.089996
2018-06-14,80.129997
2018-06-15,81.07
2018-06-18,80.370003
2018-06-19,79.010002
2018-06-20,78.800003
2018-06-21,78.099998
2018-06-22,77.839996
2018-06-25,77.629997
2018-06-26,75.199997
2018-06-27,74.790001
2018-06-28,75.800003
2018-06-29,77.110001
2018-07-02,76.760002
2018-07-03,76.540001
2018-07-05,77.139999
2018-07-06,77.220001
2018-07-09,77.900002
2018-07-10,77.059998
2018-07-11,76.239998
2018-07-12,76.949997
2018-07-13,77.220001
2018-07-16,76.459999
2018-07-17,77.57
2018-07-18,77.519997
2018-07-19,77.620003
2018-07-20,77.639999
2018-07-23,76.18
2018-07-24,77.410004
2018-07-25,79.029999
2018-07-26,81.209999
2018-07-27,79.809998
2018-07-30,79.75
2018-07-31,82.08000200000001
2018-08-01,80.940002
2018-08-02,80.93
2018-08-03,81.209999
2018-08-06,80.959999
2018-08-07,81.279999
2018-08-08,80.779999
2018-08-09,80.239998
2018-08-10,79.699997
2018-08-13,79.309998
2018-08-14,79.559998
2018-08-15,79.690002
2018-08-16,80.339996
2018-08-17,80.25
2018-08-20,80.599998
2018-08-21,80.389999
2018-08-22,79.91999799999999
2018-08-23,80.019997
2018-08-24,80.129997
2018-08-27,81.68
2018-08-28,82.07
2018-08-29,83.879997
2018-08-30,83.739998
2018-08-31,83.980003
2018-09-04,83.459999
2018-09-05,84.339996
2018-09-06,84.160004
2018-09-07,84.589996
2018-09-10,84.690002
2018-09-11,85.019997
2018-09-12,85.309998
2018-09-13,86.5
2018-09-14,86.980003
2018-09-17,87.120003
2018-09-18,87.379997
2018-09-19,85.989998
2018-09-20,87.370003
2018-09-21,86.980003
2018-09-24,86.33000200000001
2018-09-25,86.0
2018-09-26,85.029999
2018-09-27,84.639999
2018-09-28,84.199997
2018-10-01,84.43
2018-10-02,83.620003
2018-10-03,83.739998
2018-10-04,83.949997
2018-10-05,83.980003
2018-10-08,83.650002
2018-10-09,82.199997
2018-10-10,80.220001
2018-10-11,78.58000200000001
2018-10-12,79.199997
2018-10-15,78.940002
2018-10-16,79.779999
2018-10-17,80.220001
2018-10-18,80.029999
2018-10-19,79.790001
2018-10-22,77.690002
2018-10-23,77.050003
2018-10-24,74.08000200000001
2018-10-25,76.33000200000001
2018-10-26,73.059998
2018-10-29,72.199997
2018-10-30,71.68
2018-10-31,74.25
2018-11-01,74.809998
2018-11-02,74.860001
2018-11-05,75.099998
2018-11-06,75.879997
2018-11-07,76.129997
2018-11-08,76.889999
2018-11-09,75.220001
2018-11-12,74.959999
2018-11-13,75.209999
2018-11-14,73.599998
2018-11-15,75.730003
2018-11-16,75.449997
2018-11-19,73.760002
2018-11-20,72.589996
2018-11-21,73.860001
2018-11-23,72.800003
2018-11-26,73.199997
2018-11-27,73.760002
2018-11-28,74.989998
2018-11-29,74.129997
2018-11-30,76.07
2018-12-03,75.959999
2018-12-04,72.849998
2018-12-06,72.139999
2018-12-07,69.940002
2018-12-10,70.720001
2018-12-11,70.059998
2018-12-12,70.769997
2018-12-13,69.949997
2018-12-14,68.860001
2018-12-17,67.949997
2018-12-18,68.099998
2018-12-19,66.58000200000001
2018-12-20,65.160004
2018-12-21,65.5
2018-12-24,63.639998999999996
2018-12-26,65.699997
2018-12-27,66.889999
2018-12-28,66.699997
2018-12-31,67.660004
2019-01-02,67.349998
2019-01-03,64.629997
2019-01-04,67.459999
2019-01-07,67.800003
2019-01-08,68.110001
2019-01-09,69.230003
2019-01-10,69.879997
2019-01-11,69.510002
2019-01-14,69.629997
2019-01-15,69.989998
2019-01-16,70.019997
2019-01-17,71.379997
2019-01-18,73.029999
2019-01-22,71.66999799999999
2019-01-23,71.139999
2019-01-24,70.989998
2019-01-25,72.25
2019-01-28,71.889999
2019-01-29,73.690002
2019-01-30,74.730003
2019-01-31,74.989998
2019-02-01,74.33000200000001
2019-02-04,74.300003
2019-02-05,74.529999
2019-02-06,74.949997
2019-02-07,74.41999799999999
2019-02-08,76.82
2019-02-11,77.160004
2019-02-12,78.82
2019-02-13,80.440002
2019-02-14,80.449997
2019-02-15,81.800003
2019-02-19,80.480003
2019-02-20,81.059998
2019-02-21,80.610001
2019-02-22,81.370003
2019-02-25,81.599998
2019-02-26,81.739998
2019-02-27,81.709999
2019-02-28,81.57
2019-03-01,82.559998
2019-03-04,82.58000200000001
2019-03-05,82.25
2019-03-06,82.040001
2019-03-07,81.059998
2019-03-08,80.400002
2019-03-11,82.18
2019-03-12,82.120003
2019-03-13,83.18
2019-03-14,82.639999
2019-03-15,82.540001
2019-03-18,83.410004
2019-03-19,83.050003
2019-03-20,82.989998
2019-03-21,84.220001
2019-03-22,82.230003
2019-03-25,82.599998
2019-03-26,83.58000200000001
2019-03-27,82.339996
2019-03-28,82.940002
2019-03-29,83.889999
2019-04-01,85.07
2019-04-02,85.68
2019-04-03,86.519997
2019-04-04,86.300003
2019-04-05,86.730003
2019-04-08,86.93
2019-04-09,86.120003
2019-04-10,86.029999
2019-04-11,86.849998
2019-04-12,87.660004
2019-04-15,87.82
2019-04-16,87.639999
2019-04-17,87.610001
2019-04-18,88.5
2019-04-22,88.360001
2019-04-23,88.959999
2019-04-24,89.059998
2019-04-25,87.790001
2019-04-26,85.230003
2019-04-29,85.849998
2019-04-30,86.339996
2019-05-01,85.379997
2019-05-02,85.83000200000001
2019-05-03,86.57
2019-05-06,84.940002
2019-05-07,83.480003
2019-05-08,82.480003
2019-05-09,82.260002
2019-05-10,82.629997
2019-05-13,80.5
2019-05-14,80.510002
2019-05-15,81.360001
2019-05-16,81.349998
2019-05-17,80.519997
2019-05-20,79.339996
2019-05-21,79.900002
2019-05-22,79.589996
2019-05-23,78.5
2019-05-24,78.040001
2019-05-28,76.800003
2019-05-29,76.599998
2019-05-30,76.839996
2019-05-31,76.150002
2019-06-03,75.760002
2019-06-04,77.769997
2019-06-05,78.83000200000001
2019-06-06,79.379997
2019-06-07,78.970001
2019-06-10,78.91999799999999
2019-06-11,79.160004
2019-06-12,78.18
2019-06-13,78.510002
2019-06-14,77.33000200000001
2019-06-17,76.650002
2019-06-18,78.339996
2019-06-19,78.839996
2019-06-20,80.82
2019-06-21,80.41999799999999
2019-06-24,80.660004
2019-06-25,80.629997
2019-06-26,79.860001
2019-06-27,80.389999
2019-06-28,81.519997
2019-07-01,82.66999799999999
2019-07-02,81.959999
2019-07-03,82.58000200000001
2019-07-05,80.980003
2019-07-08,80.449997
2019-07-09,80.269997
2019-07-10,79.389999
2019-07-11,79.699997
2019-07-12,81.309998
2019-07-15,80.75
2019-07-16,81.410004
2019-07-17,79.699997
2019-07-18,79.099998
2019-07-19,78.510002
2019-07-22,78.989998
2019-07-23,81.43
2019-07-24,82.25
2019-07-25,81.800003
2019-07-26,78.449997
2019-07-29,76.83000200000001
2019-07-30,76.800003
2019-07-31,76.050003
2019-08-01,73.75
2019-08-02,73.639999
2019-08-05,70.410004
2019-08-06,71.41999799999999
2019-08-07,71.139999
2019-08-08,71.839996
2019-08-09,70.5
2019-08-12,69.07
2019-08-13,70.010002
2019-08-14,67.33000200000001
2019-08-15,67.33000200000001
2019-08-16,68.93
2019-08-19,70.08000200000001
2019-08-20,70.010002
2019-08-21,70.25
2019-08-22,69.75
2019-08-23,68.370003
2019-08-26,69.139999
2019-08-27,69.029999
2019-08-28,69.639999
2019-08-29,70.690002
2019-08-30,70.900002
2019-09-03,69.019997
2019-09-04,66.959999
2019-09-05,68.099998
2019-09-06,68.470001
2019-09-09,68.010002
2019-09-10,68.610001
2019-09-11,70.589996
2019-09-12,69.980003
2019-09-13,70.019997
2019-09-16,69.5
2019-09-17,69.059998
2019-09-18,69.690002
2019-09-19,68.790001
2019-09-20,68.18
2019-09-23,67.949997
2019-09-24,66.940002
2019-09-25,67.839996
2019-09-26,67.980003
2019-09-27,68.599998
2019-09-30,68.559998
2019-10-01,66.279999
2019-10-02,64.43
2019-10-03,65.68
2019-10-04,66.5
2019-10-07,65.639999
2019-10-08,64.239998
2019-10-09,64.870003
2019-10-10,65.43
2019-10-11,67.949997
2019-10-14,67.959999
2019-10-15,69.510002
2019-10-16,69.349998
2019-10-17,70.910004
2019-10-18,70.940002
2019-10-21,71.91999799999999
2019-10-22,72.260002
2019-10-23,72.339996
2019-10-24,71.510002
2019-10-25,68.360001
2019-10-28,68.639999
2019-10-29,68.489998
2019-10-30,69.41999799999999
2019-10-31,69.0
2019-11-01,71.800003
2019-11-04,73.730003
2019-11-05,73.510002
2019-11-06,73.190002
2019-11-07,72.290001
2019-11-08,72.879997
2019-11-11,72.08000200000001
2019-11-12,72.099998
2019-11-13,70.980003
2019-11-14,71.129997
2019-11-15,71.629997
2019-11-18,71.150002
2019-11-19,71.099998
2019-11-20,70.099998
2019-11-21,70.93
2019-11-22,70.699997
2019-11-25,71.480003
2019-11-26,72.150002
2019-11-27,72.360001
2019-11-29,72.16999799999999
2019-12-02,71.779999
2019-12-03,71.110001
2019-12-04,71.410004
2019-12-05,72.300003
2019-12-06,72.870003
2019-12-09,74.139999
2019-12-10,73.839996
2019-12-11,74.970001
2019-12-12,76.16999799999999
2019-12-13,75.190002
2019-12-16,76.160004
2019-12-17,76.739998
2019-12-18,76.639999
2019-12-19,76.650002
2019-12-20,75.739998
2019-12-23,76.849998
2019-12-24,76.389999
2019-12-26,76.290001
2019-12-27,76.58000200000001
2019-12-30,76.279999
2019-12-31,76.389999
2020-01-02,77.550003
2020-01-03,77.230003
2020-01-06,76.83000200000001
2020-01-07,77.08000200000001
2020-01-08,77.010002
2020-01-09,77.980003
2020-01-10,78.0
2020-01-13,78.800003
2020-01-14,78.339996
2020-01-15,78.0
2020-01-16,78.260002
2020-01-17,78.779999
2020-01-21,78.18
2020-01-22,77.660004
2020-01-23,77.589996
2020-01-24,76.910004
2020-01-27,74.620003
2020-01-28,75.029999
2020-01-29,75.309998
2020-01-30,76.199997
2020-01-31,74.93
2020-02-03,74.779999
2020-02-04,76.489998
2020-02-05,77.559998
2020-02-06,77.83000200000001
2020-02-07,79.019997
2020-02-10,79.339996
2020-02-11,79.400002
2020-02-12,79.0
2020-02-13,77.239998
2020-02-14,77.809998
2020-02-18,77.650002
2020-02-19,76.860001
2020-02-20,76.790001
2020-02-21,75.809998
2020-02-24,72.550003
2020-02-25,70.279999
2020-02-26,70.75
2020-02-27,70.290001
2020-02-28,69.160004
2020-03-02,70.650002
2020-03-03,69.379997
2020-03-04,72.07
2020-03-05,68.160004
2020-03-06,66.809998
2020-03-09,62.110001000000004
2020-03-10,62.459998999999996
2020-03-11,59.43
2020-03-12,55.73
2020-03-13,59.73
2020-03-16,51.84
2020-03-17,52.66
2020-03-18,45.060001
2020-03-19,46.049999
2020-03-20,45.580002
2020-03-23,42.009997999999996
2020-03-24,49.919998
2020-03-25,49.889998999999996
2020-03-26,51.669998
2020-03-27,49.650002
2020-03-30,52.099998
2020-03-31,55.189999
2020-04-01,54.970001
2020-04-02,56.0
2020-04-03,54.279999
2020-04-06,57.25
2020-04-07,58.450001
2020-04-08,60.639998999999996
2020-04-09,61.040001000000004
2020-04-13,59.419998
2020-04-14,61.009997999999996
2020-04-15,57.490002000000004
2020-04-16,56.779999
2020-04-17,60.360001000000004
2020-04-20,58.700001
2020-04-21,55.84
2020-04-22,57.740002000000004
2020-04-23,58.599998
2020-04-24,60.34
2020-04-27,63.98
2020-04-28,64.709999
2020-04-29,65.550003
2020-04-30,64.0
2020-05-01,60.75
2020-05-04,61.0
2020-05-05,58.330002
2020-05-06,57.77
2020-05-07,57.93
2020-05-08,59.27
2020-05-11,58.82
2020-05-12,56.16
2020-05-13,54.459998999999996
2020-05-14,55.759997999999996
2020-05-15,55.25
2020-05-18,59.189999
2020-05-19,59.110001000000004
2020-05-20,59.099998
2020-05-21,58.279999
2020-05-22,58.529999
2020-05-26,61.369999
2020-05-27,63.66
