Date,BRK-B
2000-11-10,40.860001000000004
2000-11-13,43.16
2000-11-14,43.799999
2000-11-15,43.540001000000004
2000-11-16,43.080002
2000-11-17,42.360001000000004
2000-11-20,41.98
2000-11-21,41.360001000000004
2000-11-22,41.279999
2000-11-24,41.82
2000-11-27,41.66
2000-11-28,41.419998
2000-11-29,43.0
2000-11-30,43.48
2000-12-01,43.0
2000-12-04,43.080002
2000-12-05,43.740002000000004
2000-12-06,43.48
2000-12-07,43.060001
2000-12-08,45.799999
2000-12-11,46.16
2000-12-12,45.459998999999996
2000-12-13,45.599998
2000-12-14,44.759997999999996
2000-12-15,44.759997999999996
2000-12-18,45.220001
2000-12-19,44.540001000000004
2000-12-20,43.52
2000-12-21,43.419998
2000-12-22,43.700001
2000-12-26,43.98
2000-12-27,45.119999
2000-12-28,46.099998
2000-12-29,47.080002
2001-01-02,48.220001
2001-01-03,46.700001
2001-01-04,45.880001
2001-01-05,44.98
2001-01-08,44.84
2001-01-09,44.0
2001-01-10,44.860001000000004
2001-01-11,43.400002
2001-01-12,43.799999
2001-01-16,44.540001000000004
2001-01-17,45.099998
2001-01-18,45.380001
2001-01-19,44.84
2001-01-22,44.84
2001-01-23,44.720001
2001-01-24,44.32
2001-01-25,44.48
2001-01-26,44.48
2001-01-29,44.580002
2001-01-30,45.52
2001-01-31,45.0
2001-02-01,46.0
2001-02-02,46.639998999999996
2001-02-05,46.02
2001-02-06,45.5
2001-02-07,45.0
2001-02-08,46.060001
2001-02-09,45.84
2001-02-12,46.299999
2001-02-13,46.959998999999996
2001-02-14,46.459998999999996
2001-02-15,46.439999
2001-02-16,46.560001
2001-02-20,45.740002000000004
2001-02-21,45.68
2001-02-22,45.740002000000004
2001-02-23,45.5
2001-02-26,46.639998999999996
2001-02-27,47.220001
2001-02-28,46.779999
2001-03-01,46.759997999999996
2001-03-02,46.419998
2001-03-05,47.400002
2001-03-06,47.380001
2001-03-07,47.439999
2001-03-08,47.720001
2001-03-09,47.459998999999996
2001-03-12,46.32
2001-03-13,46.119999
2001-03-14,43.84
2001-03-15,45.18
2001-03-16,43.240002000000004
2001-03-19,43.220001
2001-03-20,43.0
2001-03-21,43.18
2001-03-22,42.880001
2001-03-23,44.360001000000004
2001-03-26,44.259997999999996
2001-03-27,45.32
2001-03-28,43.139998999999996
2001-03-29,42.099998
2001-03-30,43.52
2001-04-02,42.5
2001-04-03,41.939999
2001-04-04,43.279999
2001-04-05,45.299999
2001-04-06,44.5
2001-04-09,44.200001
2001-04-10,43.02
2001-04-11,43.0
2001-04-12,42.599998
2001-04-16,42.799999
2001-04-17,45.040001000000004
2001-04-18,45.34
2001-04-19,45.919998
2001-04-20,45.700001
2001-04-23,45.639998999999996
2001-04-24,44.68
2001-04-25,43.759997999999996
2001-04-26,44.040001000000004
2001-04-27,44.700001
2001-04-30,45.5
2001-05-01,45.599998
2001-05-02,45.299999
2001-05-03,45.32
2001-05-04,45.860001000000004
2001-05-07,46.380001
2001-05-08,46.119999
2001-05-09,45.860001000000004
2001-05-10,45.439999
2001-05-11,45.360001000000004
2001-05-14,44.84
2001-05-15,44.860001000000004
2001-05-16,44.720001
2001-05-17,44.560001
2001-05-18,44.799999
2001-05-21,45.240002000000004
2001-05-22,45.240002000000004
2001-05-23,45.34
2001-05-24,45.060001
2001-05-25,45.200001
2001-05-29,45.400002
2001-05-30,45.279999
2001-05-31,45.439999
2001-06-01,45.599998
2001-06-04,45.639998999999996
2001-06-05,45.639998999999996
2001-06-06,46.0
2001-06-07,45.580002
2001-06-08,45.34
2001-06-11,45.16
2001-06-12,45.650002
2001-06-13,45.700001
2001-06-14,45.200001
2001-06-15,43.759997999999996
2001-06-18,44.189999
2001-06-19,43.900002
2001-06-20,43.779999
2001-06-21,43.02
2001-06-22,44.700001
2001-06-25,44.32
2001-06-26,44.740002000000004
2001-06-27,45.040001000000004
2001-06-28,45.16
2001-06-29,46.0
2001-07-02,45.939999
2001-07-03,45.900002
2001-07-05,45.779999
2001-07-06,46.720001
2001-07-09,47.099998
2001-07-10,46.959998999999996
2001-07-11,46.939999
2001-07-12,46.0
2001-07-13,46.0
2001-07-16,45.419998
2001-07-17,45.799999
2001-07-18,45.799999
2001-07-19,45.279999
2001-07-20,45.259997999999996
2001-07-23,45.32
2001-07-24,45.0
2001-07-25,45.279999
2001-07-26,45.259997999999996
2001-07-27,45.34
2001-07-30,45.0
2001-07-31,45.919998
2001-08-01,46.220001
2001-08-02,45.080002
2001-08-03,45.119999
2001-08-06,45.759997999999996
2001-08-07,45.900002
2001-08-08,45.880001
2001-08-09,46.240002000000004
2001-08-10,45.740002000000004
2001-08-13,46.220001
2001-08-14,46.099998
2001-08-15,46.259997999999996
2001-08-16,46.360001000000004
2001-08-17,46.139998999999996
2001-08-20,46.540001000000004
2001-08-21,46.360001000000004
2001-08-22,46.419998
2001-08-23,46.560001
2001-08-24,46.400002
2001-08-27,46.580002
2001-08-28,46.66
2001-08-29,46.52
2001-08-30,46.459998999999996
2001-08-31,46.240002000000004
2001-09-04,46.299999
2001-09-05,46.32
2001-09-06,46.599998
2001-09-07,45.779999
2001-09-10,45.459998999999996
2001-09-17,42.66
2001-09-18,42.459998999999996
2001-09-19,40.959998999999996
2001-09-20,41.700001
2001-09-21,41.68
2001-09-24,42.459998999999996
2001-09-25,43.400002
2001-09-26,45.240002000000004
2001-09-27,46.299999
2001-09-28,46.599998
2001-10-01,46.700001
2001-10-02,46.740002000000004
2001-10-03,48.439999
2001-10-04,47.720001
2001-10-05,48.0
2001-10-08,48.299999
2001-10-09,48.700001
2001-10-10,49.860001000000004
2001-10-11,49.880001
2001-10-12,49.0
2001-10-15,50.0
2001-10-16,49.779999
2001-10-17,49.400002
2001-10-18,49.639998999999996
2001-10-19,49.799999
2001-10-22,49.639998999999996
2001-10-23,49.0
2001-10-24,49.040001000000004
2001-10-25,48.900002
2001-10-26,48.380001
2001-10-29,48.200001
2001-10-30,46.599998
2001-10-31,47.080002
2001-11-01,47.740002000000004
2001-11-02,47.939999
2001-11-05,47.540001000000004
2001-11-06,48.560001
2001-11-07,47.119999
2001-11-08,47.220001
2001-11-09,46.299999
2001-11-12,45.599998
2001-11-13,45.240002000000004
2001-11-14,45.400002
2001-11-15,44.700001
2001-11-16,44.700001
2001-11-19,44.259997999999996
2001-11-20,45.0
2001-11-21,44.900002
2001-11-23,45.200001
2001-11-26,44.740002000000004
2001-11-27,45.0
2001-11-28,45.459998999999996
2001-11-29,46.68
2001-11-30,46.66
2001-12-03,46.599998
2001-12-04,46.720001
2001-12-05,46.68
2001-12-06,46.48
2001-12-07,45.900002
2001-12-10,45.02
2001-12-11,45.48
2001-12-12,46.0
2001-12-13,45.560001
2001-12-14,46.66
2001-12-17,46.84
2001-12-18,46.52
2001-12-19,47.040001000000004
2001-12-20,47.16
2001-12-21,47.099998
2001-12-24,47.34
2001-12-26,47.599998
2001-12-27,48.599998
2001-12-28,49.540001000000004
2001-12-31,50.5
2002-01-02,49.68
2002-01-03,49.400002
2002-01-04,49.139998999999996
2002-01-07,49.18
2002-01-08,47.759997999999996
2002-01-09,48.5
2002-01-10,47.900002
2002-01-11,49.299999
2002-01-14,49.380001
2002-01-15,49.599998
2002-01-16,49.639998999999996
2002-01-17,49.900002
2002-01-18,49.98
2002-01-22,49.599998
2002-01-23,49.0
2002-01-24,49.32
2002-01-25,49.240002000000004
2002-01-28,49.560001
2002-01-29,49.18
2002-01-30,49.099998
2002-01-31,49.060001
2002-02-01,49.040001000000004
2002-02-04,48.700001
2002-02-05,48.560001
2002-02-06,48.200001
2002-02-07,48.259997999999996
2002-02-08,48.799999
2002-02-11,49.060001
2002-02-12,49.02
2002-02-13,49.220001
2002-02-14,48.959998999999996
2002-02-15,48.900002
2002-02-19,48.68
2002-02-20,48.68
2002-02-21,48.639998999999996
2002-02-22,48.900002
2002-02-25,48.639998999999996
2002-02-26,49.099998
2002-02-27,48.5
2002-02-28,48.5
2002-03-01,48.900002
2002-03-04,48.419998
2002-03-05,48.02
2002-03-06,47.0
2002-03-07,46.560001
2002-03-08,47.939999
2002-03-11,47.799999
2002-03-12,47.599998
2002-03-13,47.66
2002-03-14,48.0
2002-03-15,48.68
2002-03-18,49.080002
2002-03-19,48.919998
2002-03-20,48.759997999999996
2002-03-21,48.200001
2002-03-22,47.740002000000004
2002-03-25,47.740002000000004
2002-03-26,47.720001
2002-03-27,47.560001
2002-03-28,47.380001
2002-04-01,47.200001
2002-04-02,48.139998999999996
2002-04-03,48.060001
2002-04-04,47.360001000000004
2002-04-05,47.360001000000004
2002-04-08,47.02
2002-04-09,47.740002000000004
2002-04-10,47.360001000000004
2002-04-11,47.060001
2002-04-12,47.119999
2002-04-15,47.0
2002-04-16,46.799999
2002-04-17,46.939999
2002-04-18,46.959998999999996
2002-04-19,46.900002
2002-04-22,46.599998
2002-04-23,47.740002000000004
2002-04-24,47.599998
2002-04-25,47.400002
2002-04-26,46.5
2002-04-29,47.759997999999996
2002-04-30,48.66
2002-05-01,49.799999
2002-05-02,49.360001000000004
2002-05-03,49.400002
2002-05-06,48.900002
2002-05-07,49.98
2002-05-08,49.98
2002-05-09,50.189999
2002-05-10,50.299999
2002-05-13,51.68
2002-05-14,52.0
2002-05-15,51.98
2002-05-16,51.779999
2002-05-17,52.119999
2002-05-20,51.540001000000004
2002-05-21,51.599998
2002-05-22,50.400002
2002-05-23,50.240002000000004
2002-05-24,50.959998999999996
2002-05-28,51.119999
2002-05-29,50.200001
2002-05-30,49.48
2002-05-31,49.439999
2002-06-03,48.82
2002-06-04,49.68
2002-06-05,49.240002000000004
2002-06-06,49.779999
2002-06-07,49.540001000000004
2002-06-10,49.0
2002-06-11,48.200001
2002-06-12,48.639998999999996
2002-06-13,49.259997999999996
2002-06-14,48.619999
2002-06-17,49.139998999999996
2002-06-18,49.099998
2002-06-19,48.16
2002-06-20,48.240002000000004
2002-06-21,48.099998
2002-06-24,47.259997999999996
2002-06-25,46.240002000000004
2002-06-26,45.040001000000004
2002-06-27,45.139998999999996
2002-06-28,44.68
2002-07-01,44.400002
2002-07-02,43.619999
2002-07-03,44.299999
2002-07-05,45.119999
2002-07-08,45.939999
2002-07-09,46.299999
2002-07-10,45.82
2002-07-11,45.0
2002-07-12,44.119999
2002-07-15,43.5
2002-07-16,43.919998
2002-07-17,43.84
2002-07-18,44.400002
2002-07-19,44.599998
2002-07-22,41.580002
2002-07-23,40.0
2002-07-24,41.779999
2002-07-25,42.34
2002-07-26,42.240002000000004
2002-07-29,45.84
2002-07-30,46.84
2002-07-31,45.740002000000004
2002-08-01,46.48
2002-08-02,46.900002
2002-08-05,45.599998
2002-08-06,46.220001
2002-08-07,46.740002000000004
2002-08-08,47.18
2002-08-09,47.200001
2002-08-12,48.459998999999996
2002-08-13,49.060001
2002-08-14,48.799999
2002-08-15,49.900002
2002-08-16,49.98
2002-08-19,49.700001
2002-08-20,48.939999
2002-08-21,49.5
2002-08-22,50.0
2002-08-23,50.139998999999996
2002-08-26,50.0
2002-08-27,50.02
2002-08-28,49.5
2002-08-29,49.459998999999996
2002-08-30,48.799999
2002-09-03,48.16
2002-09-04,48.139998999999996
2002-09-05,49.0
2002-09-06,49.060001
2002-09-09,49.810001
2002-09-10,50.360001000000004
2002-09-11,50.220001
2002-09-12,50.200001
2002-09-13,49.799999
2002-09-16,49.98
2002-09-17,50.040001000000004
2002-09-18,49.799999
2002-09-19,48.34
2002-09-20,48.0
2002-09-23,47.119999
2002-09-24,48.200001
2002-09-25,47.959998999999996
2002-09-26,48.099998
2002-09-27,48.779999
2002-09-30,49.299999
2002-10-01,48.599998
2002-10-02,47.799999
2002-10-03,48.240002000000004
2002-10-04,48.759997999999996
2002-10-07,47.799999
2002-10-08,46.599998
2002-10-09,45.279999
2002-10-10,45.240002000000004
2002-10-11,46.98
2002-10-14,47.139998999999996
2002-10-15,48.740002000000004
2002-10-16,48.18
2002-10-17,49.119999
2002-10-18,49.279999
2002-10-21,48.560001
2002-10-22,49.240002000000004
2002-10-23,49.18
2002-10-24,49.18
2002-10-25,48.900002
2002-10-28,49.0
2002-10-29,48.599998
2002-10-30,48.599998
2002-10-31,49.200001
2002-11-01,49.16
2002-11-04,49.279999
2002-11-05,49.220001
2002-11-06,49.48
2002-11-07,49.16
2002-11-08,49.799999
2002-11-11,49.360001000000004
2002-11-12,48.599998
2002-11-13,48.599998
2002-11-14,49.0
2002-11-15,49.259997999999996
2002-11-18,48.98
2002-11-19,49.34
2002-11-20,48.439999
2002-11-21,48.32
2002-11-22,48.139998999999996
2002-11-25,47.139998999999996
2002-11-26,46.900002
2002-11-27,47.400002
2002-11-29,48.220001
2002-12-02,48.220001
2002-12-03,47.740002000000004
2002-12-04,47.16
2002-12-05,46.959998999999996
2002-12-06,46.700001
2002-12-09,46.02
2002-12-10,47.02
2002-12-11,47.380001
2002-12-12,47.700001
2002-12-13,47.540001000000004
2002-12-16,47.119999
2002-12-17,48.0
2002-12-18,47.759997999999996
2002-12-19,47.200001
2002-12-20,47.360001000000004
2002-12-23,47.040001000000004
2002-12-24,47.84
2002-12-26,48.400002
2002-12-27,48.380001
2002-12-30,48.400002
2002-12-31,48.459998999999996
2003-01-02,47.880001
2003-01-03,48.060001
2003-01-06,47.240002000000004
2003-01-07,47.0
2003-01-08,47.32
2003-01-09,47.16
2003-01-10,46.82
2003-01-13,46.669998
2003-01-14,46.52
2003-01-15,46.5
2003-01-16,46.259997999999996
2003-01-17,46.240002000000004
2003-01-21,45.200001
2003-01-22,45.5
2003-01-23,46.200001
2003-01-24,45.66
2003-01-27,44.700001
2003-01-28,45.0
2003-01-29,44.98
2003-01-30,44.799999
2003-01-31,44.48
2003-02-03,45.32
2003-02-04,44.119999
2003-02-05,44.799999
2003-02-06,43.279999
2003-02-07,42.66
2003-02-10,42.119999
2003-02-11,42.459998999999996
2003-02-12,41.959998999999996
2003-02-13,41.18
2003-02-14,40.700001
2003-02-18,41.880001
2003-02-19,42.860001000000004
2003-02-20,41.799999
2003-02-21,42.119999
2003-02-24,42.299999
2003-02-25,42.0
2003-02-26,41.900002
2003-02-27,41.889998999999996
2003-02-28,41.299999
2003-03-03,42.200001
2003-03-04,42.66
2003-03-05,42.040001000000004
2003-03-06,42.240002000000004
2003-03-07,42.720001
2003-03-10,45.18
2003-03-11,44.799999
2003-03-12,45.080002
2003-03-13,45.700001
2003-03-14,45.400002
2003-03-17,45.799999
2003-03-18,45.259997999999996
2003-03-19,46.0
2003-03-20,46.02
2003-03-21,45.98
2003-03-24,44.48
2003-03-25,44.299999
2003-03-26,43.959998999999996
2003-03-27,43.700001
2003-03-28,43.439999
2003-03-31,42.740002000000004
2003-04-01,43.759997999999996
2003-04-02,46.400002
2003-04-03,45.860001000000004
2003-04-04,46.18
2003-04-07,46.299999
2003-04-08,46.259997999999996
2003-04-09,46.560001
2003-04-10,46.560001
2003-04-11,46.68
2003-04-14,47.48
2003-04-15,47.220001
2003-04-16,47.200001
2003-04-17,47.860001000000004
2003-04-21,48.130001
2003-04-22,48.82
2003-04-23,48.52
2003-04-24,47.98
2003-04-25,47.18
2003-04-28,47.0
2003-04-29,46.939999
2003-04-30,46.639998999999996
2003-05-01,46.639998999999996
2003-05-02,47.0
2003-05-05,48.580002
2003-05-06,49.279999
2003-05-07,49.220001
2003-05-08,48.540001000000004
2003-05-09,48.279999
2003-05-12,49.34
2003-05-13,49.220001
2003-05-14,49.02
2003-05-15,49.040001000000004
2003-05-16,49.18
2003-05-19,48.98
2003-05-20,48.919998
2003-05-21,48.540001000000004
2003-05-22,48.919998
2003-05-23,49.299999
2003-05-27,49.200001
2003-05-28,48.560001
2003-05-29,47.860001000000004
2003-05-30,47.48
2003-06-02,47.619999
2003-06-03,48.349998
2003-06-04,48.34
2003-06-05,48.0
2003-06-06,47.959998999999996
2003-06-09,47.919998
2003-06-10,48.0
2003-06-11,48.0
2003-06-12,48.299999
2003-06-13,49.0
2003-06-16,49.299999
2003-06-17,49.700001
2003-06-18,50.0
2003-06-19,49.82
2003-06-20,49.880001
2003-06-23,50.02
2003-06-24,50.040001000000004
2003-06-25,49.279999
2003-06-26,49.139998999999996
2003-06-27,48.720001
2003-06-30,48.599998
2003-07-01,48.400002
2003-07-02,48.560001
2003-07-03,48.139998999999996
2003-07-07,48.0
2003-07-08,47.419998
2003-07-09,48.299999
2003-07-10,48.82
2003-07-11,48.799999
2003-07-14,49.459998999999996
2003-07-15,48.560001
2003-07-16,48.0
2003-07-17,47.919998
2003-07-18,47.779999
2003-07-21,47.360001000000004
2003-07-22,47.450001
2003-07-23,47.959998999999996
2003-07-24,47.900002
2003-07-25,47.740002000000004
2003-07-28,48.0
2003-07-29,48.279999
2003-07-30,48.119999
2003-07-31,48.060001
2003-08-01,47.860001000000004
2003-08-04,48.060001
2003-08-05,47.759997999999996
2003-08-06,47.900002
2003-08-07,48.040001000000004
2003-08-08,48.299999
2003-08-11,49.880001
2003-08-12,50.360001000000004
2003-08-13,50.139998999999996
2003-08-14,50.23
2003-08-15,50.200001
2003-08-18,50.360001000000004
2003-08-19,50.57
2003-08-20,50.740002000000004
2003-08-21,50.84
2003-08-22,50.880001
2003-08-25,50.279999
2003-08-26,50.52
2003-08-27,50.48
2003-08-28,50.580002
2003-08-29,50.599998
2003-09-02,50.610001000000004
2003-09-03,50.599998
2003-09-04,50.450001
2003-09-05,50.32
2003-09-08,50.310001
2003-09-09,50.459998999999996
2003-09-10,50.48
2003-09-11,50.299999
2003-09-12,50.16
2003-09-15,49.639998999999996
2003-09-16,50.419998
2003-09-17,49.799999
2003-09-18,50.0
2003-09-19,50.740002000000004
2003-09-22,50.5
2003-09-23,50.48
2003-09-24,50.240002000000004
2003-09-25,50.200001
2003-09-26,50.0
2003-09-29,50.099998
2003-09-30,49.919998
2003-10-01,50.240002000000004
2003-10-02,50.32
2003-10-03,50.689999
2003-10-06,50.5
2003-10-07,50.439999
2003-10-08,50.48
2003-10-09,50.470001
2003-10-10,50.380001
2003-10-13,50.650002
2003-10-14,51.0
2003-10-15,51.119999
2003-10-16,51.849998
2003-10-17,51.200001
2003-10-20,50.560001
2003-10-21,50.84
2003-10-22,50.52
2003-10-23,50.599998
2003-10-24,50.84
2003-10-27,51.02
2003-10-28,51.73
2003-10-29,51.799999
2003-10-30,52.0
2003-10-31,51.849998
2003-11-03,52.57
2003-11-04,53.360001000000004
2003-11-05,53.400002
2003-11-06,53.419998
2003-11-07,53.360001000000004
2003-11-10,53.18
2003-11-11,53.459998999999996
2003-11-12,53.740002000000004
2003-11-13,53.799999
2003-11-14,54.200001
2003-11-17,54.439999
2003-11-18,54.580002
2003-11-19,54.700001
2003-11-20,54.82
2003-11-21,55.16
2003-11-24,55.560001
2003-11-25,56.220001
2003-11-26,55.700001
2003-11-28,56.02
2003-12-01,56.040001000000004
2003-12-02,56.080002
2003-12-03,55.970001
2003-12-04,56.060001
2003-12-05,56.0
2003-12-08,55.970001
2003-12-09,55.900002
2003-12-10,55.900002
2003-12-11,55.84
2003-12-12,55.66
2003-12-15,55.259997999999996
2003-12-16,55.259997999999996
2003-12-17,54.720001
2003-12-18,55.220001
2003-12-19,55.360001000000004
2003-12-22,55.5
2003-12-23,55.150002
2003-12-24,55.400002
2003-12-26,55.34
2003-12-29,56.0
2003-12-30,56.299999
2003-12-31,56.299999
2004-01-02,56.060001
2004-01-05,56.66
2004-01-06,57.16
2004-01-07,57.48
2004-01-08,56.720001
2004-01-09,57.099998
2004-01-12,56.900002
2004-01-13,57.299999
2004-01-14,57.439999
2004-01-15,57.139998999999996
2004-01-16,57.450001
2004-01-20,57.799999
2004-01-21,58.299999
2004-01-22,59.0
2004-01-23,59.740002000000004
2004-01-26,60.330002
2004-01-27,60.040001000000004
2004-01-28,59.299999
2004-01-29,58.959998999999996
2004-01-30,59.619999
2004-02-02,59.799999
2004-02-03,60.48
2004-02-04,60.299999
2004-02-05,59.919998
2004-02-06,60.040001000000004
2004-02-09,60.240002000000004
2004-02-10,61.240002000000004
2004-02-11,61.139998999999996
2004-02-12,61.200001
2004-02-13,61.27
2004-02-17,61.439999
2004-02-18,61.860001000000004
2004-02-19,62.16
2004-02-20,62.259997999999996
2004-02-23,63.0
2004-02-24,63.400002
2004-02-25,63.459998999999996
2004-02-26,63.200001
2004-02-27,62.66
2004-03-01,62.419998
2004-03-02,62.099998
2004-03-03,61.259997999999996
2004-03-04,61.099998
2004-03-05,61.959998999999996
2004-03-08,62.630001
2004-03-09,63.119999
2004-03-10,62.400002
2004-03-11,61.0
2004-03-12,61.299999
2004-03-15,61.400002
2004-03-16,61.16
2004-03-17,61.360001000000004
2004-03-18,61.27
2004-03-19,61.5
2004-03-22,61.32
2004-03-23,60.799999
2004-03-24,60.66
2004-03-25,60.91
2004-03-26,61.18
2004-03-29,61.490002000000004
2004-03-30,62.0
2004-03-31,62.220001
2004-04-01,62.580002
2004-04-02,62.900002
2004-04-05,63.34
2004-04-06,63.0
2004-04-07,62.98
2004-04-08,62.810001
2004-04-12,63.68
2004-04-13,62.360001000000004
2004-04-14,62.720001
2004-04-15,61.68
2004-04-16,61.549999
2004-04-19,62.0
2004-04-20,61.580002
2004-04-21,61.310001
2004-04-22,61.119999
2004-04-23,62.18
2004-04-26,62.080002
2004-04-27,62.040001000000004
2004-04-28,62.299999
2004-04-29,62.200001
2004-04-30,62.380001
2004-05-03,62.0
2004-05-04,61.580002
2004-05-05,62.099998
2004-05-06,60.860001000000004
2004-05-07,60.860001000000004
2004-05-10,57.799999
2004-05-11,58.639998999999996
2004-05-12,57.790001000000004
2004-05-13,57.02
2004-05-14,57.799999
2004-05-17,57.619999
2004-05-18,58.75
2004-05-19,59.200001
2004-05-20,59.740002000000004
2004-05-21,59.439999
2004-05-24,58.68
2004-05-25,58.0
2004-05-26,58.380001
2004-05-27,59.200001
2004-05-28,59.439999
2004-06-01,59.919998
2004-06-02,59.860001000000004
2004-06-03,59.060001
2004-06-04,59.580002
2004-06-07,59.880001
2004-06-08,59.759997999999996
2004-06-09,59.799999
2004-06-10,59.700001
2004-06-14,59.240002000000004
2004-06-15,59.400002
2004-06-16,58.900002
2004-06-17,58.779999
2004-06-18,58.200001
2004-06-21,57.959998999999996
2004-06-22,57.48
2004-06-23,57.959998999999996
2004-06-24,58.200001
2004-06-25,58.5
2004-06-28,58.25
2004-06-29,58.759997999999996
2004-06-30,59.099998
2004-07-01,59.759997999999996
2004-07-02,60.0
2004-07-06,60.119999
2004-07-07,59.959998999999996
2004-07-08,60.0
2004-07-09,59.919998
2004-07-12,60.119999
2004-07-13,60.459998999999996
2004-07-14,60.060001
2004-07-15,60.169998
2004-07-16,60.419998
2004-07-19,60.330002
2004-07-20,59.919998
2004-07-21,59.880001
2004-07-22,59.09
2004-07-23,58.82
2004-07-26,58.080002
2004-07-27,58.220001
2004-07-28,57.98
2004-07-29,58.599998
2004-07-30,57.880001
2004-08-02,58.0
2004-08-03,57.459998999999996
2004-08-04,56.860001000000004
2004-08-05,57.02
2004-08-06,57.130001
2004-08-09,55.799999
2004-08-10,57.400002
2004-08-11,56.900002
2004-08-12,56.619999
2004-08-13,56.599998
2004-08-16,56.639998999999996
2004-08-17,57.619999
2004-08-18,57.66
2004-08-19,57.619999
2004-08-20,57.880001
2004-08-23,57.32
2004-08-24,56.599998
2004-08-25,57.439999
2004-08-26,57.400002
2004-08-27,57.419998
2004-08-30,57.349998
2004-08-31,57.880001
2004-09-01,57.439999
2004-09-02,57.639998999999996
2004-09-03,57.380001
2004-09-07,57.779999
2004-09-08,57.98
2004-09-09,57.639998999999996
2004-09-10,57.439999
2004-09-13,57.400002
2004-09-14,57.619999
2004-09-15,57.459998999999996
2004-09-16,57.43
2004-09-17,57.419998
2004-09-20,57.439999
2004-09-21,57.639998999999996
2004-09-22,58.0
2004-09-23,58.18
2004-09-24,57.619999
2004-09-27,57.43
2004-09-28,57.560001
2004-09-29,57.470001
2004-09-30,57.419998
2004-10-01,56.799999
2004-10-04,56.759997999999996
2004-10-05,57.060001
2004-10-06,56.82
2004-10-07,56.720001
2004-10-08,56.799999
2004-10-11,56.799999
2004-10-12,56.880001
2004-10-13,56.810001
2004-10-14,56.200001
2004-10-15,56.740002000000004
2004-10-18,56.84
2004-10-19,56.299999
2004-10-20,55.900002
2004-10-21,54.34
2004-10-22,54.240002000000004
2004-10-25,54.060001
2004-10-26,56.279999
2004-10-27,55.98
2004-10-28,55.84
2004-10-29,56.080002
2004-11-01,56.18
2004-11-02,56.0
2004-11-03,55.32
2004-11-04,55.84
2004-11-05,55.299999
2004-11-08,56.040001000000004
2004-11-09,56.639998999999996
2004-11-10,56.5
2004-11-11,56.380001
2004-11-12,55.220001
2004-11-15,55.860001000000004
2004-11-16,56.720001
2004-11-17,57.220001
2004-11-18,56.779999
2004-11-19,56.900002
2004-11-22,55.779999
2004-11-23,55.799999
2004-11-24,56.0
2004-11-26,56.060001
2004-11-29,55.98
2004-11-30,55.599998
2004-12-01,55.77
2004-12-02,56.299999
2004-12-03,56.560001
2004-12-06,55.98
2004-12-07,56.02
2004-12-08,56.34
2004-12-09,56.040001000000004
2004-12-10,55.84
2004-12-13,55.82
2004-12-14,56.040001000000004
2004-12-15,56.599998
2004-12-16,57.209998999999996
2004-12-17,57.240002000000004
2004-12-20,57.48
2004-12-21,58.119999
2004-12-22,59.450001
2004-12-23,59.380001
2004-12-27,58.740002000000004
2004-12-28,59.080002
2004-12-29,59.299999
2004-12-30,59.119999
2004-12-31,58.720001
2005-01-03,57.98
2005-01-04,57.099998
2005-01-05,57.200001
2005-01-06,57.48
2005-01-07,58.380001
2005-01-10,58.52
2005-01-11,57.529999
2005-01-12,57.52
2005-01-13,57.400002
2005-01-14,57.27
2005-01-18,57.799999
2005-01-19,57.779999
2005-01-20,58.360001000000004
2005-01-21,60.09
2005-01-24,60.0
2005-01-25,59.700001
2005-01-26,59.279999
2005-01-27,58.84
2005-01-28,60.0
2005-01-31,59.880001
2005-02-01,60.34
2005-02-02,60.080002
2005-02-03,60.080002
2005-02-04,60.490002000000004
2005-02-07,60.860001000000004
2005-02-08,60.720001
2005-02-09,60.66
2005-02-10,60.599998
2005-02-11,61.16
2005-02-14,60.84
2005-02-15,60.619999
2005-02-16,60.459998999999996
2005-02-17,60.240002000000004
2005-02-18,60.049999
2005-02-22,60.080002
2005-02-23,60.68
2005-02-24,60.240002000000004
2005-02-25,60.32
2005-02-28,60.299999
2005-03-01,60.419998
2005-03-02,60.080002
2005-03-03,59.52
2005-03-04,59.580002
2005-03-07,60.02
2005-03-08,60.220001
2005-03-09,60.5
2005-03-10,60.139998999999996
2005-03-11,60.02
2005-03-14,60.119999
2005-03-15,59.560001
2005-03-16,57.360001000000004
2005-03-17,58.66
2005-03-18,58.369999
2005-03-21,58.02
2005-03-22,57.700001
2005-03-23,57.200001
2005-03-24,57.900002
2005-03-28,57.400002
2005-03-29,57.279999
2005-03-30,57.759997999999996
2005-03-31,57.119999
2005-04-01,56.299999
2005-04-04,57.700001
2005-04-05,58.419998
2005-04-06,58.48
2005-04-07,58.049999
2005-04-08,57.650002
2005-04-11,58.299999
2005-04-12,58.360001000000004
2005-04-13,57.709998999999996
2005-04-14,57.220001
2005-04-15,56.939999
2005-04-18,56.48
2005-04-19,56.48
2005-04-20,55.209998999999996
2005-04-21,55.959998999999996
2005-04-22,54.860001000000004
2005-04-25,55.060001
2005-04-26,55.02
2005-04-27,54.869999
2005-04-28,55.799999
2005-04-29,55.959998999999996
2005-05-02,56.599998
2005-05-03,56.259997999999996
2005-05-04,56.66
2005-05-05,56.220001
2005-05-06,55.919998
2005-05-09,55.52
2005-05-10,55.240002000000004
2005-05-11,55.34
2005-05-12,55.48
2005-05-13,55.34
2005-05-16,55.040001000000004
