Date,BLL
1974-04-24,0.158203
1974-04-25,0.158203
1974-04-26,0.162109
1974-04-29,0.158203
1974-04-30,0.158203
1974-05-01,0.162109
1974-05-02,0.16406300000000001
1974-05-03,0.166016
1974-05-06,0.16406300000000001
1974-05-07,0.16406300000000001
1974-05-08,0.162109
1974-05-09,0.162109
1974-05-10,0.160156
1974-05-13,0.15625
1974-05-14,0.152344
1974-05-15,0.15625
1974-05-16,0.15625
1974-05-17,0.14843800000000001
1974-05-20,0.158203
1974-05-21,0.158203
1974-05-22,0.160156
1974-05-23,0.15625
1974-05-24,0.158203
1974-05-28,0.160156
1974-05-29,0.160156
1974-05-30,0.15625
1974-05-31,0.160156
1974-06-03,0.160156
1974-06-04,0.162109
1974-06-05,0.162109
1974-06-06,0.162109
1974-06-07,0.166016
1974-06-10,0.171875
1974-06-11,0.181641
1974-06-12,0.17968800000000001
1974-06-13,0.185547
1974-06-14,0.191406
1974-06-17,0.197266
1974-06-18,0.193359
1974-06-19,0.19531300000000001
1974-06-20,0.193359
1974-06-21,0.17968800000000001
1974-06-24,0.181641
1974-06-25,0.181641
1974-06-26,0.183594
1974-06-27,0.185547
1974-06-28,0.177734
1974-07-01,0.177734
1974-07-02,0.173828
1974-07-03,0.158203
1974-07-05,0.150391
1974-07-08,0.15625
1974-07-09,0.150391
1974-07-10,0.152344
1974-07-11,0.152344
1974-07-12,0.162109
1974-07-15,0.167969
1974-07-16,0.167969
1974-07-17,0.169922
1974-07-18,0.169922
1974-07-19,0.166016
1974-07-22,0.16406300000000001
1974-07-23,0.162109
1974-07-24,0.158203
1974-07-25,0.158203
1974-07-26,0.160156
1974-07-29,0.160156
1974-07-30,0.158203
1974-07-31,0.158203
1974-08-01,0.158203
1974-08-02,0.158203
1974-08-05,0.158203
1974-08-06,0.160156
1974-08-07,0.162109
1974-08-08,0.169922
1974-08-09,0.171875
1974-08-12,0.171875
1974-08-13,0.162109
1974-08-14,0.160156
1974-08-15,0.160156
1974-08-16,0.16406300000000001
1974-08-19,0.171875
1974-08-20,0.175781
1974-08-21,0.171875
1974-08-22,0.173828
1974-08-23,0.173828
1974-08-26,0.171875
1974-08-27,0.171875
1974-08-28,0.167969
1974-08-29,0.158203
1974-08-30,0.16406300000000001
1974-09-03,0.160156
1974-09-04,0.158203
1974-09-05,0.162109
1974-09-06,0.162109
1974-09-09,0.162109
1974-09-10,0.158203
1974-09-11,0.160156
1974-09-12,0.158203
1974-09-13,0.152344
1974-09-16,0.150391
1974-09-17,0.15625
1974-09-18,0.152344
1974-09-19,0.16406300000000001
1974-09-20,0.171875
1974-09-23,0.171875
1974-09-24,0.16406300000000001
1974-09-25,0.169922
1974-09-26,0.169922
1974-09-27,0.166016
1974-09-30,0.152344
1974-10-01,0.150391
1974-10-02,0.15625
1974-10-03,0.154297
1974-10-04,0.160156
1974-10-07,0.160156
1974-10-08,0.158203
1974-10-09,0.15625
1974-10-10,0.15625
1974-10-11,0.15625
1974-10-14,0.15625
1974-10-15,0.152344
1974-10-16,0.152344
1974-10-17,0.150391
1974-10-18,0.152344
1974-10-21,0.14843800000000001
1974-10-22,0.144531
1974-10-23,0.144531
1974-10-24,0.15625
1974-10-25,0.15625
1974-10-28,0.15625
1974-10-29,0.162109
1974-10-30,0.160156
1974-10-31,0.16406300000000001
1974-11-01,0.16406300000000001
1974-11-04,0.160156
1974-11-05,0.152344
1974-11-06,0.146484
1974-11-07,0.158203
1974-11-08,0.162109
1974-11-11,0.160156
1974-11-12,0.158203
1974-11-13,0.158203
1974-11-14,0.160156
1974-11-15,0.160156
1974-11-18,0.160156
1974-11-19,0.160156
1974-11-20,0.152344
1974-11-21,0.152344
1974-11-22,0.162109
1974-11-25,0.152344
1974-11-26,0.154297
1974-11-27,0.152344
1974-11-29,0.150391
1974-12-02,0.14843800000000001
1974-12-03,0.15625
1974-12-04,0.15625
1974-12-05,0.158203
1974-12-06,0.15625
1974-12-09,0.152344
1974-12-10,0.15625
1974-12-11,0.15625
1974-12-12,0.150391
1974-12-13,0.150391
1974-12-16,0.15625
1974-12-17,0.160156
1974-12-18,0.171875
1974-12-19,0.171875
1974-12-20,0.175781
1974-12-23,0.171875
1974-12-24,0.171875
1974-12-26,0.177734
1974-12-27,0.175781
1974-12-30,0.171875
1974-12-31,0.175781
1975-01-02,0.185547
1975-01-03,0.189453
1975-01-06,0.19531300000000001
1975-01-07,0.19531300000000001
1975-01-08,0.189453
1975-01-09,0.189453
1975-01-10,0.193359
1975-01-13,0.189453
1975-01-14,0.193359
1975-01-15,0.189453
1975-01-16,0.189453
1975-01-17,0.191406
1975-01-20,0.189453
1975-01-21,0.189453
1975-01-22,0.189453
1975-01-23,0.191406
1975-01-24,0.189453
1975-01-27,0.189453
1975-01-28,0.189453
1975-01-29,0.191406
1975-01-30,0.19531300000000001
1975-01-31,0.19531300000000001
1975-02-03,0.19531300000000001
1975-02-04,0.189453
1975-02-05,0.191406
1975-02-06,0.203125
1975-02-07,0.197266
1975-02-10,0.203125
1975-02-11,0.201172
1975-02-12,0.197266
1975-02-13,0.199219
1975-02-14,0.199219
1975-02-18,0.207031
1975-02-19,0.205078
1975-02-20,0.216797
1975-02-21,0.214844
1975-02-24,0.220703
1975-02-25,0.21875
1975-02-26,0.222656
1975-02-27,0.222656
1975-02-28,0.230469
1975-03-03,0.238281
1975-03-04,0.24218800000000001
1975-03-05,0.238281
1975-03-06,0.228516
1975-03-07,0.238281
1975-03-10,0.230469
1975-03-11,0.232422
1975-03-12,0.22656300000000001
1975-03-13,0.22656300000000001
1975-03-14,0.22656300000000001
1975-03-17,0.238281
1975-03-18,0.24218800000000001
1975-03-19,0.24218800000000001
1975-03-20,0.248047
1975-03-21,0.273438
1975-03-24,0.26367199999999996
1975-03-25,0.259766
1975-03-26,0.255859
1975-03-27,0.257813
1975-03-31,0.255859
1975-04-01,0.257813
1975-04-02,0.265625
1975-04-03,0.26367199999999996
1975-04-04,0.261719
1975-04-07,0.259766
1975-04-08,0.259766
1975-04-09,0.265625
1975-04-10,0.261719
1975-04-11,0.261719
1975-04-14,0.273438
1975-04-15,0.28125
1975-04-16,0.291016
1975-04-17,0.292969
1975-04-18,0.289063
1975-04-21,0.285156
1975-04-22,0.27929699999999996
1975-04-23,0.271484
1975-04-24,0.277344
1975-04-25,0.271484
1975-04-28,0.269531
1975-04-29,0.26757800000000004
1975-04-30,0.271484
1975-05-01,0.27929699999999996
1975-05-02,0.277344
1975-05-05,0.269531
1975-05-06,0.257813
1975-05-07,0.261719
1975-05-08,0.26757800000000004
1975-05-09,0.26757800000000004
1975-05-12,0.26367199999999996
1975-05-13,0.257813
1975-05-14,0.255859
1975-05-15,0.255859
1975-05-16,0.257813
1975-05-19,0.253906
1975-05-20,0.265625
1975-05-21,0.261719
1975-05-22,0.26367199999999996
1975-05-23,0.269531
1975-05-27,0.269531
1975-05-28,0.265625
1975-05-29,0.265625
1975-05-30,0.26757800000000004
1975-06-02,0.271484
1975-06-03,0.269531
1975-06-04,0.26757800000000004
1975-06-05,0.271484
1975-06-06,0.26757800000000004
1975-06-09,0.26757800000000004
1975-06-10,0.271484
1975-06-11,0.269531
1975-06-12,0.26757800000000004
1975-06-13,0.261719
1975-06-16,0.26757800000000004
1975-06-17,0.273438
1975-06-18,0.273438
1975-06-19,0.29492199999999996
1975-06-20,0.3125
1975-06-23,0.31054699999999996
1975-06-24,0.306641
1975-06-25,0.306641
1975-06-26,0.3125
1975-06-27,0.308594
1975-06-30,0.306641
1975-07-01,0.300781
1975-07-02,0.300781
1975-07-03,0.302734
1975-07-07,0.302734
1975-07-08,0.300781
1975-07-09,0.300781
1975-07-10,0.300781
1975-07-11,0.291016
1975-07-14,0.296875
1975-07-15,0.29882800000000004
1975-07-16,0.29882800000000004
1975-07-17,0.29882800000000004
1975-07-18,0.296875
1975-07-21,0.296875
1975-07-22,0.296875
1975-07-23,0.291016
1975-07-24,0.291016
1975-07-25,0.300781
1975-07-28,0.300781
1975-07-29,0.306641
1975-07-30,0.31445300000000004
1975-07-31,0.31445300000000004
1975-08-01,0.3125
1975-08-04,0.3125
1975-08-05,0.304688
1975-08-06,0.296875
1975-08-07,0.28320300000000004
1975-08-08,0.28125
1975-08-11,0.271484
1975-08-12,0.28125
1975-08-13,0.28320300000000004
1975-08-14,0.285156
1975-08-15,0.28320300000000004
1975-08-18,0.27929699999999996
1975-08-19,0.28125
1975-08-20,0.27929699999999996
1975-08-21,0.28125
1975-08-22,0.28125
1975-08-25,0.275391
1975-08-26,0.273438
1975-08-27,0.277344
1975-08-28,0.289063
1975-08-29,0.300781
1975-09-02,0.292969
1975-09-03,0.289063
1975-09-04,0.289063
1975-09-05,0.28320300000000004
1975-09-08,0.275391
1975-09-09,0.275391
1975-09-10,0.26757800000000004
1975-09-11,0.269531
1975-09-12,0.265625
1975-09-15,0.261719
1975-09-16,0.248047
1975-09-17,0.248047
1975-09-18,0.25
1975-09-19,0.26757800000000004
1975-09-22,0.269531
1975-09-23,0.265625
1975-09-24,0.269531
1975-09-25,0.269531
1975-09-26,0.269531
1975-09-29,0.261719
1975-09-30,0.259766
1975-10-01,0.255859
1975-10-02,0.253906
1975-10-03,0.261719
1975-10-06,0.259766
1975-10-07,0.259766
1975-10-08,0.269531
1975-10-09,0.273438
1975-10-10,0.269531
1975-10-13,0.269531
1975-10-14,0.273438
1975-10-15,0.277344
1975-10-16,0.289063
1975-10-17,0.285156
1975-10-20,0.277344
1975-10-21,0.285156
1975-10-22,0.28125
1975-10-23,0.28125
1975-10-24,0.271484
1975-10-27,0.28125
1975-10-28,0.287109
1975-10-29,0.28125
1975-10-30,0.285156
1975-10-31,0.28125
1975-11-03,0.27929699999999996
1975-11-04,0.275391
1975-11-05,0.285156
1975-11-06,0.277344
1975-11-07,0.27929699999999996
1975-11-10,0.27929699999999996
1975-11-11,0.28320300000000004
1975-11-12,0.28125
1975-11-13,0.27929699999999996
1975-11-14,0.275391
1975-11-17,0.277344
1975-11-18,0.277344
1975-11-19,0.273438
1975-11-20,0.275391
1975-11-21,0.273438
1975-11-24,0.269531
1975-11-25,0.269531
1975-11-26,0.269531
1975-11-28,0.273438
1975-12-01,0.26757800000000004
1975-12-02,0.269531
1975-12-03,0.259766
1975-12-04,0.261719
1975-12-05,0.261719
1975-12-08,0.259766
1975-12-09,0.26367199999999996
1975-12-10,0.259766
1975-12-11,0.259766
1975-12-12,0.26367199999999996
1975-12-15,0.259766
1975-12-16,0.277344
1975-12-17,0.27929699999999996
1975-12-18,0.28125
1975-12-19,0.27929699999999996
1975-12-22,0.28125
1975-12-23,0.27929699999999996
1975-12-24,0.277344
1975-12-26,0.287109
1975-12-29,0.287109
1975-12-30,0.289063
1975-12-31,0.291016
1976-01-02,0.289063
1976-01-05,0.300781
1976-01-06,0.304688
1976-01-07,0.29492199999999996
1976-01-08,0.29882800000000004
1976-01-09,0.296875
1976-01-12,0.306641
1976-01-13,0.296875
1976-01-14,0.300781
1976-01-15,0.285156
1976-01-16,0.287109
1976-01-19,0.29882800000000004
1976-01-20,0.308594
1976-01-21,0.32617199999999996
1976-01-22,0.328125
1976-01-23,0.355469
1976-01-26,0.359375
1976-01-27,0.367188
1976-01-28,0.359375
1976-01-29,0.36132800000000004
1976-01-30,0.359375
1976-02-02,0.35742199999999996
1976-02-03,0.339844
1976-02-04,0.34570300000000004
1976-02-05,0.320313
1976-02-06,0.324219
1976-02-09,0.337891
1976-02-10,0.359375
1976-02-11,0.359375
1976-02-12,0.353516
1976-02-13,0.34375
1976-02-17,0.34570300000000004
1976-02-18,0.369141
1976-02-19,0.37695300000000004
1976-02-20,0.371094
1976-02-23,0.36132800000000004
1976-02-24,0.37304699999999996
1976-02-25,0.390625
1976-02-26,0.380859
1976-02-27,0.375
1976-03-01,0.37304699999999996
1976-03-02,0.382813
1976-03-03,0.37695300000000004
1976-03-04,0.363281
1976-03-05,0.36132800000000004
1976-03-08,0.349609
1976-03-09,0.339844
1976-03-10,0.34570300000000004
1976-03-11,0.347656
1976-03-12,0.349609
1976-03-15,0.355469
1976-03-16,0.363281
1976-03-17,0.36132800000000004
1976-03-18,0.363281
1976-03-19,0.35742199999999996
1976-03-22,0.365234
1976-03-23,0.36132800000000004
1976-03-24,0.37304699999999996
1976-03-25,0.369141
1976-03-26,0.369141
1976-03-29,0.34570300000000004
1976-03-30,0.333984
1976-03-31,0.34375
1976-04-01,0.34375
1976-04-02,0.33007800000000004
1976-04-05,0.34375
1976-04-06,0.339844
1976-04-07,0.33007800000000004
1976-04-08,0.333984
1976-04-09,0.324219
1976-04-12,0.322266
1976-04-13,0.32617199999999996
1976-04-14,0.328125
1976-04-15,0.328125
1976-04-19,0.324219
1976-04-20,0.322266
1976-04-21,0.339844
1976-04-22,0.351563
1976-04-23,0.353516
1976-04-26,0.355469
1976-04-27,0.34375
1976-04-28,0.349609
1976-04-29,0.351563
1976-04-30,0.355469
1976-05-03,0.347656
1976-05-04,0.34375
1976-05-05,0.34179699999999996
1976-05-06,0.333984
1976-05-07,0.335938
1976-05-10,0.335938
1976-05-11,0.34570300000000004
1976-05-12,0.351563
1976-05-13,0.347656
1976-05-14,0.339844
1976-05-17,0.335938
1976-05-18,0.347656
1976-05-19,0.347656
1976-05-20,0.34375
1976-05-21,0.337891
1976-05-24,0.33007800000000004
1976-05-25,0.32617199999999996
1976-05-26,0.320313
1976-05-27,0.318359
1976-05-28,0.324219
1976-06-01,0.320313
1976-06-02,0.320313
1976-06-03,0.31445300000000004
1976-06-04,0.296875
1976-06-07,0.300781
1976-06-08,0.3125
1976-06-09,0.308594
1976-06-10,0.306641
1976-06-11,0.318359
1976-06-14,0.32617199999999996
1976-06-15,0.318359
1976-06-16,0.318359
1976-06-17,0.318359
1976-06-18,0.316406
1976-06-21,0.320313
1976-06-22,0.318359
1976-06-23,0.316406
1976-06-24,0.320313
1976-06-25,0.320313
1976-06-28,0.33007800000000004
1976-06-29,0.339844
1976-06-30,0.34375
1976-07-01,0.347656
1976-07-02,0.351563
1976-07-06,0.359375
1976-07-07,0.349609
1976-07-08,0.351563
1976-07-09,0.351563
1976-07-12,0.35742199999999996
1976-07-13,0.36132800000000004
1976-07-14,0.35742199999999996
1976-07-15,0.353516
1976-07-16,0.353516
1976-07-19,0.355469
1976-07-20,0.351563
1976-07-21,0.355469
1976-07-22,0.36132800000000004
1976-07-23,0.359375
1976-07-26,0.359375
1976-07-27,0.34179699999999996
1976-07-28,0.34375
1976-07-29,0.34570300000000004
1976-07-30,0.332031
1976-08-02,0.332031
1976-08-03,0.339844
1976-08-04,0.335938
1976-08-05,0.335938
1976-08-06,0.333984
1976-08-09,0.335938
1976-08-10,0.333984
1976-08-11,0.339844
1976-08-12,0.337891
1976-08-13,0.332031
1976-08-16,0.335938
1976-08-17,0.333984
1976-08-18,0.333984
1976-08-19,0.332031
1976-08-20,0.333984
1976-08-23,0.333984
1976-08-24,0.333984
1976-08-25,0.32617199999999996
1976-08-26,0.316406
1976-08-27,0.3125
1976-08-30,0.31445300000000004
1976-08-31,0.318359
1976-09-01,0.3125
1976-09-02,0.316406
1976-09-03,0.316406
1976-09-07,0.335938
1976-09-08,0.333984
1976-09-09,0.324219
1976-09-10,0.324219
1976-09-13,0.34179699999999996
1976-09-14,0.34179699999999996
1976-09-15,0.359375
1976-09-16,0.35742199999999996
1976-09-17,0.35742199999999996
1976-09-20,0.359375
1976-09-21,0.359375
1976-09-22,0.35742199999999996
1976-09-23,0.34570300000000004
1976-09-24,0.339844
1976-09-27,0.337891
1976-09-28,0.335938
1976-09-29,0.32617199999999996
1976-09-30,0.33007800000000004
1976-10-01,0.333984
1976-10-04,0.335938
1976-10-05,0.333984
1976-10-06,0.335938
1976-10-07,0.333984
1976-10-08,0.337891
1976-10-11,0.332031
1976-10-12,0.322266
1976-10-13,0.324219
1976-10-14,0.316406
1976-10-15,0.316406
1976-10-18,0.318359
1976-10-19,0.32617199999999996
1976-10-20,0.320313
1976-10-21,0.320313
1976-10-22,0.31445300000000004
1976-10-25,0.316406
1976-10-26,0.324219
1976-10-27,0.316406
1976-10-28,0.31445300000000004
1976-10-29,0.316406
1976-11-01,0.306641
1976-11-03,0.29492199999999996
1976-11-04,0.296875
1976-11-05,0.296875
1976-11-08,0.292969
1976-11-09,0.285156
1976-11-10,0.28320300000000004
1976-11-11,0.28125
1976-11-12,0.28125
1976-11-15,0.269531
1976-11-16,0.26367199999999996
1976-11-17,0.261719
1976-11-18,0.269531
1976-11-19,0.259766
1976-11-22,0.261719
1976-11-23,0.265625
1976-11-24,0.259766
1976-11-26,0.259766
1976-11-29,0.257813
1976-11-30,0.261719
1976-12-01,0.261719
1976-12-02,0.26757800000000004
1976-12-03,0.265625
1976-12-06,0.27929699999999996
1976-12-07,0.27929699999999996
1976-12-08,0.27929699999999996
1976-12-09,0.285156
1976-12-10,0.285156
1976-12-13,0.287109
1976-12-14,0.287109
1976-12-15,0.29492199999999996
1976-12-16,0.300781
1976-12-17,0.29492199999999996
1976-12-20,0.292969
1976-12-21,0.285156
1976-12-22,0.285156
1976-12-23,0.289063
1976-12-27,0.289063
1976-12-28,0.302734
1976-12-29,0.296875
1976-12-30,0.292969
1976-12-31,0.29492199999999996
1977-01-03,0.302734
1977-01-04,0.29882800000000004
1977-01-05,0.296875
1977-01-06,0.291016
1977-01-07,0.289063
1977-01-10,0.289063
1977-01-11,0.285156
1977-01-12,0.28125
1977-01-13,0.27929699999999996
1977-01-14,0.28320300000000004
1977-01-17,0.28320300000000004
1977-01-18,0.277344
1977-01-19,0.275391
1977-01-20,0.27929699999999996
1977-01-21,0.28125
1977-01-24,0.285156
1977-01-25,0.31054699999999996
1977-01-26,0.31054699999999996
1977-01-27,0.322266
1977-01-28,0.324219
1977-01-31,0.304688
1977-02-01,0.306641
1977-02-02,0.304688
1977-02-03,0.3125
1977-02-04,0.304688
1977-02-07,0.29882800000000004
1977-02-08,0.292969
1977-02-09,0.289063
1977-02-10,0.292969
1977-02-11,0.285156
1977-02-14,0.28125
1977-02-15,0.28125
1977-02-16,0.285156
1977-02-17,0.28125
1977-02-18,0.28320300000000004
1977-02-22,0.285156
1977-02-23,0.277344
1977-02-24,0.275391
1977-02-25,0.269531
1977-02-28,0.269531
1977-03-01,0.273438
1977-03-02,0.273438
1977-03-03,0.26367199999999996
1977-03-04,0.271484
1977-03-07,0.271484
1977-03-08,0.271484
1977-03-09,0.269531
1977-03-10,0.271484
1977-03-11,0.269531
1977-03-14,0.271484
1977-03-15,0.271484
1977-03-16,0.269531
1977-03-17,0.273438
1977-03-18,0.271484
1977-03-21,0.275391
1977-03-22,0.285156
1977-03-23,0.285156
1977-03-24,0.28320300000000004
1977-03-25,0.275391
1977-03-28,0.271484
1977-03-29,0.271484
1977-03-30,0.271484
1977-03-31,0.26757800000000004
1977-04-01,0.271484
1977-04-04,0.265625
1977-04-05,0.26757800000000004
1977-04-06,0.26367199999999996
1977-04-07,0.26367199999999996
1977-04-11,0.26757800000000004
1977-04-12,0.26367199999999996
1977-04-13,0.259766
1977-04-14,0.269531
1977-04-15,0.269531
1977-04-18,0.265625
1977-04-19,0.257813
1977-04-20,0.261719
1977-04-21,0.26367199999999996
1977-04-22,0.265625
1977-04-25,0.26367199999999996
1977-04-26,0.26367199999999996
1977-04-27,0.261719
1977-04-28,0.261719
1977-04-29,0.261719
1977-05-02,0.265625
1977-05-03,0.269531
1977-05-04,0.271484
1977-05-05,0.275391
1977-05-06,0.289063
1977-05-09,0.28125
1977-05-10,0.27929699999999996
1977-05-11,0.27929699999999996
1977-05-12,0.27929699999999996
1977-05-13,0.27929699999999996
1977-05-16,0.27929699999999996
1977-05-17,0.285156
1977-05-18,0.285156
1977-05-19,0.28125
1977-05-20,0.27929699999999996
1977-05-23,0.277344
1977-05-24,0.273438
1977-05-25,0.271484
1977-05-26,0.269531
1977-05-27,0.26757800000000004
1977-05-31,0.265625
1977-06-01,0.265625
1977-06-02,0.26367199999999996
1977-06-03,0.269531
1977-06-06,0.269531
1977-06-07,0.273438
1977-06-08,0.26367199999999996
1977-06-09,0.265625
1977-06-10,0.26757800000000004
1977-06-13,0.265625
1977-06-14,0.269531
1977-06-15,0.26757800000000004
1977-06-16,0.269531
1977-06-17,0.273438
1977-06-20,0.271484
1977-06-21,0.271484
1977-06-22,0.271484
1977-06-23,0.271484
1977-06-24,0.27929699999999996
