Date,TSCO
1994-12-15,1.21875
1994-12-16,1.234375
1994-12-19,1.25
1994-12-20,1.21875
1994-12-21,1.265625
1994-12-22,1.21875
1994-12-23,1.21875
1994-12-27,1.234375
1994-12-28,1.28125
1994-12-29,1.28125
1994-12-30,1.3125
1995-01-03,1.265625
1995-01-04,1.328125
1995-01-05,1.328125
1995-01-06,1.390625
1995-01-09,1.4375
1995-01-10,1.390625
1995-01-11,1.453125
1995-01-12,1.46875
1995-01-13,1.5
1995-01-16,1.4921879999999998
1995-01-17,1.5
1995-01-18,1.5
1995-01-19,1.515625
1995-01-20,1.515625
1995-01-23,1.4375
1995-01-24,1.40625
1995-01-25,1.375
1995-01-26,1.40625
1995-01-27,1.359375
1995-01-30,1.390625
1995-01-31,1.4375
1995-02-01,1.410156
1995-02-02,1.40625
1995-02-03,1.40625
1995-02-06,1.453125
1995-02-07,1.4375
1995-02-08,1.453125
1995-02-09,1.4296879999999998
1995-02-10,1.453125
1995-02-13,1.40625
1995-02-14,1.421875
1995-02-15,1.4375
1995-02-16,1.40625
1995-02-17,1.40625
1995-02-21,1.40625
1995-02-22,1.40625
1995-02-23,1.40625
1995-02-24,1.40625
1995-02-27,1.4453129999999998
1995-02-28,1.453125
1995-03-01,1.421875
1995-03-02,1.40625
1995-03-03,1.40625
1995-03-06,1.390625
1995-03-07,1.421875
1995-03-08,1.421875
1995-03-09,1.375
1995-03-10,1.375
1995-03-13,1.421875
1995-03-14,1.421875
1995-03-15,1.421875
1995-03-16,1.390625
1995-03-17,1.359375
1995-03-20,1.359375
1995-03-21,1.390625
1995-03-22,1.390625
1995-03-23,1.390625
1995-03-24,1.375
1995-03-27,1.3515629999999998
1995-03-28,1.3125
1995-03-29,1.296875
1995-03-30,1.328125
1995-03-31,1.328125
1995-04-03,1.328125
1995-04-04,1.28125
1995-04-05,1.3125
1995-04-06,1.2890629999999998
1995-04-07,1.28125
1995-04-10,1.3125
1995-04-11,1.3125
1995-04-12,1.3125
1995-04-13,1.296875
1995-04-17,1.34375
1995-04-18,1.34375
1995-04-19,1.296875
1995-04-20,1.328125
1995-04-21,1.296875
1995-04-24,1.34375
1995-04-25,1.34375
1995-04-26,1.3125
1995-04-27,1.3515629999999998
1995-04-28,1.328125
1995-05-01,1.34375
1995-05-02,1.328125
1995-05-03,1.34375
1995-05-04,1.328125
1995-05-05,1.3515629999999998
1995-05-08,1.390625
1995-05-09,1.3515629999999998
1995-05-10,1.3515629999999998
1995-05-11,1.34375
1995-05-12,1.3515629999999998
1995-05-15,1.328125
1995-05-16,1.328125
1995-05-17,1.3515629999999998
1995-05-18,1.375
1995-05-19,1.375
1995-05-22,1.34375
1995-05-23,1.25
1995-05-24,1.234375
1995-05-25,1.234375
1995-05-26,1.234375
1995-05-30,1.25
1995-05-31,1.234375
1995-06-01,1.199219
1995-06-02,1.1875
1995-06-05,1.21875
1995-06-06,1.1875
1995-06-07,1.1875
1995-06-08,1.203125
1995-06-09,1.15625
1995-06-12,1.203125
1995-06-13,1.1953129999999998
1995-06-14,1.1875
1995-06-15,1.1875
1995-06-16,1.21875
1995-06-19,1.21875
1995-06-20,1.1875
1995-06-21,1.203125
1995-06-22,1.1875
1995-06-23,1.1875
1995-06-26,1.1796879999999998
1995-06-27,1.171875
1995-06-28,1.203125
1995-06-29,1.2265629999999998
1995-06-30,1.203125
1995-07-03,1.203125
1995-07-05,1.203125
1995-07-06,1.25
1995-07-07,1.203125
1995-07-10,1.203125
1995-07-11,1.21875
1995-07-12,1.203125
1995-07-13,1.21875
1995-07-14,1.25
1995-07-17,1.25
1995-07-18,1.25
1995-07-19,1.203125
1995-07-20,1.203125
1995-07-21,1.203125
1995-07-24,1.21875
1995-07-25,1.203125
1995-07-26,1.234375
1995-07-27,1.4375
1995-07-28,1.46875
1995-07-31,1.46875
1995-08-01,1.453125
1995-08-02,1.4375
1995-08-03,1.441406
1995-08-04,1.425781
1995-08-07,1.46875
1995-08-08,1.46875
1995-08-09,1.46875
1995-08-10,1.4375
1995-08-11,1.453125
1995-08-14,1.40625
1995-08-15,1.4375
1995-08-16,1.40625
1995-08-17,1.40625
1995-08-18,1.453125
1995-08-21,1.453125
1995-08-22,1.4375
1995-08-23,1.40625
1995-08-24,1.46875
1995-08-25,1.40625
1995-08-28,1.40625
1995-08-29,1.4375
1995-08-30,1.46875
1995-08-31,1.40625
1995-09-01,1.40625
1995-09-05,1.4375
1995-09-06,1.46875
1995-09-07,1.4296879999999998
1995-09-08,1.4375
1995-09-11,1.421875
1995-09-12,1.40625
1995-09-13,1.40625
1995-09-14,1.4140629999999998
1995-09-15,1.40625
1995-09-18,1.421875
1995-09-19,1.390625
1995-09-20,1.390625
1995-09-21,1.328125
1995-09-22,1.28125
1995-09-25,1.265625
1995-09-26,1.2890629999999998
1995-09-27,1.25
1995-09-28,1.25
1995-09-29,1.25
1995-10-02,1.25
1995-10-03,1.234375
1995-10-04,1.21875
1995-10-05,1.171875
1995-10-06,1.15625
1995-10-09,1.1953129999999998
1995-10-10,1.15625
1995-10-11,1.15625
1995-10-12,1.171875
1995-10-13,1.171875
1995-10-16,1.171875
1995-10-17,1.171875
1995-10-18,1.171875
1995-10-19,1.171875
1995-10-20,1.171875
1995-10-23,1.125
1995-10-24,1.125
1995-10-25,1.125
1995-10-26,1.125
1995-10-27,1.0859379999999998
1995-10-30,1.046875
1995-10-31,0.984375
1995-11-01,1.03125
1995-11-02,1.015625
1995-11-03,0.984375
1995-11-06,1.046875
1995-11-07,1.046875
1995-11-08,1.0
1995-11-09,1.046875
1995-11-10,1.046875
1995-11-13,1.0625
1995-11-14,1.0625
1995-11-15,1.09375
1995-11-16,1.140625
1995-11-17,1.171875
1995-11-20,1.21875
1995-11-21,1.203125
1995-11-22,1.2265629999999998
1995-11-24,1.21875
1995-11-27,1.2265629999999998
1995-11-28,1.21875
1995-11-29,1.203125
1995-11-30,1.25
1995-12-01,1.25
1995-12-04,1.2421879999999998
1995-12-05,1.203125
1995-12-06,1.21875
1995-12-07,1.21875
1995-12-08,1.21875
1995-12-11,1.2421879999999998
1995-12-12,1.2421879999999998
1995-12-13,1.21875
1995-12-14,1.28125
1995-12-15,1.265625
1995-12-18,1.234375
1995-12-19,1.28125
1995-12-20,1.2578129999999998
1995-12-21,1.234375
1995-12-22,1.234375
1995-12-26,1.234375
1995-12-27,1.234375
1995-12-28,1.234375
1995-12-29,1.234375
1996-01-02,1.25
1996-01-03,1.2734379999999998
1996-01-04,1.25
1996-01-05,1.2734379999999998
1996-01-08,1.234375
1996-01-09,1.296875
1996-01-10,1.296875
1996-01-11,1.296875
1996-01-12,1.3125
1996-01-15,1.265625
1996-01-16,1.328125
1996-01-17,1.3125
1996-01-18,1.328125
1996-01-19,1.328125
1996-01-22,1.3125
1996-01-23,1.328125
1996-01-24,1.328125
1996-01-25,1.328125
1996-01-26,1.328125
1996-01-29,1.359375
1996-01-30,1.40625
1996-01-31,1.40625
1996-02-01,1.421875
1996-02-02,1.4375
1996-02-05,1.421875
1996-02-06,1.453125
1996-02-07,1.421875
1996-02-08,1.4609379999999998
1996-02-09,1.515625
1996-02-12,1.46875
1996-02-13,1.46875
1996-02-14,1.546875
1996-02-15,1.53125
1996-02-16,1.546875
1996-02-20,1.5390629999999998
1996-02-21,1.546875
1996-02-22,1.546875
1996-02-23,1.5234379999999998
1996-02-26,1.5078129999999998
1996-02-27,1.5
1996-02-28,1.546875
1996-02-29,1.53125
1996-03-01,1.5
1996-03-04,1.5078129999999998
1996-03-05,1.546875
1996-03-06,1.578125
1996-03-07,1.578125
1996-03-08,1.5625
1996-03-11,1.578125
1996-03-12,1.5859379999999998
1996-03-13,1.609375
1996-03-14,1.625
1996-03-15,1.640625
1996-03-18,1.59375
1996-03-19,1.664063
1996-03-20,1.679688
1996-03-21,1.679688
1996-03-22,1.71875
1996-03-25,1.671875
1996-03-26,1.671875
1996-03-27,1.664063
1996-03-28,1.65625
1996-03-29,1.65625
1996-04-01,1.703125
1996-04-02,1.59375
1996-04-03,1.5
1996-04-04,1.5
1996-04-08,1.5
1996-04-09,1.515625
1996-04-10,1.5
1996-04-11,1.515625
1996-04-12,1.5
1996-04-15,1.5390629999999998
1996-04-16,1.5
1996-04-17,1.5078129999999998
1996-04-18,1.546875
1996-04-19,1.5
1996-04-22,1.546875
1996-04-23,1.5625
1996-04-24,1.546875
1996-04-25,1.53125
1996-04-26,1.5
1996-04-29,1.453125
1996-04-30,1.4375
1996-05-01,1.4375
1996-05-02,1.375
1996-05-03,1.40625
1996-05-06,1.390625
1996-05-07,1.4375
1996-05-08,1.453125
1996-05-09,1.484375
1996-05-10,1.515625
1996-05-13,1.515625
1996-05-14,1.5
1996-05-15,1.46875
1996-05-16,1.5078129999999998
1996-05-17,1.5234379999999998
1996-05-20,1.5625
1996-05-21,1.5
1996-05-22,1.5546879999999998
1996-05-23,1.5546879999999998
1996-05-24,1.5
1996-05-28,1.53125
1996-05-29,1.5
1996-05-30,1.5
1996-05-31,1.546875
1996-06-03,1.546875
1996-06-04,1.546875
1996-06-05,1.609375
1996-06-06,1.609375
1996-06-07,1.578125
1996-06-10,1.546875
1996-06-11,1.578125
1996-06-12,1.578125
1996-06-13,1.5625
1996-06-14,1.59375
1996-06-17,1.59375
1996-06-18,1.59375
1996-06-19,1.59375
1996-06-20,1.5625
1996-06-21,1.46875
1996-06-24,1.453125
1996-06-25,1.5
1996-06-26,1.425781
1996-06-27,1.425781
1996-06-28,1.421875
1996-07-01,1.421875
1996-07-02,1.421875
1996-07-03,1.421875
1996-07-05,1.421875
1996-07-08,1.46875
1996-07-09,1.421875
1996-07-10,1.421875
1996-07-11,1.421875
1996-07-12,1.421875
1996-07-15,1.40625
1996-07-16,1.40625
1996-07-17,1.375
1996-07-18,1.375
1996-07-19,1.34375
1996-07-22,1.34375
1996-07-23,1.34375
1996-07-24,1.3125
1996-07-25,1.328125
1996-07-26,1.359375
1996-07-29,1.359375
1996-07-30,1.3359379999999998
1996-07-31,1.339844
1996-08-01,1.359375
1996-08-02,1.296875
1996-08-05,1.359375
1996-08-06,1.359375
1996-08-07,1.359375
1996-08-08,1.328125
1996-08-09,1.359375
1996-08-12,1.296875
1996-08-13,1.375
1996-08-14,1.390625
1996-08-15,1.390625
1996-08-16,1.390625
1996-08-19,1.34375
1996-08-20,1.390625
1996-08-21,1.390625
1996-08-22,1.4375
1996-08-23,1.4375
1996-08-26,1.4140629999999998
1996-08-27,1.390625
1996-08-28,1.390625
1996-08-29,1.4375
1996-08-30,1.4375
1996-09-03,1.4375
1996-09-04,1.390625
1996-09-05,1.390625
1996-09-06,1.390625
1996-09-09,1.390625
1996-09-10,1.390625
1996-09-11,1.390625
1996-09-12,1.4296879999999998
1996-09-13,1.390625
1996-09-16,1.390625
1996-09-17,1.390625
1996-09-18,1.390625
1996-09-19,1.390625
1996-09-20,1.390625
1996-09-23,1.390625
1996-09-24,1.390625
1996-09-25,1.375
1996-09-26,1.328125
1996-09-27,1.328125
1996-09-30,1.3359379999999998
1996-10-01,1.328125
1996-10-02,1.328125
1996-10-03,1.3359379999999998
1996-10-04,1.328125
1996-10-07,1.328125
1996-10-08,1.328125
1996-10-09,1.390625
1996-10-10,1.390625
1996-10-11,1.390625
1996-10-14,1.390625
1996-10-15,1.328125
1996-10-16,1.296875
1996-10-17,1.34375
1996-10-18,1.296875
1996-10-21,1.296875
1996-10-22,1.28125
1996-10-23,1.28125
1996-10-24,1.25
1996-10-25,1.2578129999999998
1996-10-28,1.28125
1996-10-29,1.28125
1996-10-30,1.296875
1996-10-31,1.296875
1996-11-01,1.3125
1996-11-04,1.34375
1996-11-05,1.3203129999999998
1996-11-06,1.328125
1996-11-07,1.390625
1996-11-08,1.328125
1996-11-11,1.3359379999999998
1996-11-12,1.3203129999999998
1996-11-13,1.34375
1996-11-14,1.3359379999999998
1996-11-15,1.359375
1996-11-18,1.3125
1996-11-19,1.3125
1996-11-20,1.3125
1996-11-21,1.3125
1996-11-22,1.34375
1996-11-25,1.3359379999999998
1996-11-26,1.3125
1996-11-27,1.359375
1996-11-29,1.3125
1996-12-02,1.3125
1996-12-03,1.359375
1996-12-04,1.359375
1996-12-05,1.359375
1996-12-06,1.34375
1996-12-09,1.3125
1996-12-10,1.296875
1996-12-11,1.3203129999999998
1996-12-12,1.34375
1996-12-13,1.296875
1996-12-16,1.34375
1996-12-17,1.34375
1996-12-18,1.3046879999999998
1996-12-19,1.296875
1996-12-20,1.296875
1996-12-23,1.296875
1996-12-24,1.296875
1996-12-26,1.28125
1996-12-27,1.28125
1996-12-30,1.265625
1996-12-31,1.2890629999999998
1997-01-02,1.265625
1997-01-03,1.2890629999999998
1997-01-06,1.3125
1997-01-07,1.2890629999999998
1997-01-08,1.2890629999999998
1997-01-09,1.2890629999999998
1997-01-10,1.265625
1997-01-13,1.265625
1997-01-14,1.265625
1997-01-15,1.265625
1997-01-16,1.2890629999999998
1997-01-17,1.265625
1997-01-20,1.234375
1997-01-21,1.25
1997-01-22,1.25
1997-01-23,1.234375
1997-01-24,1.234375
1997-01-27,1.296875
1997-01-28,1.265625
1997-01-29,1.2734379999999998
1997-01-30,1.28125
1997-01-31,1.265625
1997-02-03,1.3125
1997-02-04,1.2890629999999998
1997-02-05,1.2890629999999998
1997-02-06,1.2578129999999998
1997-02-07,1.3125
1997-02-10,1.296875
1997-02-11,1.3125
1997-02-12,1.3125
1997-02-13,1.265625
1997-02-14,1.3125
1997-02-18,1.3125
1997-02-19,1.265625
1997-02-20,1.265625
1997-02-21,1.3125
1997-02-24,1.3125
1997-02-25,1.265625
1997-02-26,1.234375
1997-02-27,1.234375
1997-02-28,1.203125
1997-03-03,1.234375
1997-03-04,1.203125
1997-03-05,1.2109379999999998
1997-03-06,1.15625
1997-03-07,1.15625
1997-03-10,1.203125
1997-03-11,1.203125
1997-03-12,1.183594
1997-03-13,1.1640629999999998
1997-03-14,1.1796879999999998
1997-03-17,1.21875
1997-03-18,1.234375
1997-03-19,1.222656
1997-03-20,1.171875
1997-03-21,1.1875
1997-03-24,1.1875
1997-03-25,1.203125
1997-03-26,1.203125
1997-03-27,1.1875
1997-03-31,1.203125
1997-04-01,1.1484379999999998
1997-04-02,1.1328129999999998
1997-04-03,1.09375
1997-04-04,1.15625
1997-04-07,1.15625
1997-04-08,1.15625
1997-04-09,1.15625
1997-04-10,1.15625
1997-04-11,1.140625
1997-04-14,1.15625
1997-04-15,1.1015629999999998
1997-04-16,1.128906
1997-04-17,1.15625
1997-04-18,1.15625
1997-04-21,1.15625
1997-04-22,1.140625
1997-04-23,1.140625
1997-04-24,1.1875
1997-04-25,1.171875
1997-04-28,1.234375
1997-04-29,1.234375
1997-04-30,1.171875
1997-05-01,1.1875
1997-05-02,1.171875
1997-05-05,1.203125
1997-05-06,1.203125
1997-05-07,1.234375
1997-05-08,1.171875
1997-05-09,1.234375
1997-05-12,1.234375
1997-05-13,1.25
1997-05-14,1.28125
1997-05-15,1.296875
1997-05-16,1.28125
1997-05-19,1.2890629999999998
1997-05-20,1.3125
1997-05-21,1.28125
1997-05-22,1.296875
1997-05-23,1.3125
1997-05-27,1.3125
1997-05-28,1.3125
1997-05-29,1.25
1997-05-30,1.28125
1997-06-02,1.296875
1997-06-03,1.265625
1997-06-04,1.265625
1997-06-05,1.265625
1997-06-06,1.296875
1997-06-09,1.265625
1997-06-10,1.265625
1997-06-11,1.15625
1997-06-12,1.15625
1997-06-13,1.15625
1997-06-16,1.15625
1997-06-17,1.125
1997-06-18,1.15625
1997-06-19,1.15625
1997-06-20,1.1328129999999998
1997-06-23,1.125
1997-06-24,1.125
1997-06-25,1.125
1997-06-26,1.1171879999999998
1997-06-27,1.1171879999999998
1997-06-30,1.125
1997-07-01,1.091797
1997-07-02,1.0859379999999998
1997-07-03,1.09375
1997-07-07,1.121094
1997-07-08,1.09375
1997-07-09,1.078125
1997-07-10,1.109375
1997-07-11,1.109375
1997-07-14,1.109375
1997-07-15,1.140625
1997-07-16,1.078125
1997-07-17,1.078125
1997-07-18,1.140625
1997-07-21,1.109375
1997-07-22,1.09375
1997-07-23,1.125
1997-07-24,1.1015629999999998
1997-07-25,1.078125
1997-07-28,1.078125
1997-07-29,1.109375
1997-07-30,1.1015629999999998
1997-07-31,1.078125
1997-08-01,1.078125
1997-08-04,1.1171879999999998
1997-08-05,1.09375
1997-08-06,1.0546879999999998
1997-08-07,1.078125
1997-08-08,1.0625
1997-08-11,1.015625
1997-08-12,1.0625
1997-08-13,1.09375
1997-08-14,1.078125
1997-08-15,1.109375
1997-08-18,1.109375
1997-08-19,1.125
1997-08-20,1.109375
1997-08-21,1.09375
1997-08-22,1.1015629999999998
1997-08-25,1.1015629999999998
1997-08-26,1.1015629999999998
1997-08-27,1.1015629999999998
1997-08-28,1.097656
1997-08-29,1.125
1997-09-02,1.171875
1997-09-03,1.109375
1997-09-04,1.109375
1997-09-05,1.15625
1997-09-08,1.1953129999999998
1997-09-09,1.171875
1997-09-10,1.21875
1997-09-11,1.203125
1997-09-12,1.203125
1997-09-15,1.203125
1997-09-16,1.222656
1997-09-17,1.234375
1997-09-18,1.2265629999999998
1997-09-19,1.203125
1997-09-22,1.21875
1997-09-23,1.203125
1997-09-24,1.21875
1997-09-25,1.21875
1997-09-26,1.21875
1997-09-29,1.234375
1997-09-30,1.234375
1997-10-01,1.25
1997-10-02,1.21875
1997-10-03,1.21875
1997-10-06,1.265625
1997-10-07,1.265625
1997-10-08,1.265625
1997-10-09,1.21875
1997-10-10,1.34375
1997-10-13,1.3125
1997-10-14,1.3203129999999998
1997-10-15,1.3515629999999998
1997-10-16,1.2890629999999998
1997-10-17,1.34375
1997-10-20,1.34375
1997-10-21,1.363281
1997-10-22,1.34375
1997-10-23,1.328125
1997-10-24,1.3046879999999998
1997-10-27,1.1875
1997-10-28,1.234375
1997-10-29,1.234375
1997-10-30,1.171875
1997-10-31,1.234375
1997-11-03,1.203125
1997-11-04,1.1875
1997-11-05,1.171875
1997-11-06,1.171875
1997-11-07,1.15625
1997-11-10,1.140625
1997-11-11,1.15625
1997-11-12,1.125
1997-11-13,1.125
1997-11-14,1.109375
1997-11-17,1.109375
1997-11-18,1.1171879999999998
1997-11-19,1.109375
1997-11-20,1.109375
1997-11-21,1.0625
1997-11-24,1.046875
1997-11-25,0.953125
1997-11-26,1.0
1997-11-28,1.0
1997-12-01,1.03125
1997-12-02,1.0
1997-12-03,1.015625
1997-12-04,1.0
1997-12-05,1.0
1997-12-08,1.0
1997-12-09,1.015625
1997-12-10,0.898438
1997-12-11,0.929688
1997-12-12,0.953125
1997-12-15,0.898438
1997-12-16,0.921875
1997-12-17,0.976563
1997-12-18,0.921875
1997-12-19,0.96875
1997-12-22,0.921875
1997-12-23,0.917969
1997-12-24,0.90625
1997-12-26,0.90625
1997-12-29,0.90625
1997-12-30,0.9375
1997-12-31,0.921875
1998-01-02,0.921875
1998-01-05,0.921875
1998-01-06,0.921875
1998-01-07,0.875
1998-01-08,0.875
1998-01-09,0.871094
1998-01-12,0.875
1998-01-13,0.859375
1998-01-14,0.890625
1998-01-15,0.890625
1998-01-16,0.875
1998-01-20,0.875
1998-01-21,0.914063
1998-01-22,0.875
1998-01-23,0.875
1998-01-26,0.878906
1998-01-27,0.867188
1998-01-28,0.859375
1998-01-29,0.875
1998-01-30,0.875
1998-02-02,0.859375
1998-02-03,0.875
1998-02-04,0.875
1998-02-05,0.875
1998-02-06,0.875
1998-02-09,1.042969
1998-02-10,1.046875
1998-02-11,0.96875
1998-02-12,0.953125
1998-02-13,0.984375
1998-02-17,1.125
1998-02-18,1.1328129999999998
1998-02-19,1.113281
1998-02-20,1.078125
1998-02-23,1.09375
1998-02-24,1.0625
1998-02-25,1.109375
1998-02-26,1.1640629999999998
1998-02-27,1.15625
1998-03-02,1.125
1998-03-03,1.1640629999999998
1998-03-04,1.15625
1998-03-05,1.234375
1998-03-06,1.28125
1998-03-09,1.25
1998-03-10,1.234375
1998-03-11,1.265625
1998-03-12,1.296875
1998-03-13,1.3359379999999998
1998-03-16,1.3203129999999998
1998-03-17,1.34375
1998-03-18,1.2890629999999998
1998-03-19,1.3203129999999998
1998-03-20,1.34375
1998-03-23,1.3515629999999998
1998-03-24,1.3984379999999998
1998-03-25,1.453125
1998-03-26,1.4375
1998-03-27,1.40625
1998-03-30,1.296875
1998-03-31,1.2890629999999998
1998-04-01,1.3203129999999998
1998-04-02,1.3359379999999998
1998-04-03,1.390625
1998-04-06,1.378906
1998-04-07,1.4375
1998-04-08,1.464844
1998-04-09,1.53125
1998-04-13,1.515625
1998-04-14,1.484375
1998-04-15,1.515625
1998-04-16,1.515625
1998-04-17,1.5390629999999998
1998-04-20,1.546875
1998-04-21,1.519531
1998-04-22,1.5390629999999998
1998-04-23,1.5
1998-04-24,1.589844
1998-04-27,1.5703129999999998
1998-04-28,1.5859379999999998
1998-04-29,1.6015629999999998
1998-04-30,1.609375
1998-05-01,1.640625
1998-05-04,1.609375
1998-05-05,1.625
1998-05-06,1.65625
1998-05-07,1.6015629999999998
1998-05-08,1.6171879999999998
1998-05-11,1.6015629999999998
1998-05-12,1.625
1998-05-13,1.625
1998-05-14,1.609375
1998-05-15,1.609375
1998-05-18,1.5859379999999998
1998-05-19,1.578125
1998-05-20,1.625
1998-05-21,1.609375
1998-05-22,1.625
1998-05-26,1.59375
1998-05-27,1.5390629999999998
1998-05-28,1.5
1998-05-29,1.5078129999999998
1998-06-01,1.472656
1998-06-02,1.5
1998-06-03,1.5
1998-06-04,1.503906
1998-06-05,1.5
1998-06-08,1.5546879999999998
1998-06-09,1.503906
1998-06-10,1.5078129999999998
1998-06-11,1.484375
1998-06-12,1.4921879999999998
1998-06-15,1.4375
1998-06-16,1.40625
1998-06-17,1.3984379999999998
1998-06-18,1.4375
1998-06-19,1.3984379999999998
1998-06-22,1.453125
1998-06-23,1.4375
1998-06-24,1.4375
1998-06-25,1.484375
1998-06-26,1.515625
1998-06-29,1.5625
1998-06-30,1.5546879999999998
1998-07-01,1.546875
1998-07-02,1.542969
1998-07-06,1.548828
1998-07-07,1.5703129999999998
1998-07-08,1.5703129999999998
1998-07-09,1.578125
1998-07-10,1.625
1998-07-13,1.605469
1998-07-14,1.59375
1998-07-15,1.609375
1998-07-16,1.609375
1998-07-17,1.59375
1998-07-20,1.5625
1998-07-21,1.625
1998-07-22,1.609375
1998-07-23,1.5859379999999998
1998-07-24,1.5859379999999998
1998-07-27,1.550781
1998-07-28,1.5546879999999998
1998-07-29,1.546875
1998-07-30,1.53125
1998-07-31,1.53125
1998-08-03,1.53125
1998-08-04,1.4765629999999998
1998-08-05,1.4375
