Date,KMB
1980-11-12,3.0261270000000002
1980-11-13,3.0635790000000003
1980-11-14,3.1010310000000003
1980-11-17,3.09354
1980-11-18,3.1609540000000003
1980-11-19,3.108521
1980-11-20,3.0635790000000003
1980-11-21,3.1010310000000003
1980-11-24,3.08605
1980-11-25,3.033617
1980-11-26,3.018636
1980-11-28,2.936242
1980-12-01,2.89879
1980-12-02,2.91377
1980-12-03,2.958713
1980-12-04,2.973694
1980-12-05,2.988674
1980-12-08,2.958713
1980-12-09,2.988674
1980-12-10,3.0635790000000003
1980-12-11,3.048598
1980-12-12,3.08605
1980-12-15,3.056088
1980-12-16,3.0635790000000003
1980-12-17,3.071069
1980-12-18,3.033617
1980-12-19,3.011146
1980-12-22,2.951222
1980-12-23,3.0261270000000002
1980-12-24,3.0635790000000003
1980-12-26,3.09354
1980-12-29,3.1384830000000004
1980-12-30,3.153464
1980-12-31,3.190916
1981-01-02,3.1984060000000003
1981-01-05,3.2358580000000003
1981-01-06,3.295781
1981-01-07,3.2808010000000003
1981-01-08,3.318253
1981-01-09,3.400647
1981-01-12,3.3557050000000004
1981-01-13,3.340724
1981-01-14,3.3557050000000004
1981-01-15,3.325743
1981-01-16,3.348214
1981-01-19,3.325743
1981-01-20,3.3332330000000003
1981-01-21,3.415628
1981-01-22,3.415628
1981-01-23,3.4530800000000004
1981-01-26,3.4306089999999996
1981-01-27,3.490532
1981-01-28,3.4755510000000003
1981-01-29,3.5204940000000002
1981-01-30,3.468061
1981-02-02,3.415628
1981-02-03,3.44559
1981-02-04,3.423118
1981-02-05,3.44559
1981-02-06,3.460571
1981-02-09,3.4306089999999996
1981-02-10,3.415628
1981-02-11,3.4755510000000003
1981-02-12,3.535475
1981-02-13,3.535475
1981-02-17,3.610379
1981-02-18,3.6777919999999997
1981-02-19,3.655321
1981-02-20,3.655321
1981-02-23,3.707754
1981-02-24,3.6703019999999995
1981-02-25,3.6178690000000002
1981-02-26,3.707754
1981-02-27,3.782658
1981-03-02,3.7676769999999995
1981-03-03,3.7901480000000003
1981-03-04,3.775168
1981-03-05,3.7676769999999995
1981-03-06,3.7676769999999995
1981-03-09,3.7901480000000003
1981-03-10,3.8350910000000002
1981-03-11,3.81262
1981-03-12,3.865053
1981-03-13,3.8350910000000002
1981-03-16,3.827601
1981-03-17,3.8201099999999997
1981-03-18,3.842582
1981-03-19,3.827601
1981-03-20,3.827601
1981-03-23,3.865053
1981-03-24,3.872543
1981-03-25,3.947447
1981-03-26,3.962428
1981-03-27,3.954938
1981-03-30,3.947447
1981-03-31,3.947447
1981-04-01,3.880033
1981-04-02,3.880033
1981-04-03,3.80513
1981-04-06,3.752697
1981-04-07,3.707754
1981-04-08,3.6703019999999995
1981-04-09,3.7002639999999998
1981-04-10,3.775168
1981-04-13,3.760187
1981-04-14,3.7227349999999997
1981-04-15,3.707754
1981-04-16,3.6777919999999997
1981-04-20,3.7227349999999997
1981-04-21,3.782658
1981-04-22,3.80513
1981-04-23,3.80513
1981-04-24,3.827601
1981-04-27,3.8350910000000002
1981-04-28,3.80513
1981-04-29,3.8201099999999997
1981-04-30,3.80513
1981-05-01,3.842582
1981-05-04,3.9174860000000002
1981-05-05,3.865053
1981-05-06,3.8350910000000002
1981-05-07,3.81262
1981-05-08,3.752697
1981-05-11,3.6253599999999997
1981-05-12,3.6703019999999995
1981-05-13,3.760187
1981-05-14,3.7976389999999998
1981-05-15,3.7976389999999998
1981-05-18,3.8201099999999997
1981-05-19,3.827601
1981-05-20,3.872543
1981-05-21,3.880033
1981-05-22,3.7976389999999998
1981-05-26,3.842582
1981-05-27,3.924976
1981-05-28,3.984899
1981-05-29,4.037332
1981-06-01,4.134707
1981-06-02,4.104746
1981-06-03,4.089765
1981-06-04,4.074783999999999
1981-06-05,4.082275
1981-06-08,4.067294
1981-06-09,4.067294
1981-06-10,4.059803
1981-06-11,4.127217
1981-06-12,4.194630999999999
1981-06-15,4.209612
1981-06-16,4.209612
1981-06-17,4.254554
1981-06-18,4.232083
1981-06-19,4.209612
1981-06-22,4.194630999999999
1981-06-23,4.284516
1981-06-24,4.224593
1981-06-25,4.232083
1981-06-26,4.247064
1981-06-29,4.232083
1981-06-30,4.224593
1981-07-01,4.134707
1981-07-02,4.149687999999999
1981-07-06,4.134707
1981-07-07,4.127217
1981-07-08,4.112236
1981-07-09,4.217102
1981-07-10,4.239573
1981-07-13,4.17216
1981-07-14,4.149687999999999
1981-07-15,4.202121
1981-07-16,4.217102
1981-07-17,4.247064
1981-07-20,4.164669
1981-07-21,4.1421980000000005
1981-07-22,4.127217
1981-07-23,4.149687999999999
1981-07-24,4.209612
1981-07-27,4.209612
1981-07-28,4.254554
1981-07-29,4.247064
1981-07-30,4.284516
1981-07-31,4.35193
1981-08-03,4.35193
1981-08-04,4.314477
1981-08-05,4.321968
1981-08-06,4.284516
1981-08-07,4.209612
1981-08-10,4.194630999999999
1981-08-11,4.232083
1981-08-12,4.17965
1981-08-13,4.164669
1981-08-14,4.1421980000000005
1981-08-17,4.074783999999999
1981-08-18,4.00737
1981-08-19,3.99988
1981-08-20,4.00737
1981-08-21,3.984899
1981-08-24,3.902505
1981-08-25,3.880033
1981-08-26,3.880033
1981-08-27,3.827601
1981-08-28,3.7976389999999998
1981-08-31,3.715245
1981-09-01,3.730225
1981-09-02,3.7676769999999995
1981-09-03,3.775168
1981-09-04,3.775168
1981-09-08,3.7002639999999998
1981-09-09,3.752697
1981-09-10,3.752697
1981-09-11,3.782658
1981-09-14,3.7976389999999998
1981-09-15,3.842582
1981-09-16,3.80513
1981-09-17,3.760187
1981-09-18,3.7452059999999996
1981-09-21,3.707754
1981-09-22,3.6178690000000002
1981-09-23,3.5804169999999997
1981-09-24,3.535475
1981-09-25,3.460571
1981-09-28,3.513003
1981-09-29,3.535475
1981-09-30,3.5804169999999997
1981-10-01,3.6777919999999997
1981-10-02,3.6703019999999995
1981-10-05,3.707754
1981-10-06,3.6927730000000003
1981-10-07,3.6777919999999997
1981-10-08,3.64034
1981-10-09,3.5953980000000003
1981-10-12,3.557946
1981-10-13,3.557946
1981-10-14,3.565436
1981-10-15,3.5804169999999997
1981-10-16,3.535475
1981-10-19,3.5279839999999996
1981-10-20,3.5055129999999997
1981-10-21,3.490532
1981-10-22,3.468061
1981-10-23,3.3856660000000005
1981-10-26,3.3557050000000004
1981-10-27,3.400647
1981-10-28,3.415628
1981-10-29,3.44559
1981-10-30,3.5729269999999995
1981-11-02,3.5953980000000003
1981-11-03,3.5279839999999996
1981-11-04,3.513003
1981-11-05,3.5279839999999996
1981-11-06,3.513003
1981-11-09,3.4830419999999997
1981-11-10,3.5504550000000004
1981-11-11,3.535475
1981-11-12,3.6178690000000002
1981-11-13,3.5953980000000003
1981-11-16,3.5953980000000003
1981-11-17,3.655321
1981-11-18,3.6927730000000003
1981-11-19,3.6478309999999996
1981-11-20,3.6253599999999997
1981-11-23,3.655321
1981-11-24,3.775168
1981-11-25,3.909995
1981-11-27,3.9774089999999998
1981-11-30,4.097256
1981-12-01,4.052313
1981-12-02,3.954938
1981-12-03,3.954938
1981-12-04,3.9774089999999998
1981-12-07,3.954938
1981-12-08,4.014861
1981-12-09,3.99988
1981-12-10,4.044823
1981-12-11,3.9923900000000003
1981-12-14,3.880033
1981-12-15,3.880033
1981-12-16,3.880033
1981-12-17,3.8950139999999998
1981-12-18,3.8950139999999998
1981-12-21,3.872543
1981-12-22,3.9174860000000002
1981-12-23,3.880033
1981-12-24,3.842582
1981-12-28,3.857562
1981-12-29,3.872543
1981-12-30,3.924976
1981-12-31,3.939957
1982-01-04,3.932467
1982-01-05,3.880033
1982-01-06,3.872543
1982-01-07,3.865053
1982-01-08,3.880033
1982-01-11,3.80513
1982-01-12,3.7901480000000003
1982-01-13,3.775168
1982-01-14,3.7901480000000003
1982-01-15,3.775168
1982-01-18,3.775168
1982-01-19,3.775168
1982-01-20,3.760187
1982-01-21,3.7676769999999995
1982-01-22,3.775168
1982-01-25,3.760187
1982-01-26,3.760187
1982-01-27,3.760187
1982-01-28,3.7901480000000003
1982-01-29,3.872543
1982-02-01,3.8350910000000002
1982-02-02,3.827601
1982-02-03,3.81262
1982-02-04,3.752697
1982-02-05,3.782658
1982-02-08,3.7452059999999996
1982-02-09,3.655321
1982-02-10,3.6253599999999997
1982-02-11,3.6253599999999997
1982-02-12,3.6478309999999996
1982-02-16,3.610379
1982-02-17,3.6253599999999997
1982-02-18,3.6478309999999996
1982-02-19,3.6703019999999995
1982-02-22,3.655321
1982-02-23,3.6253599999999997
1982-02-24,3.64034
1982-02-25,3.662812
1982-02-26,3.6178690000000002
1982-03-01,3.6028879999999996
1982-03-02,3.6028879999999996
1982-03-03,3.6253599999999997
1982-03-04,3.587908
1982-03-05,3.6028879999999996
1982-03-08,3.587908
1982-03-09,3.64034
1982-03-10,3.655321
1982-03-11,3.655321
1982-03-12,3.6703019999999995
1982-03-15,3.655321
1982-03-16,3.655321
1982-03-17,3.6703019999999995
1982-03-18,3.715245
1982-03-19,3.7377160000000003
1982-03-22,3.7227349999999997
1982-03-23,3.715245
1982-03-24,3.6703019999999995
1982-03-25,3.64034
1982-03-26,3.587908
1982-03-29,3.610379
1982-03-30,3.6178690000000002
1982-03-31,3.5953980000000003
1982-04-01,3.6253599999999997
1982-04-02,3.730225
1982-04-05,3.760187
1982-04-06,3.775168
1982-04-07,3.8350910000000002
1982-04-08,3.872543
1982-04-12,3.850072
1982-04-13,3.8201099999999997
1982-04-14,3.8201099999999997
1982-04-15,3.8201099999999997
1982-04-16,3.8201099999999997
1982-04-19,3.8201099999999997
1982-04-20,3.7976389999999998
1982-04-21,3.685283
1982-04-22,3.7377160000000003
1982-04-23,3.7676769999999995
1982-04-26,3.752697
1982-04-27,3.6777919999999997
1982-04-28,3.662812
1982-04-29,3.6703019999999995
1982-04-30,3.7377160000000003
1982-05-03,3.752697
1982-05-04,3.827601
1982-05-05,3.842582
1982-05-06,3.850072
1982-05-07,3.865053
1982-05-10,3.902505
1982-05-11,3.924976
1982-05-12,3.8350910000000002
1982-05-13,3.8350910000000002
1982-05-14,3.7976389999999998
1982-05-17,3.7901480000000003
1982-05-18,3.715245
1982-05-19,3.7002639999999998
1982-05-20,3.662812
1982-05-21,3.5804169999999997
1982-05-24,3.6028879999999996
1982-05-25,3.6178690000000002
1982-05-26,3.5804169999999997
1982-05-27,3.5953980000000003
1982-05-28,3.610379
1982-06-01,3.610379
1982-06-02,3.6028879999999996
1982-06-03,3.5953980000000003
1982-06-04,3.6028879999999996
1982-06-07,3.565436
1982-06-08,3.565436
1982-06-09,3.5804169999999997
1982-06-10,3.5804169999999997
1982-06-11,3.662812
1982-06-14,3.64034
1982-06-15,3.6478309999999996
1982-06-16,3.662812
1982-06-17,3.655321
1982-06-18,3.6253599999999997
1982-06-21,3.610379
1982-06-22,3.610379
1982-06-23,3.655321
1982-06-24,3.662812
1982-06-25,3.6478309999999996
1982-06-28,3.63285
1982-06-29,3.610379
1982-06-30,3.6028879999999996
1982-07-01,3.5504550000000004
1982-07-02,3.5729269999999995
1982-07-06,3.5279839999999996
1982-07-07,3.5204940000000002
1982-07-08,3.4530800000000004
1982-07-09,3.44559
1982-07-12,3.5504550000000004
1982-07-13,3.5729269999999995
1982-07-14,3.5953980000000003
1982-07-15,3.5804169999999997
1982-07-16,3.5804169999999997
1982-07-19,3.565436
1982-07-20,3.4980230000000003
1982-07-21,3.535475
1982-07-22,3.5504550000000004
1982-07-23,3.5804169999999997
1982-07-26,3.6028879999999996
1982-07-27,3.6178690000000002
1982-07-28,3.587908
1982-07-29,3.5729269999999995
1982-07-30,3.5504550000000004
1982-08-02,3.565436
1982-08-03,3.557946
1982-08-04,3.542965
1982-08-05,3.5055129999999997
1982-08-06,3.4830419999999997
1982-08-09,3.460571
1982-08-10,3.4530800000000004
1982-08-11,3.44559
1982-08-12,3.415628
1982-08-13,3.4306089999999996
1982-08-16,3.423118
1982-08-17,3.4980230000000003
1982-08-18,3.490532
1982-08-19,3.587908
1982-08-20,3.6478309999999996
1982-08-23,3.685283
1982-08-24,3.7377160000000003
1982-08-25,3.7901480000000003
1982-08-26,3.850072
1982-08-27,3.80513
1982-08-30,3.775168
1982-08-31,3.850072
1982-09-01,3.842582
1982-09-02,3.939957
1982-09-03,3.865053
1982-09-07,3.8950139999999998
1982-09-08,3.969918
1982-09-09,3.939957
1982-09-10,3.902505
1982-09-13,3.932467
1982-09-14,3.902505
1982-09-15,3.9174860000000002
1982-09-16,3.8950139999999998
1982-09-17,3.865053
1982-09-20,3.80513
1982-09-21,3.865053
1982-09-22,3.80513
1982-09-23,3.760187
1982-09-24,3.707754
1982-09-27,3.715245
1982-09-28,3.6703019999999995
1982-09-29,3.5953980000000003
1982-09-30,3.5729269999999995
1982-10-01,3.535475
1982-10-04,3.5953980000000003
1982-10-05,3.6253599999999997
1982-10-06,3.715245
1982-10-07,3.752697
1982-10-08,3.7377160000000003
1982-10-11,3.880033
1982-10-12,3.962428
1982-10-13,4.1421980000000005
1982-10-14,3.99988
1982-10-15,3.9923900000000003
1982-10-18,4.134707
1982-10-19,4.17216
1982-10-20,4.314477
1982-10-21,4.501738
1982-10-22,4.614094000000001
1982-10-25,4.464286
1982-10-26,4.509228
1982-10-27,4.449305000000001
1982-10-28,4.434324
1982-10-29,4.464286
1982-11-01,4.5317
1982-11-02,4.644056
1982-11-03,4.6964879999999996
1982-11-04,4.801354
1982-11-05,4.823825
1982-11-08,4.7414309999999995
1982-11-09,4.71896
1982-11-10,4.703979
1982-11-11,4.636565
1982-11-12,4.554171
1982-11-15,4.381891
1982-11-16,4.292006
1982-11-17,4.344439
1982-11-18,4.329458
1982-11-19,4.36691
1982-11-22,4.239573
1982-11-23,4.254554
1982-11-24,4.194630999999999
1982-11-26,4.18714
1982-11-29,4.18714
1982-11-30,4.217102
1982-12-01,4.381891
1982-12-02,4.404362
1982-12-03,4.441814
1982-12-06,4.404362
1982-12-07,4.35942
1982-12-08,4.329458
1982-12-09,4.254554
1982-12-10,4.224593
1982-12-13,4.17965
1982-12-14,4.247064
1982-12-15,4.239573
1982-12-16,4.239573
1982-12-17,4.232083
1982-12-20,4.277025
1982-12-21,4.524209
1982-12-22,4.456795
1982-12-23,4.479267
1982-12-27,4.524209
1982-12-28,4.509228
1982-12-29,4.4942470000000005
1982-12-30,4.441814
1982-12-31,4.4268339999999995
1983-01-03,4.396872
1983-01-04,4.411853
1983-01-05,4.471776
1983-01-06,4.501738
1983-01-07,4.5391900000000005
1983-01-10,4.5317
1983-01-11,4.54668
1983-01-12,4.524209
1983-01-13,4.4942470000000005
1983-01-14,4.5391900000000005
1983-01-17,4.501738
1983-01-18,4.554171
1983-01-19,4.591623
1983-01-20,4.6590370000000005
1983-01-21,4.599113
1983-01-24,4.54668
1983-01-25,4.449305000000001
1983-01-26,4.434324
1983-01-27,4.374401
1983-01-28,4.389381
1983-01-31,4.269534999999999
1983-02-01,4.284516
1983-02-02,4.314477
1983-02-03,4.254554
1983-02-04,4.262044
1983-02-07,4.262044
1983-02-08,4.254554
1983-02-09,4.232083
1983-02-10,4.224593
1983-02-11,4.224593
1983-02-14,4.247064
1983-02-15,4.224593
1983-02-16,4.217102
1983-02-17,4.217102
1983-02-18,4.18714
1983-02-22,4.127217
1983-02-23,4.104746
1983-02-24,4.074783999999999
1983-02-25,4.067294
1983-02-28,3.984899
1983-03-01,4.067294
1983-03-02,4.074783999999999
1983-03-03,4.209612
1983-03-04,4.239573
1983-03-07,4.336949
1983-03-08,4.277025
1983-03-09,4.254554
1983-03-10,4.239573
1983-03-11,4.217102
1983-03-14,4.224593
1983-03-15,4.232083
1983-03-16,4.232083
1983-03-17,4.224593
1983-03-18,4.262044
1983-03-21,4.247064
1983-03-22,4.254554
1983-03-23,4.36691
1983-03-24,4.434324
1983-03-25,4.306987
1983-03-28,4.306987
1983-03-29,4.292006
1983-03-30,4.306987
1983-03-31,4.262044
1983-04-04,4.217102
1983-04-05,4.217102
1983-04-06,4.194630999999999
1983-04-07,4.232083
1983-04-08,4.247064
1983-04-11,4.232083
1983-04-12,4.277025
1983-04-13,4.292006
1983-04-14,4.35942
1983-04-15,4.396872
1983-04-18,4.5317
1983-04-19,4.6590370000000005
1983-04-20,4.921201
1983-04-21,4.943672
1983-04-22,4.973634
1983-04-25,4.928691000000001
1983-04-26,4.928691000000001
1983-04-27,5.003595
1983-04-28,5.0934800000000005
1983-04-29,5.26576
1983-05-02,5.153404
1983-05-03,5.138423
1983-05-04,5.168385
1983-05-05,5.145913
1983-05-06,5.340664
1983-05-09,5.363135
1983-05-10,5.355645
1983-05-11,5.355645
1983-05-12,5.385606
1983-05-13,5.415568
1983-05-16,5.355645
1983-05-17,5.333174
1983-05-18,5.258269
1983-05-19,5.108461
1983-05-20,5.153404
1983-05-23,5.243289
1983-05-24,5.27325
1983-05-25,5.2507790000000005
1983-05-26,5.2507790000000005
1983-05-27,5.213327
1983-05-31,5.190856
1983-06-01,5.190856
1983-06-02,5.153404
1983-06-03,5.168385
1983-06-06,5.108461
1983-06-07,4.988615
1983-06-08,5.041048
1983-06-09,5.003595
1983-06-10,5.033557
1983-06-13,5.078499
1983-06-14,5.168385
1983-06-15,5.190856
1983-06-16,5.288231
1983-06-17,5.348155
1983-06-20,5.160894
1983-06-21,5.153404
1983-06-22,5.213327
1983-06-23,5.228308
1983-06-24,5.175875
1983-06-27,5.153404
1983-06-28,5.048538
1983-06-29,5.048538
1983-06-30,5.0934800000000005
1983-07-01,5.123442
1983-07-05,5.0934800000000005
1983-07-06,5.0560279999999995
1983-07-07,5.048538
1983-07-08,5.033557
1983-07-11,5.048538
1983-07-12,5.018576
1983-07-13,5.1009709999999995
1983-07-14,5.198346
1983-07-15,5.168385
1983-07-18,5.145913
1983-07-19,5.235798
1983-07-20,5.468001
1983-07-21,5.393097
1983-07-22,5.355645
1983-07-25,5.303212
1983-07-26,5.400587000000001
1983-07-27,5.348155
1983-07-28,5.340664
1983-07-29,5.288231
1983-08-01,5.325683000000001
1983-08-02,5.288231
1983-08-03,5.26576
1983-08-04,5.190856
1983-08-05,5.213327
1983-08-08,5.123442
1983-08-09,5.063519
1983-08-10,5.048538
1983-08-11,5.08599
1983-08-12,5.115952
1983-08-15,5.123442
1983-08-16,5.08599
1983-08-17,5.0560279999999995
1983-08-18,4.973634
1983-08-19,4.988615
1983-08-22,4.981123999999999
1983-08-23,4.973634
1983-08-24,4.958653
1983-08-25,4.951162
1983-08-26,4.996105
1983-08-29,5.048538
1983-08-30,5.0560279999999995
1983-08-31,5.123442
1983-09-01,5.1009709999999995
1983-09-02,5.205836
1983-09-06,5.213327
1983-09-07,5.393097
1983-09-08,5.348155
1983-09-09,5.303212
1983-09-12,5.27325
1983-09-13,5.2507790000000005
1983-09-14,5.303212
1983-09-15,5.288231
1983-09-16,5.310702
1983-09-19,5.333174
1983-09-20,5.423058999999999
1983-09-21,5.355645
1983-09-22,5.385606
1983-09-23,5.4530199999999995
1983-09-26,5.475492
1983-09-27,5.497962
1983-09-28,5.482982
1983-09-29,5.497962
1983-09-30,5.505453
1983-10-03,5.5653760000000005
1983-10-04,5.63279
1983-10-05,5.647771
1983-10-06,5.722675
1983-10-07,5.917426
1983-10-10,5.932405999999999
1983-10-11,5.782598
1983-10-12,5.737655999999999
1983-10-13,5.6927129999999995
1983-10-14,5.8125599999999995
1983-10-17,5.797579
1983-10-18,5.677732
1983-10-19,5.63279
1983-10-20,5.535415
1983-10-21,5.505453
1983-10-24,5.468001
1983-10-25,5.482982
1983-10-26,5.4530199999999995
1983-10-27,5.482982
1983-10-28,5.482982
1983-10-31,5.4904720000000005
1983-11-01,5.475492
1983-11-02,5.497962
1983-11-03,5.505453
1983-11-04,5.482982
1983-11-07,5.512943
1983-11-08,5.602829
1983-11-09,5.617808999999999
1983-11-10,5.6927129999999995
1983-11-11,5.752636
1983-11-14,5.647771
1983-11-15,5.640280000000001
1983-11-16,5.6927129999999995
1983-11-17,5.6927129999999995
1983-11-18,5.707694
1983-11-21,5.760127
1983-11-22,5.842522
1983-11-23,5.8125599999999995
1983-11-25,5.827541
1983-11-28,5.8050690000000005
1983-11-29,5.8125599999999995
1983-11-30,5.827541
1983-12-01,5.857501999999999
1983-12-02,5.572867
1983-12-05,5.707694
1983-12-06,5.662751999999999
1983-12-07,5.572867
1983-12-08,5.527924
1983-12-09,5.550395
1983-12-12,5.550395
1983-12-13,5.527924
1983-12-14,5.535415
1983-12-15,5.535415
1983-12-16,5.572867
1983-12-19,5.722675
1983-12-20,5.662751999999999
1983-12-21,5.640280000000001
1983-12-22,5.63279
1983-12-23,5.617808999999999
1983-12-27,5.572867
1983-12-28,5.572867
1983-12-29,5.557886
1983-12-30,5.512943
1984-01-03,5.527924
1984-01-04,5.512943
1984-01-05,5.550395
1984-01-06,5.497962
1984-01-09,5.505453
1984-01-10,5.520434
1984-01-11,5.527924
1984-01-12,5.535415
1984-01-13,5.527924
1984-01-16,5.512943
1984-01-17,5.468001
1984-01-18,5.340664
1984-01-19,5.408078
1984-01-20,5.438039
1984-01-23,5.400587000000001
1984-01-24,5.415568
1984-01-25,5.400587000000001
1984-01-26,5.288231
1984-01-27,5.228308
1984-01-30,5.115952
1984-01-31,5.153404
1984-02-01,5.078499
1984-02-02,5.205836
1984-02-03,5.153404
1984-02-06,5.130932
1984-02-07,5.145913
1984-02-08,5.145913
1984-02-09,5.183365
1984-02-10,5.213327
1984-02-13,5.228308
1984-02-14,5.205836
1984-02-15,5.183365
1984-02-16,5.183365
1984-02-17,5.198346
1984-02-21,5.153404
1984-02-22,5.160894
1984-02-23,5.0934800000000005
1984-02-24,5.145913
1984-02-27,5.123442
1984-02-28,5.0934800000000005
1984-02-29,5.071008999999999
1984-03-01,5.071008999999999
1984-03-02,5.0934800000000005
1984-03-05,5.063519
1984-03-06,5.08599
1984-03-07,5.071008999999999
1984-03-08,5.1009709999999995
1984-03-09,5.08599
1984-03-12,5.123442
1984-03-13,5.145913
1984-03-14,5.160894
1984-03-15,5.303212
1984-03-16,5.348155
1984-03-19,5.415568
1984-03-20,5.348155
1984-03-21,5.363135
1984-03-22,5.333174
1984-03-23,5.400587000000001
1984-03-26,5.393097
1984-03-27,5.4530199999999995
1984-03-28,5.527924
1984-03-29,5.4530199999999995
1984-03-30,5.4530199999999995
1984-04-02,5.415568
1984-04-03,5.445530000000001
1984-04-04,5.438039
1984-04-05,5.348155
1984-04-06,5.280741
1984-04-09,5.26576
1984-04-10,5.26576
1984-04-11,5.213327
1984-04-12,5.235798
1984-04-13,5.153404
1984-04-16,5.168385
1984-04-17,5.153404
1984-04-18,5.153404
1984-04-19,5.138423
1984-04-23,5.115952
1984-04-24,5.153404
1984-04-25,5.108461
1984-04-26,5.115952
1984-04-27,4.966143
1984-04-30,4.981123999999999
1984-05-01,4.988615
1984-05-02,5.048538
1984-05-03,5.033557
1984-05-04,4.966143
1984-05-07,5.003595
1984-05-08,5.011086
1984-05-09,4.973634
1984-05-10,5.071008999999999
1984-05-11,5.026066999999999
1984-05-14,5.011086
1984-05-15,4.981123999999999
1984-05-16,4.988615
1984-05-17,4.981123999999999
1984-05-18,4.996105
1984-05-21,4.988615
1984-05-22,5.026066999999999
1984-05-23,5.033557
1984-05-24,5.026066999999999
1984-05-25,5.048538
1984-05-29,4.973634
1984-05-30,5.063519
1984-05-31,5.078499
1984-06-01,5.198346
1984-06-04,5.168385
1984-06-05,5.138423
1984-06-06,5.033557
1984-06-07,5.048538
1984-06-08,5.033557
